CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18NE14018_002;HL_02;44.26072;-63.3322;398012;98.81;28-jun-14;15:34:00;98.81;33.3289;6.0033;5.2825;0.14297;1;NaN;9;NaN;9;0.08;1;7.47;1;0.866;1;5.325;1;0;8.63;1.40
18NE14018_002;HL_02;44.2604;-63.3319;398011;152.37;28-jun-14;15:32:00;152.375;34.258;8.3609;3.3688;0.06498;1;34.2784;1;NaN;9;0.205;1;16.735;1;1.495;1;16.655;1;0;11.19;1.00
18NE14018_113;2;44.03401;-63.80358;398024;4.66;12-jul-14;03:09:00;4.665;31.2077;8.8192;6.6886;0.38993;1;NaN;9;7.2095;1;0.035;1;0;1;0.3395;1;0.65;1;0;0.00;0.00
18NE14018_113;2;44.03415;-63.80403;398023;25.08;12-jul-14;03:08:00;25.082;31.2133;8.0098;6.7779;0.47441;1;NaN;9;NaN;9;0.025;1;0;1;0.345;1;0.59;1;0;0.00;0.00
18NE14018_113;2;44.0343;-63.80486;398022;50.14;12-jul-14;03:06:00;50.148;32.0067;2.9503;6.8221;0.41593;1;NaN;9;NaN;9;0.255;1;2.895;1;0.6615;1;2.65;1;0;4.38;1.09
18NE14018_113;2;44.03336;-63.80652;398021;168.88;12-jul-14;02:59:00;168.888;34.9675;10.4454;2.9075;0.06839;1;34.9986;1;3.306;1;0.085;1;18.555;1;1.361;1;15.505;1;0;13.63;1.20
18NE14018_225;3;43.86656;-64.13794;398028;5.45;12-jul-14;05:57:00;5.457;31.2063;9.6172;6.6108;0.68888;1;NaN;9;7.1925;1;0.025;1;0;1;0.3245;1;0.545;1;0;0.00;0.00
18NE14018_225;3;43.86636;-64.13835;398027;25.31;12-jul-14;05:55:00;25.316;31.3632;7.1886;6.955;0.64338;1;NaN;9;NaN;9;0.035;1;0;1;0.377;1;0.93;1;0;0.00;0.00
18NE14018_225;3;43.86614;-64.13876;398026;49.99;12-jul-14;05:54:00;49.998;31.8839;3.3606;6.9126;0.43542;1;NaN;9;NaN;9;0.24;1;2.19;1;0.588;1;1.71;1;0;3.72;1.28
18NE14018_225;3;43.86526;-64.14036;398025;167.77;12-jul-14;05:50:00;167.775;34.9814;10.5303;2.6119;0.04787;1;35.0547;1;2.9085;1;0.07;1;19.68;1;1.466;1;19.74;1;0;13.42;1.00
18NE14018_264;4;43.52156;-63.72322;398032;4.96;12-jul-14;09:42:00;4.965;31.1965;9.8272;6.6183;0.72787;1;NaN;9;7.1235;1;0.02;1;0;1;0.319;1;0.485;1;0;0.00;0.00
18NE14018_264;4;43.52162;-63.72366;398031;24.94;12-jul-14;09:41:00;24.941;31.3273;7.643;6.7977;0.90984;1;NaN;9;NaN;9;0.045;1;0;1;0.365;1;0.615;1;0;0.00;0.00
18NE14018_264;4;43.52168;-63.72418;398030;50.41;12-jul-14;09:40:00;50.415;32.2978;3.6523;6.4776;0.22746;1;NaN;9;NaN;9;0.21;1;3.74;1;0.7;1;3.295;1;0;5.34;1.14
18NE14018_264;4;43.52246;-63.72684;398029;215.65;12-jul-14;09:33:00;215.656;35.1226;10.5677;2.4454;0.02279;1;35.1367;1;2.7605;1;0.045;1;20.255;1;1.504;1;21.92;1;0;13.47;0.92
18NE14018_284;5;43.45586;-63.82889;398036;4.59;12-jul-14;12:21:00;4.59;31.1931;10.6801;6.5953;1.38251;1;NaN;9;7.214;1;0;1;0;1;0.3435;1;0.54;1;0;0.00;0.00
18NE14018_284;5;43.45607;-63.82906;398035;26.12;12-jul-14;12:20:00;26.124;31.4126;7.3;6.811;1.49401;1;NaN;9;NaN;9;0.045;1;0;1;0.358;1;0.67;1;0;0.00;0.00
18NE14018_284;5;43.4563;-63.8292;398034;50.41;12-jul-14;12:19:00;50.415;32.0159;2.8542;6.8651;0.32494;1;NaN;9;NaN;9;0.29;1;2.69;1;0.629;1;2.115;1;0;4.28;1.27
18NE14018_284;5;43.45806;-63.83027;398033;208.45;12-jul-14;12:10:00;208.452;35.0855;10.618;2.4767;0.01596;1;NaN;9;2.788;1;0.055;1;20.025;1;1.4975;1;21.6;1;0;13.37;0.93
18NE14018_304;6;43.22141;-63.62484;398040;4.34;12-jul-14;14:48:00;4.34;31.309;12.0178;6.3353;0.78045;1;NaN;9;6.973;1;0.045;1;0;1;0.275;1;0.45;1;0;0.00;0.00
18NE14018_304;6;43.22185;-63.62474;398039;25.74;12-jul-14;14:47:00;25.741;31.4838;9.16;6.6794;1.20412;1;NaN;9;NaN;9;0.02;1;0;1;0.3015;1;0.34;1;0;0.00;0.00
18NE14018_304;6;43.22236;-63.6246;398038;50.97;12-jul-14;14:46:00;50.974;32.2269;4.4128;6.7403;0.47441;1;NaN;9;NaN;9;0.14;1;0.53;1;0.528;1;1.405;1;0;1.00;0.38
18NE14018_304;6;43.22408;-63.62414;398037;177.7;12-jul-14;14:42:00;177.7;34.9167;10.3143;2.6651;0.0114;1;34.9803;1;3.0275;1;0.05;1;19.355;1;1.4075;1;18.15;1;0;13.75;1.07
18NE14018_315;7;43.33646;-64.12796;398044;5.2;12-jul-14;18:07:00;5.206;31.4859;11.6302;6.6142;1.04803;1;NaN;9;NaN;9;0;1;0;1;0.2925;1;0.735;1;0;0.00;0.00
18NE14018_315;7;43.33634;-64.12775;398043;25.49;12-jul-14;18:07:00;25.499;31.5999;8.07;6.6831;1.20412;1;NaN;9;NaN;9;0.02;1;0;1;0.414;1;1.18;1;0;0.00;0.00
18NE14018_315;7;43.33616;-64.12746;398042;50.1;12-jul-14;18:06:00;50.106;32.3378;3.7455;6.4056;0.15959;1;NaN;9;NaN;9;0.22;1;4.935;1;0.7005;1;3.68;1;0;7.04;1.34
18NE14018_315;7;43.33596;-64.12708;398041;86.51;12-jul-14;18:04:00;86.517;32.434;4.0212;6.2449;0.09119;1;32.4776;1;NaN;9;0.2;1;5.47;1;0.715;1;4;1;0;7.65;1.37
18NE14018_326;8;43.40016;-64.47784;398048;4.95;12-jul-14;20:56:00;4.957;31.6165;10.3934;6.6711;1.27102;1;NaN;9;NaN;9;0.02;1;0;1;0.328;1;1.115;1;0;0.00;0.00
18NE14018_326;8;43.4;-64.47776;398047;24.91;12-jul-14;20:55:00;24.916;31.7105;8.1842;6.5976;2.02917;1;NaN;9;NaN;9;0.08;1;0;1;0.4345;1;1.62;1;0;0.00;0.00
18NE14018_326;8;43.39986;-64.4777;398046;49.83;12-jul-14;20:55:00;49.831;31.9233;4.6916;6.7594;0.5979;1;NaN;9;NaN;9;0.205;1;2.05;1;0.546;1;2;1;0;3.75;1.02
18NE14018_326;8;43.39916;-64.47714;398045;124.35;12-jul-14;20:52:00;124.35;34.1105;8.0688;3.5931;0.02735;1;34.1267;1;NaN;9;0.08;1;15.575;1;1.3585;1;16.225;1;0;11.46;0.96
18NE14018_339;9;43.41442;-64.77504;398052;5.2;12-jul-14;23:13:00;5.207;31.834;12.6176;6.6447;1.5832;1;NaN;9;NaN;9;0.04;1;0;1;0.34;1;1.105;1;0;0.00;0.00
18NE14018_339;9;43.41422;-64.77461;398051;25.23;12-jul-14;23:11:00;25.232;31.6644;10.5496;6.7265;1.36021;1;NaN;9;NaN;9;0.04;1;0;1;0.3355;1;1.05;1;0;0.00;0.00
18NE14018_339;9;43.41396;-64.77403;398050;50.53;12-jul-14;23:10:00;50.532;31.6288;8.7822;6.7064;1.91768;1;NaN;9;NaN;9;0.06;1;0;2;0.393;1;1.22;1;2048;0.00;0.00
18NE14018_339;9;43.41367;-64.7735;398049;60.4;12-jul-14;23:09:00;60.401;32.3688;4.8237;6.35;0.54591;1;32.3344;1;NaN;9;0.21;1;4.025;1;0.636;1;3.565;1;0;6.33;1.13
18NE14018_003;10;43.28596;-64.77958;398056;5.01;13-jul-14;01:32:00;5.015;31.6034;11.0512;6.748;1.22642;1;NaN;9;NaN;9;0.02;1;0;1;0.334;1;1.04;1;0;0.00;0.00
18NE14018_003;10;43.28574;-64.77942;398055;24.69;13-jul-14;01:31:00;24.699;31.9161;7.9688;6.5785;1.42711;1;NaN;9;NaN;9;0.08;1;0;1;0.4275;1;2.14;1;0;0.00;0.00
18NE14018_003;10;43.2855;-64.77922;398054;50.09;13-jul-14;01:30:00;50.09;32.6574;6.9984;6.039;0.36394;1;NaN;9;NaN;9;0.215;1;4.28;1;0.63;1;3.51;1;0;6.79;1.22
18NE14018_003;10;43.28502;-64.77882;398053;92.94;13-jul-14;01:29:00;92.947;33.1929;6.5084;5.2785;0.06155;1;33.2185;1;NaN;9;0.11;1;9.025;1;0.85;1;7.285;1;0;10.62;1.24
18NE14018_025;12;43.18034;-65.03189;398060;5.24;13-jul-14;05:30:00;5.248;32.3316;9.7106;6.6559;2.18526;1;NaN;9;7.3105;1;0.15;1;1.705;1;0.462;1;3.105;1;0;3.69;0.55
18NE14018_025;12;43.18047;-65.03234;398059;24.89;13-jul-14;05:29:00;24.891;32.5047;7.8497;6.0173;0.34444;1;NaN;9;NaN;9;0.31;1;5.825;1;0.67;1;4.315;1;0;8.69;1.35
18NE14018_025;12;43.18066;-65.03295;398058;51.33;13-jul-14;05:28:00;51.333;32.775;7.3036;5.7602;0.20975;1;NaN;9;NaN;9;0.26;1;7.695;1;0.7505;1;5.16;1;0;10.25;1.49
18NE14018_025;12;43.1814;-65.03556;398057;166.22;13-jul-14;05:23:00;166.227;33.7175;7.5571;4.4625;0.03647;1;33.7438;1;4.941;1;0.07;1;11.8;1;1.016;1;10.775;1;0;11.61;1.10
18NE14018_036;13;42.97246;-64.80975;398064;4.59;13-jul-14;08:40:00;4.59;32.1566;11.7114;7.2237;3.96915;1;NaN;9;7.9485;1;0;1;0;1;0.3665;1;1.795;1;0;0.00;0.00
18NE14018_036;13;42.97224;-64.81022;398063;25.82;13-jul-14;08:39:00;25.824;32.5158;10.3675;6.2596;1.80619;1;NaN;9;NaN;9;0.05;1;0;1;0.442;1;1.895;1;0;0.00;0.00
18NE14018_036;13;42.97165;-64.81131;398062;49.72;13-jul-14;08:36:00;49.723;32.7927;7.4292;5.8529;0.25306;1;NaN;9;NaN;9;0.195;1;5.36;1;0.6435;1;4.365;1;0;8.33;1.23
18NE14018_036;13;42.97138;-64.81175;398061;75.24;13-jul-14;08:35:00;75.247;32.8073;7.1393;5.8308;0.08435;1;32.8472;1;6.4035;1;0.235;1;6.105;1;0.693;1;4.675;1;0;8.81;1.31
18NE14018_058;15;42.8093;-64.8401;398068;4.74;13-jul-14;12:29:00;4.74;31.6972;11.2285;6.8408;1.82849;1;NaN;9;7.5455;1;0;1;0;1;0.3055;1;1.21;1;0;0.00;0.00
18NE14018_058;15;42.80891;-64.83966;398067;24.99;13-jul-14;12:28:00;24.991;31.6904;8.2135;6.6228;1.494;1;NaN;9;NaN;9;0.045;1;0;1;0.374;1;1.19;1;0;0.00;0.00
18NE14018_058;15;42.80843;-64.83907;398066;50.98;13-jul-14;12:27:00;50.982;32.1958;7.1742;6.227;0.84734;1;NaN;9;NaN;9;0.16;1;1.935;1;0.5235;1;2.815;1;0;3.70;0.69
18NE14018_058;15;42.80776;-64.8382;398065;98.36;13-jul-14;12:25:00;98.367;32.7058;6.3044;5.8676;0.08663;1;32.7469;1;6.4425;1;0.165;1;6.415;1;0.7115;1;4.755;1;0;9.02;1.35
18NE14018_069;16;42.83502;-65.06586;398072;5.33;13-jul-14;14:49:00;5.332;31.7575;10.9237;6.9777;1.6278;1;NaN;9;7.6915;1;0;1;0;1;0.327;1;1.15;1;0;0.00;0.00
18NE14018_069;16;42.83476;-65.06592;398071;25.14;13-jul-14;14:48:00;25.141;32.2244;10.7959;6.4312;0.83185;1;NaN;9;NaN;9;0;1;0;1;0.3255;1;1.29;1;0;0.00;0.00
18NE14018_069;16;42.83448;-65.06596;398070;50;13-jul-14;14:47:00;50.006;32.4263;9.2044;6.1333;0.51341;1;NaN;9;NaN;9;0.09;1;0.36;1;0.423;1;2.235;1;0;0.85;0.16
18NE14018_069;16;42.83398;-65.06602;398069;95.5;13-jul-14;14:45:00;95.502;32.8455;6.9996;5.8309;0.12995;1;32.8828;1;6.461;1;0.145;1;5.975;1;0.66;1;4.505;1;0;9.05;1.33
18NE14018_080;17;42.88869;-65.5153;398076;5.33;13-jul-14;18:26:00;5.332;32.2744;11.6529;8.1843;3.18695;1;NaN;9;NaN;9;0.04;1;0;1;0.287;1;3.055;1;0;0.00;0.00
18NE14018_080;17;42.88886;-65.51536;398075;25.23;13-jul-14;18:24:00;25.232;32.3618;9.945;6.8515;3.12567;1;NaN;9;NaN;9;0.08;1;0;1;0.4655;1;3.095;1;0;0.00;0.00
18NE14018_080;17;42.889;-65.51542;398074;49.98;13-jul-14;18:24:00;49.989;32.3414;7.8343;6.2685;0.40943;1;NaN;9;NaN;9;0.265;1;4.035;1;0.563;1;3.58;1;0;7.17;1.13
18NE14018_080;17;42.88928;-65.51548;398073;126.75;13-jul-14;18:21:00;126.757;33.299;6.6288;5.0247;0.06839;1;33.3184;1;NaN;9;0.08;1;9.79;1;0.899;1;8.1;1;0;10.89;1.21
18NE14018_091;18;42.75093;-65.47923;398080;4.59;13-jul-14;20:46:00;4.59;32.1633;11.7925;7.7278;4.65786;1;NaN;9;NaN;9;0.025;1;0;1;0.3595;1;1.995;1;0;0.00;0.00
18NE14018_091;18;42.751;-65.47902;398079;24.95;13-jul-14;20:46:00;24.957;32.1949;9.4748;6.8209;1.93998;1;NaN;9;NaN;9;0.075;1;0;1;0.403;1;2.215;1;0;0.00;0.00
18NE14018_091;18;42.7511;-65.47874;398078;50.39;13-jul-14;20:45:00;50.39;32.7393;8.1464;5.9223;0.26447;1;NaN;9;NaN;9;0.235;1;5.96;1;0.64;1;4.445;1;0;9.31;1.34
18NE14018_091;18;42.7513;-65.47826;398077;95.79;13-jul-14;20:43:00;95.794;33.0168;7.0654;5.5656;0.09119;1;33.0672;1;NaN;9;0.14;1;8.195;1;0.789;1;5.92;1;0;10.39;1.38
18NE14018_102;19;42.64598;-65.41086;398084;4.89;13-jul-14;22:42:00;4.89;32.2135;13.1709;7.1458;3.32249;1;NaN;9;NaN;9;0.045;1;0;1;0.3615;1;1.145;1;0;0.00;0.00
18NE14018_102;19;42.6458;-65.41034;398083;24.89;13-jul-14;22:40:00;24.899;32.6761;10.5986;6.0526;1.33791;1;NaN;9;NaN;9;0.145;1;0.25;1;0.3795;1;1.805;1;0;0.66;0.14
18NE14018_102;19;42.64572;-65.4099;398082;50.79;13-jul-14;22:39:00;50.79;32.784;6.7166;5.7347;0.09119;1;NaN;9;NaN;9;0.22;1;7.465;1;0.7725;1;5.185;1;0;9.66;1.44
18NE14018_102;19;42.64586;-65.4091;398081;92.87;13-jul-14;22:37:00;92.872;33.0081;6.9557;5.6187;0.11171;1;33.0691;1;NaN;9;0.12;1;7.505;1;0.738;1;5.405;1;0;10.17;1.39
18NE14018_138;22;42.48516;-65.63996;398088;4.75;14-jul-14;03:38:00;4.757;32.4472;11.8051;6.9087;3.30953;1;NaN;9;7.581;1;0;1;0.115;1;0.323;1;1.535;1;0;0.36;0.07
18NE14018_138;22;42.4848;-65.63966;398087;26.22;14-jul-14;03:37:00;26.224;34.7793;13.5775;4.4327;0.62389;1;NaN;9;NaN;9;0.195;1;8.41;1;0.6035;1;3.855;1;0;13.94;2.18
18NE14018_138;22;42.48414;-65.63911;398086;51.64;14-jul-14;03:36:00;51.641;35.1135;13.2973;4.0772;0.29894;1;NaN;9;NaN;9;0.195;1;11.285;1;0.7475;1;5.025;1;0;15.10;2.25
18NE14018_138;22;42.48309;-65.63836;398085;87.5;14-jul-14;03:34:00;87.502;35.116;13.1298;4.0235;0.23396;1;35.1667;1;4.5195;1;0.17;1;11.84;1;0.7915;1;5.505;1;0;14.96;2.15
18NE14018_149;23;42.5449;-65.80252;398092;4.74;14-jul-14;05:24:00;4.748;32.2934;12.8273;7.1272;4.59657;1;NaN;9;7.898;1;0;1;0;1;0.3115;1;1.745;1;0;0.00;0.00
18NE14018_149;23;42.54486;-65.80278;398091;24.98;14-jul-14;05:23:00;24.982;32.8335;12.3736;6.5206;2.22986;1;NaN;9;NaN;9;0.085;1;0;1;0.275;1;1.2;1;0;0.00;0.00
18NE14018_149;23;42.54476;-65.80312;398090;50.29;14-jul-14;05:22:00;50.29;34.25;13.3628;4.9494;0.98114;1;NaN;9;NaN;9;0.17;1;6.04;1;0.503;1;3.3;1;0;12.01;1.83
18NE14018_149;23;42.54464;-65.80354;398089;84.31;14-jul-14;05:20:00;84.313;35.1613;13.1607;3.951;0.19379;1;35.2219;1;4.422;1;0.17;1;12.245;1;0.7945;1;5.88;1;0;15.41;2.08
18NE14018_160;24;42.52568;-65.99398;398096;4.19;14-jul-14;08:04:00;4.198;32.1788;12.0998;7.58;3.74616;1;NaN;9;8.3655;1;0;1;0;1;0.337;1;2.34;1;0;0.00;0.00
18NE14018_160;24;42.52577;-65.99388;398095;24.79;14-jul-14;08:03:00;24.799;32.6797;11.0785;6.0444;1.96228;1;NaN;9;NaN;9;0.045;1;0.05;1;0.4425;1;2.255;1;0;0.11;0.02
18NE14018_160;24;42.52587;-65.99376;398094;50.18;14-jul-14;08:02:00;50.181;33.7614;9.9709;5.1235;0.50041;1;NaN;9;NaN;9;0.195;1;7.01;1;0.6465;1;4.5;1;0;10.84;1.56
18NE14018_160;24;42.52634;-65.9932;398093;134.16;14-jul-14;07:58:00;134.163;35.23;12.7911;3.9622;0.08207;1;35.2774;1;4.436;1;0.095;1;12.73;1;0.778;1;6.01;1;0;16.36;2.12
18NE14018_171;25;42.74254;-66.03758;398100;5.2;14-jul-14;10:33:00;5.207;32.9875;10.6985;6.1316;2.47514;1;NaN;9;6.7835;1;0.13;1;3.04;1;0.489;1;3.84;1;0;6.22;0.79
18NE14018_171;25;42.74252;-66.03738;398099;25.48;14-jul-14;10:32:00;25.482;33.2245;10.1578;5.7483;0.98114;1;NaN;9;NaN;9;0.16;1;5.41;1;0.624;1;4.53;1;0;8.67;1.19
18NE14018_171;25;42.74252;-66.03719;398098;50.73;14-jul-14;10:31:00;50.732;33.2822;10.0847;5.6869;0.84734;1;NaN;9;NaN;9;0.18;1;5.86;1;0.605;1;4.7;1;0;9.69;1.25
18NE14018_171;25;42.74254;-66.03698;398097;70.21;14-jul-14;10:30:00;70.214;33.3023;10.064;5.6706;1.00343;1;33.37;1;6.2695;1;0.19;1;5.99;1;0.6265;1;4.7;1;0;9.56;1.27
18NE14018_193;27;42.78204;-66.22496;398103;5.18;14-jul-14;13:56:00;5.182;32.9217;11.477;6.1909;3.09951;1;NaN;9;6.8405;1;0.14;1;2.1;1;0.4295;1;3.41;1;0;4.89;0.62
18NE14018_193;27;42.78136;-66.22436;398102;25.04;14-jul-14;13:55:00;25.041;33.0996;10.2095;5.9341;1.07033;1;NaN;9;NaN;9;0.165;1;4.345;1;0.542;1;4.225;1;0;8.02;1.03
18NE14018_193;27;42.78008;-66.22332;398101;49.36;14-jul-14;13:53:00;49.364;33.1164;10.1448;5.9209;1.27102;1;33.1782;1;6.57;1;0.17;1;4.38;1;0.541;1;4.305;1;0;8.10;1.02
18NE14018_215;29;43.94686;-66.48866;398107;4.91;17-jul-14;06:14:00;4.915;32.2986;10.2081;5.9986;1.67239;1;NaN;9;6.5415;1;0.205;1;4.1;1;0.585;1;3.93;1;0;7.01;1.04
18NE14018_215;29;43.94664;-66.48836;398106;26.04;17-jul-14;06:13:00;26.049;32.4308;9.7973;5.9249;1.29331;1;NaN;9;NaN;9;0.215;1;4.685;1;0.6225;1;4.32;1;0;7.53;1.08
18NE14018_215;29;43.94636;-66.48802;398105;51.34;17-jul-14;06:11:00;51.349;32.4651;9.7184;5.9047;1.22642;1;NaN;9;NaN;9;0.205;1;4.76;1;0.629;1;4.645;1;0;7.57;1.02
18NE14018_215;29;43.94596;-66.4876;398104;81.04;17-jul-14;06:10:00;81.041;32.6573;9.2314;5.77;1.00344;1;32.7003;1;6.366;1;0.215;1;6.18;1;0.6905;1;5.28;1;0;8.95;1.17
18NE14018_226;30;43.91956;-66.7404;398111;5.65;17-jul-14;08:52:00;5.657;32.3809;14.1466;5.7832;1.40481;1;NaN;9;6.3295;1;0;1;0;1;0.2345;1;2.56;1;0;0.00;0.00
18NE14018_226;30;43.91968;-66.74026;398110;26.58;17-jul-14;08:51:00;26.583;32.5772;11.9283;5.9052;2.02917;1;NaN;9;NaN;9;0.1;1;2.165;1;0.395;1;3.605;1;0;5.48;0.60
18NE14018_226;30;43.91992;-66.73996;398109;49.96;17-jul-14;08:49:00;49.965;32.8064;9.5124;5.7091;0.85785;1;NaN;9;NaN;9;0.185;1;6.25;1;0.7125;1;5.92;1;0;8.77;1.06
18NE14018_226;30;43.92022;-66.73956;398108;128.27;17-jul-14;08:47:00;128.27;33.495;7.9268;5.0517;0.24695;1;33.5224;1;5.5095;1;0.125;1;12.105;1;0.9725;1;8.775;1;0;12.45;1.38
18NE14018_237;31;44.16911;-66.70638;398115;4.92;17-jul-14;11:46:00;4.923;32.4359;13.223;6.0714;1.6055;1;NaN;9;6.614;1;0;1;0;1;0.2345;1;2.3;1;0;0.00;0.00
18NE14018_237;31;44.16954;-66.70607;398114;24.53;17-jul-14;11:45:00;24.532;32.8818;9.6382;5.6159;1.04803;1;NaN;9;NaN;9;0.11;1;6.28;1;0.6465;1;5.66;1;0;9.71;1.11
18NE14018_237;31;44.17011;-66.70568;398113;50.34;17-jul-14;11:44:00;50.34;33.2173;8.3824;5.2298;0.86964;1;NaN;9;NaN;9;0.16;1;10.49;1;0.916;1;8.46;1;0;11.45;1.24
18NE14018_237;31;44.17114;-66.70498;398112;103.89;17-jul-14;11:41:00;103.896;33.5241;7.6703;4.8781;0.62436;1;33.5819;1;5.3145;1;0.165;1;13.62;1;1.1415;1;10.42;1;0;11.93;1.31
18NE14018_239;32;44.33316;-66.68936;398120;4.7;17-jul-14;14:26:00;4.707;32.5014;11.7974;6.4378;2.39022;1;NaN;9;6.9975;1;0;1;0.06;1;0.2955;1;2.49;1;0;0.20;0.02
18NE14018_239;32;44.3328;-66.68956;398119;25.7;17-jul-14;14:25:00;25.707;32.5747;11.4078;6.3914;3.73855;1;NaN;9;NaN;9;0;1;0.44;1;0.3315;1;2.645;1;0;1.33;0.17
18NE14018_239;32;44.33236;-66.68986;398118;49.67;17-jul-14;14:24:00;49.673;32.9706;9.4395;5.648;0.75387;1;NaN;9;NaN;9;0.105;1;6.765;1;0.6925;1;5.945;1;0;9.77;1.14
18NE14018_239;32;44.33164;-66.69042;398117;101.58;17-jul-14;14:22:00;101.582;33.1429;8.531;5.3462;0.12998;1;NaN;9;NaN;9;0.125;1;9.49;1;0.8405;1;7.555;1;0;11.29;1.26
18NE14018_239;32;44.33026;-66.69203;398116;183.84;17-jul-14;14:17:00;183.843;33.6207;7.5343;4.767;0.45492;1;33.6733;1;5.239;1;0;1;14.285;1;1.115;1;10.9;1;0;12.81;1.31
18NE14018_243;33;44.4105;-66.26992;398124;5.36;17-jul-14;18:06:00;5.365;32.5222;9.9344;5.8867;1.5609;1;NaN;9;NaN;9;0.16;1;4.83;1;0.63;1;4.765;1;0;7.67;1.01
18NE14018_243;33;44.41015;-66.27034;398123;25.13;17-jul-14;18:05:00;25.132;32.5127;9.9094;5.8701;1.5832;1;NaN;9;NaN;9;0.14;1;4.965;1;0.644;1;4.835;1;0;7.71;1.03
18NE14018_243;33;44.40974;-66.27086;398122;49.72;17-jul-14;18:04:00;49.723;32.5395;9.9632;5.9105;1.80619;1;NaN;9;NaN;9;0.14;1;4.82;1;0.745;1;4.86;1;0;6.47;0.99
18NE14018_243;33;44.40902;-66.2717;398121;98.02;17-jul-14;18:02:00;98.024;32.8986;8.97;5.4969;0.93654;1;32.9712;1;NaN;9;0.185;1;8.1;1;0.8275;1;6.865;1;0;9.79;1.18
18NE14018_244;34;44.49848;-66.23464;398128;5.32;17-jul-14;20:13:00;5.323;32.6211;10.553;6.0633;2.60894;1;NaN;9;NaN;9;0.08;1;3.75;1;0.541;1;4.42;1;0;6.93;0.85
18NE14018_244;34;44.49832;-66.23468;398127;25.07;17-jul-14;20:12:00;25.074;32.745;9.5776;5.7577;1.22642;1;NaN;9;NaN;9;0.135;1;6.16;1;0.678;1;5.58;1;0;9.09;1.10
18NE14018_244;34;44.49806;-66.23472;398126;50.23;17-jul-14;20:11:00;50.232;32.7331;9.4544;5.6891;0.93654;1;NaN;9;NaN;9;0.14;1;6.725;1;0.7205;1;6.095;1;0;9.33;1.10
18NE14018_244;34;44.49726;-66.2348;398125;125.17;17-jul-14;20:09:00;125.178;33.0901;8.2869;5.244;0.40943;1;33.1826;1;NaN;9;0.175;1;10.45;1;0.9345;1;8.355;1;0;11.18;1.25
18NE14018_247;35;44.64016;-66.4449;398132;4.69;17-jul-14;23:19:00;4.698;31.4198;10.8262;6.3803;2.20756;1;NaN;9;NaN;9;0.175;1;2.435;1;0.464;1;3.48;1;0;5.25;0.70
