CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU94030_225;CAST#1;42.748;-50.2935;150630;100.46;15-oct-94;05:34:00;101.286;33.6333;-0.5589;7.243;1;12.59349;1;1.03804;1;11.2735;1;0;12.13;1.12
18HU94030_225;CAST#1;42.748;-50.2935;150629;297.87;15-oct-94;05:34:00;300.465;34.4918;2.3;6.859;1;16.24305;1;1.07501;1;11.20252;1;0;15.11;1.45
18HU94030_225;CAST#1;42.748;-50.2935;150628;548.98;15-oct-94;05:34:00;554.099;34.7274;3.2561;6.622;1;17.71348;1;1.10649;1;10.93904;1;0;16.01;1.62
18HU94030_225;CAST#1;42.748;-50.2935;150627;699.05;15-oct-94;05:34:00;705.827;34.7783;3.254;6.651;1;17.71149;1;1.10602;1;11.0525;1;0;16.01;1.60
18HU94030_225;CAST#1;42.748;-50.2935;150626;798.67;15-oct-94;05:34:00;806.602;34.8209;3.379;6.742;1;18.17297;1;1.11354;1;10.65452;1;0;16.32;1.71
18HU94030_225;CAST#1;42.748;-50.2935;150625;898.31;15-oct-94;05:34:00;907.454;34.843;3.3152;6.752;1;17.98646;1;1.09499;1;10.81802;1;0;16.43;1.66
18HU94030_225;CAST#1;42.748;-50.2935;150624;972.8;15-oct-94;05:34:00;982.879;34.8532;3.2808;6.7745;1;17.82298;1;1.09295;1;10.77204;1;0;16.31;1.65
18HU94030_264;CAST#1;42.49767;-50.2915;150646;10.24;15-oct-94;08:09:00;10.318;32.3496;10.8685;6.81;1;0;1;0.27298;1;1.20998;1;0;0.00;0.00
18HU94030_264;CAST#1;42.49767;-50.2915;150645;87.47;15-oct-94;08:09:00;88.18;34.0378;1.3051;6.939;1;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU94030_264;CAST#1;42.49767;-50.2915;150644;264.62;15-oct-94;08:09:00;266.895;34.8229;4.3424;5.72;1;19.67051;1;1.26003;1;12.35897;1;0;15.61;1.59
18HU94030_264;CAST#1;42.49767;-50.2915;150643;502.95;15-oct-94;08:09:00;507.574;34.8402;3.5277;6.679;1;17.84752;1;1.13951;1;10.60749;1;0;15.66;1.68
18HU94030_264;CAST#1;42.49767;-50.2915;150642;691.94;15-oct-94;08:09:00;698.614;34.918;3.7754;6.468;1;18.18199;1;1.15199;1;11.166;1;0;15.78;1.63
18HU94030_264;CAST#1;42.49767;-50.2915;150641;857.54;15-oct-94;08:09:00;866.166;34.9487;3.8398;6.393;1;18.54056;1;1.16946;1;11.69153;1;0;15.85;1.59
18HU94030_264;CAST#1;42.49767;-50.2915;150640;1045.69;15-oct-94;08:09:00;1056.686;34.9068;3.466;6.64;1;18.15055;1;1.12952;1;11.04906;1;0;16.07;1.64
18HU94030_264;CAST#1;42.49767;-50.2915;150639;1206.82;15-oct-94;08:09:00;1219.982;34.8822;3.2459;6.205;1;17.85948;1;1.11903;1;10.97796;1;0;15.96;1.63
18HU94030_264;CAST#1;42.49767;-50.2915;150638;1369.48;15-oct-94;08:09:00;1384.961;34.8975;3.2733;5.522;1;17.84501;1;1.11504;1;11.57003;1;0;16.00;1.54
18HU94030_264;CAST#1;42.49767;-50.2915;150637;1483.36;15-oct-94;08:09:00;1500.542;34.8732;3.0869;6.858;1;18.19502;1;1.11348;1;11.31448;1;0;16.34;1.61
18HU94030_264;CAST#1;42.49767;-50.2915;150636;1587.36;15-oct-94;08:09:00;1606.14;34.877;3.0902;6.845;1;18.0255;1;1.12446;1;11.51999;1;0;16.03;1.56
18HU94030_264;CAST#1;42.49767;-50.2915;150635;1791.6;15-oct-94;08:09:00;1813.682;34.8843;3.1106;6.667;1;17.83252;1;1.10149;1;11.56653;1;0;16.19;1.54
18HU94030_264;CAST#1;42.49767;-50.2915;150634;1991.73;15-oct-94;08:09:00;2017.244;34.8923;3.1104;6.831;1;17.97851;1;1.10252;1;11.26047;1;0;16.31;1.60
18HU94030_264;CAST#1;42.49767;-50.2915;150633;2089.93;15-oct-94;08:09:00;2117.197;34.9423;3.3483;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU94030_264;CAST#1;42.49767;-50.2915;150632;2235.6;15-oct-94;08:09:00;2265.561;34.9468;3.2624;6.477;1;18.43651;1;1.1355;1;14.14206;1;0;16.24;1.30
18HU94030_284;CAST#1;42.24533;-50.28383;150666;11.63;15-oct-94;11:31:00;11.726;32.4291;14.624;6.11401007613077;1;0.15001;1;0.25651;1;1.165;1;0;0.58;0.13
18HU94030_284;CAST#1;42.24533;-50.28383;150665;62.73;15-oct-94;11:31:00;63.242;33.4024;0.7234;7.455;1;9.18947;1;1.04452;1;8.25655;1;0;8.80;1.11
18HU94030_284;CAST#1;42.24533;-50.28383;150664;102.57;15-oct-94;11:31:00;103.406;33.8977;0.8091;7.121;1;13.25853;1;1.09401;1;10.35302;1;0;12.12;1.28
18HU94030_284;CAST#1;42.24533;-50.28383;150663;165.04;15-oct-94;11:31:00;166.418;34.1689;1.3285;6.904;1;15.05751;1;1.13299;1;10.83848;1;0;13.29;1.39
18HU94030_284;CAST#1;42.24533;-50.28383;150662;252.3;15-oct-94;11:31:00;254.46;34.7615;4.2793;5.681;1;18.55406;1;1.32747;1;12.68152;1;0;13.98;1.46
18HU94030_284;CAST#1;42.24533;-50.28383;150661;322.35;15-oct-94;11:31:00;325.163;34.9383;4.9529;5.422;1;19.161;1;1.35248;1;12.90501;1;0;14.17;1.48
18HU94030_284;CAST#1;42.24533;-50.28383;150660;461.4;15-oct-94;11:31:00;465.585;34.8027;3.5252;6.552;1;16.64004;1;1.20903;1;11.17303;1;0;13.76;1.49
18HU94030_284;CAST#1;42.24533;-50.28383;150659;731.52;15-oct-94;11:31:00;738.634;34.9927;4.2775;6.066;1;18.04153;1;1.26902;1;12.3905;1;0;14.22;1.46
18HU94030_284;CAST#1;42.24533;-50.28383;150658;898.59;15-oct-94;11:31:00;907.698;34.9765;4.0352;6.214;1;17.75456;1;1.249;1;12.47099;1;0;14.22;1.42
18HU94030_284;CAST#1;42.24533;-50.28383;150657;1084.38;15-oct-94;11:31:00;1095.864;34.9646;3.8308;6.347;1;17.8575;1;1.23001;1;12.4835;1;0;14.52;1.43
18HU94030_284;CAST#1;42.24533;-50.28383;150656;1232.75;15-oct-94;11:31:00;1246.241;34.9569;3.7191;6.367;1;17.55598;1;1.22097;1;12.54704;1;0;14.38;1.40
18HU94030_284;CAST#1;42.24533;-50.28383;150655;1440.3;15-oct-94;11:31:00;1456.798;34.9498;3.5873;6.448;1;17.31654;1;1.2105;1;13.00597;1;0;14.31;1.33
18HU94030_284;CAST#1;42.24533;-50.28383;150654;1646.23;15-oct-94;11:31:00;1665.903;34.9537;3.5215;6.412;1;18.07855;1;1.22148;1;13.852;1;0;14.80;1.31
18HU94030_284;CAST#1;42.24533;-50.28383;150653;1877.21;15-oct-94;11:31:00;1900.7;34.9688;3.5031;6.383;1;18.40552;1;1.20446;1;15.06801;1;0;15.28;1.22
18HU94030_284;CAST#1;42.24533;-50.28383;150652;2038.88;15-oct-94;11:31:00;2065.186;34.9689;3.4125;6.338;1;18.46903;1;1.21503;1;15.76206;1;0;15.20;1.17
18HU94030_284;CAST#1;42.24533;-50.28383;150651;2280;15-oct-94;11:31:00;2310.746;34.9523;3.179;6.395;1;17.88801;1;1.18547;1;15.86651;1;0;15.09;1.13
18HU94030_284;CAST#1;42.24533;-50.28383;150650;2510.56;15-oct-94;11:31:00;2545.805;34.9507;3.0243;6.397;1;17.9555;1;1.18998;1;17.12347;1;0;15.09;1.05
18HU94030_284;CAST#1;42.24533;-50.28383;150649;2818.46;15-oct-94;11:31:00;2860.103;34.9282;2.5952;6.55;1;17.041;1;1.12748;1;16.49655;1;0;15.11;1.03
18HU94030_284;CAST#1;42.24533;-50.28383;150648;2930.71;15-oct-94;11:31:00;2974.8;34.9219;2.469;6.591;1;17.12956;1;1.15148;1;16.56756;1;0;14.88;1.03
18HU94030_284;CAST#1;42.24533;-50.28383;150647;3039.7;15-oct-94;11:31:00;3086.226;34.9133;2.2434;6.598;1;16.96253;1;1.09998;1;18.11852;1;0;15.42;0.94
18HU94030_304;CAST#1;41.99783;-50.29183;150686;11.82;15-oct-94;16:50:00;11.911;32.2965;14.3313;6.144;1;0.15901;1;0.19597;1;0.81297;1;0;0.81;0.20
18HU94030_304;CAST#1;41.99783;-50.29183;150685;207.4;15-oct-94;16:50:00;209.149;34.4379;2.6782;6.249;1;17.77403;1;1.11599;1;12.03204;1;0;15.93;1.48
18HU94030_304;CAST#1;41.99783;-50.29183;150684;403.71;15-oct-94;16:50:00;407.307;34.8062;3.6848;6.341;1;18.72999;1;1.09999;1;10.81249;1;0;17.03;1.73
18HU94030_304;CAST#1;41.99783;-50.29183;150683;578.13;15-oct-94;16:50:00;583.524;34.9737;4.3151;6.102;1;19.64155;1;1.23299;1;11.587;1;0;15.93;1.70
18HU94030_304;CAST#1;41.99783;-50.29183;150682;787.25;15-oct-94;16:50:00;794.992;34.9794;4.1327;6.246;1;19.79953;1;1.15748;1;11.42547;1;0;17.11;1.73
18HU94030_304;CAST#1;41.99783;-50.29183;150681;989.61;15-oct-94;16:50:00;999.832;34.9742;3.9577;NaN;9;19.35347;1;1.13347;1;11.98498;1;0;17.07;1.61
18HU94030_304;CAST#1;41.99783;-50.29183;150680;1180.79;15-oct-94;16:50:00;1193.538;34.9569;3.7489;6.35;1;19.18548;1;1.12648;1;12.33005;1;0;17.03;1.56
18HU94030_304;CAST#1;41.99783;-50.29183;150679;1384.17;15-oct-94;16:50:00;1399.804;34.9083;3.3638;6.646;1;18.85854;1;1.09946;1;11.82352;1;0;17.15;1.60
18HU94030_304;CAST#1;41.99783;-50.29183;150678;1587.78;15-oct-94;16:50:00;1606.492;34.933;3.437;6.497;1;19.04048;1;1.10502;1;12.27197;1;0;17.23;1.55
18HU94030_304;CAST#1;41.99783;-50.29183;150677;1781.12;15-oct-94;16:50:00;1802.953;34.9644;3.5035;6.335;1;19.30049;1;1.12998;1;13.95306;1;0;17.08;1.38
18HU94030_304;CAST#1;41.99783;-50.29183;150676;1990.93;15-oct-94;16:50:00;2016.344;34.9671;3.4244;6.31;1;19.04405;1;1.13254;1;15.10954;1;0;16.82;1.26
18HU94030_304;CAST#1;41.99783;-50.29183;150675;2176.11;15-oct-94;16:50:00;2204.86;34.9664;3.3125;6.301;1;19.15053;1;1.21595;1;16.55499;1;0;15.75;1.16
18HU94030_304;CAST#1;41.99783;-50.29183;150674;2356.67;15-oct-94;16:50:00;2388.827;34.9609;3.1473;6.311;1;18.90997;1;1.14249;1;17.69997;1;0;16.55;1.07
18HU94030_304;CAST#1;41.99783;-50.29183;150673;2560.84;15-oct-94;16:50:00;2597.038;34.9403;2.8882;6.471;1;18.17398;1;1.09846;1;15.31555;1;0;16.54;1.19
18HU94030_304;CAST#1;41.99783;-50.29183;150672;2752.46;15-oct-94;16:50:00;2792.632;34.9353;2.7418;6.481;1;18.2405;1;1.11148;1;16.45806;1;0;16.41;1.11
18HU94030_304;CAST#1;41.99783;-50.29183;150671;2936.83;15-oct-94;16:50:00;2980.991;34.9289;2.5625;6.519;1;18.16049;1;1.08952;1;17.2385;1;0;16.67;1.05
18HU94030_304;CAST#1;41.99783;-50.29183;150670;3142.05;15-oct-94;16:50:00;3190.837;34.9201;2.3984;6.571;1;18.00997;1;1.085;1;18.19197;1;0;16.60;0.99
18HU94030_304;CAST#1;41.99783;-50.29183;150669;3322.39;15-oct-94;16:50:00;3375.409;34.9165;2.3257;6.546;1;17.48199;1;1.08746;1;19.09554;1;0;16.08;0.92
18HU94030_304;CAST#1;41.99783;-50.29183;150668;3429.35;15-oct-94;16:50:00;3484.942;34.9121;2.2525;6.58;1;17.49353;1;1.07853;1;19.41853;1;0;16.22;0.90
18HU94030_304;CAST#1;41.99783;-50.29183;150667;3523.58;15-oct-94;16:50:00;3581.495;34.9107;2.2206;6.568;1;17.23006;1;1.14655;1;19.0735;1;0;15.03;0.90
18HU94030_315;CAST#1;41.49283;-50.28317;150706;10.43;15-oct-94;22:39:00;10.512;32.1564;12.7378;6.401;1;0;1;0.27755;1;0.81954;1;0;0.00;0.00
18HU94030_315;CAST#1;41.49283;-50.28317;150705;51.99;15-oct-94;22:39:00;52.405;32.7032;5.7868;7.962;1;0.75699;1;0.36902;1;1.83404;1;0;2.05;0.41
18HU94030_315;CAST#1;41.49283;-50.28317;150704;115.92;15-oct-94;22:39:00;116.864;33.5948;0.4288;7.51;1;9.04947;1;0.88848;1;7.47903;1;0;10.19;1.21
18HU94030_315;CAST#1;41.49283;-50.28317;150703;272.08;15-oct-94;22:39:00;274.396;34.5366;2.7;6.622;1;17.23352;1;1.15648;1;10.57748;1;0;14.90;1.63
18HU94030_315;CAST#1;41.49283;-50.28317;150702;490.11;15-oct-94;22:39:00;494.55;34.8724;3.9588;6.3;1;19.384;1;1.15052;1;11.00753;1;0;16.85;1.76
18HU94030_315;CAST#1;41.49283;-50.28317;150701;590.99;15-oct-94;22:39:00;596.496;34.9338;4.1101;6.178;1;19.47148;1;1.14996;1;11.45452;1;0;16.93;1.70
18HU94030_315;CAST#1;41.49283;-50.28317;150700;730.81;15-oct-94;22:39:00;737.869;34.9763;4.2234;5.717;1;19.83303;1;1.14999;1;11.95247;1;0;17.25;1.66
18HU94030_315;CAST#1;41.49283;-50.28317;150699;957.06;15-oct-94;22:39:00;966.825;34.9729;3.9876;4.82;1;19.79451;1;1.16251;1;12.37298;1;0;17.03;1.60
18HU94030_315;CAST#1;41.49283;-50.28317;150698;1077.07;15-oct-94;22:39:00;1088.376;34.9215;3.6164;6.586;1;19.45755;1;1.1205;1;11.43051;1;0;17.37;1.70
18HU94030_315;CAST#1;41.49283;-50.28317;150697;1219.32;15-oct-94;22:39:00;1232.542;34.931;3.625;6.547;1;19.13699;1;1.11753;1;11.57699;1;0;17.12;1.65
18HU94030_315;CAST#1;41.49283;-50.28317;150696;1716.43;15-oct-94;22:39:00;1737.119;34.9642;3.5661;6.364;1;19.50948;1;1.12998;1;13.70704;1;0;17.27;1.42
18HU94030_315;CAST#1;41.49283;-50.28317;150695;2028.05;15-oct-94;22:39:00;2054.018;34.9571;3.3327;6.38366995073892;1;19.0715;1;1.18404;1;15.04048;1;0;16.11;1.27
18HU94030_315;CAST#1;41.49283;-50.28317;150694;2279.74;15-oct-94;22:39:00;2310.318;34.9652;3.2456;6.339;1;19.93649;1;1.16199;1;15.98301;1;0;17.16;1.25
18HU94030_315;CAST#1;41.49283;-50.28317;150693;2510.11;15-oct-94;22:39:00;2545.168;34.9579;3.1111;6.361;1;19.57504;1;1.16803;1;17.00906;1;0;16.76;1.15
18HU94030_315;CAST#1;41.49283;-50.28317;150692;2762.86;15-oct-94;22:39:00;2803.127;34.9413;2.8596;6.484;1;18.61197;1;1.10595;1;16.13097;1;0;16.83;1.15
18HU94030_315;CAST#1;41.49283;-50.28317;150691;3076.88;15-oct-94;22:39:00;3124.031;34.9313;2.5887;6.511;1;18.66897;1;1.10399;1;18.07896;1;0;16.91;1.03
18HU94030_315;CAST#1;41.49283;-50.28317;150690;3346.73;15-oct-94;22:39:00;3400.174;34.9183;2.3559;6.543;1;18.68797;1;1.11404;1;19.90901;1;0;16.77;0.94
18HU94030_315;CAST#1;41.49283;-50.28317;150689;3547.16;15-oct-94;22:39:00;3605.49;34.9138;2.2861;6.525;1;18.91504;1;1.11301;1;20.49802;1;0;16.99;0.92
18HU94030_315;CAST#1;41.49283;-50.28317;150688;3689.41;15-oct-94;22:39:00;3751.327;34.9118;2.2575;6.507;1;18.962;1;1.11701;1;21.00006;1;0;16.98;0.90
18HU94030_315;CAST#1;41.49283;-50.28317;150687;3833.62;15-oct-94;22:39:00;3899.271;34.9103;2.2439;6.527;1;19.00999;1;1.24699;1;21.79707;1;0;15.24;0.87
18HU94030_326;CAST#1;41.0725;-50.27683;150716;192.14;16-oct-94;04:25:00;193.733;36.1184;15.5613;4.25;1;11.17751;1;0.56753;1;4.35255;1;0;19.70;2.57
18HU94030_326;CAST#1;41.0725;-50.27683;150715;394.35;16-oct-94;04:25:00;397.815;35.2242;9.4203;3.55;1;24.8435;1;1.42398;1;14.01797;1;0;17.45;1.77
18HU94030_326;CAST#1;41.0725;-50.27683;150714;576.38;16-oct-94;04:25:00;581.707;34.7376;4.4052;5.509;1;20.66353;1;1.25103;1;13.12001;1;0;16.52;1.57
18HU94030_326;CAST#1;41.0725;-50.27683;150713;690.31;16-oct-94;04:25:00;696.876;35.0249;5.1815;5.441;1;21.1775;1;1.25048;1;12.69306;1;0;16.94;1.67
18HU94030_326;CAST#1;41.0725;-50.27683;150712;891.29;16-oct-94;04:25:00;900.206;34.8943;3.8133;6.481;1;18.85947;1;1.17998;1;11.12805;1;0;15.98;1.69
18HU94030_326;CAST#1;41.0725;-50.27683;150711;1094.34;16-oct-94;04:25:00;1105.835;34.8601;3.3314;6.797;1;18.53604;1;1.10301;1;10.59903;1;0;16.80;1.75
18HU94030_326;CAST#1;41.0725;-50.27683;150710;1283.02;16-oct-94;04:25:00;1297.085;34.8765;3.3162;6.827;1;18.68349;1;1.09902;1;11.02798;1;0;17.00;1.69
18HU94030_326;CAST#1;41.0725;-50.27683;150709;1504.43;16-oct-94;04:25:00;1521.729;34.8929;3.324;6.772;1;18.97302;1;1.10047;1;11.56753;1;0;17.24;1.64
18HU94030_326;CAST#1;41.0725;-50.27683;150708;1651.75;16-oct-94;04:25:00;1671.328;34.8811;3.2409;6.801;1;18.54301;1;1.12498;1;11.04597;1;0;16.48;1.68
18HU94030_326;CAST#1;41.0725;-50.27683;150707;1945.34;16-oct-94;04:25:00;1969.788;34.8878;3.2105;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU94030_339;CAST#1;40.74633;-50.2855;150736;10.36;16-oct-94;09:11:00;10.443;36.4223;23.935;4.84301007613077;1;0;1;0.13598;1;1.89597;1;0;0.00;0.00
18HU94030_339;CAST#1;40.74633;-50.2855;150735;49.92;16-oct-94;09:11:00;50.312;36.4291;23.9507;4.21101007613077;1;0.129;1;0.10548;1;1.62196;1;0;1.22;0.08
18HU94030_339;CAST#1;40.74633;-50.2855;150734;105.21;16-oct-94;09:11:00;106.053;36.6724;20.6823;4.09801007613077;1;4.48904;1;0.28055;1;2.43903;1;0;16.00;1.84
18HU94030_339;CAST#1;40.74633;-50.2855;150733;221.29;16-oct-94;09:11:00;223.138;36.4778;17.785;4.274;1;6.66;1;0.36647;1;2.74599;1;0;18.17;2.43
18HU94030_339;CAST#1;40.74633;-50.2855;150732;308.02;16-oct-94;09:11:00;310.652;35.9283;14.903;3.943;1;13.23854;1;0.70154;1;5.29196;1;0;18.87;2.50
18HU94030_339;CAST#1;40.74633;-50.2855;150731;438.64;16-oct-94;09:11:00;442.534;35.4576;11.3326;3.769;1;20.60554;1;1.14548;1;9.78355;1;0;17.99;2.11
18HU94030_339;CAST#1;40.74633;-50.2855;150730;532.41;16-oct-94;09:11:00;537.251;35.1076;8.452;3.713;1;24.66453;1;1.49404;1;14.41547;1;0;16.51;1.71
18HU94030_339;CAST#1;40.74633;-50.2855;150729;699.37;16-oct-94;09:11:00;706.016;34.8357;4.4893;5.65533004926108;1;19.70999;1;1.24404;1;12.47152;1;0;15.84;1.58
18HU94030_339;CAST#1;40.74633;-50.2855;150728;830.61;16-oct-94;09:11:00;838.773;34.7765;3.4851;6.537;1;17.85898;1;1.18398;1;11.46496;1;0;15.08;1.56
18HU94030_339;CAST#1;40.74633;-50.2855;150727;953.83;16-oct-94;09:11:00;963.486;34.9267;4.1005;6.267;1;19.50749;1;1.15354;1;11.79999;1;0;16.91;1.65
18HU94030_339;CAST#1;40.74633;-50.2855;150726;1211.45;16-oct-94;09:11:00;1224.476;34.856;3.3662;6.809;1;18.06204;1;1.09203;1;10.9045;1;0;16.54;1.66
18HU94030_339;CAST#1;40.74633;-50.2855;150725;1436.66;16-oct-94;09:11:00;1452.898;34.9249;3.6404;6.527;1;18.91397;1;1.1205;1;11.42602;1;0;16.88;1.66
18HU94030_339;CAST#1;40.74633;-50.2855;150724;1863.69;16-oct-94;09:11:00;1886.69;34.8988;3.2713;6.886;1;18.58254;1;1.12346;1;11.67396;1;0;16.54;1.59
18HU94030_339;CAST#1;40.74633;-50.2855;150723;2090.2;16-oct-94;09:11:00;2117.135;34.9485;3.4102;6.424;1;19.15756;1;1.14504;1;14.08401;1;0;16.73;1.36
18HU94030_339;CAST#1;40.74633;-50.2855;150722;2183.47;16-oct-94;09:11:00;2212.098;34.9595;3.405;6.391;1;19.27549;1;1.15049;1;14.86302;1;0;16.75;1.30
18HU94030_339;CAST#1;40.74633;-50.2855;150721;2451.53;16-oct-94;09:11:00;2485.255;34.9622;3.2599;6.318;1;19.53202;1;1.17953;1;17.32747;1;0;16.56;1.13
18HU94030_339;CAST#1;40.74633;-50.2855;150720;2466.64;16-oct-94;09:11:00;2500.656;34.9657;3.2597;6.328;1;19.12251;1;1.2455;1;17.26955;1;0;15.35;1.11
18HU94030_339;CAST#1;40.74633;-50.2855;150719;2759.44;16-oct-94;09:11:00;2799.442;34.9459;2.988;6.436;1;18.96546;1;1.14504;1;16.35806;1;0;16.56;1.16
18HU94030_339;CAST#1;40.74633;-50.2855;150718;2992.34;16-oct-94;09:11:00;3037.382;34.9403;2.7871;6.404;1;19.09906;1;1.13898;1;17.43901;1;0;16.77;1.10
18HU94030_339;CAST#1;40.74633;-50.2855;150717;3245.07;16-oct-94;09:11:00;3295.871;34.9257;2.5466;6.54;1;18.68202;1;1.15754;1;18.16055;1;0;16.14;1.03
18HU94030_003;CAST#1;40.41783;-50.30417;150756;12.1;16-oct-94;14:26:00;12.195;36.2517;23.5146;4.90601007613077;1;0.34351;1;0.04046;1;-0.294;4;6;8.49;NaN
18HU94030_003;CAST#1;40.41783;-50.30417;150755;109.75;16-oct-94;14:26:00;110.631;36.6802;20.9766;4.57101007613077;1;2.14853;1;0.113;1;-0.134;4;6;19.01;NaN
18HU94030_003;CAST#1;40.41783;-50.30417;150754;204.34;16-oct-94;14:26:00;206.024;36.5852;18.4247;4.84201007613077;1;3.53253;1;0.17103;1;0.58899;1;0;20.65;6.00
18HU94030_003;CAST#1;40.41783;-50.30417;150753;340.98;16-oct-94;14:26:00;343.912;36.2692;16.6569;3.845;1;10.88199;1;0.61751;1;3.2235;1;0;17.62;3.38
