CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU08057_1004;1341;47.17067;-62.255;341427;14.97;07-nov-08;19:07:00;29.64;7.88;300.1152;6.748;1.125;1.823;0.08;1;1.855;1;0.41;1;4.41;1;256;4.52;0.42
18HU08057_1004;1341;47.17067;-62.255;341426;25.29;07-nov-08;19:07:00;30.14;5.85;277.7852;6.317;0.27;1.009;0.11;1;4.595;1;0.65;1;7.775;1;256;7.07;0.59
18HU08057_1004;1341;47.17067;-62.255;341425;31.73;07-nov-08;19:07:00;30.93;2.56;260.94838;5.82;0.115;0.557;0.1;1;10.51;1;1.1;1;14.77;1;256;9.55;0.71
18HU08057_1005;1351;47;-61.75517;341434;3.17;07-nov-08;21:53:00;29.43;8.34;299.93656;6.708;0.915;2.383;0.085;1;2.015;1;0.425;1;4.245;1;256;4.74;0.47
18HU08057_1005;1351;47;-61.75517;341433;5.36;07-nov-08;21:53:00;29.43;8.34;300.15986;6.703;0.97;2.385;0.085;1;2.025;1;0.43;1;4.605;1;256;4.71;0.44
18HU08057_1005;1351;47;-61.75517;341432;15.57;07-nov-08;21:53:00;29.43;8.34;299.71326;6.691;0.93;2.392;0.085;1;2.02;1;0.415;1;4.17;1;256;4.87;0.48
18HU08057_1005;1351;47;-61.75517;341431;25.78;07-nov-08;21:53:00;29.8;8.09;291.71912;6.536;0.345;1.039;0.085;1;1.665;1;0.445;1;4.41;1;256;3.74;0.38
18HU08057_1005;1351;47;-61.75517;341430;31.53;07-nov-08;21:53:00;30.02;7.67;291.1832;6.525;0.285;0.954;0.085;1;1.955;1;0.475;1;4.745;1;256;4.12;0.41
18HU08057_1006;1361;46.90117;-61.49967;341439;2.28;07-nov-08;23:36:00;29.33;8.77;296.81036;6.6425;0.97;2.046;0.085;1;1.525;1;0.375;1;3.05;1;256;4.07;0.50
18HU08057_1006;1361;46.90117;-61.49967;341438;5.55;07-nov-08;23:36:00;29.59;8.46;298.19482;6.658;0.855;2.065;0.085;1;1.535;1;0.385;1;3.605;1;256;3.99;0.43
18HU08057_1006;1361;46.90117;-61.49967;341437;15.27;07-nov-08;23:36:00;30.21;7.56;300.47248;6.832;0.555;1.327;0.07;1;1.21;1;0.385;1;3.79;1;256;3.14;0.32
18HU08057_1006;1361;46.90117;-61.49967;341436;25.39;07-nov-08;23:36:00;30.67;5.91;292.83562;6.586;0.23;0.886;0.1;1;3.465;1;0.61;1;6.225;1;256;5.68;0.56
18HU08057_1006;1361;46.90117;-61.49967;341435;43.83;07-nov-08;23:36:00;31.1;3.72;282.29586;6.2745;0.14;0.752;0.105;1;6.79;1;0.91;1;10.185;1;256;7.46;0.67
18HU08057_1007;1371;46.82967;-61.24883;341445;2.38;08-nov-08;01:04:00;28.7;9.81;293.1929;6.5725;0.755;1.789;0.08;1;1;1;0.305;1;2.675;1;256;3.28;0.37
18HU08057_1007;1371;46.82967;-61.24883;341444;5.55;08-nov-08;01:04:00;28.69;9.81;293.05892;6.558;0.68;1.802;0.08;1;1.02;1;0.315;1;2.21;1;256;3.24;0.46
18HU08057_1007;1371;46.82967;-61.24883;341443;15.47;08-nov-08;01:04:00;28.73;9.37;290.7366;6.523;0.46;1.346;0.095;1;1.77;1;0.395;1;3.28;1;256;4.48;0.54
18HU08057_1007;1371;46.82967;-61.24883;341442;25.58;08-nov-08;01:04:00;29.09;8.48;272.60464;6.211;0.565;1.252;0.11;1;3.465;1;0.56;1;5.7;1;256;6.19;0.61
18HU08057_1007;1371;46.82967;-61.24883;341441;50.08;08-nov-08;01:04:00;32.21;1.24;293.95212;6.536;0.05;0.451;0.085;1;9.59;1;0.99;1;10.705;1;256;9.69;0.90
18HU08057_1007;1371;46.82967;-61.24883;341440;53.45;08-nov-08;01:04:00;32.25;1.25;292.56766;6.5165;0.07;0.453;0.095;1;9.605;1;0.99;1;10.975;1;256;9.70;0.88
18HU08057_1008;1381;46.74417;-61;341450;2.88;08-nov-08;02:36:00;28.45;10.12;289.70942;6.5045;0.76;2.076;0.1;1;1.105;1;0.32;1;2.9;1;256;3.45;0.38
18HU08057_1008;1381;46.74417;-61;341449;5.16;08-nov-08;02:36:00;28.6;10;291.76378;6.526;0.855;2.139;0.095;1;1.085;1;0.31;1;2.26;1;256;3.50;0.48
18HU08057_1008;1381;46.74417;-61;341448;15.67;08-nov-08;02:36:00;28.7;9.86;292.03174;6.557;0.75;1.769;0.075;1;1.005;1;0.3;1;2.29;1;256;3.35;0.44
18HU08057_1008;1381;46.74417;-61;341447;26.08;08-nov-08;02:36:00;28.79;9.62;291.13854;6.57;0.35;1.15;0.075;1;0.98;1;0.3;1;2.28;1;256;3.27;0.43
18HU08057_1008;1381;46.74417;-61;341446;50.57;08-nov-08;02:36:00;31.91;1.67;254.02608;5.9115;0.075;0.501;0.11;1;12.395;1;1.195;1;16.65;1;256;10.37;0.74
18HU08057_1009;1391;46.9585;-60.2175;341456;2.08;08-nov-08;07:52:00;29.44;8.87;293.95212;6.572;0.96;1.704;0.07;1;1.1;1;0.335;1;2.405;1;256;3.28;0.46
18HU08057_1009;1391;46.9585;-60.2175;341455;5.06;08-nov-08;07:52:00;29.44;8.86;293.72882;6.727;0.855;1.643;0.07;1;1.19;1;0.375;1;2.955;1;256;3.17;0.40
18HU08057_1009;1391;46.9585;-60.2175;341454;15.57;08-nov-08;07:52:00;29.76;8.49;292.2997;6.5025;0.425;0.973;0.06333;1;1.35333;1;0.37667;1;3.32;1;256;3.59;0.41
18HU08057_1009;1391;46.9585;-60.2175;341453;24.99;08-nov-08;07:52:00;29.86;8.15;289.88806;6.492;0.32;0.917;0.075;1;1.83;1;0.415;1;3.73;1;256;4.41;0.49
18HU08057_1009;1391;46.9585;-60.2175;341452;50.37;08-nov-08;07:52:00;31.73;2.59;298.73074;6.617;0.1;0.554;0.1;1;7.515;1;0.81;1;8.35;1;256;9.28;0.90
18HU08057_1009;1391;46.9585;-60.2175;341451;71.59;08-nov-08;07:52:00;32.54;1.44;289.03952;6.443;0.055;0.48;0.05;1;10.11;1;0.96;1;10.66;1;256;10.53;0.95
18HU08057_1010;1401;47.0235;-60.1165;341463;1.59;08-nov-08;09:06:00;28.64;9.84;289.97738;6.507;0.765;1.603;0.095;1;1.18;1;0.32;1;2.57;1;256;3.69;0.46
18HU08057_1010;1401;47.0235;-60.1165;341462;5.36;08-nov-08;09:06:00;28.64;9.84;289.8434;6.511;0.73;1.64;0.09;1;1.175;1;0.32;1;2.515;1;256;3.67;0.47
18HU08057_1010;1401;47.0235;-60.1165;341461;15.07;08-nov-08;09:06:00;28.88;9.49;291.4065;6.533;0.82;1.596;0.085;1;1.21;1;0.34;1;2.94;1;256;3.56;0.41
18HU08057_1010;1401;47.0235;-60.1165;341460;25.58;08-nov-08;09:06:00;29.04;9.3;290.20068;6.492;0.535;1.222;0.08;1;1.37;1;0.355;1;2.915;1;256;3.86;0.47
18HU08057_1010;1401;47.0235;-60.1165;341459;50.07;08-nov-08;09:06:00;31.92;2.35;289.1735;6.437;0.07;0.506;0.1;1;8.935;1;0.92;1;7.295;1;256;9.71;1.22
18HU08057_1010;1401;47.0235;-60.1165;341458;100.53;08-nov-08;09:06:00;32.74;1.68;274.70366;6.15;0.05;0.424;0.06;1;11.21;1;1.05;1;11.865;1;256;10.68;0.94
18HU08057_1010;1401;47.0235;-60.1165;341457;174.27;08-nov-08;09:06:00;34.2;4.59;153.98768;3.4175;NaN;0.362;0.04;1;20.67;1;1.53;1;25.25;1;256;13.51;0.82
18HU08057_1011;1411;47.10083;-59.99283;341472;2.68;08-nov-08;11:11:00;28.69;9.72;290.78126;6.508;0.97;1.853;0.095;1;1.28;1;0.34;1;2.6;1;256;3.76;0.49
18HU08057_1011;1411;47.10083;-59.99283;341471;5.95;08-nov-08;11:11:00;28.83;9.55;292.12106;6.548;0.83;1.866;0.09;1;1.265;1;0.345;1;2.53333;1;256;3.67;0.50
18HU08057_1011;1411;47.10083;-59.99283;341470;15.47;08-nov-08;11:11:00;29.76;8.37;299.53462;6.701;0.845;2.019;0.075;1;1.36;1;0.37;1;3.02;1;256;3.68;0.45
18HU08057_1011;1411;47.10083;-59.99283;341469;25.29;08-nov-08;11:11:00;31.06;7.07;308.73458;6.948;0.745;2.095;0.045;1;0.82;1;0.36;1;2.41333;1;256;2.28;0.34
18HU08057_1011;1411;47.10083;-59.99283;341468;50.37;08-nov-08;11:11:00;32;1.62;309.89574;NaN;0.085;0.546;0.055;1;7.28;1;0.83;1;7.57;1;0;8.77;0.96
18HU08057_1011;1411;47.10083;-59.99283;341467;100.73;08-nov-08;11:11:00;32.93;1.61;272.11338;6.112;0.06;0.356;0.055;1;11.525;1;1.055;1;12.56333;1;256;10.92;0.92
18HU08057_1011;1411;47.10083;-59.99283;341466;200.72;08-nov-08;11:11:00;34.36;4.99;156.57796;3.517;NaN;0.299;0.01;1;21.14;1;1.52;1;24.27667;1;256;13.91;0.87
18HU08057_1011;1411;47.10083;-59.99283;341465;300.46;08-nov-08;11:11:00;34.73;5.39;143.31394;3.192;NaN;0.327;0.01667;1;22.60333;1;1.62333;1;30.31;1;256;13.92;0.75
18HU08057_1011;1411;47.10083;-59.99283;341464;323.04;08-nov-08;11:11:00;34.77;5.31;151.12944;3.399;NaN;0.325;0.02333;1;21.38667;1;1.56333;1;30.335;1;256;13.68;0.71
18HU08057_1012;1421;47.2705;-59.78217;341482;2.88;08-nov-08;13:23:00;31.45;7.48;308.33264;NaN;1.01;2.593;0.045;1;0.51;1;0.305;1;1.445;1;0;1.67;0.35
18HU08057_1012;1421;47.2705;-59.78217;341481;5.06;08-nov-08;13:23:00;31.45;7.48;308.19866;NaN;1.16;2.877;0.045;1;0.51;1;0.305;1;1.485;1;0;1.67;0.34
18HU08057_1012;1421;47.2705;-59.78217;341480;15.87;08-nov-08;13:23:00;31.5;7.63;305.60838;NaN;0.87;2.587;0.045;1;0.52;1;0.305;1;1.36;1;0;1.70;0.38
18HU08057_1012;1421;47.2705;-59.78217;341479;25.19;08-nov-08;13:23:00;31.54;7.69;304.17926;6.839;0.595;1.979;0.045;1;0.57;1;0.31;1;1.265;1;256;1.84;0.45
18HU08057_1012;1421;47.2705;-59.78217;341478;50.67;08-nov-08;13:23:00;32.28;3.38;318.2025;7.101;0.065;0.486;0.185;1;4.315;1;0.63;1;3.46333;1;256;6.85;1.25
18HU08057_1012;1421;47.2705;-59.78217;341477;100.53;08-nov-08;13:23:00;32.68;0.79;322.84714;7.194;0.055;0.342;0.12;1;6.795;1;0.78;1;5.33333;1;256;8.71;1.27
18HU08057_1012;1421;47.2705;-59.78217;341476;200.02;08-nov-08;13:23:00;34.14;4.62;167.74296;3.76;NaN;0.297;0.005;1;19.82;1;1.465;1;21.65667;1;256;13.53;0.92
18HU08057_1012;1421;47.2705;-59.78217;341475;300.46;08-nov-08;13:23:00;34.68;5.52;154.47894;3.472;NaN;0.283;0.00333;1;22.11;1;1.54333;1;25.36333;1;256;14.33;0.87
18HU08057_1012;1421;47.2705;-59.78217;341474;400.74;08-nov-08;13:23:00;34.82;5.11;161.17794;3.575;NaN;0.302;0;1;22.445;1;1.58;1;32;1;256;14.21;0.70
18HU08057_1012;1421;47.2705;-59.78217;341473;452.3;08-nov-08;13:23:00;34.83;5.03;168.01092;3.7555;NaN;0.32;0.00333;1;21.90333;1;1.56667;1;31.91;1;256;13.98;0.69
18HU08057_1013;1431;47.43267;-59.55867;341492;1.78;08-nov-08;16:24:00;31.33;7.7;307.30546;6.91;1.38;3.118;0.04;1;0.475;1;0.295;1;1.14;1;256;1.61;0.42
18HU08057_1013;1431;47.43267;-59.55867;341491;4.86;08-nov-08;16:24:00;31.4;7.71;307.39478;6.885;1.335;3.377;0.04;1;0.465;1;0.285;1;1.165;1;256;1.63;0.40
18HU08057_1013;1431;47.43267;-59.55867;341490;15.07;08-nov-08;16:24:00;31.39;7.6;307.52876;6.894;1.155;3.173;0.045;1;0.485;1;0.305;1;1.29;1;256;1.59;0.38
18HU08057_1013;1431;47.43267;-59.55867;341489;24.99;08-nov-08;16:24:00;31.41;7.53;306.05498;NaN;0.65;2.197;0.045;1;0.525;1;0.305;1;1.21;1;0;1.72;0.43
18HU08057_1013;1431;47.43267;-59.55867;341488;49.78;08-nov-08;16:24:00;32.31;3.28;321.552;7.127;0.115;0.741;0.155;1;3.845;1;0.59;1;2.56;1;256;6.52;1.50
18HU08057_1013;1431;47.43267;-59.55867;341487;99.93;08-nov-08;16:24:00;32.7;0.71;322.53452;7.227;0.055;0.413;0.15;1;6.9;1;0.8;1;5.455;1;256;8.63;1.26
18HU08057_1013;1431;47.43267;-59.55867;341486;199.92;08-nov-08;16:24:00;34.24;5.3;203.29232;4.554;NaN;0.33;0.015;1;16.945;1;1.19;1;14.395;1;256;14.24;1.18
18HU08057_1013;1431;47.43267;-59.55867;341485;300.65;08-nov-08;16:24:00;34.69;5.66;181.72154;4.095;NaN;0.323;0.005;1;21.12;1;1.385;1;19.025;1;256;15.25;1.11
18HU08057_1013;1431;47.43267;-59.55867;341484;399.84;08-nov-08;16:24:00;34.84;5.08;188.6885;4.53;NaN;0.351;0.005;1;20.875;1;1.445;1;26.83;1;256;14.45;0.78
18HU08057_1013;1431;47.43267;-59.55867;341483;461.89;08-nov-08;16:24:00;34.84;5.01;180.69436;4.0475;NaN;0.381;0.01;1;21.035;1;1.475;1;29.665;1;256;14.26;0.71
18HU08057_1014;1441;47.58333;-59.34217;341500;2.58;08-nov-08;19:42:00;31.5;8.22;305.38508;6.846;1.155;4.506;0.00667;1;0.05;1;0.24;1;0.765;1;256;0.21;0.07
18HU08057_1014;1441;47.58333;-59.34217;341499;5.16;08-nov-08;19:42:00;31.5;8.22;305.2511;6.851;1.315;4.516;0.00333;1;0.045;1;0.24333;1;0.685;1;256;0.18;0.07
18HU08057_1014;1441;47.58333;-59.34217;341498;14.97;08-nov-08;19:42:00;31.51;8.22;305.2511;6.838;1.2;4.488;0.00333;1;0.045;1;0.24;1;0.715;1;256;0.19;0.06
18HU08057_1014;1441;47.58333;-59.34217;341497;24.99;08-nov-08;19:42:00;31.55;7.93;304.40256;6.813;1.135;3.507;0.02333;1;0.27;1;0.27333;1;0.885;1;256;0.99;0.31
18HU08057_1014;1441;47.58333;-59.34217;341496;50.37;08-nov-08;19:42:00;32.23;3.65;318.82774;7.109;0.13;0.814;0.165;1;4.055;1;0.625;1;3.025;1;256;6.49;1.34
18HU08057_1014;1441;47.58333;-59.34217;341495;99.64;08-nov-08;19:42:00;32.54;1.25;326.28596;7.301;0.05;0.458;0.135;1;6.005;1;0.735;1;4.425;1;256;8.17;1.36
18HU08057_1014;1441;47.58333;-59.34217;341494;199.62;08-nov-08;19:42:00;33.66;3.26;242.99506;5.517;NaN;0.343;0.02;1;13.885;1;1.095;1;12.505;1;256;12.68;1.11
18HU08057_1014;1441;47.58333;-59.34217;341493;251.82;08-nov-08;19:42:00;34.48;5.46;191.1448;4.2585;NaN;0.334;0.02;1;19.395;1;1.30667;1;17.005;1;256;14.84;1.14
18HU08057_1015;1451;47.67067;-59.86767;341511;2.68;08-nov-08;22:14:00;31.33;7.41;311.01224;6.958;1.485;3.633;0.025;1;0.225;1;0.28;1;1.285;1;256;0.80;0.18
18HU08057_1015;1451;47.67067;-59.86767;341510;5.55;08-nov-08;22:14:00;31.33;7.42;311.0569;6.963;1.395;3.643;0.025;1;0.2;1;0.28;1;1.38;1;256;0.71;0.14
18HU08057_1015;1451;47.67067;-59.86767;341509;15.27;08-nov-08;22:14:00;31.39;7.4;308.91322;6.917;1.14;3.046;0.035;1;0.36;1;0.3;1;1.365;1;256;1.20;0.26
18HU08057_1015;1451;47.67067;-59.86767;341508;24.99;08-nov-08;22:14:00;31.63;6.96;305.20644;6.809;0.225;1.069;0.08667;1;1.155;1;0.35;1;1.275;1;256;3.30;0.91
18HU08057_1015;1451;47.67067;-59.86767;341507;50.96;08-nov-08;22:14:00;32.37;2.45;325.1248;7.26;0.095;0.653;0.09333;1;4.735;1;0.65;1;2.95;1;256;7.28;1.61
18HU08057_1015;1451;47.67067;-59.86767;341506;100.63;08-nov-08;22:14:00;32.76;0.54;320.34618;7.163;0.025;0.325;0.14667;1;7.29;1;0.81;1;5.63;1;256;9.00;1.29
18HU08057_1015;1451;47.67067;-59.86767;341505;200.11;08-nov-08;22:14:00;33.94;4.37;222.22816;5.12;NaN;0.29;0.01;1;15.7;1;1.165;1;14.155;1;256;13.48;1.11
18HU08057_1015;1451;47.67067;-59.86767;341504;300.44;08-nov-08;22:14:00;34.67;5.62;172.20896;3.852;NaN;0.281;0.01;1;21.72;1;1.42;1;20.13;1;256;15.30;1.08
18HU08057_1015;1451;47.67067;-59.86767;341503;401.42;08-nov-08;22:14:00;34.81;5.16;170.19926;3.777;NaN;0.293;0.01;1;22.335;1;1.51;1;26.71;1;256;14.79;0.84
18HU08057_1015;1451;47.67067;-59.86767;341502;499.57;08-nov-08;22:14:00;34.84;5;167.43034;NaN;NaN;0.314;0.01;1;22.135;1;1.575;1;32.525;1;0;14.05;0.68
18HU08057_1015;1451;47.67067;-59.86767;341501;515.9;08-nov-08;22:14:00;34.84;5;167.475;3.8425;NaN;0.336;0.01;1;22.13;1;1.575;1;32.17;1;256;14.05;0.69
