CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL17177_2497;81;45.9075;-62.425;437807;4.76;07-sep-17;01:35:00;28.07;17.44;259.07266;1.225;5.733;4.198;0.05;1;0.39;1;0.205;1;2.65;1;256;1.90;0.15
18TL17177_2497;81;45.9075;-62.425;437806;24.79;07-sep-17;01:35:00;29.47;8.27;237.8145;0.275;NaN;1.362;0.43;1;2.965;1;0.895;1;13.08;1;0;3.31;0.23
18TL17177_2497;81;45.9075;-62.425;437805;33.52;07-sep-17;01:35:00;30.3;4.18;247.28242;0.21;5.45;0.911;0.455;1;3.67;1;1;1;15.045;1;256;3.67;0.24
18TL17177_2413;101;45.96967;-62.399;437810;5.26;07-sep-17;04:59:00;27.79;17.54;255.14258;1.205;5.725;3.619;0.31;1;2.1;1;0.695;1;9.1;1;256;3.02;0.23
18TL17177_2413;101;45.96967;-62.399;437809;25.29;07-sep-17;04:59:00;29.42;8.69;245.1834;0.28;NaN;1.256;0.04;1;0.27;1;0.13;1;2.225;1;0;2.08;0.12
18TL17177_2413;101;45.96967;-62.399;437808;36.49;07-sep-17;04:59:00;29.78;6.8;247.90766;0.205;5.481;0.81;0.37;1;2.505;1;0.78;1;10.42;1;256;3.21;0.24
18TL17177_2424;111;46.0605;-62.056;437813;4.66;07-sep-17;07:31:00;27.17;18.07;251.52512;1.045;5.658;4.007;0.04;1;0.27;1;0.075;1;1.555;1;256;3.60;0.17
18TL17177_2424;111;46.0605;-62.056;437812;24.89;07-sep-17;07:31:00;29.79;6.33;254.7853;0.18;NaN;0.806;0.405;1;3.03;1;0.765;1;9.87;1;0;3.96;0.31
18TL17177_2424;111;46.0605;-62.056;437811;37.29;07-sep-17;07:31:00;30.41;3.73;264.96778;0.125;NaN;0.355;0.42;1;3.415;1;0.86;1;11.07;1;0;3.97;0.31
18TL17177_2434;121;45.9015;-62.10417;437816;4.36;07-sep-17;10:08:00;28.04;17.45;256.88432;1.085;5.7815;3.732;0.04;1;0.25;1;0.14;1;2.03;1;256;1.79;0.12
18TL17177_2434;121;45.9015;-62.10417;437815;24.1;07-sep-17;10:08:00;29.18;9.96;239.64556;1.055;NaN;2.71;0.11;1;0.775;1;0.59;1;7.06;1;0;1.31;0.11
18TL17177_2434;121;45.9015;-62.10417;437814;36.1;07-sep-17;10:08:00;30.72;2.6;255.85714;0.11;NaN;0.499;0.355;1;4.045;1;1.025;1;14.455;1;0;3.95;0.28
18TL17177_2445;131;45.87467;-61.766;437819;4.36;07-sep-17;13:52:00;27.95;18.39;247.46106;2.215;5.6125;4.322;0.04;1;0.24;1;0.13;1;1.51;1;256;1.85;0.16
18TL17177_2445;131;45.87467;-61.766;437818;23.5;07-sep-17;13:52:00;27.97;18.05;244.64748;0.45;NaN;1.66;0.115;1;0.955;1;0.375;1;5.37;1;0;2.55;0.18
18TL17177_2445;131;45.87467;-61.766;437817;36.2;07-sep-17;13:52:00;30.74;2.5;257.59888;0.415;NaN;0.478;0.115;1;1.065;1;0.39;1;5.515;1;0;2.73;0.19
18TL17177_2458;151;45.77683;-61.65117;437821;3.17;07-sep-17;20:35:00;27.87;18.75;249.06882;2.04;5.644;5.314;0.04;1;0.235;1;0.14;1;1.52;1;256;1.68;0.15
18TL17177_2458;151;45.77683;-61.65117;437820;27.77;07-sep-17;20:35:00;30.12;5.49;226.4262;0.185;5.0115;0.719;0.455;1;3.585;1;1.155;1;18.055;1;256;3.10;0.20
18TL17177_2459;161;45.873;-61.74117;437824;4.86;07-sep-17;22:41:00;27.89;18.68;249.56008;2.48;5.552;5.475;0.04;1;0.23;1;0.145;1;1.62;1;256;1.59;0.14
18TL17177_2459;161;45.873;-61.74117;437823;24.89;07-sep-17;22:41:00;28.85;12.59;218.03012;0.98;NaN;1.151;0.125;1;0.905;1;0.47;1;6.755;1;0;1.93;0.13
18TL17177_2459;161;45.873;-61.74117;437822;36.4;07-sep-17;22:41:00;30.78;2.23;254.60666;0.11;5.659;0.507;0.345;1;4.4;1;1.135;1;16.24;1;256;3.88;0.27
18TL17177_2460;171;46.025;-61.72917;437827;5.36;08-sep-17;01:02:00;27.76;18.28;249.33678;1.675;5.6285;4.005;0.04;1;0.23;1;0.115;1;1.9;1;256;2.00;0.12
18TL17177_2460;171;46.025;-61.72917;437826;24.89;08-sep-17;01:02:00;29.19;10.37;198.33506;0.305;NaN;0.95;0.165;1;0.99;1;0.655;1;11.1;1;0;1.51;0.09
18TL17177_2460;171;46.025;-61.72917;437825;46.81;08-sep-17;01:02:00;31.29;1.2;251.6591;0.08;5.5735;0.372;0.185;1;6.525;1;1.24;1;16.79;1;256;5.26;0.39
18TL17177_2461;181;46.10783;-61.573;437830;4.86;08-sep-17;03:28:00;27.88;18.2;248.57756;1.515;5.619;3.184;0.04;1;0.23;1;0.135;1;1.575;1;256;1.70;0.15
18TL17177_2461;181;46.10783;-61.573;437829;25.09;08-sep-17;03:28:00;28.46;14.63;229.999;0.85;NaN;1.373;0.15;1;1.26;1;0.48;1;6.54;1;0;2.63;0.19
18TL17177_2461;181;46.10783;-61.573;437828;46.11;08-sep-17;03:28:00;31.3;1.21;253.53482;0.07;5.6375;0.383;0.17;1;6.52;1;1.205;1;16.45;1;256;5.41;0.40
18TL17177_2462;191;46.18617;-61.56933;437833;4.96;08-sep-17;06:03:00;27.28;18.35;249.4261;1.32;5.5975;3.833;0.04;1;0.23;1;0.08;1;1.45;1;256;2.88;0.16
18TL17177_2462;191;46.18617;-61.56933;437832;24.5;08-sep-17;06:03:00;28.03;16.91;238.30576;0.3;NaN;1.25;0.1;1;0.78;1;0.32;1;4.365;1;0;2.44;0.18
18TL17177_2462;191;46.18617;-61.56933;437831;50.38;08-sep-17;06:03:00;31.84;1.23;257.4649;0.065;5.721;0.298;0.19;1;8.435;1;1.225;1;15.425;1;256;6.89;0.55
18TL17177_2463;201;46.3805;-61.45317;437836;4.66;08-sep-17;09:08:00;27.31;18.22;249.2028;1.595;5.553;3.648;0.04;1;0.23;1;0.115;1;1.455;1;256;2.00;0.16
18TL17177_2463;201;46.3805;-61.45317;437835;24;08-sep-17;09:08:00;27.65;18.13;244.78146;0.95;NaN;3.215;0.045;1;0.505;1;0.215;1;2.58;1;0;2.35;0.20
18TL17177_2463;201;46.3805;-61.45317;437834;61.08;08-sep-17;09:08:00;32.55;1.77;263.76196;0.075;5.7115;0.188;0.13;1;10.94;1;1.185;1;13.645;1;256;9.23;0.80
18TL17177_2465;211;46.392;-61.54983;437839;3.77;08-sep-17;11:07:00;27.08;17.63;250.22998;1.335;5.7325;4.022;0.04;1;0.23;1;0.11;1;1.845;1;256;2.09;0.12
18TL17177_2465;211;46.392;-61.54983;437838;23.9;08-sep-17;11:07:00;28.51;13.89;217.58352;0.205;NaN;0.994;0.09;1;0.535;1;0.545;1;6.775;1;0;0.98;0.08
18TL17177_2465;211;46.392;-61.54983;437837;60.88;08-sep-17;11:07:00;32.32;1.45;269.43378;0.04;5.9815;0.181;0.16;1;9.91;1;1.135;1;13.07;1;256;8.73;0.76
18TL17177_2466;221;46.42467;-61.369;437842;4.56;08-sep-17;12:52:00;27.29;18.17;248.66688;1.58;5.5945;3.92;0.04;1;0.23;1;0.08;1;1.465;1;256;2.88;0.16
18TL17177_2466;221;46.42467;-61.369;437841;23.9;08-sep-17;12:52:00;27.72;17.87;241.69992;0.61;NaN;2.237;0.04;1;0.23;1;0.13;1;1.77;1;0;1.77;0.13
18TL17177_2466;221;46.42467;-61.369;437840;59.5;08-sep-17;12:52:00;32.67;1.95;257.06296;0.06;5.688;0.136;0.135;1;11.52;1;1.195;1;14.42;1;256;9.64;0.80
18TL17177_2467;231;46.5305;-61.15917;437845;5.95;08-sep-17;14:51:00;27.28;18.16;250.5426;1.14;5.7205;3.174;0.04;1;0.23;1;0.06;1;1.265;1;256;3.83;0.18
18TL17177_2467;231;46.5305;-61.15917;437844;24.89;08-sep-17;14:51:00;27.29;17.99;246.21058;0.805;NaN;2.432;0.04;1;0.23;1;0.085;1;1.555;1;0;2.71;0.15
18TL17177_2467;231;46.5305;-61.15917;437843;51.66;08-sep-17;14:51:00;32.98;2.5;245.22806;0.04;5.4885;0.134;0.1;1;12.655;1;1.195;1;15.485;1;256;10.59;0.82
18TL17177_2468;241;46.65317;-61.326;437848;4.86;08-sep-17;17:38:00;27.34;17.84;254.24938;1.385;5.6445;9.008;0.04;1;0.23;1;0.13;1;1.635;1;256;1.77;0.14
18TL17177_2468;241;46.65317;-61.326;437847;24.79;08-sep-17;17:38:00;28.83;12.02;231.29414;0.25;NaN;1.316;0.125;1;0.85;1;0.54;1;5.64;1;0;1.57;0.15
18TL17177_2468;241;46.65317;-61.326;437846;65.44;08-sep-17;17:38:00;32.62;1.71;281.44732;0.03;8.3435;0.104;0.07;1;10.23;1;1.065;1;11.33;1;256;9.61;0.90
18TL17177_2469;251;46.8235;-61.2025;437851;4.26;08-sep-17;19:49:00;27.22;17.58;255.09792;1.14;5.738;4.489;0.04;1;0.245;1;0.1;1;1.645;1;256;2.45;0.15
18TL17177_2469;251;46.8235;-61.2025;437850;24.89;08-sep-17;19:49:00;28.85;10.84;252.7756;0.465;NaN;1.376;0.145;1;0.935;1;0.465;1;3.65;1;0;2.01;0.26
18TL17177_2469;251;46.8235;-61.2025;437849;65.24;08-sep-17;19:49:00;32.14;1.13;292.70164;0.04;6.4685;0.168;0.16;1;8.235;1;1.04;1;10.53;1;256;7.92;0.78
18TL17177_2470;261;46.75717;-61.38467;437854;4.86;08-sep-17;22:21:00;27.05;17.77;257.4649;1.24;5.7905;4.487;0.04;1;0.245;1;0.085;1;1.45;1;256;2.88;0.17
18TL17177_2470;261;46.75717;-61.38467;437853;24.89;08-sep-17;22:21:00;29.97;5.91;263.58332;0.145;NaN;0.384;0.355;1;2.545;1;0.725;1;8.325;1;0;3.51;0.31
18TL17177_2470;261;46.75717;-61.38467;437852;66.24;08-sep-17;22:21:00;32.22;1.28;267.37942;0.055;5.816;0.211;0.155;1;9.855;1;1.16;1;13.935;1;256;8.50;0.71
18TL17177_2471;271;46.99617;-60.9695;437858;4.76;09-sep-17;01:25:00;27.14;17.75;253.26686;1.145;5.6375;4.364;0.04;1;0.23;1;0.06;1;1.53;1;256;3.83;0.15
18TL17177_2471;271;46.99617;-60.9695;437857;24.69;09-sep-17;01:25:00;28.91;10.41;252.329;0.405;NaN;1.738;0.145;1;1.18;1;0.425;1;3.38;1;0;2.78;0.35
18TL17177_2471;271;46.99617;-60.9695;437856;50.17;09-sep-17;01:25:00;31.44;1.35;288.90554;0.04;NaN;0.162;0.23;1;5.74;1;0.97;1;8.87;1;0;5.92;0.65
18TL17177_2471;271;46.99617;-60.9695;437855;98.75;09-sep-17;01:25:00;32.88;2.19;269.12116;0.04;6.003;0.091;0.11;1;11.365;1;1.125;1;12.83;1;256;10.10;0.89
18TL17177_2472;281;47.03933;-60.866;437862;5.65;09-sep-17;03:29:00;27.11;17.65;251.97172;1.145;5.688;4.042;0.04;1;0.23;1;0.105;1;1.525;1;256;2.19;0.15
18TL17177_2472;281;47.03933;-60.866;437861;25.19;09-sep-17;03:29:00;29.03;9.52;256.52704;0.18;NaN;0.969;0.16;1;0.975;1;0.44;1;2.895;1;0;2.22;0.34
18TL17177_2472;281;47.03933;-60.866;437860;49.58;09-sep-17;03:29:00;31.19;2.23;300.02588;0.08;NaN;0.234;0.27;1;4.39;1;0.905;1;6.48;1;0;4.85;0.68
18TL17177_2472;281;47.03933;-60.866;437859;115.9;09-sep-17;03:29:00;33.31;3.21;233.61646;0.035;5.2675;0.074;0.08;1;13.815;1;1.245;1;15.44;1;256;11.10;0.89
18TL17177_2473;291;47.15133;-61.25117;437865;4.86;09-sep-17;07:24:00;28.08;17.51;253.31152;0.835;5.726;4.217;0.04;1;0.78;1;0.13;1;1.37;1;256;6.00;0.57
18TL17177_2473;291;47.15133;-61.25117;437864;25.19;09-sep-17;07:24:00;30;5.23;306.09964;0.14;NaN;1.077;0.26;1;1.295;1;0.575;1;3.23;1;0;2.25;0.40
18TL17177_2473;291;47.15133;-61.25117;437863;47.99;09-sep-17;07:24:00;31.69;1.48;281.09004;0.045;6.2165;0.307;0.28;1;7.975;1;1.035;1;12.375;1;256;7.71;0.64
18TL17177_2474;301;47.19267;-61.15667;437868;4.76;09-sep-17;08:29:00;27.94;17.22;254.69598;0.885;5.668;3.696;0.055;1;0.78;1;0.125;1;1.285;1;256;6.24;0.61
18TL17177_2474;301;47.19267;-61.15667;437867;25.39;09-sep-17;08:29:00;29.82;6.6;286.2706;0.18;NaN;1.345;0.295;1;1.02;1;0.535;1;3.405;1;0;1.91;0.30
18TL17177_2474;301;47.19267;-61.15667;437866;51.76;09-sep-17;08:29:00;31.97;1.13;296.36376;0.055;6.51;0.188;0.205;1;7.245;1;0.985;1;10.08;1;256;7.36;0.72
18TL17177_2476;311;47.30333;-60.9245;437871;5.06;09-sep-17;11:06:00;28.13;17.07;256.16976;1.365;5.786;4.808;0.04;1;0.78;1;0.135;1;1.415;1;256;5.78;0.55
18TL17177_2476;311;47.30333;-60.9245;437870;24.59;09-sep-17;11:06:00;29.84;7.57;271.71144;0.105;NaN;0.797;0.335;1;1.66;1;0.66;1;4.36;1;0;2.52;0.38
18TL17177_2476;311;47.30333;-60.9245;437869;62.56;09-sep-17;11:06:00;32.14;1.18;310.78894;0.045;6.8455;0.18;0.17;1;7.255;1;0.91;1;7.615;1;256;7.97;0.95
18TL17177_2477;321;47.4315;-60.928;437874;4.76;09-sep-17;13:52:00;28.23;16.71;260.45712;1.835;5.746;5.63;0.04;1;0.78;1;0.18;1;1.78;1;256;4.33;0.44
18TL17177_2477;321;47.4315;-60.928;437873;24.89;09-sep-17;13:52:00;28.84;14.33;258.26878;0.805;NaN;3.506;0.075;1;0.78;1;0.295;1;2.565;1;0;2.64;0.30
18TL17177_2477;321;47.4315;-60.928;437872;50.27;09-sep-17;13:52:00;31.63;1.37;292.65698;0.065;6.4645;0.242;0.275;1;5.56;1;0.94;1;10.485;1;256;5.91;0.53
18TL17177_2478;331;47.3865;-60.7665;437877;4.26;09-sep-17;15:45:00;28.82;16.51;260.90372;0.805;5.884;2.055;0.05;1;0.78;1;0.135;1;1.555;1;256;5.78;0.50
18TL17177_2478;331;47.3865;-60.7665;437876;24.29;09-sep-17;15:45:00;29.29;11.73;258.31344;0.625;NaN;2.338;0.18;1;2.22;1;0.55;1;4.195;1;0;4.04;0.53
18TL17177_2478;331;47.3865;-60.7665;437875;58.6;09-sep-17;15:45:00;32.08;1.16;316.10348;0.07;6.926;0.196;0.18;1;8.675;1;0.875;1;6.925;1;256;9.91;1.25
18TL17177_2479;341;47.284;-60.70233;437880;4.36;09-sep-17;18:25:00;28.32;17.01;262.24352;1.155;5.9045;5.629;0.05;1;0.78;1;0.185;1;3.68;1;256;4.22;0.21
18TL17177_2479;341;47.284;-60.70233;437879;24.79;09-sep-17;18:25:00;29.49;9.22;271.13086;0.14;NaN;1.006;0.265;1;0.99;1;0.565;1;3.39;1;0;1.75;0.29
18TL17177_2479;341;47.284;-60.70233;437878;59.1;09-sep-17;18:25:00;31.9;1.23;318.02386;0.085;6.8915;0.268;0.22;1;4.125;1;0.85;1;6.43;1;256;4.85;0.64
18TL17177_2480;351;47.13933;-60.6915;437884;4.17;09-sep-17;21:48:00;27.16;17.91;255.41054;1.19;5.706;4.045;0.045;1;0.78;1;0.09;1;1.445;1;256;8.67;0.54
18TL17177_2480;351;47.13933;-60.6915;437883;24.49;09-sep-17;21:48:00;27.44;16.83;246.21058;0.335;NaN;2.096;0.1;1;0.78;1;0.21;1;1.865;1;0;3.71;0.42
18TL17177_2480;351;47.13933;-60.6915;437882;49.97;09-sep-17;21:48:00;31.79;1.43;343.25676;0.13;7.449;0.769;0.23;1;5.265;1;0.735;1;3.81;1;256;7.16;1.38
18TL17177_2480;351;47.13933;-60.6915;437881;176.25;09-sep-17;21:48:00;34.35;6;147.69062;0.01;3.4135;0.016;0.08;1;30.06;1;1.555;1;21.715;1;256;19.33;1.38
18TL17177_2481;361;47.10983;-60.39083;437888;4.17;09-sep-17;23:39:00;27.36;17.79;256.08044;0.74;5.783;3.45;0.04;1;0.78;1;0.085;1;1.235;1;256;9.18;0.63
18TL17177_2481;361;47.10983;-60.39083;437887;24.29;09-sep-17;23:39:00;27.57;16.81;252.7756;0.71;NaN;2.786;0.05;1;0.78;1;0.145;1;1.53;1;0;5.38;0.51
18TL17177_2481;361;47.10983;-60.39083;437886;49.38;09-sep-17;23:39:00;31.78;1.42;310.78894;0.115;6.869;0.267;0.21;1;7.165;1;0.845;1;6.23;1;256;8.48;1.15
18TL17177_2481;361;47.10983;-60.39083;437885;157.32;09-sep-17;23:39:00;34.08;5.3;166.5818;0.03;3.74;0.089;0.095;1;27.905;2;1.525;1;20.115;1;2304;18.30;1.39
18TL17177_2482;371;47.28617;-60.591;437892;5.55;10-sep-17;04:06:00;28.34;16.98;261.30566;1.16;5.853;4.85;0.045;1;0.78;1;0.16;1;1.56;1;256;4.88;0.50
18TL17177_2482;371;47.28617;-60.591;437891;24.79;10-sep-17;04:06:00;28.97;13.66;260.01052;0.545;NaN;2.438;0.125;1;1.515;1;0.45;1;3.155;1;0;3.37;0.48
18TL17177_2482;371;47.28617;-60.591;437890;49.58;10-sep-17;04:06:00;31.68;1.19;305.38508;0.11;NaN;0.313;0.265;1;6.015;1;0.905;1;7.22;1;0;6.65;0.83
18TL17177_2482;371;47.28617;-60.591;437889;72.97;10-sep-17;04:06:00;32.13;1.19;316.4161;0.065;6.9915;0.215;0.17;1;9.385;1;0.865;1;6.75;1;256;10.85;1.39
18TL17177_2483;381;47.4285;-60.42033;437896;5.06;10-sep-17;07:06:00;29.89;17.53;251.6591;0.205;5.677;0.932;0.04;1;0.78;1;0.145;1;0.955;1;256;5.38;0.82
18TL17177_2483;381;47.4285;-60.42033;437895;26.38;10-sep-17;07:06:00;31.38;4.7;340.13056;0.93;7.518;3;0.18;1;0.78;1;0.495;1;1.245;1;256;1.58;0.63
18TL17177_2483;381;47.4285;-60.42033;437894;50.97;10-sep-17;07:06:00;31.98;1.22;320.8821;0.12;NaN;0.385;0.21;1;6.875;1;0.845;1;6.175;1;0;8.14;1.11
18TL17177_2483;381;47.4285;-60.42033;437893;90.32;10-sep-17;07:06:00;32.73;1.67;287.29778;0.03;6.369;0.08;0.095;1;14.335;1;1.04;1;10.31;1;256;13.78;1.39
18TL17177_2484;391;47.47717;-60.48617;437900;4.36;10-sep-17;09:14:00;30.13;17.41;251.12318;0.175;5.658;0.9;0.04;1;0.78;1;0.145;1;0.83;1;256;5.38;0.94
18TL17177_2484;391;47.47717;-60.48617;437899;23.01;10-sep-17;09:14:00;30.14;15.44;280.19684;1.27;NaN;2.405;0.045;1;0.78;1;0.345;1;0.915;1;0;2.26;0.85
18TL17177_2484;391;47.47717;-60.48617;437898;49.68;10-sep-17;09:14:00;31.99;1.77;346.65092;0.145;NaN;0.882;0.22;1;4.14;1;0.67;1;2.3;1;0;6.18;1.80
18TL17177_2484;391;47.47717;-60.48617;437897;118.57;10-sep-17;09:14:00;33.54;3.74;211.9117;0.015;5.044;0.059;0.06;1;21.59;1;1.305;1;15.925;1;256;16.54;1.36
18TL17177_2485;401;47.61533;-60.45817;437904;4.26;10-sep-17;12:48:00;29.21;17.03;254.562;0.335;5.761;1.225;0.04;1;0.78;1;0.12;1;1.105;1;256;6.50;0.71
18TL17177_2485;401;47.61533;-60.45817;437903;23.7;10-sep-17;12:48:00;31.02;7.06;334.45874;1.19;NaN;4.068;0.13;1;0.78;1;0.495;1;1.14;1;0;1.58;0.68
18TL17177_2485;401;47.61533;-60.45817;437902;48.78;10-sep-17;12:48:00;32;0.97;341.29172;0.105;NaN;0.472;0.145;1;7.44;1;0.75;1;3.735;1;0;9.92;1.99
18TL17177_2485;401;47.61533;-60.45817;437901;279.06;10-sep-17;12:48:00;34.67;6.58;110.9801;0.01;2.6115;NaN;0.05;1;34.2;1;1.755;1;27.645;1;256;19.49;1.24
18TL17177_2487;411;47.78967;-60.6;437908;5.75;10-sep-17;15:29:00;28.93;16.59;260.94838;0.74;5.87;2.454;0.04;1;0.78;1;0.15;1;1.3;1;256;5.20;0.60
18TL17177_2487;411;47.78967;-60.6;437907;25.38;10-sep-17;15:29:00;30.55;12.9;285.55604;0.87;NaN;2.666;0.04;1;0.78;1;0.33;1;0.755;1;0;2.36;1.03
18TL17177_2487;411;47.78967;-60.6;437906;50.67;10-sep-17;15:29:00;31.92;0.98;345.53442;0.155;NaN;0.602;0.18;1;5.295;1;0.735;1;3.385;1;0;7.20;1.56
18TL17177_2487;411;47.78967;-60.6;437905;262.41;10-sep-17;15:29:00;34.55;6.43;116.07134;0.01;2.7145;0.022;0.05;1;33.85;1;1.725;1;26.88;1;256;19.62;1.26
18TL17177_2488;421;47.759;-60.90617;437911;5.45;10-sep-17;20:03:00;29.77;17.38;253.8921;0.215;5.7125;1.039;0.04;1;0.78;1;0.145;1;1.065;1;256;5.38;0.73
18TL17177_2488;421;47.759;-60.90617;437910;24.69;10-sep-17;20:03:00;30.09;17.22;251.79308;0.405;NaN;1.768;0.06;1;0.78;1;0.33;1;1.145;1;0;2.36;0.68
18TL17177_2488;421;47.759;-60.90617;437909;57.51;10-sep-17;20:03:00;31.94;1.2;323.1151;0.075;7.09;0.366;0.18;1;6.765;1;0.855;1;6.37;1;256;7.91;1.06
18TL17177_2489;431;47.79633;-61.05833;437914;4.56;10-sep-17;23:55:00;28.47;16.14;263.09206;1.175;5.9085;5.239;0.04;1;0.78;1;0.195;1;1.8;1;256;4.00;0.43
18TL17177_2489;431;47.79633;-61.05833;437913;24.79;10-sep-17;23:55:00;29.44;15.33;253.04356;0.37;NaN;2.243;0.04;1;0.78;1;0.34;1;2.77;1;0;2.29;0.28
18TL17177_2489;431;47.79633;-61.05833;437912;42.14;10-sep-17;23:55:00;31.53;1.19;289.26282;0.065;6.361;0.282;0.2;1;7.33;1;1.01;1;10.05;1;256;7.26;0.73
18TL17177_2490;441;47.89367;-60.82867;437919;4.16;11-sep-17;02:48:00;28.4;15.83;263.80662;0.9;5.926;4.266;0.04;1;0.78;1;0.175;1;1.795;1;256;4.46;0.43
18TL17177_2490;441;47.89367;-60.82867;437918;24.99;11-sep-17;02:48:00;29.28;11.38;250.05134;0.36;NaN;2.675;0.11;1;1.215;1;0.48;1;3.275;1;0;2.53;0.37
18TL17177_2490;441;47.89367;-60.82867;437917;49.87;11-sep-17;02:48:00;31.58;1.47;354.06448;0.19;7.447;1.308;0.255;1;2.795;1;0.68;1;2.575;1;256;4.11;1.09
18TL17177_2490;441;47.89367;-60.82867;437916;99.83;11-sep-17;02:48:00;32.92;1.8;277.96384;0.01;NaN;0.031;0.04;1;13.85;1;1.1;1;11.225;1;0;12.59;1.23
18TL17177_2490;441;47.89367;-60.82867;437915;135.01;11-sep-17;02:48:00;33.38;3.24;222.58544;0.02;5.0815;0.045;0.04;1;21.56;1;1.325;1;15.87;1;256;16.27;1.36
18TL17177_2494;711;47.97167;-65.87717;437995;4.86;18-sep-17;18:58:00;27.62;13.53;278.18714;2.11;6.307;7.776;0.025;1;0.22;1;0.255;1;2.915;1;256;0.86;0.08
18TL17177_2494;711;47.97167;-65.87717;437994;24.69;18-sep-17;18:58:00;28.97;8.71;266.3969;0.55;NaN;1.779;0.13;1;3.89;1;0.675;1;7.59;1;0;5.76;0.51
18TL17177_2494;711;47.97167;-65.87717;437993;33.12;18-sep-17;18:58:00;29.15;6.93;241.20866;0.51;5.473;1.811;0.215;1;5.415;1;0.95;1;12.98;1;256;5.70;0.42
18TL17177_2495;731;47.85633;-65.3585;441504;4.76;19-sep-17;01:29:00;27.57;14.49;275.64152;1.34;6.11;6.644;0.025;1;0.545;1;0.235;1;3.52;1;256;2.32;0.15
18TL17177_2495;731;47.85633;-65.3585;441503;24.49;19-sep-17;01:29:00;29.18;7.7;272.38134;0.305;NaN;1.23;0.12;1;5.02;1;0.7;1;7.415;1;0;7.17;0.68
