Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU14014_1355; 4.16; 414004; doxy; 7.80; Bottle-CTD Difference Problem
18HU14014_1355; 35.99; 414001; doxy; 7.89; Bottle-CTD Difference Problem
18HU14014_1368; 5.06; 414010; doxy; 7.72; Bottle-CTD Difference Problem
18HU14014_1368; 50.07; 414007; doxy; 7.97; Bottle-CTD Difference Problem
18HU14014_1368; 76.84; 414006; doxy; 6.32; Bottle-CTD Difference Problem
18HU14014_1370; 5.35; 414016; doxy; 7.96; Bottle-CTD Difference Problem
18HU14014_1370; 59.89; 414012; doxy; 6.65; Bottle-CTD Difference Problem
18HU14014_1371; 5.45; 414022; doxy; 8.05; Bottle-CTD Difference Problem
18HU14014_1371; 49.97; 414019; doxy; 7.39; Bottle-CTD Difference Problem
18HU14014_1371; 73.96; 414018; doxy; 6.88; Bottle-CTD Difference Problem
18HU14014_1372; 5.35; 414027; doxy; 8.11; Bottle-CTD Difference Problem
18HU14014_1372; 48.09; 414024; doxy; 7.42; Bottle-CTD Difference Problem
18HU14014_1373; 5.16; 414032; doxy; 7.90; Bottle-CTD Difference Problem
18HU14014_1373; 34.90; 414029; doxy; 8.22; Bottle-CTD Difference Problem
18HU14014_1375; 5.06; 414037; doxy; 7.98; Bottle-CTD Difference Problem
18HU14014_1375; 36.79; 414034; doxy; 8.38; Bottle-CTD Difference Problem
18HU14014_1378; 5.75; 414042; doxy; 7.91; Bottle-CTD Difference Problem
18HU14014_1378; 45.51; 414039; doxy; 7.78; Bottle-CTD Difference Problem
18HU14014_1383; 5.06; 414048; doxy; 7.61; Bottle-CTD Difference Problem
18HU14014_1383; 50.27; 414045; doxy; 7.52; Bottle-CTD Difference Problem
18HU14014_1383; 55.53; 414044; doxy; 7.53; Bottle-CTD Difference Problem
18HU14014_1352; 5.36; 414054; doxy; 7.38; Bottle-CTD Difference Problem
18HU14014_1352; 50.37; 414051; doxy; 8.57; Bottle-CTD Difference Problem
18HU14014_1352; 55.53; 414050; doxy; 8.21; Bottle-CTD Difference Problem
18HU14014_1357; 5.26; 414060; doxy; 8.23; Bottle-CTD Difference Problem
18HU14014_1357; 50.07; 414057; doxy; 8.18; Bottle-CTD Difference Problem
18HU14014_1357; 69.41; 414056; doxy; 7.22; Bottle-CTD Difference Problem
18HU14014_1361; 5.06; 414067; doxy; 7.98; Bottle-CTD Difference Problem
18HU14014_1361; 50.97; 414064; doxy; 7.99; Bottle-CTD Difference Problem
18HU14014_1361; 163.76; 414062; doxy; 3.92; Bottle-CTD Difference Problem
18HU14014_1362; 5.06; 414076; doxy; 8.10; Bottle-CTD Difference Problem
18HU14014_1362; 49.98; 414073; doxy; 7.92; Bottle-CTD Difference Problem
18HU14014_1362; 319.27; 414069; doxy; 3.00; Bottle-CTD Difference Problem
18HU14014_1365; 5.35; 414086; doxy; 7.66; Bottle-CTD Difference Problem
18HU14014_1365; 50.27; 414083; doxy; 8.23; Bottle-CTD Difference Problem
18HU14014_1365; 455.37; 414078; doxy; 3.38; Bottle-CTD Difference Problem
18HU14014_1365; 99.74; 414082; ntrz; 11.59  ; Out of Nutrient Climatology in box(es) 8 (Min=0.09 Max=11.34 n=113)
