CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;terrain;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU01068_304;SEGB-05;46.07;-52.5;253831;40;15-nov-01;11:22:00;40.64;31.942;1;7.40931482310793;1;8.514;1;1.08;1;0.48;1;0.37;1;1.27;1;0;1.30;0.38
18HU01068_304;SEGB-05;46.07;-52.5;253830;51;15-nov-01;11:22:00;50.94;32.74;1;7.36005373936408;1;1.375;1;0.2;1;6.3;1;1.52;1;7.27;1;0;4.14;0.87
18HU01068_304;SEGB-05;46.07;-52.5;253829;76;15-nov-01;11:22:00;76.17;32.919;1;7.1204657411554;1;0.143;1;0.12;1;7.9;1;1.8;1;11.66;1;0;4.39;0.68
18HU01068_304;SEGB-05;46.07;-52.5;253828;86;15-nov-01;11:22:00;87.19;32.92;1;7.08911777877295;1;0.143;1;0.12;1;7.84;1;1.88;1;11.99;1;0;4.17;0.65
18HU01068_315;SEGB-06;45.7883;-52.2667;-253836;0;15-nov-01;14:00:00;0;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_315;SEGB-06;45.7883;-52.2667;253842;6;15-nov-01;14:00:00;6.01;32.176;1;7.06896551724138;1;9.522;1;0.69;1;0;1;0.52;1;0.34;1;0;0.00;0.00
18HU01068_315;SEGB-06;45.7883;-52.2667;253841;11;15-nov-01;14:00:00;11.48;32.176;1;7.08016121809225;1;9.524;1;0.73;1;0;1;0.34;1;0.29;1;0;0.00;0.00
18HU01068_315;SEGB-06;45.7883;-52.2667;253840;21;15-nov-01;14:00:00;20.92;32.176;1;7.08016121809225;1;9.53;1;0.74;1;0;1;0.5;1;0.32;1;0;0.00;0.00
18HU01068_315;SEGB-06;45.7883;-52.2667;253839;29;15-nov-01;14:00:00;29.58;32.176;1;7.10031347962383;1;9.528;1;0.73;1;0;1;0.38;1;0.29;1;0;0.00;0.00
18HU01068_315;SEGB-06;45.7883;-52.2667;253838;40;15-nov-01;14:00:00;39.99;32.175;1;7.14957456336767;1;9.519;1;0.63;1;0;1;0.57;1;0.42;1;0;0.00;0.00
18HU01068_315;SEGB-06;45.7883;-52.2667;253837;51;15-nov-01;14:00:00;51.28;32.85;1;6.82937751903269;1;1.29;1;0.25;1;5.34;1;1.96;1;11.23;1;0;2.72;0.48
18HU01068_315;SEGB-06;45.7883;-52.2667;253836;75;15-nov-01;14:00:00;75.85;32.99;1;6.41961486789073;1;0.448;1;0.31;1;7.85;1;2.18;1;15.81;1;0;3.60;0.50
18HU01068_326;SEGB-07;45.4583;-52;-253843;0;15-nov-01;16:21:00;0;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_326;SEGB-07;45.4583;-52;253849;5;15-nov-01;16:21:00;4.84;32.206;1;7.08911777877295;1;9.533;1;0.67;1;0.19;1;0.24;1;0.89;1;0;0.79;0.21
18HU01068_326;SEGB-07;45.4583;-52;253848;10;15-nov-01;16:21:00;9.64;32.206;1;7.10927004030452;1;9.536;1;0.68;1;0.22;1;0.37;1;1.06;1;0;0.59;0.21
18HU01068_326;SEGB-07;45.4583;-52;253847;20;15-nov-01;16:21:00;19.88;32.206;1;7.10031347962383;1;9.535;1;0.62;1;0.77;1;0.44;1;1.03;1;0;1.75;0.75
18HU01068_326;SEGB-07;45.4583;-52;253846;30;15-nov-01;16:21:00;30.24;32.207;1;7.1204657411554;1;9.534;1;0.64;1;0;1;0.3;1;0.94;1;0;0.00;0.00
18HU01068_326;SEGB-07;45.4583;-52;253845;40;15-nov-01;16:21:00;40.77;32.212;1;7.14957456336767;1;9.547;1;0.55;1;0.85;1;0.44;1;1.02;1;0;1.93;0.83
18HU01068_326;SEGB-07;45.4583;-52;253844;49;15-nov-01;16:21:00;49.67;32.828;1;6.48902821316614;1;2.329;1;0.17;1;5.94;1;1.86;1;7.74;1;0;3.19;0.77
18HU01068_326;SEGB-07;45.4583;-52;253843;75;15-nov-01;16:21:00;75.13;32.841;1;6.65024630541872;1;1.867;1;0.12;1;0.8;1;1.47;1;8.39;1;0;0.54;0.10
18HU01068_339;SEGB-08;45.095;-51.7;253856;5;15-nov-01;20:02:00;4.79;32.241;1;7.05105239587998;1;9.592;1;0.47;1;0.68;1;0.35;1;1.01;1;0;1.94;0.67
18HU01068_339;SEGB-08;45.095;-51.7;253855;10;15-nov-01;20:02:00;9.71;32.241;1;7.05105239587998;1;9.59;1;0.46;1;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_339;SEGB-08;45.095;-51.7;253854;19;15-nov-01;20:02:00;19.33;32.242;1;7.06000895656068;1;9.593;1;0.45;1;0.25;1;0.42;1;1.08;1;0;0.60;0.23
18HU01068_339;SEGB-08;45.095;-51.7;253853;29;15-nov-01;20:02:00;29.46;32.242;1;7.08911777877295;1;9.587;1;0.44;1;0.19;1;0.27;1;0.96;1;0;0.70;0.20
18HU01068_339;SEGB-08;45.095;-51.7;253852;40;15-nov-01;20:02:00;39.9;32.304;1;7.10031347962383;1;8.765;1;0.29;1;1.13;1;0.6;1;1.64;1;0;1.88;0.69
18HU01068_339;SEGB-08;45.095;-51.7;253851;50;15-nov-01;20:02:00;50.15;32.795;1;7.16077026421854;1;1.676;1;0.12;1;6.46;1;1.78;1;7.84;1;0;3.63;0.82
18HU01068_339;SEGB-08;45.095;-51.7;253850;66;15-nov-01;20:02:00;66.3;32.794;1;7.14061800268697;1;1.61;1;0.12;1;4.83;1;1.67;1;7.4;1;0;2.89;0.65
18HU01068_003;SEGB-09;44.725;-51.395;253863;5;15-nov-01;22:37:00;4.85;32.27;1;6.95924764890282;1;10.211;1;0.62;1;0;1;0.32;1;0.31;1;0;0.00;0.00
18HU01068_003;SEGB-09;44.725;-51.395;253862;10;15-nov-01;22:37:00;9.92;32.27;1;6.95924764890282;1;10.212;1;0.58;1;0;1;0.49;1;0.5;1;0;0.00;0.00
18HU01068_003;SEGB-09;44.725;-51.395;253861;20;15-nov-01;22:37:00;20.03;32.27;1;6.9704433497537;1;10.214;1;0.55;1;0;1;0.42;1;0.5;1;0;0.00;0.00
18HU01068_003;SEGB-09;44.725;-51.395;253860;30;15-nov-01;22:37:00;30.22;32.27;1;6.99059561128527;1;10.214;1;0.58;1;0;1;0.48;1;0.49;1;0;0.00;0.00
18HU01068_003;SEGB-09;44.725;-51.395;253859;40;15-nov-01;22:37:00;39.94;32.27;1;7.03090013434841;1;10.215;1;0.56;1;0;1;0.49;1;0.53;1;0;0.00;0.00
18HU01068_003;SEGB-09;44.725;-51.395;253858;50;15-nov-01;22:37:00;50.13;32.772;1;6.07030900134349;1;4.517;1;0.16;1;1.26;1;1.52;1;7.87;1;0;0.83;0.16
18HU01068_003;SEGB-09;44.725;-51.395;253857;65;15-nov-01;22:37:00;65.62;32.769;1;6.02104791759964;1;4.449;1;0.12;1;1.88;1;1.68;1;7.34;1;0;1.12;0.26
18HU01068_014;SEGB-10;44.3633;-51.1033;253870;5;16-nov-01;01:36:00;5.16;32.259;1;7.06896551724138;1;9.913;1;1.43;1;0.54;1;0.47;1;0.96;1;0;1.15;0.56
18HU01068_014;SEGB-10;44.3633;-51.1033;253869;9;16-nov-01;01:36:00;9.52;32.256;1;7.06896551724138;1;9.9;1;1.34;1;0.2;1;0.38;1;0.96;1;0;0.53;0.21
18HU01068_014;SEGB-10;44.3633;-51.1033;253868;19;16-nov-01;01:36:00;19.05;32.256;1;7.08016121809225;1;9.896;1;1.25;1;0.01;1;0.26;1;0.84;1;0;0.04;0.01
18HU01068_014;SEGB-10;44.3633;-51.1033;253867;29;16-nov-01;01:36:00;29.08;32.256;1;7.10031347962383;1;9.894;1;1.22;1;4.39;1;0.34;1;0.92;1;0;12.91;4.77
18HU01068_014;SEGB-10;44.3633;-51.1033;253866;39;16-nov-01;01:36:00;39.41;32.26;1;7.14957456336767;1;9.898;1;1.35;1;0.2;1;0.39;1;0.95;1;0;0.51;0.21
18HU01068_014;SEGB-10;44.3633;-51.1033;253865;49;16-nov-01;01:36:00;49.64;32.766;1;6.58083296014331;1;4.226;1;0.69;1;2.79;1;1.77;1;6.02;1;0;1.58;0.46
18HU01068_014;SEGB-10;44.3633;-51.1033;253864;66;16-nov-01;01:36:00;66.07;32.766;1;6.52933273622929;1;4.176;1;0.3;1;2.15;1;1.6;1;6.73;1;0;1.34;0.32
18HU01068_025;SEGB-11;44;-50.8083;253877;5;16-nov-01;04:05:00;5.05;32.317;1;7.08016121809225;1;10.408;1;1.79;1;0.38;1;0.35;1;0.23;1;0;1.09;1.65
18HU01068_025;SEGB-11;44;-50.8083;253876;10;16-nov-01;04:05:00;9.93;32.318;1;7.06896551724138;1;10.406;1;1.79;1;0.5;1;0.38;1;0.23;1;0;1.32;2.17
18HU01068_025;SEGB-11;44;-50.8083;253875;20;16-nov-01;04:05:00;20.06;32.319;1;7.08911777877295;1;10.404;1;1.9;1;0.14;1;0.33;1;0.14;1;0;0.42;1.00
18HU01068_025;SEGB-11;44;-50.8083;253874;30;16-nov-01;04:05:00;29.74;32.322;1;7.12942230183609;1;10.388;1;1.59;1;0.14;1;0.34;1;0.1;2;2048;0.41;1.40
18HU01068_025;SEGB-11;44;-50.8083;253873;40;16-nov-01;04:05:00;40.09;32.326;1;7.31974921630094;1;10.15;1;1.61;1;0.14;1;0.39;1;0.51;1;0;0.36;0.27
18HU01068_025;SEGB-11;44;-50.8083;253872;51;16-nov-01;04:05:00;51.31;32.911;1;7.44066278549037;1;2.447;1;0.29;1;2.71;1;1.59;1;5.57;1;0;1.70;0.49
18HU01068_025;SEGB-11;44;-50.8083;253871;65;16-nov-01;04:05:00;65.94;32.912;1;7.36005373936408;1;2.464;1;0.35;1;2.95;1;1.65;1;5.97;1;0;1.79;0.49
18HU01068_036;SEGB-12;43.6333;-50.5167;253884;5;16-nov-01;07:10:00;5.54;32.292;1;7.16972682489924;1;9.797;1;1.57;1;0.64;1;0.59;1;0.56;1;0;1.08;1.14
18HU01068_036;SEGB-12;43.6333;-50.5167;253883;10;16-nov-01;07:10:00;10.39;32.29;1;7.18092252575011;1;9.775;1;1.57;1;0.52;1;0.6;1;0.44;1;0;0.87;1.18
18HU01068_036;SEGB-12;43.6333;-50.5167;253882;20;16-nov-01;07:10:00;20.04;32.287;1;7.19883564711151;1;9.738;1;1.56;1;0.52;1;0.6;1;0.45;1;0;0.87;1.16
18HU01068_036;SEGB-12;43.6333;-50.5167;253881;30;16-nov-01;07:10:00;30.16;32.279;1;7.2794446932378;1;9.64;1;1.51;1;0.29;1;0.44;1;0.42;1;0;0.66;0.69
18HU01068_036;SEGB-12;43.6333;-50.5167;253880;41;16-nov-01;07:10:00;41.46;32.736;1;7.36901030004478;1;3.408;1;0.26;1;3.08;1;1.75;1;8.39;1;0;1.76;0.37
18HU01068_036;SEGB-12;43.6333;-50.5167;253879;51;16-nov-01;07:10:00;51.44;32.742;1;7.38020600089566;1;3.34;1;0.25;1;2.89;1;1.42;1;8.39;1;0;2.04;0.34
18HU01068_036;SEGB-12;43.6333;-50.5167;253878;62;16-nov-01;07:10:00;62.15;32.742;1;7.36005373936408;1;3.337;1;0.42;1;3.03;1;1.59;1;8.32;1;0;1.91;0.36
18HU01068_047;SEGB-13;43.2;-50.1667;-253885;0;16-nov-01;10:15:00;0;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_047;SEGB-13;43.2;-50.1667;253891;5;16-nov-01;10:15:00;4.85;32.27;1;7.68025078369906;1;7.571;1;2.71;1;0.71;1;0.43;1;0.12;1;0;1.65;5.92
18HU01068_047;SEGB-13;43.2;-50.1667;253890;10;16-nov-01;10:15:00;10.01;32.27;1;7.7205553067622;1;7.573;1;2.79;1;0.73;1;0.49;1;0.37;1;0;1.49;1.97
18HU01068_047;SEGB-13;43.2;-50.1667;253889;19;16-nov-01;10:15:00;19.53;32.275;1;7.74070756829378;1;7.498;1;2.72;1;0.14;1;0.41;1;0.18;1;0;0.34;0.78
18HU01068_047;SEGB-13;43.2;-50.1667;253888;31;16-nov-01;10:15:00;31.07;32.704;1;7.79892521271832;1;3.924;1;0.32;1;2.56;1;0.88;1;5.1;1;0;2.91;0.50
18HU01068_047;SEGB-13;43.2;-50.1667;253887;41;16-nov-01;10:15:00;41.29;32.804;1;7.59068517689207;1;2.327;1;0.48;1;4.03;1;1.21;1;10.1;1;0;3.33;0.40
18HU01068_047;SEGB-13;43.2;-50.1667;253886;51;16-nov-01;10:15:00;50.9;32.809;1;7.59068517689207;1;2.255;1;0.44;1;5.22;1;1.33;1;10.74;1;0;3.92;0.49
18HU01068_047;SEGB-13;43.2;-50.1667;253885;62;16-nov-01;10:15:00;62.65;32.905;1;7.48992386923421;1;1.627;1;0.73;1;5.71;1;1.43;1;12.53;1;0;3.99;0.46
18HU01068_058;SEGB-14;42.92;-49.9417;-253892;0;16-nov-01;12:39:00;0;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_058;SEGB-14;42.92;-49.9417;253892;169;16-nov-01;12:39:00;170.29;33.842;1;7.36901030004478;1;0.817;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_069;SEGB-15;42.85;-49.8867;-253893;0;16-nov-01;13:48:00;0;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_069;SEGB-15;42.85;-49.8867;253902;6;16-nov-01;13:48:00;5.92;33.112;1;NaN;9;4.312;1;1.53;1;3.18;1;1.15;1;3.64;1;0;2.77;0.87
18HU01068_069;SEGB-15;42.85;-49.8867;253901;11;16-nov-01;13:48:00;11.02;33.113;1;NaN;9;4.294;1;1.53;1;3.48;1;1.24;1;3.69;1;0;2.81;0.94
18HU01068_069;SEGB-15;42.85;-49.8867;253900;21;16-nov-01;13:48:00;20.88;33.124;1;NaN;9;4.2;1;1.52;1;2.91;1;0.84;1;3.62;1;0;3.46;0.80
18HU01068_069;SEGB-15;42.85;-49.8867;253899;31;16-nov-01;13:48:00;31.01;33.125;1;NaN;9;4.178;1;1.51;1;3.05;1;0.8;1;3.59;1;0;3.81;0.85
18HU01068_069;SEGB-15;42.85;-49.8867;253898;41;16-nov-01;13:48:00;41.32;33.416;1;NaN;9;0.59;1;0.21;1;8.21;1;1.4;1;8.2;1;0;5.86;1.00
18HU01068_069;SEGB-15;42.85;-49.8867;253897;51;16-nov-01;13:48:00;50.96;33.42;1;NaN;9;0.507;1;0.18;1;9.59;1;1.75;1;8.16;1;0;5.48;1.18
18HU01068_069;SEGB-15;42.85;-49.8867;253896;75;16-nov-01;13:48:00;75.18;33.535;1;NaN;9;0.07;1;0.08;1;10.64;1;1.76;1;8.76;1;0;6.05;1.21
18HU01068_069;SEGB-15;42.85;-49.8867;253895;99;16-nov-01;13:48:00;99.34;33.624;1;NaN;9;0.184;1;0.06;1;11.57;1;2;1;9.56;1;0;5.79;1.21
18HU01068_069;SEGB-15;42.85;-49.8867;253894;149;16-nov-01;13:48:00;149.8;33.793;1;NaN;9;0.538;1;0.04;1;12.32;1;2.13;1;10.58;1;0;5.78;1.16
18HU01068_069;SEGB-15;42.85;-49.8867;253893;379;16-nov-01;13:48:00;381.51;34.703;1;NaN;9;3.447;1;NaN;9;17.11;1;2.44;1;11.8;1;0;7.01;1.45
18HU01068_080;SEGB-16;42.775;-49.8283;-253903;0;16-nov-01;16:29:00;0;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_080;SEGB-16;42.775;-49.8283;253903;1483;16-nov-01;16:29:00;1489.53;34.863;1;NaN;9;3.44;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_091;SEGB-17;42.5883;-49.6833;253913;5;16-nov-01;20:51:00;5.42;32.461;1;NaN;9;9.981;1;1.1;1;0.17;1;0.3;1;1.13;1;0;0.57;0.15
18HU01068_091;SEGB-17;42.5883;-49.6833;253912;10;16-nov-01;20:51:00;10.5;32.457;1;NaN;9;9.976;1;1.04;1;0.19;1;0.3;1;1.36;1;0;0.63;0.14
18HU01068_091;SEGB-17;42.5883;-49.6833;253911;20;16-nov-01;20:51:00;20.27;32.513;1;NaN;9;9.756;1;1.1;1;1.03;1;0.37;1;1.62;1;0;2.78;0.64
18HU01068_091;SEGB-17;42.5883;-49.6833;253910;30;16-nov-01;20:51:00;30.58;33.007;1;NaN;9;5.329;1;0.54;1;3.07;1;0.83;1;3.15;1;0;3.70;0.97
18HU01068_091;SEGB-17;42.5883;-49.6833;253909;40;16-nov-01;20:51:00;40.44;33.154;1;NaN;9;3.941;1;0.23;1;6.05;1;1.18;1;6.12;1;0;5.13;0.99
18HU01068_091;SEGB-17;42.5883;-49.6833;253908;50;16-nov-01;20:51:00;50.81;33.431;1;NaN;9;1.977;1;0.15;1;6.63;1;1.25;1;7.23;1;0;5.30;0.92
18HU01068_091;SEGB-17;42.5883;-49.6833;253907;75;16-nov-01;20:51:00;75.64;33.88;1;NaN;9;2.621;1;0.08;1;9.26;1;1.44;1;8.49;1;0;6.43;1.09
18HU01068_091;SEGB-17;42.5883;-49.6833;253906;99;16-nov-01;20:51:00;100.26;34.107;1;NaN;9;3.162;1;0.04;1;11.87;1;1.66;1;10.69;1;0;7.15;1.11
18HU01068_091;SEGB-17;42.5883;-49.6833;253905;150;16-nov-01;20:51:00;151.57;34.522;1;NaN;9;5.197;1;0.02;1;15.09;1;1.97;1;14.3;1;0;7.66;1.06
18HU01068_091;SEGB-17;42.5883;-49.6833;253904;2209;16-nov-01;20:51:00;2215.46;34.899;1;NaN;9;3.107;1;NaN;9;14.8;1;1.8;1;12.99;1;0;8.22;1.14
18HU01068_102;SEGB-18;42.395;-49.5183;253914;2911;17-nov-01;05:15:00;2914.51;34.907;1;NaN;9;2.616;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_114;SEGB-19;42.0817;-49.27;-253915;0;17-nov-01;09:50:00;0;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU01068_114;SEGB-19;42.0817;-49.27;253924;6;17-nov-01;09:50:00;5.96;34.996;7;NaN;9;17.2;1;0.68;1;0.94;1;0.3;1;0.79;1;512;3.13;1.19
18HU01068_114;SEGB-19;42.0817;-49.27;253923;11;17-nov-01;09:50:00;10.86;34.5;7;NaN;9;17.21;1;0.47;1;1.03;1;0.26;1;0.74;1;512;3.96;1.39
18HU01068_114;SEGB-19;42.0817;-49.27;253922;20;17-nov-01;09:50:00;20.64;35;1;NaN;9;17.213;1;0.48;1;0.15;1;0.27;1;1.1;1;0;0.56;0.14
18HU01068_114;SEGB-19;42.0817;-49.27;253921;31;17-nov-01;09:50:00;30.89;35.054;1;NaN;9;17.302;1;0.53;1;1.39;1;0.31;1;1.28;1;0;4.48;1.09
18HU01068_114;SEGB-19;42.0817;-49.27;253920;40;17-nov-01;09:50:00;40.71;35.482;1;NaN;9;17.666;1;0.15;1;3.85;1;0.48;1;2.24;1;0;8.02;1.72
18HU01068_114;SEGB-19;42.0817;-49.27;253919;51;17-nov-01;09:50:00;50.92;35.824;1;NaN;9;17.099;1;0.16;1;5.18;1;0.68;1;1.95;1;0;7.62;2.66
18HU01068_114;SEGB-19;42.0817;-49.27;253918;76;17-nov-01;09:50:00;76.97;35.892;1;NaN;9;15.105;1;0.02;1;8.07;1;1.38;1;2.77;1;0;5.85;2.91
18HU01068_114;SEGB-19;42.0817;-49.27;253917;101;17-nov-01;09:50:00;101.77;35.939;1;NaN;9;14.852;1;0.01;1;9.05;1;1.35;1;4.01;1;0;6.70;2.26
18HU01068_114;SEGB-19;42.0817;-49.27;253916;149;17-nov-01;09:50:00;150.26;35.706;1;NaN;9;13.411;1;0.01;1;10.91;1;1.57;1;5.54;1;0;6.95;1.97
18HU01068_114;SEGB-19;42.0817;-49.27;253915;3016;17-nov-01;09:50:00;3019.53;34.916;1;NaN;9;2.77;1;NaN;9;14.16;1;2;1;15.22;1;0;7.08;0.93
