Filename; Pressure; Uniqueno; Variable; Values; Test failed
180167001_002; 5.00; -2; phos; 0.48  ; Out of Nutrient Climatology in box(es) 5 (Min=0.50 Max=1.94 n=93)
180167001_113; 1.00; -8; temp; 1.30  ; Constant profile problem
180167001_113; 5.00; -9; temp; 1.30  ; Constant profile problem
180167001_113; 10.00; -10; temp; 1.30  ; Constant profile problem
180167001_113; 15.00; -11; temp; 1.30  ; Constant profile problem
180167001_113; 25.00; -12; temp; 1.30  ; Constant profile problem
180167001_113; 40.00; -13; temp; 1.30  ; Constant profile problem
180167001_113; 53.00; -14; temp; 1.30  ; Constant profile problem
180167001_264; 25.00; -26; slca; 10.28  ; Out of Nutrient Climatology in box(es) 5 (Min=0.16 Max=9.98 n=139)
180167001_315; 15.00; -46; slca; 9.99  ; Out of Nutrient Climatology in box(es) 5 (Min=0.16 Max=9.98 n=139)
180167001_326; 1.00; -50; ntrz; 5.58  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=4.82 n=219)
180167001_326; 5.00; -51; ntrz; 5.08  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=4.82 n=219)
180167001_326; 10.00; -52; ntrz; 5.16  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=4.82 n=219)
180167001_326; 1.00; -50; slca; 9.53  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=6.43 n=202)
180167001_326; 5.00; -51; slca; 9.82  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=6.43 n=202)
180167001_326; 10.00; -52; slca; 9.35  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=6.43 n=202)
180167001_326; 15.00; -53; slca; 9.70  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=6.05 n=236)
180167001_326; 25.00; -54; slca; 9.70  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=6.05 n=236)
180167001_339; 1.00; -57; ntrz; 5.24  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=4.82 n=219)
180167001_339; 15.00; -60; ntrz; 5.49  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=5.03 n=241)
180167001_339; 25.00; -61; ntrz; 5.52  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=5.03 n=241)
180167001_339; 1.00; -57; slca; 9.76  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=6.43 n=202)
180167001_339; 5.00; -58; slca; 9.35  ; Out of Nutrient Climatology in box(es) 5 (Min=0.00 Max=6.43 n=202)
