CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU96006_395;S7/3;42.859;-61.73899;158080;20;14-may-96;01:39:00;NaN;7.65;1;0.66;1;0.18;1;0.41;1;0.45;1;0;0.44;0.40
18HU96006_395;S7/3;42.859;-61.73899;158079;30;14-may-96;01:39:00;NaN;7.72;1;0.85;1;0.53;1;0.46;1;0.57;1;0;1.15;0.93
18HU96006_395;S7/3;42.859;-61.73899;158078;40;14-may-96;01:39:00;NaN;7.42;1;0.69;1;1.57;1;0.51;1;1.41;1;0;3.08;1.11
18HU96006_395;S7/3;42.859;-61.73899;158077;50;14-may-96;01:39:00;NaN;6.94;1;0.23;1;5.36;1;0.82;1;4.43;1;0;6.54;1.21
18HU96006_395;S7/3;42.859;-61.73899;158076;60;14-may-96;01:39:00;NaN;6.76;1;0.19;1;5.82;1;0.76;1;4.7;1;0;7.66;1.24
18HU96006_395;S7/3;42.859;-61.73899;158075;70;14-may-96;01:39:00;NaN;NaN;9;0.15;1;6.83;1;0.73;1;4.34;1;0;9.36;1.57
18HU96006_395;S7/3;42.859;-61.73899;158074;80;14-may-96;01:39:00;NaN;5.97;1;0.07;1;9.44;1;0.83;1;5.91;1;0;11.37;1.60
18HU96006_395;S7/3;42.859;-61.73899;158073;90;14-may-96;01:39:00;NaN;NaN;9;0.06;1;9.35;1;0.78;1;5.95;1;0;11.99;1.57
18HU96006_395;S7/3;42.859;-61.73899;158072;100;14-may-96;01:39:00;NaN;5.65;1;0.04;1;10.86;1;0.84;1;6.68;1;0;12.93;1.63
18HU96006_395;S7/3;42.859;-61.73899;158071;110;14-may-96;01:39:00;NaN;NaN;9;0.04;1;11.93;1;0.87;1;7.44;1;0;13.71;1.60
18HU96006_395;S7/3;42.859;-61.73899;158070;120;14-may-96;01:39:00;NaN;5.52;1;0.04;1;11.38;1;0.89;1;7.13;1;0;12.79;1.60
18HU96006_395;S7/3;42.859;-61.73899;158069;130;14-may-96;01:39:00;NaN;NaN;9;0.06;1;12.09;1;0.91;1;7.68;1;0;13.29;1.57
18HU96006_395;S7/3;42.859;-61.73899;158068;140;14-may-96;01:39:00;NaN;NaN;9;0.06;1;12.76;1;0.94;1;8.25;1;0;13.57;1.55
18HU96006_395;S7/3;42.859;-61.73899;158067;150;14-may-96;01:39:00;NaN;5.22;1;0.05;1;13.61;1;1.03;1;8;1;0;13.21;1.70
18HU96006_395;S7/3;42.859;-61.73899;158066;175;14-may-96;01:39:00;NaN;4.92;1;0.04;1;15.79;1;1.1;1;9.78;1;0;14.35;1.61
18HU96006_395;S7/3;42.859;-61.73899;158065;200;14-may-96;01:39:00;NaN;4.01;1;0.03;1;18.43;1;1.27;1;10.58;1;0;14.51;1.74
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158100;1;14-may-96;05:32:00;NaN;7.18;1;0.69;1;0.18;1;0.33;1;0.67;1;0;0.55;0.27
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158099;10;14-may-96;05:32:00;NaN;7.17;1;0.73;1;0.18;1;0.34;1;0.71;1;0;0.53;0.25
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158098;20;14-may-96;05:32:00;NaN;7.22;1;0.89;1;0.24;1;0.31;1;0.78;1;0;0.77;0.31
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158097;30;14-may-96;05:32:00;NaN;7.23;1;1.03;1;0.2;1;0.31;1;0.87;1;0;0.65;0.23
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158096;40;14-may-96;05:32:00;NaN;7.26;1;1.93;1;1.01;1;0.47;1;1.15;1;0;2.15;0.88
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158095;50;14-may-96;05:32:00;NaN;6.75;1;1.4;1;3.54;1;0.64;1;2.03;1;0;5.53;1.74
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158094;60;14-may-96;05:32:00;NaN;6.13;1;0.3;1;7.56;1;0.78;1;4.08;1;0;9.69;1.85
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158093;70;14-may-96;05:32:00;NaN;NaN;9;0.08;1;9.89;1;0.8;1;5.71;1;0;12.36;1.73
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158092;80;14-may-96;05:32:00;NaN;5.39;1;0.08;1;9.95;1;1.29;1;5.74;1;0;7.71;1.73
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158091;90;14-may-96;05:32:00;NaN;NaN;9;0.03;1;11.88;1;0.83;1;6.4;1;0;14.31;1.86
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158090;100;14-may-96;05:32:00;NaN;5.32;1;0.03;1;12.01;1;0.84;1;6.49;1;0;14.30;1.85
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158089;110;14-may-96;05:32:00;NaN;NaN;9;0.02;1;8.74;1;0.71;1;5.07;1;0;12.31;1.72
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158088;120;14-may-96;05:32:00;NaN;5.61;1;0.02;1;12.86;1;0.91;1;7.16;1;0;14.13;1.80
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158087;130;14-may-96;05:32:00;NaN;NaN;9;0.02;1;13.99;1;0.96;1;7.83;1;0;14.57;1.79
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158086;140;14-may-96;05:32:00;NaN;NaN;9;0.02;1;14.1;1;0.97;1;7.76;1;0;14.54;1.82
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158085;150;14-may-96;05:32:00;NaN;5.17;1;0.02;1;15.36;1;1.06;1;8.94;1;0;14.49;1.72
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158084;175;14-may-96;05:32:00;NaN;4.25;1;0.02;1;20.15;1;1.32;1;10.89;1;0;15.27;1.85
18HU96006_396;HL7            S8/1;42.53483;-61.39849;158083;200;14-may-96;05:32:00;NaN;4.2;1;0.01;1;19.86;1;1.33;1;11.65;1;0;14.93;1.70
18HU96006_397;S9/4;43.46549;-59.91049;158111;1;14-may-96;16:17:00;NaN;NaN;9;0.32;1;0.07;1;0.4;1;0.5;1;0;0.18;0.14
18HU96006_397;S9/4;43.46549;-59.91049;158110;10;14-may-96;16:17:00;NaN;NaN;9;0.37;1;0.08;1;0.41;1;0.54;1;0;0.20;0.15
18HU96006_397;S9/4;43.46549;-59.91049;158109;20;14-may-96;16:17:00;NaN;NaN;9;0.64;1;0.07;1;0.39;1;0.47;1;0;0.18;0.15
18HU96006_397;S9/4;43.46549;-59.91049;158108;30;14-may-96;16:17:00;NaN;NaN;9;0.48;1;0.18;1;0.46;1;0.6;1;0;0.39;0.30
18HU96006_397;S9/4;43.46549;-59.91049;158107;40;14-may-96;16:17:00;NaN;NaN;9;0.5;1;0.73;1;0.62;1;0.88;1;0;1.18;0.83
18HU96006_397;S9/4;43.46549;-59.91049;158106;50;14-may-96;16:17:00;NaN;NaN;9;1.58;1;1.64;1;0.76;1;1.16;1;0;2.16;1.41
18HU96006_397;S9/4;43.46549;-59.91049;158105;60;14-may-96;16:17:00;NaN;NaN;9;2.81;1;4.1;1;0.98;1;3.25;1;0;4.18;1.26
18HU96006_397;S9/4;43.46549;-59.91049;158104;70;14-may-96;16:17:00;NaN;NaN;9;1.6;1;4.79;1;0.86;1;4.22;1;0;5.57;1.14
18HU96006_397;S9/4;43.46549;-59.91049;158103;80;14-may-96;16:17:00;NaN;NaN;9;0.89;1;5.81;1;0.89;1;5.38;1;0;6.53;1.08
18HU96006_397;S9/4;43.46549;-59.91049;158102;90;14-may-96;16:17:00;NaN;NaN;9;0.59;1;6.11;1;0.88;1;5.81;1;0;6.94;1.05
18HU96006_397;S9/4;43.46549;-59.91049;158101;100;14-may-96;16:17:00;NaN;NaN;9;0.5;1;6.12;1;0.88;1;5.81;1;0;6.95;1.05
18HU96006_398;LL6            S10/1;44.47499;-58.50633;158118;1;14-may-96;23:25:00;NaN;NaN;9;0.25;1;0.32;1;0.41;1;0.3;1;0;0.78;1.07
18HU96006_398;LL6            S10/1;44.47499;-58.50633;158117;10;14-may-96;23:25:00;NaN;NaN;9;0.23;1;0;1;0.42;1;0.45;1;0;0.00;0.00
18HU96006_398;LL6            S10/1;44.47499;-58.50633;158116;20;14-may-96;23:25:00;NaN;NaN;9;0.32;1;0;1;0.45;1;0.47;1;0;0.00;0.00
18HU96006_398;LL6            S10/1;44.47499;-58.50633;158115;30;14-may-96;23:25:00;NaN;NaN;9;0.44;1;0;1;0.59;1;1.56;1;0;0.00;0.00
18HU96006_398;LL6            S10/1;44.47499;-58.50633;158114;40;14-may-96;23:25:00;NaN;NaN;9;0.68;1;0.13;1;0.65;1;1.93;1;0;0.20;0.07
18HU96006_398;LL6            S10/1;44.47499;-58.50633;158113;50;14-may-96;23:25:00;NaN;NaN;9;0.68;1;0.18;1;0.65;1;1.78;1;0;0.28;0.10
18HU96006_398;LL6            S10/1;44.47499;-58.50633;158112;60;14-may-96;23:25:00;NaN;NaN;9;0.68;1;0.18;1;0.62;1;1.77;1;0;0.29;0.10
18HU96006_399;S11/2;44.13266;-58.17649;158129;1;15-may-96;00:42:00;NaN;NaN;9;1.39;1;0;1;0.4;1;0.16;1;0;0.00;0.00
18HU96006_399;S11/2;44.13266;-58.17649;158128;10;15-may-96;00:42:00;NaN;NaN;9;1.67;1;0;1;0.38;1;0.16;1;0;0.00;0.00
18HU96006_399;S11/2;44.13266;-58.17649;158127;20;15-may-96;00:42:00;NaN;NaN;9;1.73;1;0;1;0.42;1;0.19;1;0;0.00;0.00
18HU96006_399;S11/2;44.13266;-58.17649;158126;30;15-may-96;00:42:00;NaN;NaN;9;1.41;1;0;1;0.46;1;0.18;1;0;0.00;0.00
18HU96006_399;S11/2;44.13266;-58.17649;158125;40;15-may-96;00:42:00;NaN;NaN;9;6.13;1;0.59;1;0.53;1;0.48;1;0;1.11;1.23
18HU96006_399;S11/2;44.13266;-58.17649;158124;50;15-may-96;00:42:00;NaN;NaN;9;11.67;1;2.88;1;0.82;1;1.44;1;0;3.51;2.00
18HU96006_399;S11/2;44.13266;-58.17649;158123;60;15-may-96;00:42:00;NaN;NaN;9;11.59;1;4.85;1;0.94;1;3.05;1;0;5.16;1.59
18HU96006_399;S11/2;44.13266;-58.17649;158122;70;15-may-96;00:42:00;NaN;NaN;9;5.53;1;5.19;1;0.92;1;4.31;1;0;5.64;1.20
18HU96006_399;S11/2;44.13266;-58.17649;158121;80;15-may-96;00:42:00;NaN;NaN;9;3.11;1;7.98;1;1.02;1;8.36;1;0;7.82;0.95
18HU96006_399;S11/2;44.13266;-58.17649;158120;90;15-may-96;00:42:00;NaN;NaN;9;1.12;1;6.91;1;0.95;1;7.67;1;0;7.27;0.90
18HU96006_399;S11/2;44.13266;-58.17649;158119;100;15-may-96;00:42:00;NaN;NaN;9;1.27;1;6.04;1;0.86;1;6.31;1;0;7.02;0.96
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158140;1;15-may-96;05:30:00;NaN;NaN;9;0.68;1;0;1;0.35;1;0.28;1;0;0.00;0.00
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158139;10;15-may-96;05:30:00;NaN;NaN;9;0.71;1;0;1;0.31;1;0.29;1;0;0.00;0.00
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158138;20;15-may-96;05:30:00;NaN;NaN;9;0.73;1;0;1;0.3;1;0.26;1;0;0.00;0.00
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158137;30;15-may-96;05:30:00;NaN;NaN;9;1;1;0;1;0.34;1;0.55;1;0;0.00;0.00
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158136;40;15-may-96;05:30:00;NaN;NaN;9;1.35;1;0.85;1;0.44;1;1.36;1;0;1.93;0.62
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158135;50;15-may-96;05:30:00;NaN;NaN;9;1.07;1;1.7;1;0.51;1;1.51;1;0;3.33;1.13
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158134;60;15-may-96;05:30:00;NaN;NaN;9;0.31;1;3.51;1;0.51;1;2.09;1;0;6.88;1.68
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158133;70;15-may-96;05:30:00;NaN;NaN;9;0.1;1;7.03;1;0.66;1;3.54;1;0;10.65;1.99
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158132;80;15-may-96;05:30:00;NaN;NaN;9;0.06;1;7.47;1;0.67;1;3.76;1;0;11.15;1.99
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158131;90;15-may-96;05:30:00;NaN;NaN;9;0.04;1;8.94;1;0.72;1;4.38;1;0;12.42;2.04
18HU96006_400;LL8            S12/1;43.78216;-57.83166;158130;100;15-may-96;05:30:00;NaN;NaN;9;0.04;1;8.66;1;0.66;1;4.2;1;0;13.12;2.06
18HU96006_401;S13/2;44.45716;-57.0105;158151;1;15-may-96;12:00:00;NaN;NaN;9;1.03;1;0;1;0.41;1;0;1;0;0.00;NaN
18HU96006_401;S13/2;44.45716;-57.0105;158150;10;15-may-96;12:00:00;NaN;NaN;9;1.05;1;0;1;0.44;1;0;1;0;0.00;NaN
18HU96006_401;S13/2;44.45716;-57.0105;158149;20;15-may-96;12:00:00;NaN;NaN;9;1.03;1;0;1;0.42;1;0;1;0;0.00;NaN
18HU96006_401;S13/2;44.45716;-57.0105;158148;30;15-may-96;12:00:00;NaN;NaN;9;1.9;1;0;1;0.36;1;0;1;0;0.00;NaN
18HU96006_401;S13/2;44.45716;-57.0105;158147;40;15-may-96;12:00:00;NaN;NaN;9;5.07;1;0.16;1;0.43;1;0.11;1;0;0.37;1.45
18HU96006_401;S13/2;44.45716;-57.0105;158146;50;15-may-96;12:00:00;NaN;NaN;9;10.38;1;4.49;1;0.87;1;2.07;1;0;5.16;2.17
18HU96006_401;S13/2;44.45716;-57.0105;158145;60;15-may-96;12:00:00;NaN;NaN;9;0.87;1;8.08;1;0.84;1;5.48;1;0;9.62;1.47
18HU96006_401;S13/2;44.45716;-57.0105;158144;70;15-may-96;12:00:00;NaN;NaN;9;3.58;1;4.09;1;0.79;1;2.97;1;0;5.18;1.38
18HU96006_401;S13/2;44.45716;-57.0105;158143;80;15-may-96;12:00:00;NaN;NaN;9;2.59;1;5.26;1;0.82;1;4.3;1;0;6.41;1.22
18HU96006_401;S13/2;44.45716;-57.0105;158142;90;15-may-96;12:00:00;NaN;NaN;9;0.5;1;5.59;1;0.8;1;5;1;0;6.99;1.12
18HU96006_401;S13/2;44.45716;-57.0105;158141;100;15-may-96;12:00:00;NaN;NaN;9;0.32;1;8;1;0.91;1;7.13;1;0;8.79;1.12
18HU96006_402;S13/3;44.4295;-57.02083;161411;1;15-may-96;13:10:00;NaN;NaN;9;0.97;1;0.12;1;0.41;1;0.04;1;0;0.29;3.00
18HU96006_402;S13/3;44.4295;-57.02083;161410;10;15-may-96;13:10:00;3.5;NaN;9;0.9;1;0.11;1;0.43;1;0;1;0;0.26;NaN
18HU96006_402;S13/3;44.4295;-57.02083;161409;20;15-may-96;13:10:00;NaN;NaN;9;1.5;1;0.06;1;0.39;1;0;1;0;0.15;NaN
18HU96006_402;S13/3;44.4295;-57.02083;161408;30;15-may-96;13:10:00;2.7;NaN;9;2.94;1;0.02;1;0.42;1;0;1;0;0.05;NaN
18HU96006_402;S13/3;44.4295;-57.02083;161407;40;15-may-96;13:10:00;NaN;NaN;9;9.72;1;0.2;1;0.54;1;0.1;1;0;0.37;2.00
