Filename; Pressure; Uniqueno; Variable; Values; Test failed
18TL15016_1423; 4.86; 416634; doxy; 7.67; Bottle-CTD Difference Problem
18TL15016_1423; 50.86; 416631; doxy; 8.33; Bottle-CTD Difference Problem
18TL15016_1423; 251.22; 416628; doxy; 2.66; Bottle-CTD Difference Problem
18TL15016_1423; 451.58; 416625; doxy; 3.43; Bottle-CTD Difference Problem
18TL15016_1424; 5.06; 416642; doxy; 7.49; Bottle-CTD Difference Problem
18TL15016_1424; 49.08; 416639; doxy; 7.81; Bottle-CTD Difference Problem
18TL15016_1424; 253.01; 416636; doxy; 3.53; Bottle-CTD Difference Problem
18TL15016_1425; 5.26; 416652; doxy; 7.57; Bottle-CTD Difference Problem
18TL15016_1425; 50.47; 416649; doxy; 7.51; Bottle-CTD Difference Problem
18TL15016_1425; 456.35; 416644; doxy; 4.04; Bottle-CTD Difference Problem
18TL15016_1426; 4.46; 416662; doxy; 7.60; Bottle-CTD Difference Problem
18TL15016_1426; 50.27; 416659; doxy; 7.72; Bottle-CTD Difference Problem
18TL15016_1426; 447.75; 416654; doxy; 3.38; Bottle-CTD Difference Problem
18TL15016_1427; 4.96; 416671; doxy; 7.52; Bottle-CTD Difference Problem
18TL15016_1427; 50.77; 416668; doxy; 7.60; Bottle-CTD Difference Problem
18TL15016_1427; 320.26; 416664; doxy; 3.19; Bottle-CTD Difference Problem
18TL15016_1427; 300.36; 416665; ntrz; 23.52  ; Out of Nutrient Climatology in box(es) 6 (Min=3.22 Max=23.30 n=160)
18TL15016_1427; 320.26; 416664; ntrz; 23.51  ; Out of Nutrient Climatology in box(es) 6 (Min=3.22 Max=23.30 n=160)
18TL15016_1428; 5.36; 416677; doxy; 7.82; Bottle-CTD Difference Problem
18TL15016_1428; 50.77; 416674; doxy; 8.70; Bottle-CTD Difference Problem
18TL15016_1428; 70.80; 416673; doxy; 7.70; Bottle-CTD Difference Problem
18TL15016_1429; 4.96; 416683; doxy; 7.29; Bottle-CTD Difference Problem
18TL15016_1429; 50.87; 416680; doxy; 7.53; Bottle-CTD Difference Problem
18TL15016_1429; 55.73; 416679; doxy; 7.10; Bottle-CTD Difference Problem
