CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU15030_002;HL_00;44.69438;-63.64092;23;67.58;20-sep-15;16:07:00;67.587;31.0958;1.4371;2.504;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69444;-63.64092;7;67.59;20-sep-15;16:08:00;67.594;31.0955;1.4323;2.461;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69438;-63.64092;20;67.6;20-sep-15;16:08:00;67.604;31.096;1.434;2.498;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.6944;-63.64092;18;67.6;20-sep-15;16:08:00;67.605;31.0948;1.4367;2.493;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69438;-63.64092;21;67.6;20-sep-15;16:07:00;67.606;31.0955;1.435;2.4963;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69438;-63.64092;24;67.61;20-sep-15;16:07:00;67.611;31.095;1.437;2.5103;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69438;-63.64092;19;67.61;20-sep-15;16:08:00;67.615;31.0957;1.4355;2.4915;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69444;-63.64092;6;67.61;20-sep-15;16:08:00;67.618;31.0955;1.4313;2.4611;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.6944;-63.64092;17;67.62;20-sep-15;16:08:00;67.62;31.095;1.4373;2.4938;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69444;-63.64092;5;67.63;20-sep-15;16:08:00;67.63;31.0958;1.4315;2.4472;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.6944;-63.64092;16;67.63;20-sep-15;16:08:00;67.634;31.0952;1.4358;2.5023;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.6944;-63.64092;15;67.63;20-sep-15;16:08:00;67.636;31.0953;1.437;2.4823;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69446;-63.64092;1;67.63;20-sep-15;16:08:00;67.639;31.095;1.4333;2.46;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69444;-63.64092;4;67.66;20-sep-15;16:08:00;67.665;31.0956;1.4309;2.4504;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69446;-63.64092;2;67.66;20-sep-15;16:08:00;67.666;31.0954;1.4336;2.4504;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_002;HL_00;44.69444;-63.64092;3;67.67;20-sep-15;16:08:00;67.675;31.0954;1.4327;2.4442;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_315;HL_02;44.27544;-63.32738;429514;2.17;20-sep-15;22:20:00;2.17;30.7166;19.8145;5.3998;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_315;HL_02;44.27536;-63.32732;429513;2.37;20-sep-15;22:19:00;2.376;30.7163;19.8133;5.3992;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_315;HL_02;44.2755;-63.32742;429515;2.96;20-sep-15;22:20:00;2.964;30.7167;19.8163;5.3991;0.24238;1;30.7342;1;5.434;1;0.025;1;0;1;0.1205;1;0.26;1;0;0.00;0.00
18HU15030_315;HL_02;44.27518;-63.3272;429512;10.7;20-sep-15;22:18:00;10.701;30.7155;19.8098;5.3861;0.25008;1;NaN;9;NaN;9;0.025;1;0;1;0.115;1;0.285;1;0;0.00;0.00
18HU15030_315;HL_02;44.275;-63.3271;429511;20.25;20-sep-15;22:17:00;20.257;30.7102;19.6837;5.3846;0.2847;1;NaN;9;NaN;9;0.015;1;0;1;0.122;1;0.28;1;0;0.00;0.00
18HU15030_315;HL_02;44.27488;-63.32704;429510;21.08;20-sep-15;22:16:00;21.081;30.6819;19.4569;5.5114;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_315;HL_02;44.27478;-63.32698;429509;30.4;20-sep-15;22:15:00;30.402;31.4429;4.7457;7.5471;0.82838;1;NaN;9;NaN;9;0.04;1;0.365;1;0.4195;1;1.47;1;0;0.87;0.25
18HU15030_315;HL_02;44.27452;-63.32675;429507;40.85;20-sep-15;22:13:00;40.851;31.8065;3.1637;7.1643;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_315;HL_02;44.27466;-63.32688;429508;41.21;20-sep-15;22:14:00;41.218;31.809;2.9898;7.1385;0.36165;1;31.8537;1;7.211;1;0.2;1;3.16;1;0.6475;1;2.895;1;0;4.88;1.09
18HU15030_315;HL_02;44.27448;-63.32644;429506;51.62;20-sep-15;22:11:00;51.62;32.0033;2.6829;7.0554;0.26162;1;NaN;9;NaN;9;0.055;1;4.455;1;0.717;1;3.07;1;0;6.21;1.45
18HU15030_315;HL_02;44.27432;-63.32622;429505;58.53;20-sep-15;22:09:00;58.536;32.2247;2.7903;6.6734;0.17672;1;NaN;9;NaN;9;0.035;1;5.98;1;0.814;1;4.055;1;0;7.35;1.47
18HU15030_315;HL_02;44.27408;-63.32586;429503;79.24;20-sep-15;22:07:00;79.244;32.6026;3.3056;6.0067;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15030_315;HL_02;44.27424;-63.32602;429504;79.53;20-sep-15;22:08:00;79.533;32.613;3.3686;5.9821;0.06686;1;NaN;9;NaN;9;0.01;1;8.09;1;0.936;1;6.515;1;0;8.64;1.24
18HU15030_315;HL_02;44.2739;-63.32562;429502;101.12;20-sep-15;22:06:00;101.126;33.2623;5.2525;5.0213;0.02547;1;NaN;9;NaN;9;0.02;1;12.095;1;1.154;1;9.79;1;0;10.48;1.24
18HU15030_315;HL_02;44.27342;-63.32498;429501;200;20-sep-15;22:02:00;200.006;34.6733;9.4665;3.149;0.00477;1;34.6873;1;3.1785;1;0.06;1;17.795;1;1.45;1;17.005;1;0;12.27;1.05
18HU15030_036;SG_28;43.70961;-59.00959;429528;3.51;21-sep-15;17:50:00;3.516;31.5345;18.1262;5.6047;0.28855;1;31.5565;1;5.623;1;0.015;1;0;1;0.1245;1;0.325;1;0;0.00;0.00
18HU15030_036;SG_28;43.70984;-59.00949;429527;10.94;21-sep-15;17:48:00;10.941;31.5338;18.1184;5.6056;0.33087;1;NaN;9;NaN;9;0.04;1;0;1;0.128;1;0.33;1;0;0.00;0.00
18HU15030_036;SG_28;43.70962;-59.00908;429526;19.53;21-sep-15;17:47:00;19.532;31.5356;18.0601;5.5528;0.28471;1;NaN;9;NaN;9;0.03;1;0;1;0.1465;1;0.34;1;0;0.00;0.00
18HU15030_036;SG_28;43.70971;-59.00917;429525;30.15;21-sep-15;17:45:00;30.151;32.5459;11.9768;7.0758;0.51416;1;NaN;9;NaN;9;0.025;1;0;1;0.222;1;0.76;1;0;0.00;0.00
18HU15030_036;SG_28;43.71004;-59.00915;429524;38.17;21-sep-15;17:44:00;38.172;32.4725;5.9157;7.2271;1.76773;1;NaN;9;NaN;9;0.085;1;0.295;1;0.426;1;1.425;1;0;0.69;0.21
18HU15030_036;SG_28;43.71008;-59.00869;429523;50.94;21-sep-15;17:42:00;50.948;32.4839;2.9958;7.0548;0.3655;1;NaN;9;NaN;9;0.21;1;3.015;1;0.6445;1;2.49;1;0;4.68;1.21
18HU15030_036;SG_28;43.71018;-59.00825;429522;59.46;21-sep-15;17:41:00;59.468;32.6433;2.0324;6.7855;0.09712;1;NaN;9;NaN;9;0.085;1;6.415;1;0.8415;1;4.71;1;0;7.62;1.36
18HU15030_036;SG_28;43.71034;-59.00822;429521;80.28;21-sep-15;17:39:00;80.281;33.3518;4.4236;6.0153;0.03821;1;NaN;9;NaN;9;0.035;1;8.71;1;0.889;1;6.6;1;0;9.80;1.32
18HU15030_036;SG_28;43.7103;-59.00784;429520;100.6;21-sep-15;17:37:00;100.6;34.5704;9.3358;5.0206;0.01592;1;NaN;9;NaN;9;0.025;1;10.77;1;0.8265;1;5.165;1;0;13.03;2.09
18HU15030_036;SG_28;43.70996;-59.00766;429519;252.39;21-sep-15;17:34:00;252.39;35.1793;9.5104;3.3824;NaN;9;35.2057;1;3.431;1;0.015;1;22.435;1;1.471;1;12.625;1;0;15.25;1.78
18HU15030_036;SG_28;43.71002;-59.00712;429518;501.17;21-sep-15;17:28:00;501.172;34.9684;5.604;4.9188;NaN;9;NaN;9;NaN;9;0;1;19.825;1;1.3435;1;12.6;1;0;14.76;1.57
18HU15030_036;SG_28;43.70955;-59.00678;429517;751.8;21-sep-15;17:23:00;751.808;34.9407;4.6953;5.6262;NaN;9;NaN;9;NaN;9;0.045;1;17.915;1;1.2;1;11.27;1;0;14.93;1.59
18HU15030_036;SG_28;43.70954;-59.00623;429516;861.7;21-sep-15;17:20:00;861.708;34.9274;4.3808;5.8275;NaN;9;34.9529;1;5.877;1;0.025;1;17.555;1;1.174;1;11.21;1;0;14.95;1.57
18HU15030_058;GULD_04;43.78126;-58.8858;429542;2.16;21-sep-15;22:09:00;2.164;31.6262;18.2206;5.5621;0.26932;1;31.6494;1;5.42;1;0.02;1;0;1;0.1455;1;0.455;1;0;0.00;0.00
18HU15030_058;GULD_04;43.78122;-58.88584;429541;10.4;21-sep-15;22:09:00;10.406;31.6248;18.2215;5.5103;0.28855;1;NaN;9;NaN;9;0.02;1;0;1;0.1435;1;0.435;1;0;0.00;0.00
18HU15030_058;GULD_04;43.78126;-58.88604;429540;21.36;21-sep-15;22:07:00;21.365;31.5975;18.1391;5.5141;0.36165;1;NaN;9;NaN;9;0.03;1;0;1;0.176;1;0.525;1;0;0.00;0.00
18HU15030_058;GULD_04;43.78138;-58.88628;429539;29.59;21-sep-15;22:06:00;29.592;32.1902;6.2268;7.4626;1.45681;1;NaN;9;NaN;9;0.025;1;0;1;0.3855;1;1.29;1;0;0.00;0.00
18HU15030_058;GULD_04;43.78144;-58.88638;429538;41.24;21-sep-15;22:05:00;41.249;32.3083;4.2265;7.1365;0.98549;1;NaN;9;NaN;9;0.16;1;2.07;1;0.607;1;2.25;1;0;3.41;0.92
18HU15030_058;GULD_04;43.7815;-58.88655;429537;51.06;21-sep-15;22:04:00;51.067;32.4275;3.1138;7.0093;0.31548;1;NaN;9;NaN;9;0.14;1;3.475;1;0.6665;1;3.005;1;0;5.21;1.16
18HU15030_058;GULD_04;43.78164;-58.88682;429536;59.07;21-sep-15;22:03:00;59.078;32.5746;2.2686;6.8667;0.16399;1;NaN;9;NaN;9;0.135;1;5.465;1;0.799;1;4.19;1;0;6.84;1.30
18HU15030_058;GULD_04;43.78172;-58.88694;429535;79.87;21-sep-15;22:02:00;79.87;33.2544;4.1021;6.1806;0.03503;1;NaN;9;NaN;9;0.045;1;8.645;1;0.948;1;6.535;1;0;9.12;1.32
18HU15030_058;GULD_04;43.78188;-58.88706;429534;100.72;21-sep-15;22:01:00;100.723;34.2871;8.4677;5.2542;0.04139;1;NaN;9;NaN;9;0.05;1;9.33;1;0.8305;1;5.17;1;0;11.23;1.80
18HU15030_058;GULD_04;43.78194;-58.88778;429533;251.77;21-sep-15;21:57:00;251.778;35.1346;9.2367;3.5587;NaN;9;35.166;1;3.317;1;0.035;1;21.895;1;1.472;1;12.325;1;0;14.87;1.78
18HU15030_058;GULD_04;43.78234;-58.88853;429532;499.69;21-sep-15;21:52:00;499.697;34.9686;5.4138;5.1047;NaN;9;NaN;9;NaN;9;0.025;1;19.68;1;1.332;1;12.245;1;0;14.77;1.61
18HU15030_058;GULD_04;43.78268;-58.88938;429531;749.53;21-sep-15;21:47:00;749.53;34.9352;4.6091;5.6973;NaN;9;NaN;9;NaN;9;0.04;1;17.165;1;1.229;1;10.735;1;0;13.97;1.60
18HU15030_058;GULD_04;43.78264;-58.8917;429530;1499.39;21-sep-15;21:34:00;1499.394;34.9171;3.913;5.911;NaN;9;NaN;9;NaN;9;0.03;1;16.545;1;1.1515;1;11.46;1;0;14.37;1.44
18HU15030_058;GULD_04;43.7831;-58.89402;429529;2224.51;21-sep-15;21:21:00;2224.519;34.8995;3.2665;5.9904;NaN;9;34.9314;1;6.1505;1;0.01;1;16.755;1;1.1435;1;14.495;1;0;14.65;1.16
18HU15030_080;SG_23;43.84228;-58.71482;429555;2.19;22-sep-15;01:59:00;2.197;31.5291;17.9817;5.6399;0.25777;1;31.578;1;4.816;1;0.035;1;0;1;0.2;1;0.955;1;0;0.00;0.00
18HU15030_080;SG_23;43.84232;-58.71469;429554;9.46;22-sep-15;01:58:00;9.461;31.5538;17.9896;5.5681;0.26931;1;NaN;9;NaN;9;0.045;1;0;1;0.143;1;0.475;1;0;0.00;0.00
18HU15030_080;SG_23;43.84241;-58.71454;429553;20.55;22-sep-15;01:57:00;20.559;31.5374;17.9889;5.5267;0.2847;1;NaN;9;NaN;9;0.025;1;0;1;0.1475;1;0.465;1;0;0.00;0.00
18HU15030_080;SG_23;43.84269;-58.71485;429552;29.76;22-sep-15;01:56:00;29.769;32.0861;7.7593;7.1995;0.99977;1;NaN;9;NaN;9;0.03;1;0;1;0.343;1;0.915;1;0;0.00;0.00
18HU15030_080;SG_23;43.84297;-58.71508;429551;40.29;22-sep-15;01:55:00;40.297;32.273;4.6709;7.2663;1.19972;1;NaN;9;NaN;9;0.125;1;0.71;1;0.5075;1;1.505;1;0;1.40;0.47
18HU15030_080;SG_23;43.84312;-58.71512;429550;50.73;22-sep-15;01:54:00;50.739;32.3938;3.3773;7.1445;0.37319;1;NaN;9;NaN;9;0.225;1;2.495;1;0.632;1;2.205;1;0;3.95;1.13
18HU15030_080;SG_23;43.84323;-58.7149;429549;62.29;22-sep-15;01:53:00;62.296;32.62;2.7699;6.8978;0.13373;1;NaN;9;NaN;9;0.085;1;5.075;1;0.794;1;3.955;1;0;6.39;1.28
18HU15030_080;SG_23;43.8435;-58.71504;429548;78.9;22-sep-15;01:51:00;78.902;33.3045;4.6302;6.1197;0.05732;1;NaN;9;NaN;9;0.05;1;7.68;1;0.8595;1;5.735;1;0;8.94;1.34
18HU15030_080;SG_23;43.84372;-58.71532;429547;99.91;22-sep-15;01:50:00;99.913;33.7116;5.5787;5.6838;0.02069;1;NaN;9;NaN;9;0.035;1;10.295;1;0.9765;1;7.12;1;0;10.54;1.45
18HU15030_080;SG_23;43.84393;-58.71562;429546;249.68;22-sep-15;01:47:00;249.685;35.1067;9.1497;3.5276;NaN;9;35.1314;1;3.626;1;0.02;1;21.7;1;1.464;1;12.4;1;0;14.82;1.75
18HU15030_080;SG_23;43.84426;-58.71602;429545;499.84;22-sep-15;01:41:00;499.843;34.9747;5.4009;5.109;NaN;9;NaN;9;NaN;9;0.015;1;17.145;1;1.2475;1;10.925;1;0;13.74;1.57
18HU15030_080;SG_23;43.84528;-58.71596;429544;748.74;22-sep-15;01:36:00;748.742;34.9315;4.5681;5.7347;NaN;9;NaN;9;NaN;9;0.025;1;17.81;1;1.23;1;10.98;1;0;14.48;1.62
18HU15030_080;SG_23;43.84696;-58.71764;429543;1428.54;22-sep-15;01:24:00;1428.54;34.9198;3.9028;5.9215;NaN;9;34.9482;1;6.069;1;0.025;1;17.365;1;1.216;1;12.015;1;0;14.28;1.45
18HU15030_102;GULD_03;43.98167;-59.01674;429566;4.16;22-sep-15;05:58:00;4.164;31.6484;17.4094;5.3342;0.28086;1;31.6683;1;4.965;1;0.02;1;0;1;0.1765;1;0.505;1;0;0.00;0.00
18HU15030_102;GULD_03;43.98196;-59.01666;429565;10.71;22-sep-15;05:57:00;10.717;31.6482;17.419;5.3085;0.2924;1;NaN;9;NaN;9;0.025;1;0;1;0.1745;1;0.52;1;0;0.00;0.00
18HU15030_102;GULD_03;43.98247;-59.01672;429564;19.22;22-sep-15;05:56:00;19.228;31.6358;17.2498;5.3447;0.32318;1;NaN;9;NaN;9;0.02;1;0;1;0.1635;1;0.525;1;0;0.00;0.00
18HU15030_102;GULD_03;43.98272;-59.01678;429563;30.38;22-sep-15;05:55:00;30.384;32.1772;9.03;6.6266;0.99977;1;NaN;9;NaN;9;0.065;1;0.47;1;0.4445;1;2.08;1;0;1.06;0.23
18HU15030_102;GULD_03;43.98292;-59.01677;429562;40.76;22-sep-15;05:54:00;40.765;32.5515;5.9336;6.3501;0.48092;1;NaN;9;NaN;9;0.18;1;2.235;1;0.599;1;2.815;1;0;3.73;0.79
18HU15030_102;GULD_03;43.98325;-59.01692;429561;50.6;22-sep-15;05:53:00;50.609;32.6781;4.7555;6.1364;0.20697;1;NaN;9;NaN;9;0.095;1;4.855;1;0.7795;1;4.56;1;0;6.23;1.06
18HU15030_102;GULD_03;43.98366;-59.01706;429560;59.7;22-sep-15;05:51:00;59.709;32.786;4.6663;6.2036;0.18082;1;NaN;9;NaN;9;0.065;1;4.45;1;0.718;1;3.53;1;0;6.20;1.26
18HU15030_102;GULD_03;43.98384;-59.01724;429559;79.63;22-sep-15;05:50:00;79.636;32.9389;3.8247;6.1035;0.08438;1;NaN;9;NaN;9;0.03;1;6.81;1;0.858;1;4.98;1;0;7.94;1.37
18HU15030_102;GULD_03;43.98417;-59.01745;429558;99.07;22-sep-15;05:48:00;99.07;33.5668;5.6551;5.4027;0.03025;1;NaN;9;NaN;9;0.04;1;9.09;1;0.9265;1;6.325;1;0;9.81;1.44
18HU15030_102;GULD_03;43.98512;-59.01753;429557;250.11;22-sep-15;05:45:00;250.118;35.005;8.9007;3.8705;NaN;9;35.0282;1;4.156;1;0.06;1;18.125;1;1.318;1;10.855;1;0;13.75;1.67
18HU15030_102;GULD_03;43.98659;-59.01761;429556;461.47;22-sep-15;05:41:00;461.473;34.972;5.9321;4.7556;NaN;9;34.9963;1;5.1;1;0.03;1;17.47;1;1.2695;1;11.21;1;0;13.76;1.56
18HU15030_204;STAB_06;46.7156;-58.4355;429578;2.28;24-sep-15;00:50:00;2.281;30.8401;16.3613;5.8967;0.26547;1;30.8587;1;5.809;1;0.035;1;0;1;0.1065;1;0.575;1;0;0.00;0.00
18HU15030_204;STAB_06;46.71548;-58.43564;429577;8.74;24-sep-15;00:49:00;8.742;30.8399;16.3702;5.8925;0.28086;1;NaN;9;NaN;9;0.04;1;0;1;0.16;1;0.53;1;0;0.00;0.00
18HU15030_204;STAB_06;46.71538;-58.43574;429576;20.11;24-sep-15;00:48:00;20.112;30.8474;16.0701;5.9207;0.59986;1;NaN;9;NaN;9;0.04;1;0;1;0.2025;1;0.63;1;0;0.00;0.00
18HU15030_204;STAB_06;46.71528;-58.43584;429575;29.88;24-sep-15;00:47:00;29.884;31.8018;6.5137;7.5397;1.02833;1;NaN;9;NaN;9;0.055;1;0;1;0.422;1;1.12;1;0;0.00;0.00
18HU15030_204;STAB_06;46.7152;-58.43595;429574;39.41;24-sep-15;00:46:00;39.414;31.9892;3.2338;7.551;0.39243;1;NaN;9;NaN;9;0.29;1;1.68;1;0.591;1;1.59;1;0;2.84;1.06
18HU15030_204;STAB_06;46.71512;-58.43606;429573;49.89;24-sep-15;00:45:00;49.897;32.1395;1.9311;7.5942;0.11781;1;NaN;9;NaN;9;0.3;1;3.42;1;0.732;1;1.9;1;0;4.67;1.80
18HU15030_204;STAB_06;46.71498;-58.43618;429572;59.41;24-sep-15;00:44:00;59.417;32.2544;1.9101;7.3924;0.09234;1;NaN;9;NaN;9;0.255;1;4.45;1;0.771;1;2.365;1;0;5.77;1.88
18HU15030_204;STAB_06;46.71484;-58.4363;429571;80.52;24-sep-15;00:43:00;80.522;32.4692;1.4747;7.081;0.01592;1;NaN;9;NaN;9;0.055;1;7.305;1;0.9245;1;5.22;1;0;7.90;1.40
18HU15030_204;STAB_06;46.71472;-58.4364;429570;100.25;24-sep-15;00:41:00;100.25;32.7463;2.1424;6.6543;0.01433;1;NaN;9;NaN;9;0.045;1;8.935;1;1.006;1;7.415;1;0;8.88;1.20
18HU15030_204;STAB_06;46.71456;-58.43654;429569;150.43;24-sep-15;00:40:00;150.436;34.0839;6.0238;4.9054;NaN;9;NaN;9;NaN;9;0.03;1;13.855;1;1.184;1;11.215;1;0;11.70;1.24
18HU15030_204;STAB_06;46.71428;-58.43672;429568;250.73;24-sep-15;00:37:00;250.732;34.8282;7.5081;3.4658;NaN;9;34.8525;1;3.472;1;0.05;1;21.975;1;1.584;1;17.785;1;0;13.87;1.24
18HU15030_204;STAB_06;46.71387;-58.43688;429567;456.43;24-sep-15;00:32:00;456.439;34.9449;5.6477;4.4657;NaN;9;34.9706;1;4.414;1;0.045;1;20.92;1;1.6025;1;22.44;1;0;13.05;0.93
18HU15030_226;STAB_05;46.416;-58.86577;429591;2.79;24-sep-15;04:11:00;2.79;29.8115;16.2584;5.9027;0.45783;1;29.8642;1;5.788;1;0.045;1;0;1;0.147;1;0.835;1;0;0.00;0.00
18HU15030_226;STAB_05;46.41604;-58.86602;429590;9.74;24-sep-15;04:10:00;9.748;29.8885;16.0482;5.8773;0.7284;1;NaN;9;NaN;9;0.045;1;0;1;0.188;1;0.88;1;0;0.00;0.00
18HU15030_226;STAB_05;46.4161;-58.86628;429589;20.71;24-sep-15;04:09:00;20.714;30.7538;6.435;6.5858;0.30009;1;NaN;9;NaN;9;0.27;1;2.115;1;0.7515;1;3.715;2;2048;2.81;0.57
18HU15030_226;STAB_05;46.41612;-58.86662;429588;29.03;24-sep-15;04:08:00;29.033;31.0813;2.3222;6.921;0.17991;1;NaN;9;NaN;9;0.305;1;3.115;1;0.879;1;4.935;2;2048;3.54;0.63
18HU15030_226;STAB_05;46.41612;-58.86698;429587;40.74;24-sep-15;04:07:00;40.748;31.555;1.067;7.0939;0.08279;1;NaN;9;NaN;9;0.33;1;4.845;1;0.946;1;5.83;1;0;5.12;0.83
18HU15030_226;STAB_05;46.4161;-58.86734;429586;50.17;24-sep-15;04:06:00;50.175;31.8963;1.1662;7.6639;0.10189;1;NaN;9;NaN;9;0.23;1;4.505;1;0.8565;1;3.76;1;0;5.26;1.20
18HU15030_226;STAB_05;46.4161;-58.86766;429585;58.4;24-sep-15;04:05:00;58.401;32.014;0.8673;7.2495;0.07164;1;NaN;9;NaN;9;0.24;1;5.155;1;0.8775;1;3.99;1;0;5.87;1.29
18HU15030_226;STAB_05;46.41612;-58.86796;429584;79.72;24-sep-15;04:04:00;79.72;32.2743;0.9903;7.3428;0.03821;1;NaN;9;NaN;9;0.035;1;7.045;1;0.8825;1;4.53;1;0;7.98;1.56
18HU15030_226;STAB_05;46.41617;-58.8682;429583;100.79;24-sep-15;04:03:00;100.798;32.6674;1.7652;6.7367;0.01592;1;NaN;9;NaN;9;0.03;1;9.145;1;0.992;1;7.17;1;0;9.22;1.28
18HU15030_226;STAB_05;46.41612;-58.86873;429582;150.99;24-sep-15;04:01:00;150.998;33.9692;5.3255;4.7479;NaN;9;NaN;9;NaN;9;0.03;1;15.55;1;1.3025;1;14.21;1;0;11.94;1.09
18HU15030_226;STAB_05;46.41604;-58.86913;429581;200.56;24-sep-15;03:59:00;200.562;34.4823;6.516;3.5676;NaN;9;NaN;9;NaN;9;0.025;1;18.71;1;1.4795;1;18.71;1;0;12.65;1.00
18HU15030_226;STAB_05;46.416;-58.8696;429580;300.75;24-sep-15;03:56:00;300.754;34.7781;6.124;3.1458;NaN;9;NaN;9;NaN;9;0.03;1;23.14;1;1.763;1;26.775;1;0;13.13;0.86
18HU15030_226;STAB_05;46.416;-58.87024;429579;368.58;24-sep-15;03:54:00;368.589;34.8293;5.7868;3.1474;NaN;9;34.8491;1;3.183;1;0.035;1;22.26;1;1.8355;1;30.93;1;0;12.13;0.72
18HU15030_243;STAB_04;46.2953;-59.05714;429607;2.89;24-sep-15;07:00:00;2.895;29.5546;16.8158;5.8167;0.55701;1;29.5792;1;5.7;1;0.065;1;0;1;0.1465;1;0.835;1;0;0.00;0.00
