CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL15031_1471;851;46.9595;-60.223;417017;10.21;13-aug-15;01:04:00;29.76;14.54;278.05316;NaN;1.535;3.691;0.02;1;0.065;1;0.13;1;1.365;1;0;0.50;0.05
18TL15031_1471;851;46.9595;-60.223;417018;15.57;13-aug-15;01:04:00;30.34;8.42;301.0084;6.6875;1.33;2.476;0.045;1;0.585;1;0.375;1;2.365;1;256;1.56;0.25
18TL15031_1471;851;46.9595;-60.223;417016;50.27;13-aug-15;01:04:00;31.48;0.04;317.7559;7.1645;0.135;0.389;0.165;1;4.705;1;1;1;6.16;1;256;4.71;0.76
18TL15031_1471;851;46.9595;-60.223;417015;73.97;13-aug-15;01:04:00;32.29;1.14;294.0861;6.583;NaN;0.364;0.145;1;8.55;1;1.065;1;9.29;1;256;8.03;0.92
18TL15031_1472;881;47.6735;-59.869;417025;2.28;13-aug-15;11:24:00;30.39;15.46;267.91534;NaN;0.57;1.502;0.01;1;0.005;1;0.12;1;0.68;1;0;0.04;0.01
18TL15031_1472;881;47.6735;-59.869;417024;15.67;13-aug-15;11:24:00;30.52;14.95;271.84542;6.0585;0.53;1.795;0.01;1;0.015;1;0.135;2;0.63;1;2304;0.11;0.02
18TL15031_1472;881;47.6735;-59.869;417023;20.72;13-aug-15;11:24:00;31.04;8.91;309.2705;NaN;0.855;2.826;0.015;1;0.05;1;0.27;1;0.835;1;0;0.19;0.06
18TL15031_1472;881;47.6735;-59.869;417022;50.67;13-aug-15;11:24:00;31.89;0.39;344.7752;7.7815;0.105;0.523;0.15;1;4.76;1;0.835;1;3.765;1;256;5.70;1.26
18TL15031_1472;881;47.6735;-59.869;417021;250.63;13-aug-15;11:24:00;34.78;7.06;154.9702;6.9015;NaN;0.286;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18TL15031_1472;881;47.6735;-59.869;417020;515.1;13-aug-15;11:24:00;34.91;5.61;168.41286;3.754;NaN;0.292;0.025;1;22.455;1;1.775;1;30.655;1;256;12.65;0.73
18TL15031_1473;901;47.95867;-60.1945;417031;2.58;13-aug-15;16:18:00;30.48;15.86;265.90564;NaN;0.47;0.648;0.015;1;0.02;1;0.12;1;0.525;1;0;0.17;0.04
18TL15031_1473;901;47.95867;-60.1945;417030;15.27;13-aug-15;16:18:00;30.49;15.76;266.30758;5.934;0.44;0.931;0.015;1;0.025;1;0.125;1;0.525;1;256;0.20;0.05
18TL15031_1473;901;47.95867;-60.1945;417029;32.32;13-aug-15;16:18:00;30.75;12.53;284.35022;NaN;0.845;2.704;0.005;1;0.03;1;0.18;1;0.53;1;0;0.17;0.06
18TL15031_1473;901;47.95867;-60.1945;417028;49.08;13-aug-15;16:18:00;31.15;5.38;329.90342;7.3455;0.235;0.81;0.025;1;0.345;1;0.42;1;0.535;1;256;0.82;0.64
18TL15031_1473;901;47.95867;-60.1945;417027;250.82;13-aug-15;16:18:00;34.7;6.86;158.27504;3.5455;NaN;0.268;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18TL15031_1473;901;47.95867;-60.1945;417026;478.19;13-aug-15;16:18:00;34.9;5.61;162.24978;3.607;NaN;0.279;0.015;1;22.765;1;1.815;1;32.285;1;256;12.54;0.71
