CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
32EV17606_050;PS_06;42.2068;-65.92626;445335;20.11;12-dec-17;10:20:00;20.116;33.3653;12.3063;5.6699;8.212;0.56283;1;NaN;9;NaN;9;0.28;1;2.66;1;0.345;1;3.025;1;0;7.71;0.88
32EV17606_050;PS_06;42.20672;-65.92668;445334;30.05;12-dec-17;10:18:00;30.054;33.3725;12.3269;5.647;8.209;0.56283;1;NaN;9;NaN;9;0.28;1;2.69;1;0.3475;1;3.03;1;0;7.74;0.89
32EV17606_050;PS_06;42.20654;-65.92714;445333;39.78;12-dec-17;10:17:00;39.784;33.4953;12.5532;5.5768;8.19;0.56283;1;NaN;9;NaN;9;0.305;1;3.055;1;0.3675;1;3.22;1;0;8.31;0.95
32EV17606_050;PS_06;42.20638;-65.9275;445332;50.6;12-dec-17;10:15:00;50.608;33.2406;10.8398;5.8429;8.172;0.77188;1;NaN;9;NaN;9;0.265;1;4.58;1;0.5365;1;4.03;1;0;8.54;1.14
32EV17606_050;PS_06;42.20631;-65.92784;445331;61.42;12-dec-17;10:14:00;61.424;33.2191;10.3733;5.8723;8.182;0.70756;1;NaN;9;NaN;9;0.26;1;5.5;1;0.6175;1;4.51;1;0;8.91;1.22
32EV17606_050;PS_06;42.20606;-65.92821;445330;77.74;12-dec-17;10:12:00;77.749;34.7147;14.549;4.8617;8.184;0.23892;1;NaN;9;NaN;9;0.27;1;5.145;1;0.4515;1;4.115;1;0;11.40;1.25
32EV17606_050;PS_06;42.20587;-65.92866;445329;101.16;12-dec-17;10:10:00;101.162;34.7525;12.5836;4.2271;8.113;0.13311;1;NaN;9;NaN;9;0.08;1;11.12;1;0.823;1;7.015;1;0;13.51;1.59
32EV17606_050;PS_06;42.20561;-65.92908;445328;122.66;12-dec-17;10:09:00;122.662;35.1766;12.028;3.7459;8.078;NaN;9;NaN;9;NaN;9;0.06;1;15.285;1;1.0635;1;9.53;1;0;14.37;1.60
32EV17606_050;PS_06;42.20534;-65.92954;445327;149.55;12-dec-17;10:07:00;149.551;35.2456;10.726;3.6116;8.06;NaN;9;NaN;9;NaN;9;0.055;1;18.195;1;1.2475;1;11.22;1;0;14.59;1.62
32EV17606_050;PS_06;42.20508;-65.92995;445326;174.39;12-dec-17;10:05:00;174.393;35.2813;10.0311;3.5208;8.048;NaN;9;NaN;9;NaN;9;0.055;1;16.035;1;1.105;1;9.64;1;0;14.51;1.66
32EV17606_050;PS_06;42.20478;-65.93042;445325;224.16;12-dec-17;10:03:00;224.164;35.1673;8.0721;4.0165;8.065;NaN;9;35.172;1;4.2;1;0.055;1;20.38;1;1.388;1;13.4;1;0;14.68;1.52
32EV17606_052;PS_08;42.12436;-66.01268;445351;3.65;12-dec-17;12:13:00;3.659;33.3123;10.3703;5.8227;8.154;0.78797;1;33.318;1;6;1;0.235;1;5.78;1;0.6315;1;4.51;1;0;9.15;1.28
32EV17606_052;PS_08;42.12432;-66.01253;445352;3.87;12-dec-17;12:13:00;3.87;33.3122;10.3646;5.8191;8.155;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_052;PS_08;42.12443;-66.01352;445350;10.15;12-dec-17;12:12:00;10.153;33.3125;10.386;5.8252;8.152;0.57891;1;NaN;9;NaN;9;0.245;1;5.76;1;0.623;1;4.565;1;0;9.25;1.26
32EV17606_052;PS_08;42.12437;-66.01434;445349;20.64;12-dec-17;12:11:00;20.641;33.312;10.3822;5.803;8.151;0.62716;1;NaN;9;NaN;9;0.255;1;5.845;1;0.619;1;4.54;1;0;9.44;1.29
32EV17606_052;PS_08;42.1242;-66.01498;445348;29.37;12-dec-17;12:10:00;29.371;33.3121;10.3746;5.8029;8.145;0.70756;1;NaN;9;NaN;9;0.24;1;5.67;1;0.6195;1;4.445;1;0;9.15;1.28
32EV17606_052;PS_08;42.124;-66.01554;445347;40.37;12-dec-17;12:09:00;40.372;33.3269;10.3274;5.7581;8.144;0.64324;1;NaN;9;NaN;9;0.22;1;6.295;1;0.665;1;4.795;1;0;9.47;1.31
32EV17606_052;PS_08;42.12378;-66.01618;445346;49.36;12-dec-17;12:08:00;49.366;33.3273;10.3288;5.7344;8.142;0.57891;1;NaN;9;NaN;9;0.22;1;6.005;1;0.6225;1;4.415;1;0;9.65;1.36
32EV17606_052;PS_08;42.12354;-66.01674;445345;60.43;12-dec-17;12:07:00;60.43;33.3383;10.3459;5.7366;8.141;0.53067;1;NaN;9;NaN;9;0.23;1;6.34;1;0.6555;1;4.915;1;0;9.67;1.29
32EV17606_052;PS_08;42.1233;-66.01727;445344;75.59;12-dec-17;12:06:00;75.598;33.373;10.3983;5.712;8.135;0.6754;1;NaN;9;NaN;9;0.225;1;5.605;1;0.621;1;4.48;1;0;9.03;1.25
32EV17606_052;PS_08;42.12299;-66.01789;445343;100.48;12-dec-17;12:05:00;100.487;33.4298;10.4625;5.6182;8.129;0.49851;1;NaN;9;NaN;9;0.22;1;6.76;1;0.702;1;5.22;1;0;9.63;1.30
32EV17606_052;PS_08;42.12274;-66.01834;445342;125.3;12-dec-17;12:03:00;125.309;33.7591;10.7483;5.1881;8.11;NaN;9;NaN;9;NaN;9;0.18;1;8.545;1;0.8255;1;6.38;1;0;10.35;1.34
32EV17606_052;PS_08;42.12252;-66.0188;445341;149.89;12-dec-17;12:02:00;149.897;34.7694;10.9481;3.982;8.068;NaN;9;NaN;9;NaN;9;0.095;1;15.52;1;1.1325;1;9.94;1;0;13.70;1.56
32EV17606_052;PS_08;42.12233;-66.0192;445340;175.23;12-dec-17;12:00:00;175.232;35.2564;10.625;3.5717;8.053;NaN;9;NaN;9;NaN;9;0.095;1;18.14;1;1.2725;1;11.285;1;0;14.26;1.61
32EV17606_052;PS_08;42.12214;-66.0197;445339;199.98;12-dec-17;11:59:00;199.982;35.1416;7.6422;4.1014;8.071;NaN;9;35.144;1;4.2325;1;0.055;1;20.455;1;1.4145;1;13.775;1;0;14.46;1.48
32EV17606_054;PS_10;41.98361;-66.12074;445361;2.64;12-dec-17;14:04:00;2.642;33.2767;10.3408;5.7587;8.141;0.64324;1;33.285;1;5.9435;1;0.26;1;6.345;1;0.6675;1;4.745;1;0;9.51;1.34
32EV17606_054;PS_10;41.98353;-66.12062;445362;3.02;12-dec-17;14:04:00;3.023;33.2765;10.3404;5.7705;8.141;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_054;PS_10;41.98383;-66.1211;445360;9.79;12-dec-17;14:03:00;9.792;33.2765;10.3393;5.78;8.141;0.62716;1;NaN;9;NaN;9;0.245;1;6.06;1;0.6585;1;4.53;1;0;9.20;1.34
32EV17606_054;PS_10;41.98408;-66.1215;445359;20.68;12-dec-17;14:02:00;20.688;33.276;10.3379;5.7674;8.141;0.72364;1;NaN;9;NaN;9;0.245;1;6.345;1;0.6835;1;4.725;1;0;9.28;1.34
32EV17606_054;PS_10;41.98429;-66.12182;445358;29.3;12-dec-17;14:01:00;29.306;33.2761;10.3378;5.7543;8.141;0.61108;1;NaN;9;NaN;9;0.25;1;6.3;1;0.668;1;4.765;1;0;9.43;1.32
32EV17606_054;PS_10;41.98452;-66.1222;445357;40.1;12-dec-17;14:00:00;40.1;33.278;10.3474;5.7518;8.141;0.64324;1;NaN;9;NaN;9;0.25;1;6.315;1;0.695;1;4.725;1;0;9.09;1.34
32EV17606_054;PS_10;41.98476;-66.12258;445356;49.94;12-dec-17;13:59:00;49.943;33.2822;10.3639;5.7526;8.141;0.77188;1;NaN;9;NaN;9;0.255;1;6.325;1;0.665;1;4.71;1;0;9.51;1.34
32EV17606_054;PS_10;41.98498;-66.12294;445355;60.1;12-dec-17;13:58:00;60.104;33.2822;10.3658;5.7519;8.14;0.595;1;NaN;9;NaN;9;0.255;1;6.255;1;0.669;1;4.715;1;0;9.35;1.33
32EV17606_054;PS_10;41.98525;-66.1234;445354;74.83;12-dec-17;13:57:00;74.832;33.2824;10.3684;5.7443;8.138;0.6754;1;33.289;1;6;1;0.26;1;6.28;1;0.67;1;4.74;1;0;9.37;1.32
32EV17606_054;PS_10;41.98555;-66.12389;445353;85.44;12-dec-17;13:56:00;85.441;33.285;10.379;5.7497;8.136;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_055;PS_09;42.05592;-66.07442;445371;3.04;12-dec-17;15:16:00;3.042;33.3037;10.5313;5.8604;8.152;NaN;9;33.775;7;6.1;1;0.26;1;5.5;1;0.608;1;4.3;1;256;9.05;1.28
32EV17606_055;PS_09;42.05629;-66.07468;445370;9.53;12-dec-17;15:15:00;9.532;33.3038;10.524;5.8503;8.15;NaN;9;NaN;9;NaN;9;0.265;1;5.555;1;0.6185;1;4.325;1;0;8.98;1.28
32EV17606_055;PS_09;42.05667;-66.07496;445369;19.88;12-dec-17;15:14:00;19.882;33.31;10.4646;5.8232;8.145;NaN;9;NaN;9;NaN;9;0.24;1;5.46;1;0.597;1;4.26;1;0;9.15;1.28
32EV17606_055;PS_09;42.05706;-66.07528;445368;30.85;12-dec-17;15:13:00;30.857;33.3213;10.4796;5.8158;8.14;NaN;9;NaN;9;NaN;9;0.25;1;5.825;1;0.6185;1;4.45;1;0;9.42;1.31
32EV17606_055;PS_09;42.05752;-66.0756;445367;39.37;12-dec-17;15:12:00;39.379;33.3238;10.3986;5.7798;8.136;NaN;9;NaN;9;NaN;9;0.235;1;5.875;1;0.6305;1;4.53;1;0;9.32;1.30
32EV17606_055;PS_09;42.0579;-66.07589;445366;50.81;12-dec-17;15:11:00;50.814;33.3311;10.3456;5.7606;8.132;NaN;9;NaN;9;NaN;9;0.23;1;6.3;1;0.651;1;4.74;1;0;9.68;1.33
32EV17606_055;PS_09;42.05835;-66.07622;445365;60.14;12-dec-17;15:10:00;60.143;33.3314;10.3003;5.7478;8.132;NaN;9;NaN;9;NaN;9;0.225;1;6.75;1;0.659;1;4.89;1;0;10.24;1.38
32EV17606_055;PS_09;42.05884;-66.07656;445364;74.75;12-dec-17;15:09:00;74.758;33.5426;10.5746;5.5095;8.122;NaN;9;NaN;9;NaN;9;0.21;1;7.37;1;0.705;1;5.495;1;0;10.45;1.34
32EV17606_055;PS_09;42.05938;-66.07696;445363;84.69;12-dec-17;15:07:00;84.699;33.6571;10.7235;5.3668;8.121;NaN;9;33.814;1;5.6115;1;0.205;1;7.76;1;0.7275;1;5.73;1;0;10.67;1.35
32EV17606_056;PS_07;42.15716;-65.95275;445384;2.77;12-dec-17;16:51:00;2.772;33.3243;10.7684;5.9085;8.159;NaN;9;33.33;1;6.102;1;0.24;1;4.18;1;0.507;1;4.5;1;0;8.24;0.93
32EV17606_056;PS_07;42.15735;-65.95308;445383;9.79;12-dec-17;16:50:00;9.792;33.3656;10.7019;5.872;8.151;NaN;9;NaN;9;NaN;9;0.23;1;4.92;1;0.544;1;4.68;1;0;9.04;1.05
32EV17606_056;PS_07;42.15761;-65.95327;445382;20.38;12-dec-17;16:50:00;20.386;33.373;10.6801;5.827;8.144;NaN;9;NaN;9;NaN;9;0.23;1;5.05;1;0.5575;1;4.68;1;0;9.06;1.08
32EV17606_056;PS_07;42.1579;-65.9536;445381;30.34;12-dec-17;16:49:00;30.349;33.3874;10.6275;5.7933;8.136;NaN;9;NaN;9;NaN;9;0.215;1;5.455;1;0.602;1;4.74;1;0;9.06;1.15
32EV17606_056;PS_07;42.1582;-65.95406;445380;39;12-dec-17;16:48:00;39.004;33.4018;10.5992;5.773;8.135;NaN;9;NaN;9;NaN;9;0.225;1;5.74;1;0.593;1;4.335;1;0;9.68;1.32
32EV17606_056;PS_07;42.15852;-65.95453;445379;51.23;12-dec-17;16:47:00;51.23;33.4113;10.6158;5.7725;8.13;NaN;9;NaN;9;NaN;9;0.225;1;5.835;1;0.5925;1;4.43;1;0;9.85;1.32
32EV17606_056;PS_07;42.15905;-65.95529;445378;58.88;12-dec-17;16:46:00;58.887;33.5042;10.7843;5.6352;8.117;NaN;9;NaN;9;NaN;9;0.2;1;6.54;1;0.641;1;4.9;1;0;10.20;1.33
32EV17606_056;PS_07;42.15951;-65.95601;445377;76.17;12-dec-17;16:45:00;76.17;33.9236;10.9885;4.8868;8.092;NaN;9;NaN;9;NaN;9;0.1;1;9.4;1;0.799;1;6.71;1;0;11.76;1.40
32EV17606_056;PS_07;42.16006;-65.95666;445376;100.67;12-dec-17;16:43:00;100.67;34.4306;11.4805;4.3883;8.081;NaN;9;NaN;9;NaN;9;0.06;1;11.805;1;0.9055;1;7.8;1;0;13.04;1.51
32EV17606_056;PS_07;42.16053;-65.95726;445375;134.04;12-dec-17;16:42:00;134.045;35.2519;11.644;3.586;8.052;NaN;9;NaN;9;NaN;9;0.06;1;16.8;1;1.158;1;9.79;1;0;14.51;1.72
32EV17606_056;PS_07;42.1611;-65.95795;445374;149.68;12-dec-17;16:40:00;149.687;35.2293;9.8429;3.4776;8.025;NaN;9;NaN;9;NaN;9;0.055;1;20.615;1;1.411;1;12.78;1;0;14.61;1.61
32EV17606_056;PS_07;42.16156;-65.95885;445373;176.14;12-dec-17;16:38:00;176.143;35.2193;9.1502;3.5407;8.02;NaN;9;NaN;9;NaN;9;0.05;1;21.44;1;1.469;1;13.445;1;0;14.59;1.59
32EV17606_056;PS_07;42.16192;-65.9595;445372;214.74;12-dec-17;16:37:00;214.747;35.141;7.5881;4.1777;8.034;NaN;9;35.148;1;4.3;1;0.045;1;20.515;1;1.41;1;13.455;1;0;14.55;1.52
32EV17606_057;PS_05;42.23622;-65.9019;445397;2.85;12-dec-17;18:12:00;2.854;33.219;10.97;5.9531;8.171;NaN;9;33.224;1;6;1;0.23;1;3.61;1;0.4735;1;3.905;1;0;7.62;0.92
32EV17606_057;PS_05;42.23612;-65.90198;445396;10.74;12-dec-17;18:11:00;10.742;33.1994;10.6439;5.9643;8.162;NaN;9;NaN;9;NaN;9;0.23;1;4.095;1;0.523;1;4.03;1;0;7.83;1.02
32EV17606_057;PS_05;42.23596;-65.90201;445395;19.65;12-dec-17;18:10:00;19.659;33.1975;10.4186;5.9541;8.154;NaN;9;NaN;9;NaN;9;0.225;1;5.085;1;0.5505;1;4.585;1;0;9.24;1.11
32EV17606_057;PS_05;42.23582;-65.902;445394;31.22;12-dec-17;18:09:00;31.22;33.2324;10.5213;5.9313;8.154;NaN;9;NaN;9;NaN;9;0.225;1;5.305;1;0.539;1;4.505;1;0;9.84;1.18
32EV17606_057;PS_05;42.23566;-65.90218;445393;39.25;12-dec-17;18:08:00;39.257;33.2371;10.5217;5.9256;8.168;NaN;9;NaN;9;NaN;9;0.23;1;5.145;1;0.5295;1;4.54;1;0;9.72;1.13
32EV17606_057;PS_05;42.2355;-65.90232;445392;49.97;12-dec-17;18:07:00;49.978;33.7688;12.0813;5.4331;8.174;NaN;9;NaN;9;NaN;9;0.22;1;5.335;1;0.495;1;4.435;1;0;10.78;1.20
32EV17606_057;PS_05;42.23536;-65.90248;445391;59.79;12-dec-17;18:06:00;59.792;34.6706;14.2728;4.8777;8.165;NaN;9;NaN;9;NaN;9;0.21;1;5.765;1;0.483;1;4.795;1;0;11.94;1.20
32EV17606_057;PS_05;42.23514;-65.90264;445390;75.11;12-dec-17;18:04:00;75.111;34.7486;13.2577;4.4009;8.118;NaN;9;NaN;9;NaN;9;0.1;1;8.955;1;0.6615;1;6.25;1;0;13.54;1.43
32EV17606_057;PS_05;42.23483;-65.90278;445389;100.98;12-dec-17;18:02:00;100.981;35.0894;12.3915;3.872;8.079;NaN;9;NaN;9;NaN;9;0.035;1;14.06;1;0.9445;1;8.775;1;0;14.89;1.60
32EV17606_057;PS_05;42.23464;-65.9029;445388;124.81;12-dec-17;18:01:00;124.815;35.1699;12.125;3.7684;8.064;NaN;9;NaN;9;NaN;9;0.03;1;14.61;1;1.0105;1;9.36;1;0;14.46;1.56
32EV17606_057;PS_05;42.23444;-65.90316;445387;148.56;12-dec-17;17:59:00;148.568;35.354;11.5127;3.5867;8.047;NaN;9;NaN;9;NaN;9;0.035;1;16.5;1;1.135;1;10.385;1;0;14.54;1.59
32EV17606_057;PS_05;42.23422;-65.90347;445386;174.07;12-dec-17;17:58:00;174.073;35.2736;10.4563;3.6502;8.037;NaN;9;NaN;9;NaN;9;0.03;1;17.91;1;1.2165;1;11.715;1;0;14.72;1.53
32EV17606_057;PS_05;42.23392;-65.90358;445385;228.37;12-dec-17;17:56:00;228.37;35.2106;8.8691;3.8388;8.043;NaN;9;35.216;1;4.034;1;0.03;1;19.275;1;1.299;1;13.055;1;0;14.84;1.48
32EV17606_059;PS_03;42.30556;-65.83709;445410;3.39;12-dec-17;19:33:00;3.391;33.1259;11.747;5.7318;8.183;NaN;9;33.138;1;5.943;1;0.2;1;2.815;1;0.3805;1;3.565;1;0;7.40;0.79
32EV17606_059;PS_03;42.30536;-65.8374;445409;9.88;12-dec-17;19:32:00;9.882;33.1315;11.7486;5.7234;8.182;NaN;9;NaN;9;NaN;9;0.2;1;2.83;1;0.376;1;3.46;1;0;7.53;0.82
32EV17606_059;PS_03;42.30517;-65.83798;445408;19.62;12-dec-17;19:31:00;19.628;33.1991;11.7621;5.7222;8.182;NaN;9;NaN;9;NaN;9;0.215;1;3.02;1;0.3845;1;3.48;1;0;7.85;0.87
32EV17606_059;PS_03;42.30498;-65.83832;445407;31.16;12-dec-17;19:29:00;31.163;33.3045;11.8399;5.7135;8.176;NaN;9;NaN;9;NaN;9;0.23;1;3.095;1;0.3935;1;3.58;1;0;7.87;0.86
32EV17606_059;PS_03;42.30482;-65.8386;445406;40.35;12-dec-17;19:28:00;40.353;33.3801;11.7846;5.7134;8.168;NaN;9;NaN;9;NaN;9;0.245;1;3.535;1;0.433;1;3.75;1;0;8.16;0.94
32EV17606_059;PS_03;42.30466;-65.8389;445405;51.11;12-dec-17;19:27:00;51.117;33.3842;11.1899;5.7992;8.157;NaN;9;NaN;9;NaN;9;0.24;1;4.33;1;0.494;1;4.045;1;0;8.77;1.07
32EV17606_059;PS_03;42.30443;-65.8392;445404;59.87;12-dec-17;19:26:00;59.872;33.4035;11.0719;5.7665;8.158;NaN;9;NaN;9;NaN;9;0.225;1;4.925;1;0.5375;1;4.305;1;0;9.16;1.14
32EV17606_059;PS_03;42.304;-65.83956;445403;75.42;12-dec-17;19:25:00;75.423;33.6616;11.9342;5.5103;8.174;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_059;PS_03;42.30374;-65.83982;445402;99.98;12-dec-17;19:23:00;99.987;34.5481;13.8214;4.8535;8.152;NaN;9;NaN;9;NaN;9;0.175;1;6.22;1;0.523;1;4.895;1;0;11.89;1.27
32EV17606_059;PS_03;42.3034;-65.83994;445401;124.89;12-dec-17;19:22:00;124.89;35.1851;13.9738;4.1341;8.108;NaN;9;NaN;9;NaN;9;0.07;1;10.425;1;0.7285;1;6.575;1;0;14.31;1.59
32EV17606_059;PS_03;42.30304;-65.84008;445400;151.76;12-dec-17;19:21:00;151.768;35.3599;13.543;3.8224;8.081;NaN;9;NaN;9;NaN;9;0.06;1;11.93;1;0.805;1;7.065;1;0;14.82;1.69
32EV17606_059;PS_03;42.30272;-65.8403;445399;173.73;12-dec-17;19:20:00;173.737;35.3975;11.8832;3.6121;8.049;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_059;PS_03;42.3024;-65.8405;445398;204.44;12-dec-17;19:18:00;204.442;35.2494;9.7453;3.6579;8.059;NaN;9;35.28;1;3.8;1;0.04;1;20.21;1;1.3025;1;12.715;1;0;15.52;1.59
32EV17606_061;BBL_05;42.14368;-65.49406;445422;2.66;12-dec-17;22:52:00;2.664;32.8552;11.6008;5.9195;8.187;NaN;9;32.87;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_061;BBL_05;42.1436;-65.4941;445421;2.84;12-dec-17;22:51:00;2.849;32.8626;11.6022;5.9269;8.184;1.10959;1;NaN;9;6.2;1;0.18;1;1.855;1;0.3285;1;2.915;1;0;5.65;0.64
32EV17606_061;BBL_05;42.14336;-65.4942;445420;9.63;12-dec-17;22:51:00;9.637;32.8984;11.597;5.9236;8.175;1.02918;1;NaN;9;NaN;9;0.2;1;1.955;1;0.3395;1;2.925;1;0;5.76;0.67
32EV17606_061;BBL_05;42.14305;-65.49434;445419;19;12-dec-17;22:49:00;19.004;33.2334;11.0832;5.8825;8.147;0.85229;1;NaN;9;NaN;9;0.23;1;4.4;1;0.528;1;4.055;1;0;8.33;1.09
32EV17606_061;BBL_05;42.14278;-65.49444;445418;29.97;12-dec-17;22:48:00;29.976;33.3072;10.7917;5.8429;8.135;0.91661;1;NaN;9;NaN;9;0.245;1;5.295;1;0.584;1;4.45;1;0;9.07;1.19
32EV17606_061;BBL_05;42.14257;-65.49452;445417;39.3;12-dec-17;22:48:00;39.304;33.3344;10.7093;5.7666;8.135;0.48809;1;NaN;9;NaN;9;0.22;1;5.88;1;0.612;1;4.68;1;0;9.61;1.26
32EV17606_061;BBL_05;42.14229;-65.49462;445416;49.53;12-dec-17;22:47:00;49.53;33.4913;11.0762;5.5388;8.146;0.21844;1;NaN;9;NaN;9;0.19;1;6.3;1;0.6255;1;5.135;1;0;10.07;1.23
32EV17606_061;BBL_05;42.14196;-65.49486;445415;59.42;12-dec-17;22:46:00;59.427;34.3974;14.0137;5.0825;8.148;0.21015;1;NaN;9;NaN;9;0.205;1;5.96;1;0.5435;1;4.635;1;0;10.97;1.29
32EV17606_061;BBL_05;42.14146;-65.49522;445414;79.83;12-dec-17;22:44:00;79.834;34.5703;12.8031;4.4799;8.112;0.11164;1;NaN;9;NaN;9;0.095;1;10.32;1;0.744;1;6.49;1;0;13.87;1.59
32EV17606_061;BBL_05;42.14114;-65.49556;445413;100.2;12-dec-17;22:42:00;100.209;35.5592;14.6934;3.6607;8.088;0.03283;1;NaN;9;NaN;9;0.06;1;12.37;1;0.785;1;6.435;1;0;15.76;1.92
32EV17606_061;BBL_05;42.14068;-65.49592;445411;149.86;12-dec-17;22:40:00;149.869;35.4296;11.4235;3.3504;8.056;NaN;9;35.437;1;3.567;1;0.04;1;19.195;1;1.216;1;11.215;1;0;15.79;1.71
32EV17606_061;BBL_05;42.14075;-65.49588;445412;150.37;12-dec-17;22:40:00;150.373;35.4309;11.4396;3.3508;8.052;NaN;9;NaN;9;NaN;9;0.045;1;19.255;1;1.208;1;11.41;1;0;15.94;1.69
32EV17606_063;BBL_06;41.9985;-65.42822;445437;3.36;13-dec-17;03:19:00;3.368;34.0336;13.525;5.5279;8.175;0.80405;1;34.043;1;5.8;1;0.3;1;4;1;0.398;1;2.715;1;0;10.05;1.47
32EV17606_063;BBL_06;41.99844;-65.42803;445438;4.47;13-dec-17;03:20:00;4.474;34.0365;13.5332;5.5392;8.175;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_063;BBL_06;41.99864;-65.42922;445436;9.92;13-dec-17;03:18:00;9.924;34.0291;13.5125;5.5424;8.176;0.69148;1;NaN;9;NaN;9;0.3;1;3.99;1;0.403;1;2.72;1;0;9.90;1.47
32EV17606_063;BBL_06;41.99882;-65.43018;445435;20.8;13-dec-17;03:17:00;20.802;34.0403;13.5282;5.5108;8.186;0.72364;1;NaN;9;NaN;9;0.3;1;3.91;1;0.412;1;2.67;1;0;9.49;1.46
32EV17606_063;BBL_06;41.99908;-65.43128;445434;30.54;13-dec-17;03:15:00;30.548;34.4232;14.6312;5.3729;8.213;0.63852;1;NaN;9;NaN;9;0.3;1;3.53;7;0.3555;1;2.465;1;512;9.93;1.43
32EV17606_063;BBL_06;41.99944;-65.43242;445433;40.32;13-dec-17;03:14:00;40.32;35.0206;16.4468;5.1306;8.225;0.04104;1;NaN;9;NaN;9;0.04;1;17.825;2;1.0245;1;8.655;1;2560;17.40;2.06
32EV17606_063;BBL_06;41.99964;-65.43335;445432;50.34;13-dec-17;03:12:00;50.343;35.4616;17.7916;4.9268;8.234;0.24575;1;NaN;9;NaN;9;0.325;1;2.215;7;0.182;1;1.855;1;512;12.17;1.19
32EV17606_063;BBL_06;41.9998;-65.43423;445431;61.15;13-dec-17;03:11:00;61.153;35.5214;17.9656;4.909;8.23;0.22186;1;NaN;9;NaN;9;0.32;1;2.42;1;0.216;1;2.69;1;0;11.20;0.90
32EV17606_063;BBL_06;41.99992;-65.43574;445430;80.33;13-dec-17;03:09:00;80.332;35.5612;17.7574;4.5724;8.179;0.13791;1;NaN;9;NaN;9;0.225;1;3.945;1;0.313;1;3.265;1;0;12.60;1.21
32EV17606_063;BBL_06;42.00026;-65.43721;445429;101.88;13-dec-17;03:07:00;101.883;34.9316;13.4513;4.0527;8.094;0.04597;1;NaN;9;NaN;9;0.04;1;11.24;1;0.795;1;7.08;1;0;14.14;1.59
32EV17606_063;BBL_06;42.00073;-65.43909;445428;150.31;13-dec-17;03:04:00;150.314;36.0152;15.4039;3.466;8.095;NaN;9;NaN;9;NaN;9;0.025;1;12.33;1;0.7515;1;5.82;1;0;16.41;2.12
32EV17606_063;BBL_06;42.00088;-65.44195;445427;249.3;13-dec-17;03:00:00;249.306;35.599;12.4336;3.2285;8.022;NaN;9;35.605;1;3.425;1;0.03;1;18.405;1;1.1245;1;9.905;1;0;16.37;1.86
32EV17606_063;BBL_06;42.00124;-65.44636;445426;501.24;13-dec-17;02:53:00;501.242;35.0766;6.5297;4.4109;7.996;NaN;9;NaN;9;NaN;9;0.03;1;20.485;1;1.3655;1;14.34;1;0;15.00;1.43
32EV17606_063;BBL_06;42.0017;-65.45052;445425;748.96;13-dec-17;02:46:00;748.962;35.0177;5.1927;5.2;8.004;NaN;9;NaN;9;NaN;9;0.02;1;18.355;1;1.236;1;13.43;1;0;14.85;1.37
32EV17606_063;BBL_06;42.00184;-65.45369;445424;998.21;13-dec-17;02:40:00;998.212;34.9871;4.604;5.5192;8.003;NaN;9;NaN;9;NaN;9;0.025;1;17.81;1;1.193;1;13.04;1;0;14.93;1.37
32EV17606_063;BBL_06;42.00183;-65.45528;445423;1108.03;13-dec-17;02:37:00;1108.03;34.9746;4.3831;5.6335;8.003;NaN;9;34.987;1;5.9;1;0.02;1;17.22;1;1.164;1;12.985;1;0;14.79;1.33
32EV17606_064;PL_08;42.45407;-66.86606;445450;5.75;13-dec-17;13:14:00;5.755;33.5827;11.7409;5.7154;8.149;0.32084;1;33.587;1;5.9095;1;0.3;1;4.06;1;0.434;1;3.01;1;0;9.35;1.35
32EV17606_064;PL_08;42.45396;-66.86611;445451;6.4;13-dec-17;13:15:00;6.407;33.5835;11.7315;5.7168;8.151;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
