Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU18004_284; 4.94; 445578; psal; 31.38; Bottle-CTD Difference Problem
18HU18004_284; 57.46; 445570; psal; 32.43; Bottle-CTD Difference Problem
18HU18004_315; 1.28; 445590; psal; 31.35; Bottle-CTD Difference Problem
18HU18004_315; 111.50; 445582; psal; 33.38; Bottle-CTD Difference Problem
18HU18004_339; 2.78; 445606; psal; 31.38; Bottle-CTD Difference Problem
18HU18004_339; 96.18; 445592; psal; 32.15; Bottle-CTD Difference Problem
18HU18004_014; 3.71; 445618; psal; 31.48; Bottle-CTD Difference Problem
18HU18004_014; 96.65; 445610; psal; 33.82; Bottle-CTD Difference Problem
18HU18004_025; 2.86; 445632; psal; 31.68; Bottle-CTD Difference Problem
18HU18004_025; 209.94; 445620; psal; 35.46; Bottle-CTD Difference Problem
18HU18004_036; 3.85; 445645; psal; 32.28; Bottle-CTD Difference Problem
18HU18004_036; 226.38; 445633; psal; 35.39; Bottle-CTD Difference Problem
18HU18004_047; 3.28; 445658; psal; 32.39; Bottle-CTD Difference Problem
18HU18004_047; 219.98; 445646; psal; 35.19; Bottle-CTD Difference Problem
18HU18004_058; 3.60; 445667; psal; 32.35; Bottle-CTD Difference Problem
18HU18004_058; 84.97; 445659; psal; 33.79; Bottle-CTD Difference Problem
18HU18004_080; 2.52; 445676; psal; 32.17; Bottle-CTD Difference Problem
18HU18004_080; 82.75; 445668; psal; 33.53; Bottle-CTD Difference Problem
18HU18004_080; 82.75; 445668; doxy; 5.85; Bottle-CTD Difference Problem
18HU18004_114; 1.28; 445690; psal; 32.25; Bottle-CTD Difference Problem
18HU18004_114; 199.49; 445678; psal; 35.22; Bottle-CTD Difference Problem
18HU18004_138; 2.25; 445704; psal; 32.71; Bottle-CTD Difference Problem
18HU18004_138; 221.28; 445692; psal; 35.28; Bottle-CTD Difference Problem
18HU18004_160; 2.86; 445718; psal; 31.67; Bottle-CTD Difference Problem
18HU18004_160; 217.28; 445706; psal; 35.45; Bottle-CTD Difference Problem
18HU18004_193; 3.65; 445731; psal; 31.63; Bottle-CTD Difference Problem
18HU18004_193; 196.52; 445719; psal; 35.50; Bottle-CTD Difference Problem
18HU18004_215; 3.45; 445740; psal; 31.65; Bottle-CTD Difference Problem
18HU18004_215; 93.58; 445732; psal; 33.76; Bottle-CTD Difference Problem
18HU18004_237; 3.45; 445757; psal; 33.30; Bottle-CTD Difference Problem
18HU18004_237; 213.73; 445741; psal; 35.58; Bottle-CTD Difference Problem
18HU18004_243; 3.66; 445775; psal; 35.09; Bottle-CTD Difference Problem
18HU18004_243; 247.23; 445765; psal; 35.28; Bottle-CTD Difference Problem
18HU18004_243; 1096.66; 445761; psal; 34.97; Bottle-CTD Difference Problem
18HU18004_243; -5 to 5 m; NaN; psal; 35.09  ; Out of TS Climatology by more than 3*std in box(es) 30 (32.64 ± 1.83)
18HU18004_247; 2.66; 445798; psal; 35.60; Bottle-CTD Difference Problem
18HU18004_247; 1498.65; 445778; psal; 34.96; Bottle-CTD Difference Problem
18HU18004_247; 1884.11; 445777; psal; 34.95; Bottle-CTD Difference Problem
18HU18004_247; 247.57; 445782; doxy; 5.63; Bottle-CTD Difference Problem
18HU18004_247; -5 to 5 m; NaN; psal; 35.60  ; Out of TS Climatology by more than 3*std in box(es) 30 (32.64 ± 1.83)
18HU18004_247; 2.66; 445798; ntrz; 9.70  ; Out of Nutrient Climatology in box(es) 1 (Min=0.00 Max=8.61 n=152)
18HU18004_247; 9.79; 445797; ntrz; 9.69  ; Out of Nutrient Climatology in box(es) 1 (Min=0.00 Max=8.61 n=152)
18HU18004_247; 19.56; 445794; ntrz; 9.65  ; Out of Nutrient Climatology in box(es) 1 (Min=0.00 Max=9.61 n=202)
18HU18004_247; 29.94; 445793; ntrz; 9.75  ; Out of Nutrient Climatology in box(es) 1 (Min=0.00 Max=9.61 n=202)
18HU18004_263; 3.78; 445824; psal; 32.54; Bottle-CTD Difference Problem
18HU18004_263; 250.66; 445814; psal; 35.15; Bottle-CTD Difference Problem
18HU18004_263; 322.24; 445813; psal; 35.10; Bottle-CTD Difference Problem
18HU18004_263; 30.87; 445821; slca; 0.22  ; Out of Nutrient Climatology in box(es) 3 (Min=0.40 Max=18.00 n=647)
18HU18004_275; 3.47; 445836; psal; 32.93; Bottle-CTD Difference Problem
18HU18004_275; 250.74; 445826; psal; 35.07; Bottle-CTD Difference Problem
18HU18004_275; 293.58; 445825; psal; 35.09; Bottle-CTD Difference Problem
18HU18004_277; 3.16; 445847; psal; 32.13; Bottle-CTD Difference Problem
18HU18004_277; 194.47; 445837; psal; 34.35; Bottle-CTD Difference Problem
18HU18004_279; 3.30; 445857; psal; 32.19; Bottle-CTD Difference Problem
18HU18004_279; 178.09; 445848; psal; 34.17; Bottle-CTD Difference Problem
18HU18004_279; 30.27; 445854; slca; 0.00  ; Out of Nutrient Climatology in box(es) 3 (Min=0.40 Max=18.00 n=647)
18HU18004_281; 3.07; 445868; psal; 32.24; Bottle-CTD Difference Problem
18HU18004_281; 193.13; 445858; psal; 34.14; Bottle-CTD Difference Problem
18HU18004_281; 190 to 210 m; NaN; psal; 34.14  ; Out of TS Climatology by more than 3*std in box(es) 46 (33.13 ± 0.00)
18HU18004_283; 2.40; 445878; psal; 31.99; Bottle-CTD Difference Problem
18HU18004_283; 139.73; 445869; psal; 33.07; Bottle-CTD Difference Problem
18HU18004_295; 2.52; 445888; psal; 31.96; Bottle-CTD Difference Problem
18HU18004_295; 144.97; 445879; psal; 33.65; Bottle-CTD Difference Problem
18HU18004_295; 39.55; 445884; slca; 0.13  ; Out of Nutrient Climatology in box(es) 3 (Min=0.40 Max=18.00 n=647)
18HU18004_297; 2.68; 445899; psal; 32.08; Bottle-CTD Difference Problem
18HU18004_297; 168.78; 445889; psal; 33.53; Bottle-CTD Difference Problem
18HU18004_299; 3.29; 445909; psal; 32.08; Bottle-CTD Difference Problem
18HU18004_299; 163.30; 445900; psal; 33.61; Bottle-CTD Difference Problem
18HU18004_301; 3.15; 445919; psal; 32.16; Bottle-CTD Difference Problem
18HU18004_301; 149.83; 445910; psal; 33.71; Bottle-CTD Difference Problem
18HU18004_301; 140 to 160 m; NaN; psal; 33.71  ; Out of TS Climatology by more than 3*std in box(es) 48 (32.96 ± 0.57)
18HU18004_303; 3.05; 445927; psal; 31.86; Bottle-CTD Difference Problem
18HU18004_303; 117.63; 445920; psal; 33.14; Bottle-CTD Difference Problem
18HU18004_306; 3.08; 445936; psal; 32.02; Bottle-CTD Difference Problem
18HU18004_306; 82.35; 445928; psal; 33.07; Bottle-CTD Difference Problem
18HU18004_308; 2.86; 445946; psal; 32.08; Bottle-CTD Difference Problem
18HU18004_308; 146.83; 445937; psal; 33.40; Bottle-CTD Difference Problem
18HU18004_310; 2.72; 445957; psal; 32.18; Bottle-CTD Difference Problem
18HU18004_310; 173.42; 445947; psal; 34.26; Bottle-CTD Difference Problem
18HU18004_312; 2.07; 445968; psal; 32.22; Bottle-CTD Difference Problem
18HU18004_312; 235.37; 445958; psal; 34.50; Bottle-CTD Difference Problem
18HU18004_314; 2.96; 445979; psal; 32.24; Bottle-CTD Difference Problem
18HU18004_314; 205.00; 445969; psal; 34.37; Bottle-CTD Difference Problem
18HU18004_317; 3.44; 445989; psal; 31.93; Bottle-CTD Difference Problem
18HU18004_317; 124.78; 445980; psal; 33.28; Bottle-CTD Difference Problem
18HU18004_320; 2.79; 445997; psal; 31.16; Bottle-CTD Difference Problem
18HU18004_320; 76.06; 445990; psal; 31.85; Bottle-CTD Difference Problem
18HU18004_320; 76.06; 445990; doxy; 7.29; Bottle-CTD Difference Problem
18HU18004_322; 2.90; 446011; psal; 31.23; Bottle-CTD Difference Problem
18HU18004_322; 79.50; 445998; psal; 32.33; Bottle-CTD Difference Problem
18HU18004_325; 2.66; 446030; psal; 31.31; Bottle-CTD Difference Problem
18HU18004_325; 39.12; 446022; psal; 31.79; Bottle-CTD Difference Problem
18HU18004_325; 145.50; 446015; psal; 34.45; Bottle-CTD Difference Problem
18HU18004_328; 3.96; 446044; psal; 31.90; Bottle-CTD Difference Problem
18HU18004_328; 260.63; 446034; psal; 35.25; Bottle-CTD Difference Problem
18HU18004_333; 3.48; 446055; psal; 32.83; Bottle-CTD Difference Problem
18HU18004_333; 193.56; 446046; psal; 35.27; Bottle-CTD Difference Problem
18HU18004_335; 5.09; 446070; psal; 32.88; Bottle-CTD Difference Problem
18HU18004_335; 74.04; 446057; psal; 34.20; Bottle-CTD Difference Problem
18HU18004_337; 2.71; 446082; psal; 32.44; Bottle-CTD Difference Problem
18HU18004_337; 92.48; 446074; psal; 34.49; Bottle-CTD Difference Problem
18HU18004_340; 3.03; 446094; psal; 33.58; Bottle-CTD Difference Problem
18HU18004_340; 251.61; 446085; psal; 35.52; Bottle-CTD Difference Problem
18HU18004_340; 441.24; 446084; psal; 35.09; Bottle-CTD Difference Problem
18HU18004_354; 2.37; 446116; psal; 35.63; Bottle-CTD Difference Problem
18HU18004_354; 49.45; 446107; psal; 35.63; Bottle-CTD Difference Problem
18HU18004_354; 247.44; 446100; psal; 35.48; Bottle-CTD Difference Problem
18HU18004_354; 498.27; 446099; psal; 35.05; Bottle-CTD Difference Problem
18HU18004_354; 748.51; 446098; psal; 34.98; Bottle-CTD Difference Problem
18HU18004_354; 903.72; 446097; psal; 34.97; Bottle-CTD Difference Problem
18HU18004_354; 1000.58; 446096; psal; 34.96; Bottle-CTD Difference Problem
18HU18004_354; 1099.46; 446095; psal; 34.95; Bottle-CTD Difference Problem
18HU18004_354; -5 to 5 m; NaN; psal; 35.63  ; Out of TS Climatology by more than 3*std in box(es) 33 (32.58 ± 1.74)
18HU18004_354; 45 to 55 m; NaN; psal; 35.63  ; Out of TS Climatology by more than 3*std in box(es) 33 (33.58 ± 1.71)
18HU18004_370; 3.51; 446134; psal; 35.32; Bottle-CTD Difference Problem
18HU18004_370; 252.02; 446124; psal; 35.51; Bottle-CTD Difference Problem
18HU18004_370; 497.02; 446123; psal; 35.06; Bottle-CTD Difference Problem
18HU18004_370; 1001.24; 446121; psal; 34.97; Bottle-CTD Difference Problem
18HU18004_370; 1677.07; 446119; psal; 34.94; Bottle-CTD Difference Problem
18HU18004_370; -5 to 5 m; NaN; psal; 35.32  ; Out of TS Climatology by more than 3*std in box(es) 34 (32.74 ± 0.99)
18HU18004_370; 475 to 525 m; NaN; psal; 35.06  ; Out of TS Climatology by more than 3*std in box(es) 34 (34.93 ± 0.12)
18HU18004_370; 3.51; 446134; ntrz; 7.32  ; Out of Nutrient Climatology in box(es) 7 (Min=0.00 Max=6.97 n=225)
18HU18004_370; 9.39; 446133; ntrz; 7.29  ; Out of Nutrient Climatology in box(es) 7 (Min=0.00 Max=6.97 n=225)
18HU18004_389; 3.77; 446154; psal; 35.29; Bottle-CTD Difference Problem
18HU18004_389; 51.80; 446149; psal; 35.61; Bottle-CTD Difference Problem
18HU18004_389; 248.43; 446144; psal; 35.52; Bottle-CTD Difference Problem
18HU18004_389; 500.12; 446143; psal; 34.93; Bottle-CTD Difference Problem
