Filename; Pressure; Uniqueno; Variable; Values; Test failed
18NE14101_058; 25.15; 397873; ntrz; 8.84  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=6.53 n=50)
18NE14101_058; 25.15; 397873; phos; 0.88  ; Out of Nutrient Climatology in box(es) 4 (Min=0.36 Max=0.79 n=50)
18NE14101_080; 25.20; 397877; ntrz; 8.16  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=6.53 n=50)
18NE14101_080; 25.20; 397877; phos; 0.86  ; Out of Nutrient Climatology in box(es) 4 (Min=0.36 Max=0.79 n=50)
18NE14101_102; 25.76; 397886; ntrz; 7.50  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=6.53 n=50)
18NE14101_102; 25.76; 397886; phos; 0.80  ; Out of Nutrient Climatology in box(es) 4 (Min=0.36 Max=0.79 n=50)
18NE14101_114; 45 to 55 m; NaN; psal; 31.32  ; Out of TS Climatology by more than 3*std in box(es) 55 (31.91 ± 0.36)
18NE14101_114; 25.41; 397889; ntrz; 7.96  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=6.53 n=50)
18NE14101_114; 25.41; 397889; phos; 0.92  ; Out of Nutrient Climatology in box(es) 4 (Min=0.36 Max=0.79 n=50)
18NE14101_127; 24.42; 397893; ntrz; 8.23  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=6.53 n=50)
18NE14101_127; 24.42; 397893; phos; 1.05  ; Out of Nutrient Climatology in box(es) 4 (Min=0.36 Max=0.79 n=50)
18NE14101_138; 25.24; 397897; ntrz; 7.79  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=6.53 n=50)
18NE14101_138; 25.24; 397897; phos; 0.88  ; Out of Nutrient Climatology in box(es) 4 (Min=0.36 Max=0.79 n=50)
18NE14101_149; 25.18; 397900; ntrz; 8.03  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=6.53 n=50)
18NE14101_149; 25.18; 397900; phos; 0.91  ; Out of Nutrient Climatology in box(es) 4 (Min=0.36 Max=0.79 n=50)
18NE14101_160; 25.12; 397904; ntrz; 8.81  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=6.53 n=50)
18NE14101_160; 25.12; 397904; phos; 0.90  ; Out of Nutrient Climatology in box(es) 4 (Min=0.36 Max=0.79 n=50)
18NE14101_368; 25.12; 397908; ntrz; 8.57  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=6.53 n=50)
18NE14101_368; 25.12; 397908; phos; 0.88  ; Out of Nutrient Climatology in box(es) 4 (Min=0.36 Max=0.79 n=50)
18NE14101_171; 24.74; 397912; ntrz; 8.53  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=6.53 n=50)
18NE14101_171; 24.74; 397912; phos; 0.88  ; Out of Nutrient Climatology in box(es) 4 (Min=0.36 Max=0.79 n=50)
