CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18TL16003_237;26;42.62436;-65.32613;429318;24.28;17-mar-16;22:29:00;24.28;32.3308;4.8521;6.4581;0.72448;1;NaN;9;NaN;9;0.18667;1;4.80333;1;0.708;1;3.59333;1;0;6.78;1.34
18TL16003_237;26;42.62438;-65.32624;429317;50.49;17-mar-16;22:28:00;50.491;32.8962;6.1206;5.6655;0.36327;1;NaN;9;NaN;9;0.18;1;7.85667;1;0.873;1;6.37333;1;0;9.00;1.23
18TL16003_237;26;42.62426;-65.32625;429316;93.36;17-mar-16;22:26:00;93.362;32.8973;6.1262;5.6744;0.28598;1;32.894;1;5.8115;1;0.18333;1;7.78667;1;0.872;1;6.48667;1;0;8.93;1.20
18TL16003_243;27;42.46216;-65.71219;429323;4.9;18-mar-16;02:05:00;4.9;31.7496;4.076;7.3557;1.34547;1;NaN;9;7.5055;1;0.13333;1;2.12667;1;0.56033;1;1.79;2;2048;3.80;1.19
18TL16003_243;27;42.46226;-65.71226;429322;25.84;18-mar-16;02:04:00;25.842;31.7627;4.0094;7.311;0.91998;1;NaN;9;NaN;9;0.14;1;2.32333;1;0.56567;1;1.92333;2;2048;4.11;1.21
18TL16003_243;27;42.4625;-65.71234;429321;51.12;18-mar-16;02:03:00;51.125;32.5521;5.3917;6.1467;0.35649;1;NaN;9;NaN;9;0.16667;1;6.70667;1;0.79833;1;5.36667;1;0;8.40;1.25
18TL16003_243;27;42.46306;-65.7125;429320;89.18;18-mar-16;02:01:00;89.185;32.6143;5.5322;6.0423;0.36799;1;32.611;1;6.2035;1;0.18333;1;6.68333;1;0.82733;1;5.47333;1;0;8.08;1.22
18TL16003_244;28;42.43156;-65.85932;429327;5.5;18-mar-16;04:11:00;5.502;31.7867;4.1454;7.3289;1.02348;1;NaN;9;7.494;1;0.13;1;2.16;1;0.56767;1;2.10333;2;2048;3.81;1.03
18TL16003_244;28;42.43164;-65.85921;429326;25.61;18-mar-16;04:10:00;25.617;31.8109;4.1221;7.264;0.96598;1;NaN;9;NaN;9;0.13;1;2.29333;1;0.55267;1;2.37;2;2048;4.15;0.97
18TL16003_244;28;42.43166;-65.8589;429325;50.83;18-mar-16;04:08:00;50.833;32.289;4.8126;6.4646;0.44849;1;NaN;9;NaN;9;0.17;1;6.03333;1;0.77433;1;4.91333;1;0;7.79;1.23
18TL16003_244;28;42.43206;-65.85852;429324;151.96;18-mar-16;04:04:00;151.967;33.8295;8.4639;5.4133;0.39099;1;33.824;1;5.5955;1;0.21667;1;8.67667;1;0.836;1;5.44667;2;2048;10.38;1.59
18TL16003_247;29;42.48426;-65.85815;429331;4.97;18-mar-16;05:59:00;4.972;31.707;4.061;7.3116;0.73598;1;NaN;9;7.472;1;0.14;1;2.33667;1;0.575;1;2.09667;2;2048;4.06;1.11
18TL16003_247;29;42.48426;-65.85802;429330;24.38;18-mar-16;05:58:00;24.384;31.756;4.0223;7.247;0.58649;1;NaN;9;NaN;9;0.15667;1;2.73;1;0.592;1;2.15;2;2048;4.61;1.27
18TL16003_247;29;42.48422;-65.85788;429329;51.2;18-mar-16;05:57:00;51.206;32.1496;4.5925;6.6632;0.39099;1;NaN;9;NaN;9;0.17333;1;5.53667;1;0.74467;1;4.16;1;0;7.44;1.33
18TL16003_247;29;42.48412;-65.85746;429328;109.92;18-mar-16;05:54:00;109.922;33.4084;7.4575;5.6513;0.37949;1;33.401;1;5.854;1;0.21333;1;8.24;1;0.842;1;5.65667;1;0;9.79;1.46
18TL16003_253;30;42.85722;-65.76709;429335;5.43;18-mar-16;09:56:00;5.431;31.2396;2.993;7.4573;0.58649;1;NaN;9;7.642;1;0.17667;1;3.67667;1;0.659;1;3.92667;1;0;5.58;0.94
18TL16003_253;30;42.85706;-65.767;429334;25.47;18-mar-16;09:55:00;25.474;31.2446;2.9964;7.4675;0.55199;1;NaN;9;NaN;9;0.17667;1;3.65667;1;0.667;1;3.35667;1;0;5.48;1.09
18TL16003_253;30;42.85692;-65.76692;429333;49.62;18-mar-16;09:54:00;49.625;31.4377;3.1175;7.2905;0.19022;1;NaN;9;NaN;9;0.17667;1;3.92;1;0.67933;1;3.84667;1;0;5.77;1.02
18TL16003_253;30;42.85666;-65.76696;429332;109.36;18-mar-16;09:51:00;109.367;32.3698;5.0279;6.3253;0.32462;1;32.367;1;6.494;1;0.18333;1;7.05667;1;0.84533;1;5.46333;2;2048;8.35;1.29
18TL16003_257;31;42.84536;-65.88197;429339;4.68;18-mar-16;11:56:00;4.683;31.5274;3.7267;7.3269;0.67848;1;NaN;9;7.4845;1;0.16;1;3.60333;1;0.657;1;3.06;1;0;5.48;1.18
18TL16003_257;31;42.84522;-65.88264;429338;25.5;18-mar-16;11:55:00;25.505;31.5279;3.6985;7.3237;0.55199;1;NaN;9;NaN;9;0.16667;1;3.52;1;0.66033;1;2.93;1;0;5.33;1.20
18TL16003_257;31;42.84504;-65.88334;429337;50.02;18-mar-16;11:54:00;50.026;32.1179;4.5331;6.6534;0.29899;1;NaN;9;NaN;9;0.17667;1;5.88333;1;0.78333;1;4.58667;1;0;7.51;1.28
18TL16003_257;31;42.84472;-65.88453;429336;89.5;18-mar-16;11:52:00;89.506;32.1398;4.5632;6.6227;0.33321;1;32.137;1;6.7085;1;0.18667;1;6.06333;1;0.788;1;4.7;1;0;7.69;1.29
18TL16003_261;33;42.61988;-66.20232;429343;4.39;18-mar-16;16:50:00;4.399;31.7781;4.3333;7.1431;0.60949;1;NaN;9;7.2975;1;0.15;1;3.93333;1;0.61867;1;3.58333;1;0;6.36;1.10
18TL16003_261;33;42.61998;-66.20278;429342;25.53;18-mar-16;16:48:00;25.537;31.9515;4.4068;6.9485;0.52899;1;NaN;9;NaN;9;0.17333;1;4.42;1;0.663;1;4.01333;1;0;6.67;1.10
18TL16003_261;33;42.62005;-66.20309;429341;49.65;18-mar-16;16:47:00;49.656;32.1166;4.673;6.758;0.41399;1;NaN;9;NaN;9;0.17667;1;4.70333;1;0.694;1;4.39;1;0;6.78;1.07
18TL16003_261;33;42.62012;-66.20336;429340;60.72;18-mar-16;16:47:00;60.726;32.209;4.8351;6.6297;0.33349;1;32.198;1;6.8195;1;0.17667;1;5.41667;1;0.76633;1;4.06667;1;0;7.07;1.33
18TL16003_263;34;42.68634;-66.28166;429347;4.88;18-mar-16;18:49:00;4.887;31.8272;4.5353;7.1398;0.60949;1;NaN;9;7.322;1;0.15333;1;3.30333;1;0.57867;1;3.00667;1;0;5.71;1.10
18TL16003_263;34;42.68645;-66.2819;429346;25.85;18-mar-16;18:48:00;25.858;31.8744;4.3912;7.0791;0.60949;1;NaN;9;NaN;9;0.16667;1;3.67333;1;0.59467;1;3.28667;1;0;6.18;1.12
18TL16003_263;34;42.6865;-66.28212;429345;49.88;18-mar-16;18:47:00;49.882;31.9851;4.4686;6.8842;0.43699;1;NaN;9;NaN;9;0.17667;1;5.03667;1;0.676;1;4.07333;1;0;7.45;1.24
18TL16003_263;34;42.68656;-66.28238;429344;67.86;18-mar-16;18:44:00;67.862;32.3148;5.0455;6.5404;0.42549;1;32.312;1;6.634;1;0.16333;1;5.62333;1;0.68967;1;4.25667;1;0;8.15;1.32
18TL16003_275;35;42.73494;-66.60237;429351;5.04;18-mar-16;21:55:00;5.04;31.8557;4.4718;7.0825;0.85098;1;NaN;9;7.2775;1;0.16333;1;4.38;1;0.65167;1;3.94333;1;0;6.72;1.11
18TL16003_275;35;42.73476;-66.60186;429350;25.84;18-mar-16;21:54:00;25.849;31.9104;4.3795;6.9563;0.52214;1;NaN;9;NaN;9;0.16333;1;4.50667;1;0.71433;1;4.13;1;0;6.31;1.09
18TL16003_275;35;42.7346;-66.60106;429349;49.99;18-mar-16;21:52:00;49.998;32.2218;4.8072;6.5772;0.39332;1;NaN;9;NaN;9;0.16333;1;5.95333;1;0.74233;1;4.81667;1;0;8.02;1.24
18TL16003_275;35;42.73434;-66.59978;429348;157.97;18-mar-16;21:48:00;157.971;34.3348;9.0731;4.7179;0.23445;1;34.329;1;4.901;1;0.11;1;13.55667;1;1.02567;1;8.95333;1;0;13.22;1.51
18TL16003_276;36;42.55256;-66.36076;429355;4.87;19-mar-16;02:02:00;4.878;32.3496;5.456;6.889;0.66699;1;NaN;9;7.082;1;0.18667;1;4.33;1;0.62267;1;3.29667;1;0;6.95;1.31
18TL16003_276;36;42.55274;-66.36084;429354;24.45;19-mar-16;02:01:00;24.453;32.5596;5.6501;6.8347;0.68998;1;NaN;9;NaN;9;0.22667;1;5.29333;1;0.666;1;4.08;1;0;7.95;1.30
18TL16003_276;36;42.55306;-66.36086;429353;50.28;19-mar-16;01:59:00;50.283;32.765;5.8895;6.7572;0.54791;1;NaN;9;NaN;9;0.24667;1;6.80667;1;0.719;1;4.5;1;0;9.47;1.51
18TL16003_276;36;42.55398;-66.36166;429352;202.21;19-mar-16;01:54:00;202.218;34.9903;9.6672;4.1038;0.07128;1;34.985;1;4.319;1;0.13;1;17.29667;1;1.202;1;10.90667;1;0;14.39;1.59
18TL16003_277;37;42.40067;-66.4517;429360;5.14;19-mar-16;04:39:00;5.142;32.0102;4.7585;7.013;0.60802;1;NaN;9;7.1985;1;0.16;1;3.47667;1;0.61233;1;3.34333;1;0;5.68;1.04
18TL16003_277;37;42.40092;-66.452;429359;24.73;19-mar-16;04:38:00;24.733;32.1363;4.805;6.8698;0.51356;1;NaN;9;NaN;9;0.17333;1;3.86;1;0.616;1;3.33;1;0;6.27;1.16
18TL16003_277;37;42.40122;-66.45237;429358;50.16;19-mar-16;04:37:00;50.165;32.783;5.9666;6.0158;0.33321;1;NaN;9;NaN;9;0.17667;1;6.92;1;0.767;1;5.37667;1;0;9.02;1.29
18TL16003_277;37;42.40172;-66.45296;429357;100.93;19-mar-16;04:35:00;100.932;33.7706;8.0222;5.184;0.14428;1;NaN;9;NaN;9;0.09667;1;11.54;1;0.95033;1;7.70667;1;0;12.14;1.50
18TL16003_277;37;42.40326;-66.45404;429356;279.48;19-mar-16;04:28:00;279.484;35.0824;8.9455;3.9725;0.03975;1;35.078;1;4.144;1;0.07667;1;19.8;1;1.29667;1;11.93333;1;0;15.27;1.66
18TL16003_279;38;42.39074;-66.92596;429364;5.14;19-mar-16;09:14:00;5.143;32.672;5.8863;6.8884;1.10398;1;NaN;9;7.0955;1;0.23333;1;6.54333;1;0.70733;1;5.03;1;0;9.25;1.30
18TL16003_279;38;42.39086;-66.92597;429363;25.02;19-mar-16;09:13:00;25.027;32.6731;5.9061;6.8927;1.20747;1;NaN;9;NaN;9;0.24;1;6.49;1;0.723;1;5.09333;1;0;8.98;1.27
18TL16003_279;38;42.39096;-66.92602;429362;50.18;19-mar-16;09:12:00;50.182;32.8147;5.9553;6.654;0.29899;1;NaN;9;NaN;9;0.24667;1;7.55333;1;0.73567;1;5.21;1;0;10.27;1.45
18TL16003_279;38;42.39228;-66.92474;429361;351.11;19-mar-16;09:03:00;351.118;35.1085;8.7036;3.8409;0.02048;1;35.104;1;4.0225;1;0.06333;1;20.64667;1;1.40333;1;13.09333;1;0;14.71;1.58
18TL16003_280;39;42.45555;-67.12416;429368;5.07;19-mar-16;12:07:00;5.077;32.6869;5.8833;6.9317;1.24197;1;NaN;9;7.109;1;0.22333;1;6.72333;1;0.70733;1;4.96667;1;0;9.51;1.35
18TL16003_280;39;42.45586;-67.1242;429367;24.83;19-mar-16;12:06:00;24.835;32.688;5.8854;6.8962;1.23047;1;NaN;9;NaN;9;0.24;1;6.10333;1;0.70767;1;4.98333;1;0;8.62;1.22
18TL16003_280;39;42.45608;-67.12379;429366;50.92;19-mar-16;12:05:00;50.924;32.8912;6.0414;6.6306;0.32892;1;NaN;9;NaN;9;0.24667;1;8.06333;1;0.74767;1;4.95;1;0;10.78;1.63
18TL16003_280;39;42.45926;-67.12244;429365;350.19;19-mar-16;11:55:00;350.198;35.113;8.7844;3.8509;0.03493;1;35.109;1;4.058;1;0.04333;1;20.50667;1;1.383;1;13.02333;1;0;14.83;1.57
18TL16003_281;40;42.46546;-67.36537;429373;4.96;19-mar-16;14:58:00;4.965;32.7142;5.8788;6.8772;1.10398;1;NaN;9;7.076;1;0.26;1;6.82;1;0.701;1;4.93333;1;0;9.73;1.38
18TL16003_281;40;42.46571;-67.3656;429372;25.32;19-mar-16;14:57:00;25.322;32.7166;5.8833;6.865;1.13848;1;NaN;9;NaN;9;0.25333;1;6.66667;1;0.699;1;4.84;1;0;9.54;1.38
18TL16003_281;40;42.46602;-67.36593;429371;50.81;19-mar-16;14:55:00;50.813;32.8175;5.9817;6.7047;0.35649;1;NaN;9;NaN;9;0.26667;1;6.54;1;0.70433;1;4.73;1;0;9.29;1.38
18TL16003_281;40;42.46646;-67.36666;429370;100.96;19-mar-16;14:54:00;100.969;33.8409;8.0491;4.8629;0.06625;1;NaN;9;NaN;9;0.03667;1;13.78;1;1.10233;1;9.67333;1;0;12.50;1.42
18TL16003_281;40;42.4686;-67.36896;429369;323.41;19-mar-16;14:46:00;323.41;35.1279;8.9844;3.6194;0.0277;1;35.124;1;3.8035;1;0.06;1;20.9;1;1.44833;1;13.7;1;0;14.43;1.53
18TL16003_282;41;42.64118;-67.33922;429377;6.15;19-mar-16;18:17:00;6.156;32.3854;5.396;6.8202;0.77048;1;NaN;9;7.0245;1;0.19;1;6.34667;1;0.69533;1;4.98;1;0;9.13;1.27
18TL16003_282;41;42.6415;-67.33946;429376;24.03;19-mar-16;18:16:00;24.039;32.3866;5.396;6.828;0.68998;1;NaN;9;NaN;9;0.17667;1;6.21667;1;0.69133;1;4.75667;1;0;8.99;1.31
18TL16003_282;41;42.6417;-67.33974;429375;50.17;19-mar-16;18:15:00;50.179;32.5425;5.5953;6.5537;0.51749;1;NaN;9;NaN;9;0.16;1;7.34333;1;0.755;1;5.56;1;0;9.73;1.32
18TL16003_282;41;42.64397;-67.34116;429374;264.02;19-mar-16;18:07:00;264.021;35.1261;9.1712;3.5568;0.02168;1;35.122;1;3.722;1;0.06;1;20.70333;1;1.413;1;13.74333;1;0;14.65;1.51
18TL16003_283;42;42.90948;-67.12098;429381;4.98;20-mar-16;01:00:00;4.983;32.1931;5.0844;7.0041;0.41399;1;NaN;9;7.1945;1;0.17333;1;3.51667;1;0.60933;1;3.51667;1;0;5.77;1.00
18TL16003_283;42;42.9095;-67.12102;429380;24.71;20-mar-16;00:59:00;24.715;32.3987;5.4417;6.946;0.94298;1;NaN;9;NaN;9;0.19667;1;4.83667;1;0.619;1;3.70667;1;0;7.81;1.30
18TL16003_283;42;42.90948;-67.12112;429379;50.56;20-mar-16;00:58:00;50.567;32.7951;5.9213;6.7552;0.45999;1;NaN;9;NaN;9;0.26;1;6.41333;1;0.715;1;4.30667;1;0;8.97;1.49
18TL16003_283;42;42.90922;-67.12138;429378;250.49;20-mar-16;00:51:00;250.497;34.8718;9.2961;3.8084;0.02649;1;34.867;1;4.0375;1;0.05;1;18.95333;1;1.30033;1;12.82;1;0;14.58;1.48
18TL16003_295;43;42.94012;-67.27006;429385;5.18;20-mar-16;04:05:00;5.189;32.4961;5.5137;6.815;0.70148;1;NaN;9;7.0005;1;0.17;1;6.86333;1;0.73033;1;5.02667;1;0;9.40;1.37
18TL16003_295;43;42.9406;-67.27022;429384;24.94;20-mar-16;04:04:00;24.949;32.5461;5.6202;6.7415;0.63248;1;NaN;9;NaN;9;0.17;1;7.11;1;0.73367;1;5.14667;1;0;9.69;1.38
18TL16003_295;43;42.94118;-67.27056;429383;51.05;20-mar-16;04:03:00;51.056;32.6818;5.8534;6.5269;0.59799;1;NaN;9;NaN;9;0.18;1;6.86333;1;0.76967;1;5.54333;1;0;8.92;1.24
18TL16003_295;43;42.94437;-67.27286;429382;257.07;20-mar-16;03:55:00;257.079;34.8042;9.2277;3.813;0.03854;1;34.802;1;3.9735;1;0.06;1;18.85;1;1.30733;1;13.05;1;0;14.42;1.44
18TL16003_296;44;43.0924;-66.95398;429389;5.15;20-mar-16;07:52:00;5.152;32.5935;5.6033;6.8886;0.73598;1;NaN;9;7.0695;1;0.22333;1;5.44667;1;0.66067;1;3.86333;1;0;8.24;1.41
18TL16003_296;44;43.09256;-66.95396;429388;24.95;20-mar-16;07:51:00;24.957;32.5966;5.6313;6.8787;0.74748;1;NaN;9;NaN;9;0.22667;1;5.50667;1;0.667;1;4.42667;1;0;8.26;1.24
18TL16003_296;44;43.09274;-66.95386;429387;50.67;20-mar-16;07:50:00;50.675;32.6342;5.7171;6.7994;0.67848;1;NaN;9;NaN;9;0.22667;1;5.66667;1;0.67333;1;4.03333;1;0;8.42;1.40
18TL16003_296;44;43.0936;-66.9534;429386;179.58;20-mar-16;07:45:00;179.582;34.1044;8.3439;4.6151;0.07588;1;34.101;1;4.811;1;0.05667;1;14.65667;1;1.14367;1;10.55667;1;0;12.82;1.39
18TL16003_297;45;43.1935;-67.39998;429393;5.38;20-mar-16;12:15:00;5.382;32.427;5.1905;6.9128;0.68998;1;NaN;9;7.126;1;0.2;1;6.61;1;0.70933;1;5.26333;1;0;9.32;1.26
18TL16003_297;45;43.19346;-67.3999;429392;25.08;20-mar-16;12:14:00;25.081;32.4285;5.2024;6.9063;0.64398;1;NaN;9;NaN;9;0.20333;1;6.41333;1;0.71;1;5.32333;1;0;9.03;1.20
18TL16003_297;45;43.19342;-67.39976;429391;49.99;20-mar-16;12:12:00;49.993;32.4388;5.2267;6.8858;0.60948;1;NaN;9;NaN;9;0.19667;1;6.52333;1;0.713;1;5.37;1;0;9.15;1.21
18TL16003_297;45;43.19316;-67.39964;429390;177.42;20-mar-16;12:08:00;177.427;34.2123;8.6343;4.2777;0.04216;1;34.208;1;4.423;1;0.05;1;15.81;1;1.23367;1;12.17;1;0;12.82;1.30
18TL16003_298;46;43.28916;-67.45184;429397;4.81;20-mar-16;14:51:00;4.812;32.3813;5.146;7.0085;1.01198;1;NaN;9;7.205;1;0.2;1;5.68;1;0.66767;1;4.88;1;0;8.51;1.16
18TL16003_298;46;43.28936;-67.45196;429396;25;20-mar-16;14:50:00;25.001;32.3839;5.128;6.9954;1.06948;1;NaN;9;NaN;9;0.2;1;5.93333;1;0.67233;1;4.97333;1;0;8.83;1.19
18TL16003_298;46;43.28956;-67.45208;429395;49.8;20-mar-16;14:48:00;49.804;32.568;5.4785;6.7309;0.36799;1;NaN;9;NaN;9;0.15667;1;7.28333;1;0.74733;1;5.79;1;0;9.75;1.26
18TL16003_298;46;43.29046;-67.45242;429394;204.65;20-mar-16;14:43:00;204.658;34.2646;8.638;4.0018;0.02288;1;34.258;1;4.202;1;0.07;1;16.84667;1;1.31633;1;16.04333;1;0;12.80;1.05
18TL16003_299;47;43.38674;-66.8626;429401;5.25;20-mar-16;19:11:00;5.251;32.0946;4.9002;6.9785;0.43699;1;NaN;9;7.1665;1;0.17667;1;4.24;1;0.62433;1;3.75667;1;0;6.79;1.13
18TL16003_299;47;43.3864;-66.86274;429400;25.07;20-mar-16;19:10:00;25.075;32.2833;5.0278;6.8923;0.77048;1;NaN;9;NaN;9;0.17667;1;4.25333;1;0.62667;1;3.66667;1;0;6.79;1.16
18TL16003_299;47;43.38612;-66.86278;429399;50.39;20-mar-16;19:09:00;50.392;32.862;6.0076;6.2148;0.25592;1;NaN;9;NaN;9;0.19;1;8.21667;1;0.82767;1;5.77333;1;0;9.93;1.42
18TL16003_299;47;43.3851;-66.86244;429398;211.29;20-mar-16;19:03:00;211.292;34.0334;8.2315;4.5976;0.12045;1;34.026;1;4.76;1;0.08333;1;14.54333;1;1.15433;1;10.84;1;0;12.60;1.34
18TL16003_300;48;43.64126;-66.75022;429405;5.07;20-mar-16;22:37:00;5.071;31.8942;4.292;7.0575;0.50067;1;NaN;9;7.234;1;0.16333;1;4.95;1;0.714;1;4.35;1;0;6.93;1.14
18TL16003_300;48;43.64103;-66.75034;429404;24.93;20-mar-16;22:36:00;24.935;31.8935;4.1853;7.049;0.48779;1;NaN;9;NaN;9;0.17;1;4.9;1;0.70233;1;4.41667;1;0;6.98;1.11
18TL16003_300;48;43.64052;-66.75046;429403;50.35;20-mar-16;22:34:00;50.359;32.0517;4.5261;6.8417;0.41909;1;NaN;9;NaN;9;0.18333;1;5.20333;1;0.71633;1;4.64;1;0;7.26;1.12
18TL16003_300;48;43.63925;-66.7502;429402;108.3;20-mar-16;22:32:00;108.309;32.8432;5.9736;6.1824;0.23874;1;32.831;1;6.4085;1;0.19;1;7.73333;1;0.812;1;5.76333;1;0;9.52;1.34
18TL16003_302;49;43.6344;-66.93548;429409;4.84;21-mar-16;01:41:00;4.843;32.4596;5.3452;6.9145;0.75898;1;NaN;9;7.0975;1;0.19;1;5.8;1;0.69267;1;4.97;1;0;8.37;1.17
18TL16003_302;49;43.63426;-66.9354;429408;24.84;21-mar-16;01:40:00;24.843;32.4604;5.2598;6.9067;0.87398;1;NaN;9;NaN;9;0.20667;1;6.02667;1;0.702;1;4.72667;1;0;8.59;1.28
18TL16003_302;49;43.63402;-66.93546;429407;50.18;21-mar-16;01:39:00;50.189;32.6988;5.7326;6.5537;0.58655;1;NaN;9;NaN;9;0.19667;1;7.53;1;0.776;1;5.42667;1;0;9.70;1.39
18TL16003_302;49;43.63302;-66.93622;429406;155.9;21-mar-16;01:35:00;155.908;33.9121;8.0609;4.7777;0.10134;1;33.9;1;4.967;1;0.07;1;13.90333;1;1.107;1;10.16333;1;0;12.56;1.37
18TL16003_303;51;43.64604;-67.39294;429414;5.1;21-mar-16;06:34:00;5.104;32.5298;5.3473;6.8393;0.55199;1;NaN;9;7.0445;1;0.19333;1;6.22333;1;0.71;1;4.83667;1;0;8.77;1.29
18TL16003_303;51;43.64604;-67.39278;429413;25.11;21-mar-16;06:33:00;25.118;32.5913;5.5369;6.7421;0.63248;1;NaN;9;NaN;9;0.21;1;7.13333;1;0.76167;1;5.27667;1;0;9.37;1.35
18TL16003_303;51;43.64604;-67.39258;429412;50.64;21-mar-16;06:32:00;50.64;33.1027;6.5124;5.7625;0.28168;1;NaN;9;NaN;9;0.14667;1;9.73;1;0.89533;1;7.14667;1;0;10.87;1.36
18TL16003_303;51;43.64604;-67.39226;429411;100.77;21-mar-16;06:30:00;100.775;33.6268;7.5672;5.0786;0.12888;1;NaN;9;NaN;9;0.07;1;12.99333;1;1.04233;1;9.38667;1;0;12.47;1.38
18TL16003_303;51;43.64604;-67.39162;429410;214.45;21-mar-16;06:26:00;214.45;34.4804;9.0072;4.0243;0.04457;1;34.477;1;4.2285;1;0.08;1;16.83333;1;1.28467;1;12.66667;1;0;13.10;1.33
18TL16003_306;52;43.75272;-67.1252;429418;5.28;21-mar-16;10:42:00;5.289;32.3352;4.9147;6.9684;0.79348;1;NaN;9;7.151;1;0.17667;1;5.29333;1;0.65433;1;3.95333;1;0;8.09;1.34
18TL16003_306;52;43.75258;-67.12488;429417;25.14;21-mar-16;10:41:00;25.142;32.4031;5.1423;6.92;0.65549;1;NaN;9;NaN;9;0.17333;1;5.62;1;0.66967;1;4.45;1;0;8.39;1.26
18TL16003_306;52;43.75244;-67.12452;429416;51.85;21-mar-16;10:39:00;51.85;32.7251;5.7638;6.4905;0.40249;1;NaN;9;NaN;9;0.19667;1;7.62;1;0.77067;1;5.53667;1;0;9.89;1.38
18TL16003_306;52;43.75202;-67.12372;429415;172.28;21-mar-16;10:35:00;172.289;34.2516;8.6451;4.297;0.06745;1;34.247;1;4.464;1;0.07333;1;15.48333;1;1.19933;1;11.52667;1;0;12.91;1.34
18TL16003_307;53;44.09576;-67.00332;429422;5.16;21-mar-16;14:31:00;5.165;32.114;4.5792;6.9401;0.6252;1;NaN;9;7.118;1;0.16;1;5.30667;1;0.684;1;4.62;1;0;7.76;1.15
18TL16003_307;53;44.09583;-67.00303;429421;25.38;21-mar-16;14:30:00;25.386;32.1399;4.6461;6.9174;0.59514;1;NaN;9;NaN;9;0.16;1;5.68667;1;0.704;1;5.20333;1;0;8.08;1.09
18TL16003_307;53;44.09602;-67.00266;429420;51.24;21-mar-16;14:29:00;51.244;32.2786;4.9226;6.8611;0.57367;1;NaN;9;NaN;9;0.15333;1;6.08667;1;0.7;1;5.16667;1;0;8.70;1.18
18TL16003_307;53;44.09696;-67.00126;429419;159.38;21-mar-16;14:25:00;159.38;33.5809;7.472;5.1278;0.17862;1;33.574;1;5.32;1;0.14667;1;12.56333;1;1.07533;1;8.84333;1;0;11.68;1.42
18TL16003_308;54;44.26326;-66.65556;429427;5.07;21-mar-16;17:52:00;5.07;32.0835;4.7108;6.7744;0.39762;1;NaN;9;6.9475;1;0.16;1;6.37333;1;0.73767;1;5.33667;1;0;8.64;1.19
18TL16003_308;54;44.2637;-66.65507;429426;24.24;21-mar-16;17:51:00;24.24;32.1711;4.8988;6.6652;0.3375;1;NaN;9;NaN;9;0.15333;1;6.37333;1;0.738;1;5.25;1;0;8.64;1.21
18TL16003_308;54;44.26425;-66.65451;429425;50.21;21-mar-16;17:50:00;50.21;32.202;4.9507;6.6506;0.24304;1;NaN;9;NaN;9;0.15667;1;6.42;1;0.75267;1;5.37333;1;0;8.53;1.19
18TL16003_308;54;44.2663;-66.65247;429424;177.92;21-mar-16;17:45:00;177.928;32.9806;6.3698;5.7819;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL16003_308;54;44.26655;-66.65224;429423;190.6;21-mar-16;17:45:00;190.601;33.1308;6.6778;5.6385;0.17433;1;33.137;1;5.8845;1;0.12667;1;10.01;1;0.937;1;7.67;1;0;10.68;1.31
18TL16003_310;55;44.80054;-66.41902;429431;4.57;22-mar-16;00:24:00;4.573;32.1541;4.7094;6.9263;0.46203;1;NaN;9;7.097;1;0.11667;1;6.48;1;0.733;1;5.82667;1;0;8.84;1.11
18TL16003_310;55;44.80053;-66.41914;429430;24.83;22-mar-16;00:23:00;24.832;32.1545;4.7153;6.9252;0.45344;1;NaN;9;NaN;9;0.11667;1;6.80667;2;0.75333;1;6.15667;1;2048;9.04;1.11
18TL16003_310;55;44.8004;-66.41906;429429;50.68;22-mar-16;00:22:00;50.68;32.1597;4.7427;6.8996;0.40621;1;NaN;9;NaN;9;0.11333;1;6.81667;1;0.74933;1;6.15667;1;0;9.10;1.11
18TL16003_310;55;44.80044;-66.41912;429428;155.03;22-mar-16;00:18:00;155.035;32.2488;5.0209;6.7599;0.26451;1;32.241;1;6.9665;1;0.15667;1;7.12333;1;0.847;1;6.23333;1;0;8.41;1.14
18TL16003_311;56;44.92074;-66.54513;429435;5.14;22-mar-16;02:56:00;5.145;30.3954;2.8674;7.3607;0.36756;1;NaN;9;7.5315;1;0.17;1;8.82;1;0.83367;1;10.52667;1;0;10.58;0.84
18TL16003_311;56;44.92089;-66.54549;429434;25.38;22-mar-16;02:56:00;25.388;31.4926;3.7847;7.131;0.2688;1;NaN;9;NaN;9;0.14333;1;8.45333;2;0.84933;2;8.00667;1;2048;9.95;1.06
