Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU05071_802; 2.28; 289237; doxy; 6.97; Bottle-CTD Difference Problem
18HU05071_802; 5.06; 289236; doxy; 6.98; Bottle-CTD Difference Problem
18HU05071_802; 15.57; 289235; doxy; 6.97; Bottle-CTD Difference Problem
18HU05071_802; 25.38; 289234; doxy; 6.95; Bottle-CTD Difference Problem
18HU05071_803; 2.28; 289243; doxy; 7.05; Bottle-CTD Difference Problem
18HU05071_803; 5.75; 289242; doxy; 7.06; Bottle-CTD Difference Problem
18HU05071_803; 16.16; 289241; doxy; 7.04; Bottle-CTD Difference Problem
18HU05071_803; 23.80; 289240; doxy; 7.01; Bottle-CTD Difference Problem
18HU05071_803; 49.18; 289239; doxy; 6.72; Bottle-CTD Difference Problem
18HU05071_803; 70.29; 289238; doxy; 5.18; Bottle-CTD Difference Problem
18HU05071_804; 5.35; 289247; doxy; 7.01; Bottle-CTD Difference Problem
18HU05071_804; 15.37; 289246; doxy; 7.00; Bottle-CTD Difference Problem
18HU05071_804; 26.87; 289245; doxy; 6.98; Bottle-CTD Difference Problem
18HU05071_804; 52.25; 289244; doxy; 6.22; Bottle-CTD Difference Problem
18HU05071_805; 2.18; 289254; doxy; 7.01; Bottle-CTD Difference Problem
18HU05071_805; 5.26; 289253; doxy; 7.01; Bottle-CTD Difference Problem
18HU05071_805; 16.26; 289252; doxy; 6.98; Bottle-CTD Difference Problem
18HU05071_805; 25.38; 289251; doxy; 6.95; Bottle-CTD Difference Problem
18HU05071_805; 49.08; 289250; doxy; 5.53; Bottle-CTD Difference Problem
18HU05071_805; 68.31; 289249; doxy; 5.19; Bottle-CTD Difference Problem
18HU05071_806; 1.78; 289259; doxy; 6.92; Bottle-CTD Difference Problem
18HU05071_806; 5.75; 289258; doxy; 6.87; Bottle-CTD Difference Problem
18HU05071_806; 15.97; 289257; doxy; 6.86; Bottle-CTD Difference Problem
