Filename; Pressure; Uniqueno; Variable; Values; Test failed
18TL14133_2103; 5.06; 375753; doxy; 5.80; Bottle-CTD Difference Problem
18TL14133_2103; 32.92; 375751; doxy; 5.16; Bottle-CTD Difference Problem
18TL14133_2104; 4.07; 375860; doxy; 6.09; Bottle-CTD Difference Problem
18TL14133_2104; 25.58; 375859; doxy; 7.39; Bottle-CTD Difference Problem
18TL14133_2104; 55.03; 375858; doxy; 6.69; Bottle-CTD Difference Problem
18TL14133_2105; 4.76; 375863; doxy; 6.06; Bottle-CTD Difference Problem
18TL14133_2105; 25.19; 375862; doxy; 7.73; Bottle-CTD Difference Problem
18TL14133_2105; 58.20; 375861; doxy; 6.69; Bottle-CTD Difference Problem
18TL14133_2106; 4.86; 375869; doxy; 6.03; Bottle-CTD Difference Problem
18TL14133_2106; 24.89; 375868; doxy; 7.57; Bottle-CTD Difference Problem
18TL14133_2106; 60.58; 375867; doxy; 6.46; Bottle-CTD Difference Problem
18TL14133_2108; 4.76; 375890; doxy; 6.03; Bottle-CTD Difference Problem
18TL14133_2108; 24.89; 375889; doxy; 7.88; Bottle-CTD Difference Problem
18TL14133_2108; 71.29; 375888; doxy; 6.50; Bottle-CTD Difference Problem
18TL14133_2109; 4.96; 375893; doxy; 6.15; Bottle-CTD Difference Problem
18TL14133_2109; 25.09; 375892; doxy; 6.21; Bottle-CTD Difference Problem
18TL14133_2109; 35.60; 375891; doxy; 6.97; Bottle-CTD Difference Problem
18TL14133_2110; 4.76; 375896; doxy; 6.09; Bottle-CTD Difference Problem
18TL14133_2110; 24.49; 375895; doxy; 7.22; Bottle-CTD Difference Problem
18TL14133_2110; 39.96; 375894; doxy; 7.06; Bottle-CTD Difference Problem
18TL14133_2111; 4.76; 375899; doxy; 6.14; Bottle-CTD Difference Problem
18TL14133_2111; 24.89; 375898; doxy; 7.09; Bottle-CTD Difference Problem
18TL14133_2111; 63.95; 375897; doxy; 6.43; Bottle-CTD Difference Problem
18TL14133_2112; 4.96; 375903; doxy; 6.02; Bottle-CTD Difference Problem
18TL14133_2112; 24.79; 375902; doxy; 7.18; Bottle-CTD Difference Problem
18TL14133_2112; 91.21; 375900; doxy; 6.28; Bottle-CTD Difference Problem
18TL14133_2115; 4.86; 375916; doxy; 5.87; Bottle-CTD Difference Problem
18TL14133_2115; 256.19; 375912; doxy; 3.58; Bottle-CTD Difference Problem
18TL14133_2116; 4.86; 375920; doxy; 6.12; Bottle-CTD Difference Problem
18TL14133_2116; 25.19; 375919; doxy; 7.25; Bottle-CTD Difference Problem
18TL14133_2116; 78.82; 375917; doxy; 6.86; Bottle-CTD Difference Problem
18TL14133_2117; 4.86; 375923; doxy; 6.25; Bottle-CTD Difference Problem
18TL14133_2117; 24.49; 375922; doxy; 7.30; Bottle-CTD Difference Problem
18TL14133_2117; 68.81; 375921; doxy; 6.85; Bottle-CTD Difference Problem
18TL14133_2118; 4.76; 375928; doxy; 6.11; Bottle-CTD Difference Problem
18TL14133_2118; 24.89; 375927; doxy; 7.13; Bottle-CTD Difference Problem
18TL14133_2118; 257.86; 375924; doxy; 6.55; Bottle-CTD Difference Problem
18TL14133_2123; 5.06; 375943; doxy; 6.32; Bottle-CTD Difference Problem
18TL14133_2123; 24.89; 375942; doxy; 7.26; Bottle-CTD Difference Problem
18TL14133_2123; 60.88; 375941; doxy; 6.55; Bottle-CTD Difference Problem
18TL14133_2124; 4.96; 375947; doxy; 5.89; Bottle-CTD Difference Problem
18TL14133_2124; 25.09; 375946; doxy; 7.40; Bottle-CTD Difference Problem
18TL14133_2124; 73.08; 375944; doxy; 6.52; Bottle-CTD Difference Problem
18TL14133_2125; 4.76; 375950; doxy; 5.76; Bottle-CTD Difference Problem
18TL14133_2125; 24.59; 375949; doxy; 5.17; Bottle-CTD Difference Problem
18TL14133_2125; 38.68; 375948; doxy; 6.15; Bottle-CTD Difference Problem
18TL14133_2129; 4.66; 375960; doxy; 6.04; Bottle-CTD Difference Problem
18TL14133_2129; 27.77; 375959; doxy; 5.33; Bottle-CTD Difference Problem
18TL14133_2130; 5.36; 375962; doxy; 5.75; Bottle-CTD Difference Problem
18TL14133_2130; 20.43; 375961; doxy; 4.98; Bottle-CTD Difference Problem
18TL14133_2131; 5.06; 375964; doxy; 5.71; Bottle-CTD Difference Problem
18TL14133_2131; 19.34; 375963; doxy; 4.30; Bottle-CTD Difference Problem
18TL14133_2132; 4.46; 375966; doxy; 5.63; Bottle-CTD Difference Problem
18TL14133_2132; 21.32; 375965; doxy; 4.90; Bottle-CTD Difference Problem
18TL14133_2136; 5.06; 375976; doxy; 5.74; Bottle-CTD Difference Problem
18TL14133_2136; 24.79; 375975; doxy; 4.78; Bottle-CTD Difference Problem
18TL14133_2136; 38.78; 375974; doxy; 4.46; Bottle-CTD Difference Problem
18TL14133_2137; 5.06; 375978; doxy; 5.72; Bottle-CTD Difference Problem
18TL14133_2137; 26.18; 375977; doxy; 3.34; Bottle-CTD Difference Problem
18TL14133_2138; 4.86; 375981; doxy; 5.58; Bottle-CTD Difference Problem
18TL14133_2138; 24.69; 375980; doxy; 4.00; Bottle-CTD Difference Problem
18TL14133_2138; 31.14; 375979; doxy; 3.73; Bottle-CTD Difference Problem
18TL14133_2139; 4.86; 375984; doxy; 5.76; Bottle-CTD Difference Problem
18TL14133_2139; 24.89; 375983; doxy; 4.91; Bottle-CTD Difference Problem
18TL14133_2139; 45.02; 375982; doxy; 5.84; Bottle-CTD Difference Problem
18TL14133_2140; 5.06; 375987; doxy; 5.84; Bottle-CTD Difference Problem
18TL14133_2140; 24.59; 375986; doxy; 5.55; Bottle-CTD Difference Problem
18TL14133_2140; 50.08; 375985; doxy; 6.70; Bottle-CTD Difference Problem
18TL14133_2143; 4.86; 375996; doxy; 6.06; Bottle-CTD Difference Problem
18TL14133_2143; 24.79; 375995; doxy; 7.19; Bottle-CTD Difference Problem
18TL14133_2143; 60.58; 375994; doxy; 6.38; Bottle-CTD Difference Problem
18TL14133_2144; 4.86; 375999; doxy; 6.02; Bottle-CTD Difference Problem
18TL14133_2144; 24.69; 375998; doxy; 7.33; Bottle-CTD Difference Problem
18TL14133_2144; 61.58; 375997; doxy; 6.47; Bottle-CTD Difference Problem
18TL14133_2145; 4.96; 376753; doxy; 5.97; Bottle-CTD Difference Problem
18TL14133_2145; 24.69; 376752; doxy; 6.09; Bottle-CTD Difference Problem
18TL14133_2145; 56.62; 376751; doxy; 6.96; Bottle-CTD Difference Problem
18TL14133_2150; 3.67; 376775; doxy; 6.07; Bottle-CTD Difference Problem
18TL14133_2150; 19.83; 376772; doxy; 6.15; Bottle-CTD Difference Problem
18TL14133_2150; 50.07; 376769; doxy; 7.15; Bottle-CTD Difference Problem
18TL14133_2150; 81.59; 376766; doxy; 6.60; Bottle-CTD Difference Problem
18TL14133_2034; 5.55; 376828; ntrz; 0.00  ; Constant profile problem
18TL14133_2034; 26.67; 376827; ntrz; 0.00  ; Constant profile problem
18TL14133_2041; 5.36; 376849; ntrz; 0.00  ; Constant profile problem
18TL14133_2041; 23.50; 376848; ntrz; 0.00  ; Constant profile problem
18TL14133_2057; 5.36; 376897; ntrz; 0.00  ; Constant profile problem
18TL14133_2057; 24.89; 376896; ntrz; 0.00  ; Constant profile problem
18TL14133_2057; 27.57; 376895; ntrz; 0.00  ; Constant profile problem
18TL14133_2059; 4.96; 376903; ntrz; 0.00  ; Constant profile problem
18TL14133_2059; 25.59; 376902; ntrz; 0.00  ; Constant profile problem
18TL14133_2059; 27.67; 376901; ntrz; 0.00  ; Constant profile problem
