CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL_BS;Q_PSAL;OXYM_01;Q_OXYM;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(PSU);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
181079022_149;23;43.10833;-65.775;4302;40;08-aug-79;22:12:00;40;NaN;9;2.94;1;7;1;0.885;1;5.22;1;0;7.91;1.34
181079022_149;23;43.10833;-65.775;4300;50;08-aug-79;22:12:00;50;NaN;9;5.44;1;7.47;7;0.935;7;5.635;1;512;7.99;1.33
181079022_149;23;43.10833;-65.775;4301;50;08-aug-79;22:12:00;50;NaN;9;4.23;1;7.51;7;0.93;7;5.76;1;512;8.08;1.30
181079022_149;23;43.10833;-65.775;4299;74;08-aug-79;22:12:00;75;NaN;9;5.83;1;7.475;1;1.01;1;5.69;1;0;7.40;1.31
181079022_149;23;43.10833;-65.775;4297;81;08-aug-79;22:12:00;82;33.3595;7;4.7;1;7.23;7;0.99;7;5.34;1;512;7.30;1.35
181079022_149;23;43.10833;-65.775;4298;81;08-aug-79;22:12:00;82;33.3645;7;5.76;1;7.375;7;0.985;7;5.575;1;512;7.49;1.32
181079022_160;24;43.03333;-65.78333;4314;10;08-aug-79;22:52:00;10;NaN;9;6.67;1;2.105;1;0.75;1;2.33;1;0;2.81;0.90
181079022_160;24;43.03333;-65.78333;4313;20;08-aug-79;22:52:00;20;NaN;9;6.55;1;2.84;1;1.415;2;2.54;1;2048;2.01;1.12
181079022_160;24;43.03333;-65.78333;4312;30;08-aug-79;22:52:00;30;NaN;9;6.33;1;4.665;1;0.845;1;3.79;1;0;5.52;1.23
181079022_160;24;43.03333;-65.78333;4311;40;08-aug-79;22:52:00;40;NaN;9;6.17;1;4.565;1;0.81;1;4.48;1;0;5.64;1.02
181079022_160;24;43.03333;-65.78333;4309;50;08-aug-79;22:52:00;50;NaN;9;5.66;1;8.79;7;1.085;7;6.915;1;512;8.10;1.27
181079022_160;24;43.03333;-65.78333;4310;50;08-aug-79;22:52:00;50;NaN;9;5.77;1;7.395;7;0.93;7;5.71;1;512;7.95;1.30
181079022_160;24;43.03333;-65.78333;4308;74;08-aug-79;22:52:00;75;NaN;9;5.72;1;8.755;1;0.995;1;6.725;1;0;8.80;1.30
181079022_160;24;43.03333;-65.78333;4306;99;08-aug-79;22:52:00;100;33.424;7;3.04;1;8.605;7;1.01;7;6.765;1;512;8.52;1.27
181079022_160;24;43.03333;-65.78333;4307;99;08-aug-79;22:52:00;100;33.4215;7;5.69;1;8.63;7;1.06;7;7.175;1;512;8.14;1.20
181079022_171;25;42.95;-65.81667;4323;10;09-aug-79;00:34:00;10;NaN;9;6.45;1;3.13;1;0.75;1;3;1;0;4.17;1.04
181079022_171;25;42.95;-65.81667;4322;20;09-aug-79;00:34:00;20;NaN;9;5.95;1;7.9;1;1.09;1;5.39;1;0;7.25;1.47
181079022_171;25;42.95;-65.81667;4321;30;09-aug-79;00:34:00;30;NaN;9;5.95;1;7.83;1;1.085;1;5.365;1;0;7.22;1.46
181079022_171;25;42.95;-65.81667;4319;50;09-aug-79;00:34:00;50;NaN;9;5.55;1;9.81;7;1.145;7;6.56;1;512;8.57;1.50
181079022_171;25;42.95;-65.81667;4320;50;09-aug-79;00:34:00;50;NaN;9;5.74;1;9.395;7;1.17;7;6.385;1;512;8.03;1.47
181079022_171;25;42.95;-65.81667;4318;74;09-aug-79;00:34:00;75;NaN;9;5.47;1;10.655;1;1.165;1;7.12;1;0;9.15;1.50
181079022_171;25;42.95;-65.81667;4317;99;09-aug-79;00:34:00;100;NaN;9;5.48;1;10.955;1;1.215;1;7.23;1;0;9.02;1.52
181079022_171;25;42.95;-65.81667;4315;134;09-aug-79;00:34:00;135;33.724;7;5.47;1;9.545;7;1.06;7;6.825;1;512;9.00;1.40
181079022_171;25;42.95;-65.81667;4316;134;09-aug-79;00:34:00;135;33.722;7;5.53;1;10.72;7;1.15;7;7.15;1;512;9.32;1.50
181079022_182;26;42.87167;-65.84333;4332;10;09-aug-79;03:06:00;10;NaN;9;6.54;1;0.485;1;0.58;1;1.55;1;0;0.84;0.31
181079022_182;26;42.87167;-65.84333;4331;20;09-aug-79;03:06:00;20;NaN;9;6.55;1;2.165;1;0.725;1;2.635;1;0;2.99;0.82
181079022_182;26;42.87167;-65.84333;4330;30;09-aug-79;03:06:00;30;NaN;9;6.36;1;4.515;1;0.825;1;3.955;1;0;5.47;1.14
181079022_182;26;42.87167;-65.84333;4329;40;09-aug-79;03:06:00;40;NaN;9;5.61;1;7.1;1;0.92;1;14.2;1;0;7.72;0.50
181079022_182;26;42.87167;-65.84333;4327;50;09-aug-79;03:06:00;50;NaN;9;5.75;1;9.06;7;1.045;7;6.265;1;512;8.67;1.45
181079022_182;26;42.87167;-65.84333;4328;50;09-aug-79;03:06:00;50;NaN;9;5.81;1;8.73;7;1.03;7;6.335;1;512;8.48;1.38
181079022_182;26;42.87167;-65.84333;4326;74;09-aug-79;03:06:00;75;NaN;9;5.58;1;9.155;1;1.05;1;6.41;1;0;8.72;1.43
181079022_182;26;42.87167;-65.84333;4324;94;09-aug-79;03:06:00;95;33.5505;7;5.22;1;9.265;7;1.03;7;6.41;1;512;9.00;1.45
181079022_182;26;42.87167;-65.84333;4325;94;09-aug-79;03:06:00;95;33.544;7;5.57;1;9.235;7;1.05;7;6.37;1;512;8.80;1.45
181079022_193;27;42.79;-65.875;4341;10;09-aug-79;04:02:00;10;NaN;9;6.87;1;0.345;1;0.665;1;1.935;1;0;0.52;0.18
181079022_193;27;42.79;-65.875;4340;20;09-aug-79;04:02:00;20;NaN;9;6.74;1;0.54;1;0.76;1;2.155;1;0;0.71;0.25
181079022_193;27;42.79;-65.875;4339;30;09-aug-79;04:02:00;30;NaN;9;6.15;1;6.27;1;1.04;1;5.605;1;0;6.03;1.12
181079022_193;27;42.79;-65.875;4338;40;09-aug-79;04:02:00;40;NaN;9;5.84;1;8.25;1;1.13;1;6.035;1;0;7.30;1.37
181079022_193;27;42.79;-65.875;4336;50;09-aug-79;04:02:00;50;NaN;9;5.77;1;8.28;7;1.015;7;6.44;1;512;8.16;1.29
181079022_193;27;42.79;-65.875;4337;50;09-aug-79;04:02:00;50;NaN;9;5.83;1;8.305;7;1.02;7;6.25;1;512;8.14;1.33
181079022_193;27;42.79;-65.875;4335;74;09-aug-79;04:02:00;75;NaN;9;5.72;1;8.255;1;1.02;1;6.28;1;0;8.09;1.31
181079022_193;27;42.79;-65.875;4333;92;09-aug-79;04:02:00;93;33.3695;7;5.83;1;7.165;7;0.91;7;5.47;1;512;7.87;1.31
181079022_193;27;42.79;-65.875;4334;92;09-aug-79;04:02:00;93;33.369;7;5.75;1;8.135;7;1.005;7;6.285;1;512;8.09;1.29
181079022_204;28;42.70833;-65.905;4350;10;09-aug-79;05:06:00;10;NaN;9;6.8;1;0.48;1;0.6;1;1.02;1;0;0.80;0.47
181079022_204;28;42.70833;-65.905;4349;20;09-aug-79;05:06:00;20;NaN;9;6.86;1;3.365;1;0.88;1;3.37;1;0;3.82;1.00
181079022_204;28;42.70833;-65.905;4348;30;09-aug-79;05:06:00;30;NaN;9;5.84;1;8.035;1;1.08;1;6.525;1;0;7.44;1.23
181079022_204;28;42.70833;-65.905;4347;40;09-aug-79;05:06:00;40;NaN;9;5.81;1;8.255;1;1.07;1;6.555;1;0;7.71;1.26
181079022_204;28;42.70833;-65.905;4345;50;09-aug-79;05:06:00;50;NaN;9;5.21;1;8.315;7;1.07;7;6.5;1;512;7.77;1.28
181079022_204;28;42.70833;-65.905;4346;50;09-aug-79;05:06:00;50;NaN;9;5.81;1;8.305;7;1.12;7;6.635;1;512;7.42;1.25
181079022_204;28;42.70833;-65.905;4344;74;09-aug-79;05:06:00;75;NaN;9;5.55;1;8.44;1;1.095;1;6.545;1;0;7.71;1.29
181079022_204;28;42.70833;-65.905;4342;82;09-aug-79;05:06:00;83;33.1295;7;5.78;1;7.895;7;1.05;7;6.2;1;512;7.52;1.27
181079022_204;28;42.70833;-65.905;4343;82;09-aug-79;05:06:00;83;33.1285;7;5.8;1;8.18;7;1.19;7;6.545;1;512;6.87;1.25
181079022_215;29;42.63167;-65.93333;4359;10;09-aug-79;06:03:00;10;NaN;9;7.05;1;0.57;1;0.67;1;2.355;1;0;0.85;0.24
181079022_215;29;42.63167;-65.93333;4358;20;09-aug-79;06:03:00;20;NaN;9;6.49;1;4.175;1;0.875;1;3.55;1;0;4.77;1.18
181079022_215;29;42.63167;-65.93333;4357;30;09-aug-79;06:03:00;30;NaN;9;5.81;1;9.075;1;1.1;1;6.675;1;0;8.25;1.36
181079022_215;29;42.63167;-65.93333;4356;40;09-aug-79;06:03:00;40;NaN;9;5.67;1;9.54;1;1.135;1;10.3;1;0;8.41;0.93
181079022_215;29;42.63167;-65.93333;4354;50;09-aug-79;06:03:00;50;NaN;9;5.51;1;9.57;7;1.145;7;7.13;1;512;8.36;1.34
181079022_215;29;42.63167;-65.93333;4355;50;09-aug-79;06:03:00;50;NaN;9;5.75;1;9.59;7;1.175;7;7.015;1;512;8.16;1.37
181079022_215;29;42.63167;-65.93333;4353;74;09-aug-79;06:03:00;75;NaN;9;5.54;1;9.47;1;1.105;1;6.89;1;0;8.57;1.37
181079022_215;29;42.63167;-65.93333;4351;79;09-aug-79;06:03:00;80;33.2535;7;5.65;1;8.77;7;1.035;7;6.49;1;544;8.47;1.35
181079022_215;29;42.63167;-65.93333;4352;79;09-aug-79;06:03:00;80;33.2535;7;5.69;1;9.535;7;1.13;7;8.535;1;544;8.44;1.12
181079022_226;30;42.55333;-65.93333;4368;10;09-aug-79;06:56:00;10;NaN;9;4.76;1;0.165;1;0.6;1;0.98;1;0;0.28;0.17
181079022_226;30;42.55333;-65.93333;4367;20;09-aug-79;06:56:00;20;NaN;9;3.7;1;0.155;1;0.815;1;1.04;1;0;0.19;0.15
181079022_226;30;42.55333;-65.93333;4366;30;09-aug-79;06:56:00;30;NaN;9;5.12;1;0.12;1;0.685;1;1.195;1;0;0.18;0.10
181079022_226;30;42.55333;-65.93333;4364;50;09-aug-79;06:56:00;50;NaN;9;3.38;1;4.27;7;0.91;7;3.455;1;512;4.69;1.24
181079022_226;30;42.55333;-65.93333;4365;50;09-aug-79;06:56:00;50;NaN;9;4.19;1;4.39;7;0.975;7;3.59;1;512;4.50;1.22
181079022_226;30;42.55333;-65.93333;4363;74;09-aug-79;06:56:00;75;NaN;9;2.47;1;10.94;1;1.25;1;6.565;1;0;8.75;1.67
181079022_226;30;42.55333;-65.93333;4362;99;09-aug-79;06:56:00;100;NaN;9;4.15;1;13.605;1;1.405;1;8.09;1;0;9.68;1.68
181079022_226;30;42.55333;-65.93333;4360;115;09-aug-79;06:56:00;116;34.6295;7;2.92;1;14.89;7;1.58;7;8.48;1;512;9.42;1.76
181079022_226;30;42.55333;-65.93333;4361;115;09-aug-79;06:56:00;116;34.6285;7;3.38;1;14.83;7;1.275;7;8.355;1;512;11.63;1.77
181079022_237;31;42.475;-66.01;4377;10;09-aug-79;07:43:00;10;NaN;9;6.09;1;0.575;1;0.51;1;0.74;1;0;1.13;0.78
181079022_237;31;42.475;-66.01;4376;50;09-aug-79;07:43:00;50;NaN;9;4.85;1;0.51;1;0.525;1;0.965;1;0;0.97;0.53
181079022_237;31;42.475;-66.01;4375;74;09-aug-79;07:43:00;75;NaN;9;6.07;1;3.025;1;0.8;1;3.73;1;0;3.78;0.81
181079022_237;31;42.475;-66.01;4374;99;09-aug-79;07:43:00;100;NaN;9;5.46;1;12.32;1;1.125;1;7.315;1;0;10.95;1.68
181079022_237;31;42.475;-66.01;4373;124;09-aug-79;07:43:00;125;NaN;9;2.91;1;14.885;1;1.265;1;7.495;1;0;11.77;1.99
181079022_237;31;42.475;-66.01;4372;149;09-aug-79;07:43:00;150;NaN;9;3.75;1;18.58;1;1.44;1;9.8;1;0;12.90;1.90
181079022_237;31;42.475;-66.01;4371;174;09-aug-79;07:43:00;175;NaN;9;3.39;1;18.595;1;1.38;1;9.97;1;0;13.47;1.87
181079022_237;31;42.475;-66.01;4369;203;09-aug-79;07:43:00;205;35.2215;7;3.31;1;18.71;7;1.41;7;13.88;1;512;13.27;1.35
181079022_237;31;42.475;-66.01;4370;203;09-aug-79;07:43:00;205;35.221;7;3.88;1;17.7;7;1.375;7;9.565;1;512;12.87;1.85
181079022_239;32;42.32333;-66.05833;4386;10;09-aug-79;08:35:00;10;NaN;9;4.35;1;0.54;1;0.525;1;0.685;1;0;1.03;0.79
181079022_239;32;42.32333;-66.05833;4385;50;09-aug-79;08:35:00;50;NaN;9;3.89;1;5.015;1;0.885;1;3.67;1;0;5.67;1.37
181079022_239;32;42.32333;-66.05833;4384;74;09-aug-79;08:35:00;75;NaN;9;2.85;1;8.88;1;1.025;1;5.52;1;0;8.66;1.61
181079022_239;32;42.32333;-66.05833;4383;99;09-aug-79;08:35:00;100;NaN;9;2.59;1;14.42;1;1.37;1;8.355;1;0;10.53;1.73
181079022_239;32;42.32333;-66.05833;4382;149;09-aug-79;08:35:00;150;NaN;9;2.23;1;19.385;1;1.475;1;11.86;1;0;13.14;1.63
181079022_239;32;42.32333;-66.05833;4381;174;09-aug-79;08:35:00;175;NaN;9;2.54;1;19.73;1;1.605;1;11.715;1;0;12.29;1.68
181079022_239;32;42.32333;-66.05833;4380;198;09-aug-79;08:35:00;200;NaN;9;2.91;1;14.77;1;1.29;1;8.795;1;0;11.45;1.68
181079022_239;32;42.32333;-66.05833;4378;248;09-aug-79;08:35:00;250;35.044;7;3.55;1;21.91;7;1.66;7;13.32;1;512;13.20;1.64
181079022_239;32;42.32333;-66.05833;4379;248;09-aug-79;08:35:00;250;35.028;7;3.28;1;20.79;7;1.685;7;12.49;1;512;12.34;1.66
181079022_243;33;42.32333;-66.10333;4395;10;09-aug-79;09:29:00;10;NaN;9;5.65;1;0.595;1;0.5;1;0.515;1;0;1.19;1.16
181079022_243;33;42.32333;-66.10333;4394;30;09-aug-79;09:29:00;30;NaN;9;6.44;1;2.095;1;0.74;1;2.3;1;0;2.83;0.91
181079022_243;33;42.32333;-66.10333;4393;50;09-aug-79;09:29:00;50;NaN;9;4.34;1;3.94;1;0.64;1;2.32;1;0;6.16;1.70
181079022_243;33;42.32333;-66.10333;4392;74;09-aug-79;09:29:00;75;NaN;9;5.24;1;12.65;1;1.15;1;7.605;1;0;11.00;1.66
181079022_243;33;42.32333;-66.10333;4391;99;09-aug-79;09:29:00;100;NaN;9;4.29;1;14.975;1;1.405;1;8.52;1;0;10.66;1.76
181079022_243;33;42.32333;-66.10333;4390;149;09-aug-79;09:29:00;150;NaN;9;3.16;1;20.815;1;1.52;1;12.26;1;0;13.69;1.70
181079022_243;33;42.32333;-66.10333;4389;198;09-aug-79;09:29:00;200;NaN;9;4.17;1;20.685;1;1.515;1;11.94;1;0;13.65;1.73
181079022_243;33;42.32333;-66.10333;4387;262;09-aug-79;09:29:00;264;34.994;7;2.92;1;20.97;7;1.555;7;12.62;1;512;13.49;1.66
181079022_243;33;42.32333;-66.10333;4388;262;09-aug-79;09:29:00;264;34.9985;7;4.25;1;22.14;7;1.475;7;13.215;1;512;15.01;1.68
181079022_244;34;42.24667;-66.2;4404;10;09-aug-79;10:21:00;10;NaN;9;6.08;1;4.69;1;0.845;1;3.415;1;0;5.55;1.37
181079022_244;34;42.24667;-66.2;4403;30;09-aug-79;10:21:00;30;NaN;9;4.4;1;9.19;2;1.05;2;5.48;1;2048;8.75;1.68
181079022_244;34;42.24667;-66.2;4402;50;09-aug-79;10:21:00;50;NaN;9;5.47;1;11.49;1;1.175;1;6.95;1;0;9.78;1.65
181079022_244;34;42.24667;-66.2;4401;74;09-aug-79;10:21:00;75;NaN;9;3.47;1;14.785;1;1.29;1;8.98;1;0;11.46;1.65
181079022_244;34;42.24667;-66.2;4400;99;09-aug-79;10:21:00;100;NaN;9;4.34;1;16.475;1;1.34;1;9.405;1;0;12.29;1.75
181079022_244;34;42.24667;-66.2;4399;149;09-aug-79;10:21:00;150;NaN;9;3.51;1;21.915;1;1.485;1;13.05;1;0;14.76;1.68
181079022_244;34;42.24667;-66.2;4398;198;09-aug-79;10:21:00;200;NaN;9;3.5;1;21.72;1;1.51;1;12.99;1;0;14.38;1.67
181079022_244;34;42.24667;-66.2;4396;238;09-aug-79;10:21:00;240;34.9985;7;2.74;1;20.03;7;1.4;7;11.98;1;512;14.31;1.67
181079022_244;34;42.24667;-66.2;4397;238;09-aug-79;10:21:00;240;34.998;7;3.87;1;21.91;7;1.565;7;13.15;1;512;14.00;1.67
181079022_247;35;42.17333;-66.20333;4413;10;09-aug-79;11:15:00;10;NaN;9;6.75;1;0.475;1;0.545;1;0.59;1;0;0.87;0.81
181079022_247;35;42.17333;-66.20333;4412;20;09-aug-79;11:15:00;20;NaN;9;6.74;1;1.8;1;0.74;1;1.725;1;0;2.43;1.04
181079022_247;35;42.17333;-66.20333;4411;30;09-aug-79;11:15:00;30;NaN;9;6.13;1;7.515;1;1;2;4.615;1;2048;7.51;1.63
181079022_247;35;42.17333;-66.20333;4410;50;09-aug-79;11:15:00;50;NaN;9;5.55;1;11.235;1;1.225;1;7.045;1;0;9.17;1.59
181079022_247;35;42.17333;-66.20333;4409;74;09-aug-79;11:15:00;75;NaN;9;4.94;1;15.95;1;1.355;1;9.865;1;0;11.77;1.62
181079022_247;35;42.17333;-66.20333;4408;99;09-aug-79;11:15:00;100;NaN;9;4.39;1;17.975;1;1.4;1;10.49;1;0;12.84;1.71
181079022_247;35;42.17333;-66.20333;4407;149;09-aug-79;11:15:00;150;NaN;9;4.24;1;18.89;1;1.495;1;11.345;1;0;12.64;1.67
181079022_247;35;42.17333;-66.20333;4405;193;09-aug-79;11:15:00;195;35.0185;7;4.47;1;21.965;7;1.765;7;12.945;1;512;12.44;1.70
181079022_247;35;42.17333;-66.20333;4406;193;09-aug-79;11:15:00;195;34.9985;7;4.28;1;19.695;7;1.63;7;11.745;1;512;12.08;1.68
181079022_253;36;42.1;-66.25;4422;10;09-aug-79;12:18:00;10;NaN;9;6.71;1;0.66;1;0.605;1;0.78;1;0;1.09;0.85
181079022_253;36;42.1;-66.25;4421;20;09-aug-79;12:18:00;20;NaN;9;6.48;1;7.47;1;1.015;1;5.1;1;0;7.36;1.46
181079022_253;36;42.1;-66.25;4420;30;09-aug-79;12:18:00;30;NaN;9;5.89;1;10.41;2;1.1;1;6.875;1;2048;9.46;1.51
181079022_253;36;42.1;-66.25;4419;40;09-aug-79;12:18:00;40;NaN;9;5.79;1;10.275;1;1.04;1;6.745;1;0;9.88;1.52
181079022_253;36;42.1;-66.25;4417;50;09-aug-79;12:18:00;50;NaN;9;NaN;9;14.06;7;1.23;7;8.97;1;512;11.43;1.57
181079022_253;36;42.1;-66.25;4418;50;09-aug-79;12:18:00;50;NaN;9;5.55;1;11.335;7;1.085;7;7.355;1;512;10.45;1.54
181079022_253;36;42.1;-66.25;4416;74;09-aug-79;12:18:00;75;NaN;9;5.34;1;7.225;1;0.83;1;4.75;1;0;8.70;1.52
181079022_253;36;42.1;-66.25;4414;95;09-aug-79;12:18:00;96;34.029;7;5.3;1;14.245;7;1.54;7;8.91;1;512;9.25;1.60
181079022_253;36;42.1;-66.25;4415;95;09-aug-79;12:18:00;96;34.026;7;5.41;1;7.74;7;0.88;7;5.055;1;512;8.80;1.53
181079022_257;37;42.025;-66.29167;4431;10;09-aug-79;13:30:00;10;NaN;9;7.13;1;10.41;2;1.085;2;6.555;2;2048;9.59;1.59
181079022_257;37;42.025;-66.29167;4429;20;09-aug-79;13:30:00;20;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
181079022_257;37;42.025;-66.29167;4430;20;09-aug-79;13:30:00;20;NaN;9;6.86;1;12.905;2;1.215;1;8.065;1;2560;10.62;1.60
181079022_257;37;42.025;-66.29167;4428;30;09-aug-79;13:30:00;30;NaN;9;6.6;1;0.965;7;0.765;1;1.74;1;512;1.26;0.55
181079022_257;37;42.025;-66.29167;4427;40;09-aug-79;13:30:00;40;NaN;9;6.54;1;5.76;1;0.97;1;4.52;1;0;5.94;1.27
181079022_257;37;42.025;-66.29167;4425;50;09-aug-79;13:30:00;50;NaN;9;6.5;1;7.275;7;1.085;7;5.22;1;512;6.71;1.39
181079022_257;37;42.025;-66.29167;4426;50;09-aug-79;13:30:00;50;NaN;9;6.64;1;7.44;7;1.02;7;5.575;1;512;7.29;1.33
181079022_257;37;42.025;-66.29167;4423;74;09-aug-79;13:30:00;75;32.9705;7;6.45;1;7.65;7;1.135;7;5.54;1;512;6.74;1.38
181079022_257;37;42.025;-66.29167;4424;74;09-aug-79;13:30:00;75;32.9875;7;6.47;1;6.205;7;0.975;7;4.405;1;512;6.36;1.41
181079022_261;38;41.96667;-66.33333;4440;10;09-aug-79;14:30:00;10;NaN;9;6.98;1;2.345;1;0.865;2;2.485;1;2048;2.71;0.94
181079022_261;38;41.96667;-66.33333;4438;20;09-aug-79;14:30:00;20;NaN;9;6.15;1;3.425;7;0.805;7;2.965;1;512;4.25;1.16
181079022_261;38;41.96667;-66.33333;4439;20;09-aug-79;14:30:00;20;NaN;9;6.5;1;3.59;7;1.02;7;3.155;1;512;3.52;1.14
181079022_261;38;41.96667;-66.33333;4437;30;09-aug-79;14:30:00;30;NaN;9;6.63;1;3.525;1;0.84;1;3.115;1;0;4.20;1.13
181079022_261;38;41.96667;-66.33333;4436;40;09-aug-79;14:30:00;40;NaN;9;6.67;1;6.185;1;0.99;1;4.855;1;0;6.25;1.27
181079022_261;38;41.96667;-66.33333;4434;50;09-aug-79;14:30:00;50;NaN;9;4.85;1;8.33;7;1.05;7;5.99;1;512;7.93;1.39
181079022_261;38;41.96667;-66.33333;4435;50;09-aug-79;14:30:00;50;NaN;9;4.77;1;7.82;7;1.13;7;5.62;1;512;6.92;1.39
181079022_261;38;41.96667;-66.33333;4432;74;09-aug-79;14:30:00;75;32.7365;7;6.13;1;12.105;7;1.23;7;7.71;1;512;9.84;1.57
181079022_261;38;41.96667;-66.33333;4433;74;09-aug-79;14:30:00;75;32.7375;7;5.79;1;11.86;7;1.215;7;7.85;1;512;9.76;1.51
181079022_263;39;41.78333;-66.03667;4449;10;09-aug-79;16:30:00;10;NaN;9;6.84;1;6.85;2;1.06;2;5.185;2;2048;6.46;1.32
181079022_263;39;41.78333;-66.03667;4448;20;09-aug-79;16:30:00;20;NaN;9;6.66;1;6.74;1;1.06;1;4.88;1;0;6.36;1.38
181079022_263;39;41.78333;-66.03667;4447;30;09-aug-79;16:30:00;30;NaN;9;6.54;1;7.56;2;1.155;1;5.49;1;2048;6.55;1.38
181079022_263;39;41.78333;-66.03667;4446;40;09-aug-79;16:30:00;40;NaN;9;6.38;1;8.675;1;1.12;1;6.1;1;0;7.75;1.42
181079022_263;39;41.78333;-66.03667;4444;50;09-aug-79;16:30:00;50;NaN;9;6.22;1;9.615;7;1.105;7;6.59;1;512;8.70;1.46
181079022_263;39;41.78333;-66.03667;4445;50;09-aug-79;16:30:00;50;NaN;9;6.22;1;9.685;7;1.135;7;6.65;1;512;8.53;1.46
181079022_263;39;41.78333;-66.03667;4443;74;09-aug-79;16:30:00;75;NaN;9;6.18;1;9.69;1;1.14;1;6.735;1;0;8.50;1.44
181079022_263;39;41.78333;-66.03667;4441;89;09-aug-79;16:30:00;90;33.158;7;6.15;1;9.25;7;1.085;7;6.475;1;512;8.53;1.43
181079022_263;39;41.78333;-66.03667;4442;89;09-aug-79;16:30:00;90;33.1595;7;6.18;1;9.825;7;1.16;7;6.765;1;512;8.47;1.45
181079022_265;40;41.91667;-65.90833;4458;10;09-aug-79;17:45:00;10;NaN;9;6.89;1;0.975;1;0.675;1;1.97;1;0;1.44;0.49
181079022_265;40;41.91667;-65.90833;4457;20;09-aug-79;17:45:00;20;NaN;9;6.62;1;2.905;1;0.8;1;3.08;1;0;3.63;0.94
181079022_265;40;41.91667;-65.90833;4456;30;09-aug-79;17:45:00;30;NaN;9;6.71;1;3.795;1;0.83;1;3.19;1;0;4.57;1.19
181079022_265;40;41.91667;-65.90833;4454;50;09-aug-79;17:45:00;50;NaN;9;6.43;1;4.555;7;0.88;7;3.75;1;512;5.18;1.21
181079022_265;40;41.91667;-65.90833;4455;50;09-aug-79;17:45:00;50;NaN;9;6.41;1;4.125;7;0.905;7;3.44;1;512;4.56;1.20
181079022_265;40;41.91667;-65.90833;4453;74;09-aug-79;17:45:00;75;NaN;9;5.75;1;5.365;1;1.03;1;4.245;1;0;5.21;1.26
181079022_265;40;41.91667;-65.90833;4452;99;09-aug-79;17:45:00;100;NaN;9;5.47;1;5.47;1;1.005;1;4.35;1;0;5.44;1.26
181079022_265;40;41.91667;-65.90833;4450;112;09-aug-79;17:45:00;113;33.7355;7;5.63;1;3.05;7;0.84;7;3.005;1;512;3.63;1.01
181079022_265;40;41.91667;-65.90833;4451;112;09-aug-79;17:45:00;113;33.7365;7;5.61;1;2.86;7;0.72;7;2.695;1;512;3.97;1.06
181079022_275;41;42.00333;-65.825;4467;10;09-aug-79;18:55:00;10;NaN;9;3.61;1;1.575;1;0.765;1;1.93;1;0;2.06;0.82
181079022_275;41;42.00333;-65.825;4466;30;09-aug-79;18:55:00;30;NaN;9;4.66;1;4.97;1;0.945;1;3.88;1;0;5.26;1.28
181079022_275;41;42.00333;-65.825;4465;50;09-aug-79;18:55:00;50;NaN;9;3.56;1;7.34;1;1.01;1;5.235;1;0;7.27;1.40
181079022_275;41;42.00333;-65.825;4464;74;09-aug-79;18:55:00;75;NaN;9;3.11;1;9.995;1;1.235;1;6.67;1;0;8.09;1.50
181079022_275;41;42.00333;-65.825;4463;99;09-aug-79;18:55:00;100;NaN;9;5.03;1;11.585;1;1.375;1;7.565;1;0;8.43;1.53
181079022_275;41;42.00333;-65.825;4462;149;09-aug-79;18:55:00;150;NaN;9;3.62;1;19.025;1;1.555;1;11.705;1;0;12.23;1.63
181079022_275;41;42.00333;-65.825;4461;198;09-aug-79;18:55:00;200;NaN;9;3.38;1;22.21;1;1.72;1;13.405;1;0;12.91;1.66
181079022_275;41;42.00333;-65.825;4459;243;09-aug-79;18:55:00;245;34.998;7;3.39;1;21.905;7;1.62;7;13.64;1;512;13.52;1.61
181079022_275;41;42.00333;-65.825;4460;243;09-aug-79;18:55:00;245;34.9975;7;1.36;1;22.165;7;1.76;7;13.59;1;512;12.59;1.63
181079022_276;42;42.09167;-65.74;4475;30;09-aug-79;19:55:00;30;NaN;9;5.8;1;2.695;1;0.93;1;2.755;1;0;2.90;0.98
181079022_276;42;42.09167;-65.74;4474;50;09-aug-79;19:55:00;50;NaN;9;6.38;1;7.715;1;1.06;1;5.31;1;0;7.28;1.45
181079022_276;42;42.09167;-65.74;4473;74;09-aug-79;19:55:00;75;NaN;9;6.24;1;9.98;1;1.255;1;6.615;1;0;7.95;1.51
181079022_276;42;42.09167;-65.74;4472;99;09-aug-79;19:55:00;100;NaN;9;6;1;11.49;1;1.265;1;7.47;1;0;9.08;1.54
181079022_276;42;42.09167;-65.74;4471;149;09-aug-79;19:55:00;150;NaN;9;5.05;1;11.64;1;1.47;1;7.655;1;0;7.92;1.52
181079022_276;42;42.09167;-65.74;4470;198;09-aug-79;19:55:00;200;NaN;9;4.67;1;21.105;1;1.64;1;12.815;1;0;12.87;1.65
