CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU14014_1373;61;47.16683;-62.25383;414031;14.28;02-jun-14;02:00:00;31.02;3.59;380.68184;NaN;2.855;0.168;0.03;1;0.95;1;0.415;1;2.46;1;0;2.29;0.39
18HU14014_1373;61;47.16683;-62.25383;414030;24.99;02-jun-14;02:00:00;31.43;0.09;372.64304;NaN;3.53;0.666;0.065;1;3.485;1;0.685;1;5.18;1;0;5.09;0.67
18HU14014_1373;61;47.16683;-62.25383;414029;34.9;02-jun-14;02:00:00;31.48;-0.08;367.06054;8.225;3.59;0.566;0.06;1;3.905;1;0.725;1;5.785;1;256;5.39;0.68
18HU14014_1375;71;47.001;-61.75167;414038;2.38;02-jun-14;04:37:00;30.91;6.22;NaN;NaN;0.79;0.145;0.02333;1;0;1;0.23333;1;0.355;1;0;0.00;0.00
18HU14014_1375;71;47.001;-61.75167;414037;5.06;02-jun-14;04:37:00;30.92;5.93;355.40428;7.98;0.845;0.16;0.01333;1;0;1;0.27333;1;0.375;1;256;0.00;0.00
18HU14014_1375;71;47.001;-61.75167;414036;14.38;02-jun-14;04:37:00;30.93;5.35;369.69548;NaN;1.095;0.177;0.005;1;0;1;0.28;1;0.435;1;0;0.00;0.00
18HU14014_1375;71;47.001;-61.75167;414035;25.09;02-jun-14;04:37:00;31.31;-0.34;380.68184;NaN;3.005;0.48;0.055;1;3.005;1;0.645;1;4.175;1;0;4.66;0.72
18HU14014_1375;71;47.001;-61.75167;414034;36.79;02-jun-14;04:37:00;31.37;-0.56;371.43722;8.379;2.87;0.475;0.065;1;3.665;1;0.715;1;4.86;1;256;5.13;0.75
18HU14014_1378;81;46.91783;-61.50067;414043;2.68;02-jun-14;06:19:00;30.87;6.56;347.0082;NaN;0.965;0.138;0.02;1;0;1;0.27333;1;1.085;1;0;0.00;0.00
18HU14014_1378;81;46.91783;-61.50067;414042;5.75;02-jun-14;06:19:00;30.89;6.19;346.91888;7.9115;1.085;0.165;0.02333;1;0;1;0.25667;1;0.9;1;256;0.00;0.00
18HU14014_1378;81;46.91783;-61.50067;414041;15.77;02-jun-14;06:19:00;30.94;5.6;384.2993;NaN;1.685;0.25;0.02333;1;0.05667;1;0.28333;1;0.91;1;0;0.20;0.06
18HU14014_1378;81;46.91783;-61.50067;414040;25.29;02-jun-14;06:19:00;31.27;-0.91;361.746;NaN;1.165;0.226;0.095;1;4.52;1;0.965;1;7.885;1;0;4.68;0.57
18HU14014_1378;81;46.91783;-61.50067;414039;45.51;02-jun-14;06:19:00;31.43;-0.75;349.95576;7.7765;0.75;0.201;0.1;1;4.685;1;0.94;1;8.02;1;256;4.98;0.58
18HU14014_1383;91;46.83283;-61.24883;414049;1.69;02-jun-14;07:55:00;30.23;7.79;341.4257;NaN;0.445;0.089;0;1;0;1;0.255;1;0.76;1;0;0.00;0.00
18HU14014_1383;91;46.83283;-61.24883;414048;5.06;02-jun-14;07:55:00;30.49;7.57;346.29364;7.6065;0.555;0.095;0;1;0;1;0.26;1;0.74;1;256;0.00;0.00
18HU14014_1383;91;46.83283;-61.24883;414047;15.57;02-jun-14;07:55:00;31.09;0.86;393.09732;NaN;1.34;0.224;0.01;1;0.21333;1;0.47667;1;2.11333;1;0;0.45;0.10
18HU14014_1383;91;46.83283;-61.24883;414046;24.99;02-jun-14;07:55:00;31.22;-0.71;357.45864;NaN;0.855;0.206;0.055;1;3.285;1;0.865;1;7.065;1;0;3.80;0.46
18HU14014_1383;91;46.83283;-61.24883;414045;50.27;02-jun-14;07:55:00;31.36;-1.02;336.69174;7.517;0.49;0.165;0.07;1;5.64;1;1.055;1;9.15;1;256;5.35;0.62
18HU14014_1383;91;46.83283;-61.24883;414044;55.53;02-jun-14;07:55:00;31.4;-1.01;335.88786;7.53;0.63;0.183;0.075;1;5.74;1;1.04;1;9.075;1;256;5.52;0.63
18HU14014_1352;101;46.74217;-60.99983;414055;2.78;02-jun-14;09:40:00;29.34;8.38;328.20634;NaN;0.43;0.094;0.01;1;0;1;0.195;1;0.535;1;0;0.00;0.00
18HU14014_1352;101;46.74217;-60.99983;414054;5.36;02-jun-14;09:40:00;29.35;8.32;329.99274;7.3835;0.58;0.1;0.005;1;0;1;0.2;1;0.58;1;256;0.00;0.00
18HU14014_1352;101;46.74217;-60.99983;414053;14.88;02-jun-14;09:40:00;30.63;1.72;373.04498;NaN;0.21;0.087;0.015;1;0.225;1;0.395;1;1.325;1;0;0.57;0.17
18HU14014_1352;101;46.74217;-60.99983;414052;24.89;02-jun-14;09:40:00;30.82;0.24;381.44106;NaN;0.235;0.099;0.02;1;0.685;1;0.49;1;1.76;1;0;1.40;0.39
18HU14014_1352;101;46.74217;-60.99983;414051;50.37;02-jun-14;09:40:00;30.91;-0.47;379.47602;8.5745;0.335;0.106;0.04;1;1.88;1;0.625;1;2.775;1;256;3.01;0.68
18HU14014_1352;101;46.74217;-60.99983;414050;55.53;02-jun-14;09:40:00;31.07;-1.01;365.18482;8.2105;0.315;0.109;0.05;1;3.06;1;0.735;1;4.085;1;256;4.16;0.75
18HU14014_1357;111;46.95817;-60.21633;414061;1.98;02-jun-14;13:52:00;30.51;4.57;360.80814;NaN;0.645;0.091;0.015;1;0.175;1;0.28;1;0.87;1;0;0.62;0.20
18HU14014_1357;111;46.95817;-60.21633;414060;5.26;02-jun-14;13:52:00;30.56;4.17;360.58484;8.231;0.8;0.093;0.02;1;0.24;1;0.295;1;0.985;1;256;0.81;0.24
18HU14014_1357;111;46.95817;-60.21633;414059;14.97;02-jun-14;13:52:00;30.58;3.82;376.39448;NaN;0.775;0.134;0.02;1;0.27;1;0.305;1;1.015;1;0;0.89;0.27
18HU14014_1357;111;46.95817;-60.21633;414058;25.19;02-jun-14;13:52:00;30.93;1.18;383.04882;NaN;0.935;0.175;0.03;1;0.975;1;0.445;1;1.725;1;0;2.19;0.57
18HU14014_1357;111;46.95817;-60.21633;414057;50.07;02-jun-14;13:52:00;31.15;0.11;362.28192;8.1795;0.765;0.139;0.055;1;3.225;1;0.67;1;4.425;1;256;4.81;0.73
18HU14014_1357;111;46.95817;-60.21633;414056;69.41;02-jun-14;13:52:00;31.75;0.02;326.77722;7.2155;0.34;0.117;0.09;1;6.88;1;0.935;1;8.52;1;256;7.36;0.81
18HU14014_1361;121;47.01167;-60.14167;414068;2.38;02-jun-14;15:06:00;30.26;4.72;356.52078;NaN;0.43;0.143;0.02;1;0.34;1;0.315;1;1.29;1;0;1.08;0.26
18HU14014_1361;121;47.01167;-60.14167;414067;5.06;02-jun-14;15:06:00;30.26;4.72;358.08388;7.982;0.455;0.089;0.02;1;0.33;1;0.32;1;1.305;1;256;1.03;0.25
18HU14014_1361;121;47.01167;-60.14167;414066;15.07;02-jun-14;15:06:00;30.96;1.46;383.94202;NaN;0.65;0.111;0;1;0;1;0.305;1;0.28;1;0;0.00;0.00
18HU14014_1361;121;47.01167;-60.14167;414065;25.29;02-jun-14;15:06:00;31.13;0.07;397.56332;NaN;1.835;0.344;0.015;1;0.62;1;0.425;1;1.2;1;0;1.46;0.52
18HU14014_1361;121;47.01167;-60.14167;414064;50.97;02-jun-14;15:06:00;31.31;-0.84;356.02952;7.991;2.09;0.264;0.075;1;4.2;1;0.785;1;5.34;1;256;5.35;0.79
18HU14014_1361;121;47.01167;-60.14167;414063;101.62;02-jun-14;15:06:00;32.54;0.99;285.95798;NaN;0.22;0.095;0.115;1;10.755;1;1.1;1;12.81;1;0;9.78;0.84
18HU14014_1361;121;47.01167;-60.14167;414062;163.76;02-jun-14;15:06:00;33.92;4.6;180.51572;3.9155;NaN;0.076;0.09;1;18.24;1;1.455;1;23.015;1;256;12.54;0.79
18HU14014_1362;131;47.10817;-60.00767;414077;1.98;02-jun-14;17:05:00;30.22;5.82;355.18098;NaN;0.475;0.101;0.01;1;0.025;1;0.26;1;0.51;1;0;0.10;0.05
18HU14014_1362;131;47.10817;-60.00767;414076;5.06;02-jun-14;17:05:00;30.47;4.71;358.53048;8.095;0.605;0.114;0.005;1;0.03;1;0.26;1;0.54;1;256;0.12;0.06
18HU14014_1362;131;47.10817;-60.00767;414075;15.07;02-jun-14;17:05:00;30.95;2.88;375.09934;NaN;0.815;0.176;0.01;1;0.195;1;0.335;1;0.67;1;0;0.58;0.29
18HU14014_1362;131;47.10817;-60.00767;414074;25.09;02-jun-14;17:05:00;31.24;1.63;377.91292;NaN;2.01;0.309;0.035;1;0.925;1;0.445;1;1.475;1;0;2.08;0.63
18HU14014_1362;131;47.10817;-60.00767;414073;49.98;02-jun-14;17:05:00;31.97;-0.3;357.0567;7.925;1.215;0.257;0.125;1;6.685;1;0.865;1;6.765;1;256;7.73;0.99
18HU14014_1362;131;47.10817;-60.00767;414072;100.63;02-jun-14;17:05:00;32.99;1.71;266.88816;NaN;0.11;0.071;0.02;1;12.32;1;1.145;1;13.715;1;0;10.76;0.90
18HU14014_1362;131;47.10817;-60.00767;414071;200.52;02-jun-14;17:05:00;34.16;5.35;167.87694;NaN;NaN;0.067;0.025;1;19.26;1;1.5;1;23.135;1;0;12.84;0.83
18HU14014_1362;131;47.10817;-60.00767;414070;300.06;02-jun-14;17:05:00;34.59;5.92;137.46348;NaN;NaN;0.064;0.035;1;22.22;1;1.68;1;29.575;1;0;13.23;0.75
18HU14014_1362;131;47.10817;-60.00767;414069;319.27;02-jun-14;17:05:00;34.73;5.82;136.74892;3.001;NaN;0.069;0.02;1;23.005;1;1.72;1;31.895;1;256;13.38;0.72
18HU14014_1365;141;47.267;-59.781;414087;2.28;02-jun-14;19:18:00;30.99;6.31;345.2218;NaN;0.25;0.075;0;1;0;1;0.295;1;0.26;1;0;0.00;0.00
18HU14014_1365;141;47.267;-59.781;414086;5.35;02-jun-14;19:18:00;30.95;6.31;345.13248;7.6625;0.245;0.075;0;1;0;1;0.31;1;0.235;1;256;0.00;0.00
18HU14014_1365;141;47.267;-59.781;414085;14.68;02-jun-14;19:18:00;31.41;5.37;366.16734;NaN;0.245;0.097;0;1;0;1;0.36;1;0.545;1;0;0.00;0.00
18HU14014_1365;141;47.267;-59.781;414084;25.48;02-jun-14;19:18:00;31.76;0.36;381.21776;NaN;0.275;0.109;0.08;1;3.305;1;0.74;1;4.32;1;0;4.47;0.77
18HU14014_1365;141;47.267;-59.781;414083;50.27;02-jun-14;19:18:00;32.06;-0.74;363.21978;8.2285;0.125;0.087;0.155;1;6.125;1;0.865;1;6.59;1;256;7.08;0.93
18HU14014_1365;141;47.267;-59.781;414082;99.74;02-jun-14;19:18:00;32.9;1.42;278.76772;NaN;0.08;0.073;0.02;1;11.59;2;1.145;1;12.785;2;2048;10.12;0.91
18HU14014_1365;141;47.267;-59.781;414081;200.22;02-jun-14;19:18:00;34.61;7.34;190.60888;NaN;NaN;0.067;0.01;1;17.06;1;1.275;1;14.49;1;0;13.38;1.18
18HU14014_1365;141;47.267;-59.781;414080;300.16;02-jun-14;19:18:00;34.67;5.95;136.25766;NaN;NaN;0.066;0.005;1;22.665;1;1.71;1;29.225;1;0;13.25;0.78
18HU14014_1365;141;47.267;-59.781;414079;399.35;02-jun-14;19:18:00;34.83;5.73;147.95858;NaN;NaN;0.065;0.01;1;22.895;1;1.7;1;31.285;1;0;13.47;0.73
18HU14014_1365;141;47.267;-59.781;414078;455.37;02-jun-14;19:18:00;34.88;5.53;152.46924;3.375;NaN;0.068;0.01;1;22.43;1;1.755;1;35.56;2;2304;12.78;0.63
18HU14014_1366;151;47.43583;-59.54967;414097;1.88;02-jun-14;22:40:00;30.97;6.05;346.29364;NaN;0.305;0.077;0.005;1;0;1;0.36;1;0.17;1;0;0.00;0.00
18HU14014_1366;151;47.43583;-59.54967;414096;5.45;02-jun-14;22:40:00;30.97;6.03;347.32082;7.6715;0.355;0.076;0.005;1;0;1;0.36;1;0.155;1;256;0.00;0.00
18HU14014_1366;151;47.43583;-59.54967;414095;15.97;02-jun-14;22:40:00;31.24;2.97;378.09156;NaN;0.135;0.073;0.005;1;0.08;1;0.385;1;0.425;1;0;0.21;0.19
18HU14014_1366;151;47.43583;-59.54967;414094;25.38;02-jun-14;22:40:00;31.38;0.83;368.04306;NaN;0.095;0.074;0.025;1;1.11;1;0.49;1;0.975;1;0;2.27;1.14
18HU14014_1366;151;47.43583;-59.54967;414093;50.77;02-jun-14;22:40:00;32.01;-0.39;348.92858;7.857;0.115;0.092;0.13;1;5.71;1;0.885;1;3.825;1;256;6.45;1.49
18HU14014_1366;151;47.43583;-59.54967;414092;100.23;02-jun-14;22:40:00;32.77;1.71;303.33072;NaN;0.07;0.074;0.13;1;9.25;1;0.975;1;8.56;1;0;9.49;1.08
18HU14014_1366;151;47.43583;-59.54967;414091;199.72;02-jun-14;22:40:00;34.6;7.36;191.5914;NaN;NaN;0.07;0.02;1;17.355;1;1.285;1;14.71;1;0;13.51;1.18
18HU14014_1366;151;47.43583;-59.54967;414090;299.96;02-jun-14;22:40:00;34.78;6.36;160.73134;NaN;NaN;0.065;0.005;1;22.075;1;1.585;1;22.26;1;0;13.93;0.99
18HU14014_1366;151;47.43583;-59.54967;414089;399.55;02-jun-14;22:40:00;34.9;5.48;168.50218;NaN;NaN;0.065;0;1;21.84;1;1.675;1;32.065;1;0;13.04;0.68
18HU14014_1366;151;47.43583;-59.54967;414088;462.48;02-jun-14;22:40:00;34.9;5.48;169.79732;3.7615;NaN;0.067;0.005;1;21.72;1;1.685;1;32.31;1;256;12.89;0.67
18HU14014_1367;161;47.58333;-59.34267;414105;1.88;03-jun-14;01:05:00;31.03;6.66;339.10338;NaN;0.21;0.081;0.005;1;0;1;0.3;1;0.13;1;0;0.00;0.00
18HU14014_1367;161;47.58333;-59.34267;414104;4.96;03-jun-14;01:05:00;31.03;6.65;338.12086;7.515;0.22;0.086;0.01;1;0;1;0.305;1;0.13;1;256;0.00;0.00
18HU14014_1367;161;47.58333;-59.34267;414103;15.77;03-jun-14;01:05:00;31.29;5.84;352.27808;NaN;0.2;0.08;0.015;1;0.015;1;0.33;1;0.14;1;0;0.05;0.11
18HU14014_1367;161;47.58333;-59.34267;414102;25.29;03-jun-14;01:05:00;31.39;3.63;371.39256;NaN;0.24;0.084;0.025;1;0.185;1;0.39;1;0.28;1;0;0.47;0.66
18HU14014_1367;161;47.58333;-59.34267;414101;50.27;03-jun-14;01:05:00;31.87;1.61;365.36346;8.2125;0.11;0.087;0.05;1;1.495;1;0.525;1;1.1;1;256;2.85;1.36
18HU14014_1367;161;47.58333;-59.34267;414100;100.03;03-jun-14;01:05:00;32.82;1.97;305.51906;NaN;0.11;0.074;0.13;1;8.815;1;0.96;1;8.35;1;0;9.18;1.06
18HU14014_1367;161;47.58333;-59.34267;414099;201.11;03-jun-14;01:05:00;34.39;6.66;205.12338;NaN;NaN;0.07;0.055;1;16.15;1;1.24;1;14.25;1;0;13.02;1.13
18HU14014_1367;161;47.58333;-59.34267;414098;253.61;03-jun-14;01:05:00;34.61;7.13;187.97394;4.141;NaN;0.068;0.04;1;17.775;1;1.32;1;16.1;1;256;13.47;1.10
18HU14014_1374;701;47.933;-65.25183;414406;2.68;12-jun-14;12:46:00;24.91;10.18;348.16936;8.077;1.88;0.213;0.01;1;0;1;0.02;1;6.095;1;1280;0.00;0.00
18HU14014_1374;701;47.933;-65.25183;414405;25.58;12-jun-14;12:46:00;29.99;1.82;375.85856;8.2015;0.11;0.095;0.055;1;2.76;1;0.555;1;1.99;1;256;4.97;1.39
18HU14014_1374;701;47.933;-65.25183;414404;64.15;12-jun-14;12:46:00;31.72;-0.7;262.42216;5.9235;0.35;0.11;0.12;1;12.895;1;1.495;1;21.72;1;256;8.63;0.59
18HU14014_1376;751;47.83317;-64.24933;414411;2.88;13-jun-14;04:42:00;27.02;10.84;335.57524;7.449;1.995;0.314;0.04;1;0.855;1;0.14;1;4.79;1;256;6.11;0.18
18HU14014_1376;751;47.83317;-64.24933;414410;25.19;13-jun-14;04:42:00;30.41;4.39;358.53048;8.0685;0.355;0.116;0.03;1;2.225;1;0.55;1;1.62;1;256;4.05;1.37
18HU14014_1376;751;47.83317;-64.24933;414409;35.79;13-jun-14;04:42:00;30.88;1.66;353.2606;6.617;0.29;0.118;0.05;1;3.09;1;0.795;1;5.505;1;256;3.89;0.56
18HU14014_1377;781;47.49933;-63.7515;414414;2.48;13-jun-14;11:59:00;27.74;9.99;338.0762;7.475;1.29;0.234;0.045;1;1.745;1;0.295;1;4.165;1;256;5.92;0.42
18HU14014_1377;781;47.49933;-63.7515;414413;25.38;13-jun-14;11:59:00;30.23;3.11;359.7363;7.998;0.16;0.107;0.075;1;4.47;1;0.755;1;5.175;1;256;5.92;0.86
18HU14014_1377;781;47.49933;-63.7515;414412;64.05;13-jun-14;11:59:00;31.54;-0.46;319.05104;7.1745;0.11;0.11;0.13;1;11.195;1;1.295;1;14.16;1;256;8.64;0.79
18HU14014_1379;811;47.49983;-62.249;414417;1.69;13-jun-14;18:56:00;30.75;9.19;328.9209;7.2465;0.305;0.067;0.005;1;0;1;0.245;1;0.325;1;256;0.00;0.00
18HU14014_1379;811;47.49983;-62.249;414416;25.09;13-jun-14;18:56:00;31.6;-0.39;373.40226;8.3565;0.81;0.095;0.06;1;3.215;1;0.7;1;5.995;1;256;4.59;0.54
18HU14014_1379;811;47.49983;-62.249;414415;46.7;13-jun-14;18:56:00;31.97;-0.96;285.46672;6.642;1.085;0.178;0.13;1;9.565;1;1.36;1;10.21;1;256;7.03;0.94
18HU14014_1380;831;46.83383;-62.25;414420;2.58;14-jun-14;00:01:00;30.76;9.34;322.6685;7.246;0.42;0.109;0.005;1;0;1;0.24;1;0.385;1;256;0.00;0.00
18HU14014_1380;831;46.83383;-62.25;414419;25.09;14-jun-14;00:01:00;31.34;3.36;376.97506;8.4795;0.11;0.077;0.015;1;0.8;1;0.485;1;2.6;1;256;1.65;0.31
18HU14014_1380;831;46.83383;-62.25;414418;62.96;14-jun-14;00:01:00;31.84;-1;308.8239;6.893;0.42;0.174;0.125;1;9.655;1;1.255;1;13.07;1;256;7.69;0.74
18HU14014_1381;871;47.16617;-62.74733;414423;1.98;14-jun-14;09:43:00;30.14;9.31;329.05488;7.4235;0.975;0.176;0.01;1;0.04;1;0.19;1;1.005;1;256;0.21;0.04
18HU14014_1381;871;47.16617;-62.74733;414422;25.29;14-jun-14;09:43:00;31.2;0.73;366.4353;8.2105;0.12;0.108;0.075;1;6.185;1;0.925;1;5.36;1;256;6.69;1.15
18HU14014_1381;871;47.16617;-62.74733;414421;59.59;14-jun-14;09:43:00;31.61;-0.8;324.72286;7.296;0.135;0.154;0.125;1;9.915;1;1.255;1;14.04;1;256;7.90;0.71
18HU14014_1382;901;46.49983;-63.2505;414425;1.79;14-jun-14;17:03:00;29.21;11.21;323.02578;7.0045;0.905;0.184;0.02;1;0;1;0.15;1;1.145;1;256;0.00;0.00
18HU14014_1382;901;46.49983;-63.2505;414424;18.84;14-jun-14;17:03:00;30.57;2.84;323.69568;7.141;0.445;0.13;0.045;1;0.185;1;0.465;1;5.29;1;256;0.40;0.03
18HU14014_1384;931;47.16683;-64.24983;414428;2.38;15-jun-14;03:09:00;28.08;11.55;338.2995;7.005;1.385;0.193;0.02;1;0;1;0.015;1;2.25;1;256;0.00;0.00
18HU14014_1384;931;47.16683;-64.24983;414427;24.89;15-jun-14;03:09:00;30.58;3.99;339.23736;7.679;0.64;0.136;0.05;1;1.205;1;0.49;1;3.115;1;256;2.46;0.39
18HU14014_1384;931;47.16683;-64.24983;414426;40.06;15-jun-14;03:09:00;30.74;1.7;335.21796;7.423;0.3;0.146;0.075;1;1.555;1;0.69;1;6.305;1;256;2.25;0.25
18HU14014_1385;961;46.83433;-64.36683;414430;1.69;15-jun-14;09:37:00;27.93;12.15;306.18896;6.7965;1.455;0.193;0.00667;1;0.00333;1;0.08;1;3.525;1;256;0.04;0.00
18HU14014_1385;961;46.83433;-64.36683;414429;20.53;15-jun-14;09:37:00;29.79;5.52;313.78116;6.9575;0.915;0.118;0.035;1;0.055;1;0.215;1;3.785;1;256;0.26;0.01
18HU14014_1386;991;46.18983;-63.7515;414432;2.28;15-jun-14;16:32:00;27.54;12.5;287.3871;6.3875;2.145;0.237;0.02;1;0.005;1;0.175;1;1.065;1;256;0.03;0.00
18HU14014_1386;991;46.18983;-63.7515;414431;23.5;15-jun-14;16:32:00;27.59;12.35;287.74438;6.3675;1.84;0.207;0.02;1;0.015;1;0.18;1;1.17;1;256;0.08;0.01
18HU14014_1353;1021;46.16633;-62.2495;414434;1.79;16-jun-14;00:03:00;29.92;9.93;316.50542;5.604;1.505;0.162;0.01;1;0;1;0.23;1;1.51;1;256;0.00;0.00
18HU14014_1353;1021;46.16633;-62.2495;414433;18.05;16-jun-14;00:03:00;30.34;6.04;326.82188;7.2455;1.325;0.13;0.025;1;0.05;1;0.33;1;3.17;1;256;0.15;0.02
