Filename; Pressure; Uniqueno; Variable; Values; Test failed
18OL17001_025; 1.84; 440298; psal; 31.70; Bottle-CTD Difference Problem
18OL17001_080; 228.12; 440323; psal; 35.86; Bottle-CTD Difference Problem
18OL17001_091; 30.73; 440332; ntrz; 0.23  ; Out of Nutrient Climatology in box(es) 3 (Min=0.45 Max=36.70 n=809)
18OL17001_091; 40.64; 440331; ntrz; 0.43  ; Out of Nutrient Climatology in box(es) 3 (Min=0.45 Max=36.70 n=809)
18OL17001_114; 40.35; 440344; ntrz; 0.33  ; Out of Nutrient Climatology in box(es) 3 (Min=0.45 Max=36.70 n=809)
18OL17001_114; 40.35; 440344; slca; 0.15  ; Out of Nutrient Climatology in box(es) 3 (Min=0.40 Max=18.00 n=647)
18OL17001_182; 1.85; 440380; psal; 32.82; Bottle-CTD Difference Problem
18OL17001_239; 30.54; 440405; slca; 0.16  ; Out of Nutrient Climatology in box(es) 3 (Min=0.40 Max=18.00 n=647)
18OL17001_239; 40.10; 440404; slca; 0.32  ; Out of Nutrient Climatology in box(es) 3 (Min=0.40 Max=18.00 n=647)
18OL17001_253; 40.92; 440426; psal; 33.66; Bottle-CTD Difference Problem
18OL17001_278; 249.54; 440472; psal; 35.29; Bottle-CTD Difference Problem
18OL17001_278; 1498.69; 440468; psal; 34.95; Bottle-CTD Difference Problem
18OL17001_278; 1880.22; 440467; psal; 34.93; Bottle-CTD Difference Problem
18OL17001_278; 249.54; 440472; doxy; 3.64; Bottle-CTD Difference Problem
18OL17001_283; -5 to 5 m; NaN; psal; 34.08  ; Out of TS Climatology by more than 3*std in box(es) 34 (32.74 ± 0.99)
18OL17001_283; 45 to 55 m; NaN; psal; 34.82  ; Out of TS Climatology by more than 3*std in box(es) 34 (33.22 ± 1.44)
18OL17001_298; -5 to 5 m; NaN; psal; 34.09  ; Out of TS Climatology by more than 3*std in box(es) 34 (32.74 ± 0.99)
18OL17001_298; 45 to 55 m; NaN; psal; 34.73  ; Out of TS Climatology by more than 3*std in box(es) 34 (33.22 ± 1.44)
18OL17001_302; -5 to 5 m; NaN; psal; 34.15  ; Out of TS Climatology by more than 3*std in box(es) 34 (32.74 ± 0.99)
18OL17001_310; 95.60; 440587; doxy; 6.67; Bottle-CTD Difference Problem
18OL17001_333; 240 to 260 m; NaN; psal; 34.98  ; Out of TS Climatology by more than 3*std in box(es) 8 (34.63 ± 0.00)
