CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;PSAL_BS;OXY_01;OXY_XX;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);(PSU);(ml/l);(mmol/m**3);(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18NE13022_134;216;45.511;-60.166;388839;5;29-jul-13;11:06:00;29.9164;17.3326;4.8809;0.9311;NaN;6.06;270.6396;0.055;1;0.05;1;0.21;1;0.045;1;256;0.24;1.11
18NE13022_134;216;45.511;-60.166;388838;26;29-jul-13;11:06:00;31.0309;5.4362;6.8477;1.5578;NaN;NaN;NaN;0.055;1;0.4;1;0.4535;1;0.04;1;0;0.88;10.00
18NE13022_134;216;45.511;-60.166;388837;51;29-jul-13;11:06:00;31.8437;2.0315;6.1236;0.1496;NaN;NaN;NaN;0.22;1;4.955;1;0.8445;1;5.085;1;0;5.87;0.97
18NE13022_134;216;45.511;-60.166;388836;169;29-jul-13;11:06:00;33.1216;2.57;4.5396;0.0333;33.1382;5.3975;241.0524;0.075;1;13.565;1;1.2635;1;17.385;1;0;10.74;0.78
18NE13022_131;213;45.483;-58.982;388827;4;29-jul-13;12:50:00;30.0329;17.8564;4.7885;0.7341;NaN;5.869;262.1095;0;1;0;1;0.15;1;0.445;1;256;0.00;0.00
18NE13022_131;213;45.483;-58.982;388826;25;29-jul-13;12:50:00;31.2734;4.5964;6.5049;0.6983;NaN;NaN;NaN;0.05;1;0.22;1;0.451;1;0.545;1;0;0.49;0.40
18NE13022_131;213;45.483;-58.982;388825;49;29-jul-13;12:50:00;31.8483;1.6151;6.0961;0.4477;NaN;NaN;NaN;0.205;1;5.835;1;0.8475;1;5.045;1;0;6.88;1.16
18NE13022_131;213;45.483;-58.982;388824;108;29-jul-13;12:50:00;32.701;2.2017;5.0784;0.0259;32.6038;6.1955;276.691;0.05;1;10.155;1;1.0585;1;11.19;1;256;9.59;0.91
18NE13022_145;226;46.367;-59.356;388879;6;30-jul-13;02:53:00;29.1365;18.4026;4.7834;1.2176;NaN;5.748;256.7057;0;1;0.255;1;0.09;1;0.62;1;0;2.83;0.41
18NE13022_145;226;46.367;-59.356;388878;25;30-jul-13;02:53:00;29.8293;14.43;5.0263;0.6804;NaN;NaN;NaN;0;1;0.165;1;0.3105;1;1.155;1;0;0.53;0.14
18NE13022_145;226;46.367;-59.356;388877;51;30-jul-13;02:53:00;31.5994;2.8349;6.1955;0.3381;NaN;NaN;NaN;0.135;1;2.71;1;0.751;1;1.96;1;0;3.61;1.38
18NE13022_145;226;46.367;-59.356;388876;128;30-jul-13;02:53:00;33.1789;2.6946;4.6727;0.0499;33.191;5.6175;250.8775;0.13;1;13.335;1;1.2175;1;15.19;1;0;10.95;0.88
18NE13022_141;222;46.105;-58.564;388862;5;30-jul-13;04:09:00;29.4993;18.1453;4.7739;0.8595;NaN;5.765;257.4649;0;1;0.38;1;0.1255;1;0.505;1;0;3.03;0.75
18NE13022_141;222;46.105;-58.564;388861;26;30-jul-13;04:09:00;31.1897;4.1237;6.377;0.4323;NaN;NaN;NaN;0.065;1;1.1;1;0.593;1;1.48;1;0;1.85;0.74
18NE13022_141;222;46.105;-58.564;388860;52;30-jul-13;04:09:00;32.0578;1.467;6.2975;0.8237;NaN;NaN;NaN;0.285;1;5.15;1;0.831;1;3.375;1;0;6.20;1.53
18NE13022_141;222;46.105;-58.564;388859;314;30-jul-13;04:09:00;34.8086;5.882;2.7244;0.0203;34.8432;3.335;148.9411;0.06;1;26.295;1;1.832;1;29.825;1;0;14.35;0.88
18NE13022_146;227;46.327;-59.885;388882;6;30-jul-13;06:24:00;29.3649;17.8945;4.8062;1.4683;NaN;5.809;259.4299;0;1;0.28;1;0.1295;1;0.785;1;256;2.16;0.36
18NE13022_146;227;46.327;-59.885;388881;25;30-jul-13;06:24:00;30.6716;5.6723;5.8526;0.2217;NaN;NaN;NaN;0.085;1;0.975;1;0.557;1;2.535;1;0;1.75;0.38
18NE13022_146;227;46.327;-59.885;388880;53;30-jul-13;06:24:00;31.6346;1.9799;6.2003;0.0795;31.2647;7.2725;324.7899;0.135;1;2.615;1;0.7565;1;4.965;1;256;3.46;0.53
18NE13022_142;223;46.263;-58.948;388866;6;30-jul-13;07:09:00;29.4989;17.953;4.7345;0.6804;NaN;5.782;258.2241;0;1;0.51;1;0.153;1;0.14;1;256;3.33;3.64
18NE13022_142;223;46.263;-58.948;388865;24;30-jul-13;07:09:00;31.0344;2.7913;6.1493;0.46;NaN;NaN;NaN;0.125;1;2.395;1;0.765;1;3.37;1;0;3.13;0.71
18NE13022_142;223;46.263;-58.948;388864;51;30-jul-13;07:09:00;32.1866;2.0953;6.3664;0.4434;NaN;NaN;NaN;0.24;1;2.885;1;0.7235;1;1.275;1;0;3.99;2.26
18NE13022_142;223;46.263;-58.948;388863;219;30-jul-13;07:09:00;34.4146;5.5689;2.9941;0.0092;34.4596;3.6605;163.4779;0.06;1;21.325;1;1.6645;1;22.675;1;0;12.81;0.94
18NE13022_147;228;46.669;-60.14;388886;4;30-jul-13;09:40:00;29.1998;19.1256;4.7334;0.8058;NaN;5.706;254.83;0.04;1;0.23;1;0.114;1;0.77;1;0;2.02;0.30
18NE13022_147;228;46.669;-60.14;388885;25;30-jul-13;09:40:00;30.2347;11.3512;5.3279;0.573;NaN;NaN;NaN;0.04;1;0.21;1;0.3505;1;1.375;1;0;0.60;0.15
18NE13022_147;228;46.669;-60.14;388884;51;30-jul-13;09:40:00;31.2414;0.9299;6.1041;0.1424;NaN;NaN;NaN;0.185;1;3.65;1;0.835;1;5.125;1;0;4.37;0.71
18NE13022_147;228;46.669;-60.14;388883;129;30-jul-13;09:40:00;33.5197;3.4969;4.0331;0.0518;33.5434;4.8825;218.0525;0.085;1;14.14;1;1.231;1;17.07;1;0;11.49;0.83
18NE13022_143;224;46.213;-58.98;388870;6;30-jul-13;09:47:00;29.3529;17.88;4.7209;0.7879;NaN;5.728;255.8125;0;1;0.46;1;0.119;1;0.365;1;256;3.87;1.26
18NE13022_143;224;46.213;-58.98;388869;25;30-jul-13;09:47:00;31.2673;5.1337;5.9178;0.6804;NaN;NaN;NaN;0.09;1;2.33;1;0.6635;1;2.63;1;0;3.51;0.89
18NE13022_143;224;46.213;-58.98;388868;52;30-jul-13;09:47:00;32.0702;1.5391;6.3254;0.6446;NaN;NaN;NaN;0.265;1;4.29;1;0.7785;1;2.845;1;0;5.51;1.51
18NE13022_143;224;46.213;-58.98;388867;146;30-jul-13;09:47:00;33.393;3.1792;4.3205;0.0407;33.4649;5.153;230.133;0.075;1;14.66;1;1.2885;1;16.78;1;0;11.38;0.87
18NE13022_148;229;46.679;-59.958;388890;5;30-jul-13;11:35:00;29.2217;18.5049;4.7039;1.1102;NaN;5.754;256.9736;0;1;0.145;1;0.1275;1;0.725;1;256;1.14;0.20
18NE13022_148;229;46.679;-59.958;388889;25;30-jul-13;11:35:00;30.4423;13.6657;5.0024;0.2716;NaN;NaN;NaN;0.04;1;0.485;1;0.3605;1;1.315;1;0;1.35;0.37
18NE13022_148;229;46.679;-59.958;388888;50;30-jul-13;11:35:00;31.2237;3.2796;6.008;0.1295;NaN;NaN;NaN;0.225;1;3.355;1;0.737;1;4.565;1;0;4.55;0.73
18NE13022_148;229;46.679;-59.958;388887;79;30-jul-13;11:35:00;32.14;1.4576;5.8863;0.0499;32.0905;7.0945;316.8404;0.27;1;6.245;1;0.8705;1;7.78;1;256;7.17;0.80
18NE13022_140;221;46.08;-59.112;388858;4;30-jul-13;12:33:00;29.267;18.4905;4.7627;1.0923;NaN;5.765;257.4649;0;1;0;1;0.107;1;0.96;1;256;0.00;0.00
18NE13022_140;221;46.08;-59.112;388857;26;30-jul-13;12:33:00;31.095;8.7109;5.9132;0.7162;NaN;NaN;NaN;0;1;0.28;1;0.323;1;0.34;1;0;0.87;0.82
18NE13022_140;221;46.08;-59.112;388856;51;30-jul-13;12:33:00;31.5012;1.6685;6.1648;0.2161;NaN;NaN;NaN;0.185;1;3.865;1;0.8435;1;4.24;1;0;4.58;0.91
18NE13022_140;221;46.08;-59.112;388855;83;30-jul-13;12:33:00;32.2752;1.5063;6.0896;0.1108;32.3124;7.174;320.3908;0.19;1;6.825;1;0.813;1;6.71;1;256;8.39;1.02
18NE13022_144;225;46.493;-59.183;388875;2;30-jul-13;12:42:00;29.03;18.1096;4.7419;0.7162;NaN;5.704;254.7406;0;1;0.435;7;0.163;1;0.32;1;512;2.67;1.36
18NE13022_144;225;46.493;-59.183;388874;4;30-jul-13;12:42:00;30.9673;4.1683;5.8745;0.2549;NaN;NaN;NaN;0.135;1;2.935;7;0.7945;1;3.915;1;512;3.69;0.75
18NE13022_144;225;46.493;-59.183;388873;26;30-jul-13;12:42:00;31.8332;1.7207;6.1154;0.2383;NaN;NaN;NaN;0.18;1;4.505;1;0.829;1;3.06;1;0;5.43;1.47
18NE13022_144;225;46.493;-59.183;388872;51;30-jul-13;12:42:00;34.6566;5.9393;2.5977;0.0092;34.8246;3.269;145.9935;0.1;1;22.19;1;1.7925;1;27.895;1;0;12.38;0.80
18NE13022_150;230;46.448;-59.739;388894;4;31-jul-13;02:10:00;29.2055;18.7172;4.7718;1.1102;NaN;5.745;256.5717;0;1;0.18;1;0.0835;1;0.67;1;0;2.16;0.27
18NE13022_150;230;46.448;-59.739;388893;25;31-jul-13;02:10:00;29.7053;14.4729;5.0834;0.7879;NaN;NaN;NaN;0.045;1;0.195;1;0.272;1;1.065;1;0;0.72;0.18
18NE13022_150;230;46.448;-59.739;388892;51;31-jul-13;02:10:00;31.139;3.5613;6.1211;0.2605;NaN;NaN;NaN;0.11;1;1.91;1;0.695;1;3.02;1;0;2.75;0.63
18NE13022_150;230;46.448;-59.739;388891;65;31-jul-13;02:10:00;32.1467;1.7301;5.7741;0.1829;31.9317;7.112;317.6219;0.17;1;5.2;1;0.829;1;6.23;1;256;6.27;0.83
18NE13022_156;236;47.017;-60.11;388915;5;31-jul-13;04:11:00;28.335;19.0002;4.7687;0.9848;NaN;5.726;255.7232;0.05;1;0;1;0.176;1;0.92;1;0;0.00;0.00
18NE13022_156;236;47.017;-60.11;388914;25;31-jul-13;04:11:00;29.3532;15.4897;4.9514;0.7341;NaN;NaN;NaN;0.06;1;0;1;0.313;1;1.175;1;0;0.00;0.00
18NE13022_156;236;47.017;-60.11;388913;50;31-jul-13;04:11:00;30.9486;4.7561;5.6974;0.2106;NaN;NaN;NaN;0.15;1;2.995;1;0.679;1;4.045;1;0;4.41;0.74
18NE13022_156;236;47.017;-60.11;388912;178;31-jul-13;04:11:00;34.1797;5.0375;3.2624;0.0259;34.1306;3.98;177.7468;0.085;1;18.36;1;1.419;1;18.745;1;0;12.94;0.98
18NE13022_151;231;46.61;-59.531;388898;5;31-jul-13;04:25:00;29.1257;18.4798;4.7727;1.1281;NaN;5.75;256.795;0;1;1.86;1;0.0895;1;0.615;1;0;20.78;3.02
18NE13022_151;231;46.61;-59.531;388897;24;31-jul-13;04:25:00;29.8501;14.9612;4.9725;0.573;NaN;NaN;NaN;0.05;1;0.875;1;0.3645;1;1.48;1;0;2.40;0.59
18NE13022_151;231;46.61;-59.531;388896;50;31-jul-13;04:25:00;30.9756;2.6397;6.1999;0.1829;NaN;NaN;NaN;0.135;1;3.32;1;0.756;1;4.075;1;0;4.39;0.81
18NE13022_151;231;46.61;-59.531;388895;154;31-jul-13;04:25:00;34.0989;4.8835;3.312;0.037;34.1368;4.0225;179.6449;0.075;1;18.775;1;1.438;1;20.155;1;0;13.06;0.93
18NE13022_152;232;46.797;-59.735;388902;5;31-jul-13;06:45:00;28.1871;18.7461;4.7055;1.0027;NaN;5.738;256.2591;0;1;0;1;0.129;1;0.945;1;256;0.00;0.00
18NE13022_152;232;46.797;-59.735;388901;26;31-jul-13;06:45:00;30.4359;7.2301;5.6937;0.4378;NaN;NaN;NaN;0.085;1;1.315;1;0.541;1;2.51;1;0;2.43;0.52
18NE13022_152;232;46.797;-59.735;388900;51;31-jul-13;06:45:00;31.4753;1.7406;6.1817;0.0906;NaN;NaN;NaN;0.205;1;5.255;1;0.878;1;6.045;1;0;5.99;0.87
18NE13022_152;232;46.797;-59.735;388899;225;31-jul-13;06:45:00;34.617;5.8848;2.7887;0.0259;34.6756;3.382;151.0401;0.055;1;21.86;1;1.569;1;23.505;1;0;13.93;0.93
18NE13022_153;233;46.924;-60.11;388906;5;31-jul-13;09:57:00;28.5953;18.1853;4.7819;1.1997;NaN;5.741;256.3931;0.04;1;0;1;0.107;1;0.735;1;0;0.00;0.00
18NE13022_153;233;46.924;-60.11;388905;25;31-jul-13;09:57:00;29.6972;15.0978;4.8585;0.6804;NaN;NaN;NaN;0.05;1;0;1;0.319;1;1.44;1;0;0.00;0.00
18NE13022_153;233;46.924;-60.11;388904;50;31-jul-13;09:57:00;31.2068;3.4799;5.783;0.1239;NaN;NaN;NaN;0.17;1;4.485;1;0.882;1;5.775;1;0;5.09;0.78
18NE13022_153;233;46.924;-60.11;388903;139;31-jul-13;09:57:00;33.6508;3.8032;3.9144;0.0555;33.6346;4.78;213.4748;0.135;1;15.87;1;1.2935;1;17.45;1;0;12.27;0.91
18NE13022_158;238;46.669;-59.518;388919;5;31-jul-13;10:48:00;28.4298;20.0423;4.7141;0.8237;NaN;5.834;260.5464;0.05;1;0;1;0.186;1;0.77;1;256;0.00;0.00
18NE13022_158;238;46.669;-59.518;388918;25;31-jul-13;10:48:00;30.2833;11.7306;5.2931;0.46;NaN;NaN;NaN;0.06;1;0.37;1;0.406;1;1.525;1;0;0.91;0.24
18NE13022_158;238;46.669;-59.518;388917;51;31-jul-13;10:48:00;31.5488;1.9059;6.4324;0.1718;NaN;NaN;NaN;0.215;1;3.265;1;0.685;1;2.74;1;0;4.77;1.19
18NE13022_158;238;46.669;-59.518;388916;298;31-jul-13;10:48:00;34.7558;5.8865;2.7486;0.024;34.7438;3.351;149.6557;0.105;1;22.105;1;1.6885;1;25.555;1;0;13.09;0.86
18NE13022_154;234;46.857;-60.226;388911;2;31-jul-13;11:41:00;29.1294;18.713;4.7175;0.8953;NaN;5.704;254.7406;0;1;0.33;1;0.1185;1;0.66;1;0;2.78;0.50
18NE13022_154;234;46.857;-60.226;388910;5;31-jul-13;11:41:00;29.895;12.124;5.3187;0.3713;NaN;NaN;NaN;0.045;1;0.59;1;0.362;1;1.475;1;0;1.63;0.40
18NE13022_154;234;46.857;-60.226;388909;25;31-jul-13;11:41:00;31.4113;2.8069;6.0346;0.0999;NaN;NaN;NaN;0.21;1;5.35;1;0.842;1;6.24;1;0;6.35;0.86
18NE13022_154;234;46.857;-60.226;388908;51;31-jul-13;11:41:00;32.9928;2.3637;4.9175;0.0351;32.7468;6.2265;278.0755;0.145;1;10.185;1;1.054;1;11.825;1;256;9.66;0.86
18NE13022_165;244;45.801;-58.654;388931;5;01-aug-13;01:18:00;30.3644;18.094;4.8261;0.7162;NaN;6.025;269.0765;0.05;1;0.22;1;0.2505;1;0.155;1;256;0.88;1.42
18NE13022_165;244;45.801;-58.654;388930;25;01-aug-13;01:18:00;31.4981;2.8254;6.3213;0.5653;NaN;NaN;NaN;0.125;1;1.83;1;0.6745;1;0.47;1;0;2.71;3.89
18NE13022_165;244;45.801;-58.654;388929;50;01-aug-13;01:18:00;32.1094;1.6316;5.733;0.1496;NaN;NaN;NaN;0.185;1;8.445;1;0.9875;1;7;1;0;8.55;1.21
18NE13022_165;244;45.801;-58.654;388928;272;01-aug-13;01:18:00;33.699;3.9544;3.8042;0.0185;33.6859;4.5405;202.7787;0.07;1;15.945;1;1.357;1;18.185;1;0;11.75;0.88
18NE13022_161;240;46.273;-59.036;388923;5;01-aug-13;04:06:00;29.1206;18.4753;4.7401;0.6373;NaN;5.794;258.76;0.06;1;0.175;1;0.2095;1;0.465;1;256;0.84;0.38
18NE13022_161;240;46.273;-59.036;388922;26;01-aug-13;04:06:00;30.7287;6.2451;5.8087;0.4212;NaN;NaN;NaN;0.085;1;0.805;1;0.5605;1;1.555;1;0;1.44;0.52
18NE13022_161;240;46.273;-59.036;388921;51;01-aug-13;04:06:00;32.0091;1.9154;6.4277;0.6446;NaN;NaN;NaN;0.235;1;3.53;1;0.7795;1;2.52;1;0;4.53;1.40
18NE13022_161;240;46.273;-59.036;388920;159;01-aug-13;04:06:00;33.848;4.3149;3.6923;0.0185;33.8471;4.4155;197.1962;0.085;1;16.785;1;1.3565;1;17.56;1;0;12.37;0.96
18NE13022_167;246;45.516;-57.807;388935;6;01-aug-13;07:46:00;30.7908;18.6548;4.749;0.4655;NaN;5.755;257.0183;0.06;1;0.19;1;0.2485;1;0.255;1;256;0.76;0.75
18NE13022_167;246;45.516;-57.807;388934;25;01-aug-13;07:46:00;31.6637;2.9868;7.1738;1.522;NaN;NaN;NaN;0.05;1;0.28;1;0.5025;1;0;1;0;0.56;NaN
18NE13022_167;246;45.516;-57.807;388933;50;01-aug-13;07:46:00;32.315;1.5129;6.158;0.3492;NaN;NaN;NaN;0.195;1;5.995;1;0.8225;1;4.8;1;0;7.29;1.25
18NE13022_167;246;45.516;-57.807;388932;367;01-aug-13;07:46:00;34.8439;5.5597;2.918;0.0148;34.8502;3.5055;156.5556;0.055;1;21.745;1;1.681;1;29.215;1;0;12.94;0.74
18NE13022_162;241;45.817;-58.864;388927;5;01-aug-13;08:28:00;29.5359;18.7046;4.6918;0.6446;NaN;5.717;255.3212;0.06;1;0.31;1;0.189;1;0.455;1;256;1.64;0.68
18NE13022_162;241;45.817;-58.864;388926;26;01-aug-13;08:28:00;31.4059;5.8532;6.5729;0.6446;NaN;NaN;NaN;0.05;1;0.17;1;0.4405;1;0.155;1;0;0.39;1.10
18NE13022_162;241;45.817;-58.864;388925;50;01-aug-13;08:28:00;32.0521;1.3868;6.3977;0.4323;NaN;NaN;NaN;0.315;1;5.025;1;0.839;1;2.49;1;0;5.99;2.02
18NE13022_162;241;45.817;-58.864;388924;248;01-aug-13;08:28:00;33.7132;3.9759;3.8656;0.024;33.7098;4.6185;206.2622;0.085;1;16.085;1;1.3155;1;17.16;1;0;12.23;0.94
18NE13022_174;252;44.724;-57.877;388938;5;02-aug-13;06:19:00;30.4782;19.2341;4.6911;0.5986;NaN;5.657;252.6416;0.09;1;0.24;1;0.2315;1;0.23;1;0;1.04;1.04
18NE13022_174;252;44.724;-57.877;388937;25;02-aug-13;06:19:00;31.8277;6.4133;5.9197;1.0923;NaN;NaN;NaN;0.06;1;0.49;1;0.489;1;1.85;1;0;1.00;0.26
18NE13022_174;252;44.724;-57.877;388936;45;02-aug-13;06:19:00;32.011;4.9656;5.9003;0.6804;31.9963;7.0015;312.687;0.125;1;1.98;1;0.6325;1;3.37;1;256;3.13;0.59
18NE13022_178;256;44.356;-59.883;388942;5;02-aug-13;07:04:00;30.6992;18.9792;4.6279;0.2716;NaN;5.607;250.4086;0.04;1;0.16;1;0.277;1;0.18;1;0;0.58;0.89
18NE13022_178;256;44.356;-59.883;388941;25;02-aug-13;07:04:00;31.9985;8.004;5.7224;1.522;NaN;NaN;NaN;0.065;1;0.31;1;0.436;1;1.515;1;0;0.71;0.20
18NE13022_178;256;44.356;-59.883;388940;50;02-aug-13;07:04:00;32.3965;3.4073;5.8609;0.2771;NaN;NaN;NaN;0.17;1;4.145;1;0.762;1;4.6;1;0;5.44;0.90
18NE13022_178;256;44.356;-59.883;388939;169;02-aug-13;07:04:00;34.1059;6.1703;4.4312;0.0148;34.1073;5.296;236.5194;0.13;1;12.86;1;1.0445;1;11.295;1;0;12.31;1.14
18NE13022_180;258;44.254;-60.441;388946;5;02-aug-13;11:18:00;30.6856;19.6268;4.5465;0.2937;NaN;5.501;245.6747;0.04;1;0.16;1;0.269;1;0.24;1;0;0.59;0.67
18NE13022_180;258;44.254;-60.441;388945;25;02-aug-13;11:18:00;31.3258;6.7352;6.3112;0.7341;NaN;NaN;NaN;0.065;1;0.43;1;0.494;1;0.7;1;0;0.87;0.61
18NE13022_180;258;44.254;-60.441;388944;50;02-aug-13;11:18:00;32.1835;3.0364;5.7523;0.3381;NaN;NaN;NaN;0.19;1;4.245;1;0.779;1;4.17;1;0;5.45;1.02
18NE13022_180;258;44.254;-60.441;388943;163;02-aug-13;11:18:00;33.5286;4.8795;4.5777;0.0887;NaN;5.538;247.3271;0.12;1;10.405;1;1.101;1;10.41;1;0;9.45;1.00
18NE13022_186;263;42.762;-62.136;388956;6;03-aug-13;05:01:00;31.7674;21.9523;4.3279;0.2217;NaN;5.31;237.1446;0.04;1;0.54;1;0.183;1;0.78;1;0;2.95;0.69
18NE13022_186;263;42.762;-62.136;388955;26;03-aug-13;05:01:00;33.5184;13.0809;5.8767;1.522;NaN;NaN;NaN;0.05;1;0.665;1;0.2495;1;1.885;1;0;2.67;0.35
18NE13022_186;263;42.762;-62.136;388954;50;03-aug-13;05:01:00;35.0119;12.3995;4.2593;0.2882;NaN;NaN;NaN;0.125;1;5.08;1;0.471;1;2.355;1;0;10.79;2.16
18NE13022_186;263;42.762;-62.136;388953;151;03-aug-13;05:01:00;35.6165;13.2357;4.0666;0.0203;NaN;NaN;NaN;0.04;1;9.255;1;0.662;1;3.755;1;0;13.98;2.46
18NE13022_186;263;42.762;-62.136;388952;324;03-aug-13;05:01:00;35.1976;9.8053;2.7616;0.0092;NaN;3.343;149.2984;0.05;1;20.32;1;1.4005;1;11.035;1;0;14.51;1.84
18NE13022_186;263;42.762;-62.136;388951;605;03-aug-13;05:01:00;35.0033;5.8073;4.061;0.0074;35.012;4.925;219.9505;0.055;1;18.925;1;1.2935;1;12.02;1;0;14.63;1.57
18NE13022_183;260;43.971;-61.275;388950;5;03-aug-13;05:03:00;30.9011;20.2479;4.5035;0.2993;NaN;5.412;241.6999;0.04;1;0;1;0.232;1;0.185;1;0;0.00;0.00
18NE13022_183;260;43.971;-61.275;388949;26;03-aug-13;05:03:00;31.6338;12.8793;5.5864;1.0206;NaN;NaN;NaN;0.055;1;0;1;0.396;1;0.245;1;0;0.00;0.00
18NE13022_183;260;43.971;-61.275;388948;49;03-aug-13;05:03:00;32.4265;5.3885;5.4147;0.3402;NaN;NaN;NaN;0.275;1;2.8;1;0.7525;1;3.875;1;0;3.72;0.72
18NE13022_183;260;43.971;-61.275;388947;66;03-aug-13;05:03:00;32.864;4.9108;4.9687;0.2106;32.7367;6.068;270.9969;0.325;1;5.915;1;0.848;1;5.985;1;256;6.98;0.99
18NE13022_188;265;44.26;-63.327;388966;2;04-aug-13;07:56:00;30.4259;17.021;4.9294;0.4267;30.431;5.9125;264.0522;0.055;1;0;1;0.203;1;0;1;0;0.00;NaN
18NE13022_188;265;44.26;-63.327;388965;5;04-aug-13;07:56:00;30.4261;17.0215;4.9314;0.399;NaN;NaN;NaN;0.055;1;0;1;0.2115;1;0;1;0;0.00;NaN
18NE13022_188;265;44.26;-63.327;388964;10;04-aug-13;07:56:00;30.4262;17.0196;4.9229;0.6267;NaN;NaN;NaN;0.055;1;0;1;0.228;1;0;1;0;0.00;NaN
18NE13022_188;265;44.26;-63.327;388963;21;04-aug-13;07:56:00;31.4244;6.9536;6.1494;1.7727;NaN;NaN;NaN;0.07;1;0.125;1;0.409;1;0.71;1;0;0.31;0.18
18NE13022_188;265;44.26;-63.327;388962;31;04-aug-13;07:56:00;31.6761;4.0538;6.2624;0.949;NaN;NaN;NaN;0.145;1;1.44;1;0.5665;1;1.515;1;0;2.54;0.95
18NE13022_188;265;44.26;-63.327;388961;40;04-aug-13;07:56:00;31.8747;2.9393;6.0701;0.4046;31.9085;7.1375;318.7608;0.235;1;3.5;1;0.72;1;2.815;1;256;4.86;1.24
18NE13022_188;265;44.26;-63.327;388960;51;04-aug-13;07:56:00;32.1061;2.7046;5.7676;0.2993;NaN;NaN;NaN;0.175;1;3.77;1;0.7205;1;3.465;1;0;5.23;1.09
18NE13022_188;265;44.26;-63.327;388959;76;04-aug-13;07:56:00;32.4435;2.5843;5.3603;0.0444;NaN;NaN;NaN;0.08;1;9.1;1;1.0005;1;8.61;1;0;9.10;1.06
18NE13022_188;265;44.26;-63.327;388958;102;04-aug-13;07:56:00;32.7911;3.7243;4.8881;0.0351;NaN;NaN;NaN;0.07;1;9.81;1;1.032;1;9.605;1;0;9.51;1.02
18NE13022_188;265;44.26;-63.327;388957;157;04-aug-13;07:56:00;34.1566;8.2538;3.3139;0.0222;34.1488;4.035;180.2031;0.095;1;14.735;1;1.2515;1;15.245;1;0;11.77;0.97
