CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18VA18667_215;HL_0;44.6937;-63.6403;444141;60.83;18-jul-18;12:11:00;31.2286;3.5618;2.1842;7.701;1.0046;1;31.292;1;2.3635;1;0.275;1;16.145;1;3.198;2;35.895;2;2048;5.05;0.45
18VA18667_226;HL_0;44.6937;-63.6403;444148;1.33;25-jul-18;12:10:00;29.4769;19.5166;5.9815;7.864;2.78618;1;NaN;9;NaN;9;0.03;1;0.06;1;0.1015;1;0;1;0;0.59;NaN
18VA18667_226;HL_0;44.6937;-63.6403;444147;5.51;25-jul-18;12:10:00;30.248;15.1377;6.6354;7.931;3.49379;1;NaN;9;6.777;1;0.045;1;0;1;0.141;1;0;1;0;0.00;NaN
18VA18667_226;HL_0;44.6937;-63.6403;444146;10.5;25-jul-18;12:10:00;30.5224;11.949;6.6545;7.976;7.37895;1;NaN;9;NaN;9;0.14;1;0.255;1;0.245;1;0;1;0;1.04;NaN
18VA18667_226;HL_0;44.6937;-63.6403;444145;60.72;25-jul-18;12:12:00;31.2208;3.5713;1.9886;7.687;0.32289;1;31.31;1;2.49;1;0.285;1;16.12;1;3.205;2;36.36;2;2048;5.03;0.44
18VA18667_237;HL_0;44.6937;-63.6403;444152;1.42;01-aug-18;12:37:00;30.2973;18.5101;5.2136;7.904;2.2997;1;NaN;9;NaN;9;0.035;1;0.1;1;0.104;1;0;1;0;0.96;NaN
18VA18667_237;HL_0;44.6937;-63.6403;444151;5.41;01-aug-18;12:38:00;30.7192;11.1549;6.5221;8.002;2.74195;1;NaN;9;6.6455;1;0.03;1;0;1;0.2255;1;0.65;1;0;0.00;0.00
18VA18667_237;HL_0;44.6937;-63.6403;444150;10.44;01-aug-18;12:38:00;30.7425;9.0528;5.5047;8.016;11.47836;1;NaN;9;NaN;9;1.19;1;2.4;1;0.5885;1;1.935;1;0;4.08;1.24
18VA18667_237;HL_0;44.6937;-63.6403;444149;60.68;01-aug-18;12:40:00;31.2179;3.5765;1.7433;7.758;0.16144;1;NaN;9;2.175;1;0.165;1;17.425;1;3.269;2;37.685;2;2048;5.33;0.46
18VA18667_239;HL_0;44.6937;-63.6403;444156;1.39;08-aug-18;12:28:00;30.0119;18.269;6.1894;7.883;1.99013;1;NaN;9;NaN;9;0.07;1;0.08;1;0.147;1;0.93;1;0;0.54;0.09
18VA18667_239;HL_0;44.6937;-63.6403;444155;5.36;08-aug-18;12:28:00;30.6855;10.8131;6.6395;7.974;2.4766;1;NaN;9;6.668;1;0.04;1;0;1;0.251;1;1.575;1;0;0.00;0.00
18VA18667_239;HL_0;44.6937;-63.6403;444154;10.37;08-aug-18;12:28:00;30.8042;8.4928;6.6318;7.998;3.62646;1;NaN;9;NaN;9;0.365;1;0.64;1;0.5285;1;2.525;1;0;1.21;0.25
18VA18667_239;HL_0;44.6937;-63.6403;444153;60.65;08-aug-18;12:30:00;31.2105;3.5881;1.4105;7.764;0.27804;1;NaN;9;2.0145;1;0.345;1;18.43;1;3.776;2;42.365;2;2048;4.88;0.44
18VA18667_243;HL_0;44.6937;-63.6403;444160;1.38;15-aug-18;12:27:00;30.1056;17.619;6.4367;7.862;4.20139;1;NaN;9;NaN;9;0.045;1;0.02;1;0.162;1;0.25;1;0;0.12;0.08
18VA18667_243;HL_0;44.6937;-63.6403;444159;5.36;15-aug-18;12:27:00;30.7346;10.5356;6.6692;7.951;4.37829;1;NaN;9;6.765;1;0.05;1;0.055;1;0.3235;1;2.02;1;0;0.17;0.03
18VA18667_243;HL_0;44.6937;-63.6403;444158;10.43;15-aug-18;12:27:00;30.7909;8.958;6.3418;7.966;3.31689;1;NaN;9;NaN;9;0.105;1;0.355;1;0.4935;1;2.885;1;0;0.72;0.12
18VA18667_243;HL_0;44.6937;-63.6403;444157;60.68;15-aug-18;12:29:00;31.1953;3.6173;1.3705;7.714;0.04338;1;31.215;1;1.913;1;0.19;1;19.775;1;3.4265;2;40.3;2;2048;5.77;0.49
18VA18667_244;HL_0;44.6937;-63.6403;444164;1.29;22-aug-18;12:39:00;30.0678;17.0021;6.8984;7.925;6.76645;1;NaN;9;NaN;9;0.04;1;0.02;1;0.2305;1;0;1;0;0.09;NaN
18VA18667_244;HL_0;44.6937;-63.6403;444163;5.37;22-aug-18;12:39:00;30.5925;14.1227;6.6698;7.97;6.678;1;NaN;9;6.923;1;0.045;1;0;1;0.217;1;0;1;0;0.00;NaN
18VA18667_244;HL_0;44.6937;-63.6403;444162;10.38;22-aug-18;12:39:00;30.7077;10.1442;6.2759;8.026;5.79349;1;NaN;9;NaN;9;0.26;1;0.445;1;0.4715;1;2.04;1;0;0.94;0.22
18VA18667_244;HL_0;44.6937;-63.6403;444161;60.66;22-aug-18;12:42:00;31.1928;3.6219;1.2031;7.76;0.04149;1;31.21;1;1.739;1;0.215;1;21.14;2;3.663;2;42.84;2;2048;5.77;0.49
18VA18667_247;HL_0;44.6937;-63.6403;444168;1.47;29-aug-18;12:44:00;30.2075;20.0447;6.8209;8.026;4.33406;1;NaN;9;NaN;9;0.07;1;0.08;1;0.2795;1;0.29;1;0;0.29;0.28
18VA18667_247;HL_0;44.6937;-63.6403;444167;5.14;29-aug-18;12:44:00;30.3371;18.8415;6.7425;8.063;7.12025;1;NaN;9;7.072;1;0.05;1;0;1;0.2585;1;0.22;1;0;0.00;0.00
18VA18667_247;HL_0;44.6937;-63.6403;444166;10.44;29-aug-18;12:44:00;30.4375;17.2904;6.0891;8.088;5.43969;1;NaN;9;NaN;9;0.2;1;0.255;1;0.313;1;0.53;1;0;0.81;0.48
18VA18667_247;HL_0;44.6937;-63.6403;444165;60.57;29-aug-18;12:46:00;31.1873;3.6386;0.9826;7.863;0.02829;1;31.211;1;1.519;1;0.115;1;22.68;2;3.7645;2;44.65;2;2048;6.02;0.51
18VA18667_253;HL_0;44.6937;-63.6403;444172;1.39;05-sep-18;12:42:00;30.2168;19.822;6.6666;7.913;7.78889;1;NaN;9;NaN;9;0.04;1;0.025;1;0.128;1;0;1;0;0.20;NaN
18VA18667_253;HL_0;44.6937;-63.6403;444171;5.41;05-sep-18;12:42:00;30.357;18.8813;6.5117;7.948;8.19883;1;NaN;9;6.806;1;0.03;1;0;1;0.145;1;0;1;0;0.00;NaN
18VA18667_253;HL_0;44.6937;-63.6403;444170;10.43;05-sep-18;12:42:00;30.4323;16.5058;5.6211;8;11.47836;1;NaN;9;NaN;9;0.11;1;0.165;1;0.3015;1;0.18;2;2048;0.55;0.92
18VA18667_253;HL_0;44.6937;-63.6403;444169;60.66;05-sep-18;12:44:00;31.1841;3.651;0.7826;7.873;0.04903;1;31.219;1;1.206;1;0.14;1;23.725;1;4.096;2;44.7;2;2048;5.79;0.53
18VA18667_257;HL_0;44.6937;-63.6403;444176;1.4;12-sep-18;17:59:00;30.3483;17.6082;5.5957;7.755;5.43969;1;NaN;9;NaN;9;0.025;1;0;1;0.179;1;0.39;1;0;0.00;0.00
18VA18667_257;HL_0;44.6937;-63.6403;444175;5.4;12-sep-18;18:00:00;30.3648;17.2545;6.2217;7.779;8.60877;1;NaN;9;6.384;1;0.025;1;0;1;0.2125;1;0.4;1;0;0.00;0.00
18VA18667_257;HL_0;44.6937;-63.6403;444174;10.46;12-sep-18;18:00:00;30.5179;14.8915;5.333;7.822;9.22368;1;NaN;9;NaN;9;0.055;1;0.225;1;0.393;1;1.54;1;0;0.57;0.15
18VA18667_257;HL_0;44.6937;-63.6403;444173;60.71;12-sep-18;18:02:00;31.1783;3.6715;0.5581;7.849;0.09995;1;31.186;1;1.0665;1;0.07;1;24.165;1;3.8785;2;44.22;2;2048;6.23;0.55
18VA18667_261;HL_0;44.6937;-63.6403;444180;1.28;19-sep-18;12:20:00;30.2837;19.0838;6.4875;7.759;6.678;1;NaN;9;NaN;9;0;1;0;1;0.1615;1;0.155;1;0;0.00;0.00
18VA18667_261;HL_0;44.6937;-63.6403;444179;5.24;19-sep-18;12:20:00;30.4875;17.5928;6.259;7.791;7.34137;1;NaN;9;6.687;1;0;1;0;1;0.184;1;0.11;1;0;0.00;0.00
18VA18667_261;HL_0;44.6937;-63.6403;444178;10.53;19-sep-18;12:20:00;30.5124;16.4357;5.1506;7.821;4.95321;1;NaN;9;NaN;9;0.065;1;0.255;1;0.3375;1;1.145;1;0;0.76;0.22
18VA18667_261;HL_0;44.6937;-63.6403;444177;60.68;19-sep-18;12:22:00;31.1752;3.6901;0.5129;7.865;0.13956;1;31.109;1;0.6965;1;0.055;1;24.49;1;3.769;2;49.39;2;2048;6.50;0.50
18VA18667_263;HL_0;44.6937;-63.6403;444184;1.46;26-sep-18;12:37:00;30.4864;15.8818;5.8309;7.669;9.63363;1;NaN;9;NaN;9;0.02;1;0.07;1;0.2995;1;1.145;1;0;0.23;0.06
18VA18667_263;HL_0;44.6937;-63.6403;444183;5.54;26-sep-18;12:37:00;30.4891;15.8771;5.831;7.68;10.65848;1;NaN;9;6.0895;1;0.02;1;0.08;1;0.3415;1;1.19;1;0;0.23;0.07
18VA18667_263;HL_0;44.6937;-63.6403;444182;10.47;26-sep-18;12:37:00;30.4942;15.8693;5.8159;7.689;10.45351;1;NaN;9;NaN;9;0.1;1;0.19;1;0.3755;1;1.23;1;0;0.51;0.15
18VA18667_263;HL_0;44.6937;-63.6403;444181;60.76;26-sep-18;12:39:00;31.1633;3.7472;0.5344;7.762;0.11127;1;31.178;1;0.573;1;0.15;1;23.47;1;4.2465;2;51.695;2;2048;5.53;0.45
18VA18667_265;HL_0;44.6937;-63.6403;444188;1.5;03-oct-18;12:18:00;30.2436;15.3888;5.7676;7.547;13.73305;1;NaN;9;NaN;9;0.05;1;0.3;1;0.2925;1;0.7;1;0;1.03;0.43
18VA18667_265;HL_0;44.6937;-63.6403;444187;5.42;03-oct-18;12:18:00;30.2447;15.3885;5.7669;7.558;13.11813;1;NaN;9;5.9485;1;0.055;1;0.275;1;0.284;1;0.67;1;0;0.97;0.41
18VA18667_265;HL_0;44.6937;-63.6403;444186;10.65;03-oct-18;12:18:00;30.2632;15.3865;5.7727;7.574;13.52807;1;NaN;9;NaN;9;0.15;1;0.445;1;0.373;1;0.69;1;0;1.19;0.64
18VA18667_265;HL_0;44.6937;-63.6403;444185;60.83;03-oct-18;12:20:00;31.1598;3.7704;0.3763;7.662;0.11127;1;31.198;1;0.255;1;0.53;1;22.04;2;3.7725;2;53.32;2;2048;5.84;0.41
18VA18667_275;HL_0;44.6937;-63.6403;444192;1.3;10-oct-18;12:28:00;30.0767;15.2108;6.0398;7.48;14.7579;1;NaN;9;NaN;9;0.065;1;0.375;1;0.398;1;0.045;2;2048;0.94;8.33
18VA18667_275;HL_0;44.6937;-63.6403;444191;5.4;10-oct-18;12:29:00;30.0847;15.1638;5.9149;7.499;16.80761;1;NaN;9;6.211;1;0.07;1;0.25;1;0.3795;1;0.035;2;2048;0.66;7.14
18VA18667_275;HL_0;44.6937;-63.6403;444190;10.61;10-oct-18;12:29:00;30.1321;15.1611;5.6108;7.516;16.80761;1;NaN;9;NaN;9;0.12;1;0.415;1;0.3515;1;0.25;1;0;1.18;1.66
18VA18667_275;HL_0;44.6937;-63.6403;444189;60.68;10-oct-18;12:30:00;31.1586;3.7866;0.2696;7.613;0.06035;1;31.209;1;0.424;1;0.15;1;23.415;2;3.824;2;50.615;2;2048;6.12;0.46
18VA18667_276;HL_0;44.6937;-63.6403;444196;1.42;17-oct-18;13:27:00;28.3743;13.0601;5.9486;7.786;18.03743;1;NaN;9;NaN;9;0.185;1;2.625;1;0.5765;1;4.35;1;0;4.55;0.60
18VA18667_276;HL_0;44.6937;-63.6403;444195;5.37;17-oct-18;13:27:00;29.6144;14.1822;5.6787;7.759;22.95673;1;NaN;9;6.1075;1;0.175;1;1.615;1;0.557;1;2.615;1;0;2.90;0.62
18VA18667_276;HL_0;44.6937;-63.6403;444194;10.37;17-oct-18;13:27:00;29.7224;14.2557;5.5763;7.771;4.28984;1;NaN;9;NaN;9;0.38;1;1.88;1;0.482;1;2.265;1;0;3.90;0.83
18VA18667_276;HL_0;44.6937;-63.6403;444193;60.74;17-oct-18;13:29:00;31.1578;3.7949;0.1322;7.859;0.06035;1;31.192;1;0.2305;1;0.245;1;22.74;2;3.6175;2;51.675;2;2048;6.29;0.44
18VA18667_277;HL_0;44.6937;-63.6403;444200;1.4;24-oct-18;12:23:00;29.8373;10.7751;5.6965;7.34;1.35101;1;NaN;9;NaN;9;0.275;1;4.705;1;0.708;1;6.455;1;0;6.65;0.73
18VA18667_277;HL_0;44.6937;-63.6403;444199;5.51;24-oct-18;12:23:00;30.3661;10.3512;5.4676;7.349;1.55886;1;NaN;9;5.7725;1;0.29;1;5.115;1;0.75;1;6.75;1;0;6.82;0.76
18VA18667_277;HL_0;44.6937;-63.6403;444198;10.59;24-oct-18;12:24:00;30.784;8.5527;5.1837;7.373;1.31637;1;NaN;9;NaN;9;0.58;1;7.67;1;0.8825;1;8.185;1;0;8.69;0.94
18VA18667_277;HL_0;44.6937;-63.6403;444197;60.6;24-oct-18;12:25:00;31.5305;6.05;4.7039;7.414;0.43949;1;31.484;1;4.1435;1;0.31;1;10.955;1;1.7455;2;20.18;2;2048;6.28;0.54
18VA18667_278;HL_0;44.6937;-63.6403;444204;0.91;31-oct-18;12:27:00;27.6524;8.7449;6.7063;7.222;7.65095;1;NaN;9;NaN;9;0.185;1;6.715;1;0.6715;1;13.05;2;2048;10.00;0.51
18VA18667_278;HL_0;44.6937;-63.6403;444203;5.34;31-oct-18;12:27:00;30.0664;8.3863;5.6996;7.206;7.51827;1;NaN;9;6.0895;1;0.17;1;6.905;1;0.747;1;8.925;1;0;9.24;0.77
18VA18667_278;HL_0;44.6937;-63.6403;444202;10.39;31-oct-18;12:27:00;30.7323;7.73;5.1611;7.223;1.73207;1;NaN;9;NaN;9;0.22;1;8.255;1;0.882;1;9.9;1;0;9.36;0.83
18VA18667_278;HL_0;44.6937;-63.6403;444201;60.57;31-oct-18;12:30:00;31.5061;5.8954;4.2506;7.312;0.11315;1;31.464;1;3.829;1;0.23;1;11.71;1;1.9175;2;21.945;2;2048;6.11;0.53
18VA18667_279;HL_0;44.6937;-63.6403;444208;1.52;07-nov-18;13:20:00;27.5607;9.1581;6.3856;7.034;2.74195;1;NaN;9;NaN;9;0.23;1;8.17;1;0.638;1;16.88;2;2048;12.81;0.48
18VA18667_279;HL_0;44.6937;-63.6403;444207;5.52;07-nov-18;13:20:00;28.4501;9.0053;6.085;7.035;4.33406;1;NaN;9;6.278;1;0.21;1;7;1;0.656;1;9.095;2;2048;10.67;0.77
18VA18667_279;HL_0;44.6937;-63.6403;444206;10.55;07-nov-18;13:21:00;30.2152;8.214;5.0851;7.015;1.769;1;NaN;9;NaN;9;0.33;1;7.835;2;0.798;1;9.64;2;2048;9.82;0.81
18VA18667_279;HL_0;44.6937;-63.6403;444205;60.63;07-nov-18;13:22:00;31.4754;5.7947;3.8313;7.09;0.09241;1;31.494;1;3.8275;1;0.235;1;11.665;1;2.0895;2;22.475;2;2048;5.58;0.52
18VA18667_280;HL_0;44.6937;-63.6403;444212;0.72;14-nov-18;13:37:00;29.0952;7.7343;5.772;6.678;1.03924;1;NaN;9;NaN;9;0.22;1;7.51;1;0.8385;1;9.585;2;2048;8.96;0.78
18VA18667_280;HL_0;44.6937;-63.6403;444211;5.49;14-nov-18;13:41:00;29.0492;7.746;5.793;7.568;1.03924;1;NaN;9;6.011;1;0.225;1;7.515;1;0.8395;1;9.555;2;2048;8.95;0.79
18VA18667_280;HL_0;44.6937;-63.6403;444210;10.37;14-nov-18;13:41:00;29.943;8.2476;5.5118;7.572;0.93532;1;NaN;9;NaN;9;0.33;1;8.41;2;0.87;1;9.81;2;2048;9.67;0.86
18VA18667_280;HL_0;44.6937;-63.6403;444209;60.83;14-nov-18;13:43:00;31.4498;5.7164;3.3384;7.433;0.04715;1;31.467;1;3.436;1;0.205;1;13.64;1;2.2055;2;24.875;2;2048;6.18;0.55
18VA18667_281;HL_0;44.6937;-63.6403;444216;1.27;21-nov-18;13:40:00;28.7157;6.264;5.8684;7.775;0.43052;1;NaN;9;NaN;9;0.23;1;9.365;2;0.983;2;11.1;2;2048;9.53;0.84
18VA18667_281;HL_0;44.6937;-63.6403;444215;5.23;21-nov-18;13:40:00;29.8124;6.1876;5.6346;7.776;0.43949;1;NaN;9;5.9865;1;0.22;1;9.38;2;0.9885;2;11.065;2;2048;9.49;0.85
18VA18667_281;HL_0;44.6937;-63.6403;444214;10.33;21-nov-18;13:40:00;31.0268;5.9714;5.0099;7.743;0.20629;1;NaN;9;NaN;9;0.265;1;10.94;2;1.116;2;12.11;2;2048;9.80;0.90
18VA18667_281;HL_0;44.6937;-63.6403;444213;60.61;21-nov-18;13:42:00;31.5129;4.8146;5.4498;7.792;0.12108;1;31.523;1;5.5295;1;0.195;1;9.89;1;1.322;1;12.87;1;0;7.48;0.77
18VA18667_282;HL_0;44.6937;-63.6403;444220;1.36;28-nov-18;13:45:00;30.0735;4.4095;6.2594;7.842;0.55426;1;NaN;9;NaN;9;0.25;1;11.04;2;1.522;2;14.645;2;2048;7.25;0.75
18VA18667_282;HL_0;44.6937;-63.6403;444219;5.51;28-nov-18;13:45:00;30.2816;4.5648;6.1548;7.841;0.5889;1;NaN;9;6.5635;1;0.21;1;10.485;2;1.1205;2;13.145;2;2048;9.36;0.80
18VA18667_282;HL_0;44.6937;-63.6403;444218;10.48;28-nov-18;13:46:00;30.419;4.6649;5.9267;7.837;1.02192;1;NaN;9;NaN;9;0.3;1;11.66;2;1.168;2;12.85;2;2048;9.98;0.91
18VA18667_282;HL_0;44.6937;-63.6403;444217;60.75;28-nov-18;13:47:00;31.4913;4.8573;4.9535;7.803;0.09866;1;31.521;1;5.23;1;0.215;1;10.69;1;1.5265;2;14.73;1;2048;7.00;0.73
18VA18667_283;HL_0;44.6937;-63.6403;444224;1.37;05-dec-18;13:35:00;28.8698;3.8629;5.4381;7.879;0.90067;1;NaN;9;NaN;9;0.17;1;10.54;2;1.108;1;14.29;2;2048;9.51;0.74
18VA18667_283;HL_0;44.6937;-63.6403;444223;5.19;05-dec-18;13:35:00;29.3727;4.2725;6.5849;7.874;0.74479;1;NaN;9;6.9;1;0.17;1;10.44;2;1.097;1;13.985;2;2048;9.52;0.75
18VA18667_283;HL_0;44.6937;-63.6403;444222;10.41;05-dec-18;13:35:00;30.1129;4.545;6.4897;7.892;0.3498;1;NaN;9;NaN;9;0.24;1;9.56;2;1.0455;2;11.53;2;2048;9.14;0.83
18VA18667_283;HL_0;44.6937;-63.6403;444221;60.76;05-dec-18;13:37:00;31.4832;4.8855;4.7911;7.784;0.08675;1;31.493;1;4.985;1;0.17;1;11.665;1;1.699;2;16.675;1;2048;6.87;0.70
18VA18667_285;HL_0;44.6937;-63.6403;444228;1.24;12-dec-18;13:53:00;29.1809;2.3302;7.0677;7.971;0.76211;1;NaN;9;NaN;9;0.165;1;9.83;2;1.0565;1;13.25;2;2048;9.30;0.74
18VA18667_285;HL_0;44.6937;-63.6403;444227;5.22;12-dec-18;13:53:00;29.2093;2.446;7.0435;7.973;0.76211;1;NaN;9;7.218;1;0.165;1;9.88;2;1.093;1;13.215;2;2048;9.04;0.75
18VA18667_285;HL_0;44.6937;-63.6403;444226;10.47;12-dec-18;13:54:00;29.9554;4.1895;6.39;7.954;0.5889;1;NaN;9;NaN;9;0.21;1;10.12;2;1.052;2;11.92;2;2048;9.62;0.85
18VA18667_285;HL_0;44.6937;-63.6403;444225;60.75;12-dec-18;13:55:00;31.4757;4.8975;4.523;7.815;0.06035;1;31.524;1;4.7635;1;0.16;1;13.02;1;1.9025;2;18.76;2;2048;6.84;0.69
18VA18667_295;HL_0;44.6937;-63.6403;444232;1.44;19-dec-18;14:52:00;29.708;3.1595;6.9178;8.035;0.86603;1;NaN;9;NaN;9;0.21;1;9.02;2;0.993;1;11.73;2;2048;9.08;0.77
18VA18667_295;HL_0;44.6937;-63.6403;444231;5.43;19-dec-18;14:53:00;29.7127;3.1786;6.9025;8.033;0.77943;1;NaN;9;7.035;1;0.21;1;9.015;2;0.996;1;11.7;2;2048;9.05;0.77
18VA18667_295;HL_0;44.6937;-63.6403;444230;10.58;19-dec-18;14:53:00;29.7585;3.3158;6.8638;8.029;0.98728;1;NaN;9;NaN;9;0.29;1;9.9;2;1.051;2;11.685;2;2048;9.42;0.85
18VA18667_295;HL_0;44.6937;-63.6403;444229;60.75;19-dec-18;14:54:00;31.4743;4.8984;4.2097;7.803;0.11127;1;31.472;1;4.3075;1;0.2;1;14.315;1;2.2475;2;22.64;2;2048;6.37;0.63
