Filename; Pressure; Uniqueno; Variable; Values; Test failed
18TL01006_002; 5.61; 253010; doxy; 345.93  ; Global Impossible Parameter Value
18TL01006_002; 9.32; 253009; doxy; 351.16  ; Global Impossible Parameter Value
18TL01006_002; 20.10; 253008; doxy; 407.43  ; Global Impossible Parameter Value
18TL01006_002; 30.60; 253007; doxy; 410.56  ; Global Impossible Parameter Value
18TL01006_002; 38.98; 253006; doxy; 402.12  ; Global Impossible Parameter Value
18TL01006_002; 50.05; 253005; doxy; 396.04  ; Global Impossible Parameter Value
18TL01006_002; 74.41; 253004; doxy; 382.73  ; Global Impossible Parameter Value
18TL01006_002; 101.92; 253003; doxy; 377.78  ; Global Impossible Parameter Value
18TL01006_002; 151.03; 253002; doxy; 349.64  ; Global Impossible Parameter Value
18TL01006_002; 173.71; 253001; doxy; 339.73  ; Global Impossible Parameter Value
18TL01006_002; 5.61; 253010; doxy; 345.93  ; Regional Impossible Parameter Value
18TL01006_002; 9.32; 253009; doxy; 351.16  ; Regional Impossible Parameter Value
18TL01006_002; 20.10; 253008; doxy; 407.43  ; Regional Impossible Parameter Value
18TL01006_002; 30.60; 253007; doxy; 410.56  ; Regional Impossible Parameter Value
18TL01006_002; 38.98; 253006; doxy; 402.12  ; Regional Impossible Parameter Value
18TL01006_002; 50.05; 253005; doxy; 396.04  ; Regional Impossible Parameter Value
18TL01006_002; 74.41; 253004; doxy; 382.73  ; Regional Impossible Parameter Value
18TL01006_002; 101.92; 253003; doxy; 377.78  ; Regional Impossible Parameter Value
18TL01006_002; 151.03; 253002; doxy; 349.64  ; Regional Impossible Parameter Value
18TL01006_002; 173.71; 253001; doxy; 339.73  ; Regional Impossible Parameter Value
18TL01006_264; 6.54; 253018; doxy; 335.17  ; Global Impossible Parameter Value
18TL01006_264; 11.77; 253017; doxy; 352.41  ; Global Impossible Parameter Value
18TL01006_264; 21.26; 253016; doxy; 376.97  ; Global Impossible Parameter Value
18TL01006_264; 31.31; 253015; doxy; 407.47  ; Global Impossible Parameter Value
18TL01006_264; 40.49; 253014; doxy; 399.97  ; Global Impossible Parameter Value
18TL01006_264; 49.67; 253013; doxy; 399.17  ; Global Impossible Parameter Value
18TL01006_264; 76.75; 253012; doxy; 380.63  ; Global Impossible Parameter Value
18TL01006_264; 96.61; 253011; doxy; 374.43  ; Global Impossible Parameter Value
18TL01006_264; 6.54; 253018; doxy; 335.17  ; Regional Impossible Parameter Value
18TL01006_264; 11.77; 253017; doxy; 352.41  ; Regional Impossible Parameter Value
18TL01006_264; 21.26; 253016; doxy; 376.97  ; Regional Impossible Parameter Value
18TL01006_264; 31.31; 253015; doxy; 407.47  ; Regional Impossible Parameter Value
18TL01006_264; 40.49; 253014; doxy; 399.97  ; Regional Impossible Parameter Value
18TL01006_264; 49.67; 253013; doxy; 399.17  ; Regional Impossible Parameter Value
18TL01006_264; 76.75; 253012; doxy; 380.63  ; Regional Impossible Parameter Value
18TL01006_264; 96.61; 253011; doxy; 374.43  ; Regional Impossible Parameter Value
18TL01006_284; 175.63; 99; doxy; 334.05  ; Global Impossible Parameter Value
18TL01006_284; 175.63; 99; doxy; 334.05  ; Regional Impossible Parameter Value
18TL01006_304; 5.96; 253027; doxy; 328.69  ; Global Impossible Parameter Value
18TL01006_304; 10.45; 253026; doxy; 335.66  ; Global Impossible Parameter Value
18TL01006_304; 21.09; 253025; doxy; 346.60  ; Global Impossible Parameter Value
18TL01006_304; 30.97; 253024; doxy; 388.49  ; Global Impossible Parameter Value
18TL01006_304; 41.43; 253023; doxy; 388.90  ; Global Impossible Parameter Value
18TL01006_304; 50.83; 253022; doxy; 391.31  ; Global Impossible Parameter Value
18TL01006_304; 76.06; 253021; doxy; 370.63  ; Global Impossible Parameter Value
18TL01006_304; 101.17; 253020; doxy; 343.30  ; Global Impossible Parameter Value
18TL01006_304; 152.19; 253019; doxy; 311.68  ; Global Impossible Parameter Value
18TL01006_304; 5.96; 253027; doxy; 328.69  ; Regional Impossible Parameter Value
18TL01006_304; 10.45; 253026; doxy; 335.66  ; Regional Impossible Parameter Value
18TL01006_304; 21.09; 253025; doxy; 346.60  ; Regional Impossible Parameter Value
18TL01006_304; 30.97; 253024; doxy; 388.49  ; Regional Impossible Parameter Value
18TL01006_304; 41.43; 253023; doxy; 388.90  ; Regional Impossible Parameter Value
18TL01006_304; 50.83; 253022; doxy; 391.31  ; Regional Impossible Parameter Value
18TL01006_304; 76.06; 253021; doxy; 370.63  ; Regional Impossible Parameter Value
18TL01006_304; 101.17; 253020; doxy; 343.30  ; Regional Impossible Parameter Value
18TL01006_304; 152.19; 253019; doxy; 311.68  ; Regional Impossible Parameter Value
18TL01006_315; 6.49; 253036; doxy; 330.53  ; Global Impossible Parameter Value
18TL01006_315; 10.86; 253035; doxy; 331.78  ; Global Impossible Parameter Value
18TL01006_315; 20.67; 253034; doxy; 359.15  ; Global Impossible Parameter Value
18TL01006_315; 30.88; 253033; doxy; 424.71  ; Global Impossible Parameter Value
18TL01006_315; 41.39; 253032; doxy; 411.76  ; Global Impossible Parameter Value
18TL01006_315; 50.61; 253031; doxy; 396.49  ; Global Impossible Parameter Value
18TL01006_315; 76.54; 253030; doxy; 370.23  ; Global Impossible Parameter Value
18TL01006_315; 101.66; 253029; doxy; 344.10  ; Global Impossible Parameter Value
18TL01006_315; 120.05; 253028; doxy; 335.26  ; Global Impossible Parameter Value
18TL01006_315; 6.49; 253036; doxy; 330.53  ; Regional Impossible Parameter Value
18TL01006_315; 10.86; 253035; doxy; 331.78  ; Regional Impossible Parameter Value
18TL01006_315; 20.67; 253034; doxy; 359.15  ; Regional Impossible Parameter Value
18TL01006_315; 30.88; 253033; doxy; 424.71  ; Regional Impossible Parameter Value
18TL01006_315; 41.39; 253032; doxy; 411.76  ; Regional Impossible Parameter Value
18TL01006_315; 50.61; 253031; doxy; 396.49  ; Regional Impossible Parameter Value
18TL01006_315; 76.54; 253030; doxy; 370.23  ; Regional Impossible Parameter Value
18TL01006_315; 101.66; 253029; doxy; 344.10  ; Regional Impossible Parameter Value
18TL01006_315; 120.05; 253028; doxy; 335.26  ; Regional Impossible Parameter Value
18TL01006_326; 6.02; 253045; doxy; 333.25  ; Global Impossible Parameter Value
18TL01006_326; 10.75; 253044; doxy; 345.00  ; Global Impossible Parameter Value
18TL01006_326; 21.36; 253043; doxy; 404.57  ; Global Impossible Parameter Value
18TL01006_326; 31.21; 253042; doxy; 413.91  ; Global Impossible Parameter Value
18TL01006_326; 40.78; 253041; doxy; 405.64  ; Global Impossible Parameter Value
18TL01006_326; 51.37; 253040; doxy; 385.73  ; Global Impossible Parameter Value
18TL01006_326; 76.28; 253039; doxy; 383.54  ; Global Impossible Parameter Value
18TL01006_326; 101.87; 253038; doxy; 378.67  ; Global Impossible Parameter Value
18TL01006_326; 131.43; 253037; doxy; 360.63  ; Global Impossible Parameter Value
18TL01006_326; 6.02; 253045; doxy; 333.25  ; Regional Impossible Parameter Value
18TL01006_326; 10.75; 253044; doxy; 345.00  ; Regional Impossible Parameter Value
18TL01006_326; 21.36; 253043; doxy; 404.57  ; Regional Impossible Parameter Value
18TL01006_326; 31.21; 253042; doxy; 413.91  ; Regional Impossible Parameter Value
18TL01006_326; 40.78; 253041; doxy; 405.64  ; Regional Impossible Parameter Value
18TL01006_326; 51.37; 253040; doxy; 385.73  ; Regional Impossible Parameter Value
18TL01006_326; 76.28; 253039; doxy; 383.54  ; Regional Impossible Parameter Value
