Filename; Pressure; Uniqueno; Variable; Values; Test failed
18TL07031_897; 0.99; 291794; doxy; 327.13  ; Global Impossible Parameter Value
18TL07031_897; 455.95; 291785; doxy; 199.85  ; Global Impossible Parameter Value
18TL07031_897; 0.99; 291794; doxy; 327.13  ; Regional Impossible Parameter Value
18TL07031_897; 455.95; 291785; doxy; 199.85  ; Regional Impossible Parameter Value
18TL07031_898; 0.89; 291802; doxy; 349.91  ; Global Impossible Parameter Value
18TL07031_898; 251.33; 291795; doxy; 204.32  ; Global Impossible Parameter Value
18TL07031_898; 0.89; 291802; doxy; 349.91  ; Regional Impossible Parameter Value
18TL07031_898; 251.33; 291795; doxy; 204.32  ; Regional Impossible Parameter Value
18TL07031_898; 101.92; 291797; ntrz; 3.08  ; Out of Nutrient Climatology in box(es) 8 (Min=3.81 Max=24.19 n=307)
18TL07031_898; 101.92; 291797; phos; 0.65  ; Out of Nutrient Climatology in box(es) 8 (Min=0.68 Max=2.29 n=358)
18TL07031_898; 101.92; 291797; slca; 2.17  ; Out of Nutrient Climatology in box(es) 8 (Min=2.24 Max=34.83 n=295)
18TL07031_899; 1.09; 291812; doxy; 324.68  ; Global Impossible Parameter Value
18TL07031_899; 450.22; 291803; doxy; 181.10  ; Global Impossible Parameter Value
18TL07031_899; 1.09; 291812; doxy; 324.68  ; Regional Impossible Parameter Value
18TL07031_899; 450.22; 291803; doxy; 181.10  ; Regional Impossible Parameter Value
18TL07031_900; 1.49; 291821; doxy; 301.68  ; Global Impossible Parameter Value
18TL07031_900; 322.44; 291813; doxy; 160.78  ; Global Impossible Parameter Value
18TL07031_900; 1.49; 291821; doxy; 301.68  ; Regional Impossible Parameter Value
18TL07031_900; 322.44; 291813; doxy; 160.78  ; Regional Impossible Parameter Value
18TL07031_900; 299.67; 291814; slca; 32.55  ; Out of Nutrient Climatology in box(es) 6 (Min=2.82 Max=32.55 n=160)
18TL07031_901; 1.19; 291828; doxy; 305.70  ; Global Impossible Parameter Value
18TL07031_901; 178.13; 291822; doxy; 152.29  ; Global Impossible Parameter Value
18TL07031_901; 1.19; 291828; doxy; 305.70  ; Regional Impossible Parameter Value
18TL07031_901; 178.13; 291822; doxy; 152.29  ; Regional Impossible Parameter Value
18TL07031_902; 1.19; 291834; doxy; 299.89  ; Global Impossible Parameter Value
18TL07031_902; 75.16; 291829; doxy; 317.09  ; Global Impossible Parameter Value
18TL07031_902; 1.19; 291834; doxy; 299.89  ; Regional Impossible Parameter Value
18TL07031_902; 75.16; 291829; doxy; 317.09  ; Regional Impossible Parameter Value
18TL07031_903; 1.29; 291839; doxy; 316.64  ; Global Impossible Parameter Value
