CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;OXYM_01;CHL_03;FLOR;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mmol/m**3);(mg/m**3);(mg/m**3);(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU11061_1180;1031;47.93;-65.24617;346177;2.78;02-nov-11;09:01:00;28.06;8.09;NaN;299.80258;1.605;0.304;0.08;1;1.655;1;0.39;1;5.355;1;6;4.24;0.31
18HU11061_1180;1031;47.93;-65.24617;346176;4.86;02-nov-11;09:01:00;28.06;8.07;NaN;298.59676;1.415;0.314;0.095;1;1.825;1;0.41;1;5.465;1;6;4.45;0.33
18HU11061_1180;1031;47.93;-65.24617;346175;14.87;02-nov-11;09:01:00;28.41;7.87;NaN;295.38124;0.77;0.193;0.105;1;2.515;1;0.465;1;5.56;1;6;5.41;0.45
18HU11061_1180;1031;47.93;-65.24617;346174;25.19;02-nov-11;09:01:00;28.89;7.97;NaN;298.59676;0.34;0.12;0.115;1;3.24;1;0.525;1;5.225;1;6;6.17;0.62
18HU11061_1180;1031;47.93;-65.24617;346173;49.97;02-nov-11;09:01:00;30.5;5.14;NaN;283.18906;0.09;0.051;0.125;1;5.795;1;0.765;1;8.22;1;6;7.58;0.70
18HU11061_1180;1031;47.93;-65.24617;346172;68.51;02-nov-11;09:01:00;31.6;1.99;NaN;249.47076;0.255;0.072;0.1;1;10.41;1;1.21;1;20.785;1;6;8.60;0.50
18HU11061_1181;1041;47.826;-64.25383;346182;2.28;02-nov-11;14:02:00;27.9;8.44;305.20644;303.82198;1.76;0.253;0.075;1;1.12;1;0.345;1;4.65;1;6;3.25;0.24
18HU11061_1181;1041;47.826;-64.25383;346181;4.46;02-nov-11;14:02:00;27.9;8.44;305.0278;302.30354;1.475;0.304;0.07;1;1.13;1;0.345;1;4.68;1;6;3.28;0.24
18HU11061_1181;1041;47.826;-64.25383;346180;14.68;02-nov-11;14:02:00;27.9;8.44;304.44722;301.41034;1.475;0.359;0.08;1;1.155;1;0.35;1;4.665;1;6;3.30;0.25
18HU11061_1181;1041;47.826;-64.25383;346179;25.48;02-nov-11;14:02:00;29.04;7.65;304.93848;302.52684;0.585;0.165;0.085;1;2.23;1;0.445;1;4.38;1;6;5.01;0.51
18HU11061_1181;1041;47.826;-64.25383;346178;38.87;02-nov-11;14:02:00;30.8;4.79;285.91332;283.76964;0.17;0.054;0.15;1;5.55;1;0.745;1;7.965;1;6;7.45;0.70
18HU11061_1182;1051;47.74017;-63.999;346188;2.28;02-nov-11;15:52:00;28.76;8.32;NaN;307.97536;1.63;0.235;0.065;1;0.98;1;0.32;1;3.105;1;6;3.06;0.32
18HU11061_1182;1051;47.74017;-63.999;346187;5.26;02-nov-11;15:52:00;28.76;8.34;NaN;306.50158;1.785;0.233;0.06;1;1.015;1;0.33;1;3.105;1;6;3.08;0.33
18HU11061_1182;1051;47.74017;-63.999;346186;15.77;02-nov-11;15:52:00;28.84;8.14;NaN;304.89382;1.345;0.281;0.065;1;1.19;1;0.345;1;3.1;1;6;3.45;0.38
18HU11061_1182;1051;47.74017;-63.999;346185;24.69;02-nov-11;15:52:00;29.49;7.42;NaN;296.89968;0.235;0.12;0.12;1;3.025;1;0.54;1;4.31;1;6;5.60;0.70
18HU11061_1182;1051;47.74017;-63.999;346184;49.48;02-nov-11;15:52:00;31.73;1.99;NaN;279.88422;0.05;0.04;0.025;1;8.535;1;0.965;1;11.76;1;6;8.84;0.73
18HU11061_1182;1051;47.74017;-63.999;346183;73.96;02-nov-11;15:52:00;32.1;1.09;NaN;241.34264;0.11;0.048;0.065;1;12;1;1.31;1;23.54;1;6;9.16;0.51
18HU11061_1183;1061;47.661;-63.74917;346194;2.28;02-nov-11;17:42:00;28.56;9.42;299.75792;302.92878;1.47;0.207;0.065;1;0.47;1;0.295;1;2.59;1;6;1.59;0.18
18HU11061_1183;1061;47.661;-63.74917;346193;5.06;02-nov-11;17:42:00;28.56;9.43;299.4453;296.49774;1.13;0.234;0.06;1;0.46;1;0.3;1;2.605;1;6;1.53;0.18
18HU11061_1183;1061;47.661;-63.74917;346192;15.57;02-nov-11;17:42:00;28.58;9.43;298.95404;296.49774;1.185;0.248;0.065;1;0.45;1;0.3;1;2.575;1;6;1.50;0.17
18HU11061_1183;1061;47.661;-63.74917;346191;25.68;02-nov-11;17:42:00;29.03;8.8;299.04336;298.37346;0.48;0.152;0.06;1;0.6;1;0.335;1;2.46;1;6;1.79;0.24
18HU11061_1183;1061;47.661;-63.74917;346190;46.8;02-nov-11;17:42:00;30.89;4.43;262.77944;259.9212;0.085;0.057;0.075;1;7.64;1;0.925;1;12.69;1;6;8.26;0.60
18HU11061_1183;1061;47.661;-63.74917;346189;59.29;02-nov-11;17:42:00;31.7;1.33;260.99304;255.14258;0.11;0.053;0.04;1;10.16;1;1.17;1;18.815;1;6;8.68;0.54
18HU11061_1184;1071;47.50033;-63.25317;346200;3.17;02-nov-11;20:22:00;29.07;8.82;NaN;301.36568;1.05;0.253;0.05;1;0.395;1;0.285;1;2.28;1;6;1.39;0.17
18HU11061_1184;1071;47.50033;-63.25317;346199;5.06;02-nov-11;20:22:00;29.08;8.82;NaN;301.32102;1.1;0.226;0.06;1;0.44;1;0.295;1;2.275;1;6;1.49;0.19
18HU11061_1184;1071;47.50033;-63.25317;346198;14.58;02-nov-11;20:22:00;29.21;8.7;NaN;298.86472;1.08;0.177;0.055;1;0.58;1;0.31;1;2.525;1;6;1.87;0.23
18HU11061_1184;1071;47.50033;-63.25317;346197;24.89;02-nov-11;20:22:00;29.42;8.48;NaN;296.63172;0.59;0.134;0.065;1;0.83;1;0.335;1;2.62;1;6;2.48;0.32
18HU11061_1184;1071;47.50033;-63.25317;346196;50.17;02-nov-11;20:22:00;31.25;2.58;NaN;277.02598;0.055;0.044;0.03;1;7.575;1;0.945;1;11.915;1;6;8.02;0.64
18HU11061_1184;1071;47.50033;-63.25317;346195;72.87;02-nov-11;20:22:00;31.68;0.91;NaN;251.41347;0.11;0.063;0.05;1;10.915;1;1.24;1;19.735;1;6;8.80;0.55
18HU11061_1185;1081;47.33017;-62.749;346205;2.68;02-nov-11;23:01:00;28.98;8.91;NaN;298.68608;0.935;0.209;0.045;1;0.42;1;0.285;1;2.315;1;6;1.47;0.18
