Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU76020_284; 10.00; -26; doxy; 281.36  ; Global Impossible Parameter Value
18HU76020_284; 20.00; -27; doxy; 285.82  ; Global Impossible Parameter Value
18HU76020_284; 30.00; -28; doxy; 303.69  ; Global Impossible Parameter Value
18HU76020_284; 50.00; -29; doxy; 303.69  ; Global Impossible Parameter Value
18HU76020_284; 75.00; -30; doxy; 272.43  ; Global Impossible Parameter Value
18HU76020_284; 100.00; -31; doxy; 245.63  ; Global Impossible Parameter Value
18HU76020_284; 125.00; -32; doxy; 200.97  ; Global Impossible Parameter Value
18HU76020_284; 150.00; -33; doxy; 174.17  ; Global Impossible Parameter Value
18HU76020_284; 10.00; -26; doxy; 281.36  ; Regional Impossible Parameter Value
18HU76020_284; 20.00; -27; doxy; 285.82  ; Regional Impossible Parameter Value
18HU76020_284; 30.00; -28; doxy; 303.69  ; Regional Impossible Parameter Value
18HU76020_284; 50.00; -29; doxy; 303.69  ; Regional Impossible Parameter Value
18HU76020_284; 75.00; -30; doxy; 272.43  ; Regional Impossible Parameter Value
18HU76020_284; 100.00; -31; doxy; 245.63  ; Regional Impossible Parameter Value
18HU76020_284; 125.00; -32; doxy; 200.97  ; Regional Impossible Parameter Value
18HU76020_284; 150.00; -33; doxy; 174.17  ; Regional Impossible Parameter Value
18HU76020_304; 10.00; -18; doxy; 285.82  ; Global Impossible Parameter Value
18HU76020_304; 20.00; -19; doxy; 290.29  ; Global Impossible Parameter Value
18HU76020_304; 30.00; -20; doxy; 290.29  ; Global Impossible Parameter Value
18HU76020_304; 50.00; -21; doxy; 299.22  ; Global Impossible Parameter Value
18HU76020_304; 75.00; -22; doxy; 254.56  ; Global Impossible Parameter Value
18HU76020_304; 100.00; -23; doxy; 223.30  ; Global Impossible Parameter Value
18HU76020_304; 125.00; -24; doxy; 192.04  ; Global Impossible Parameter Value
18HU76020_304; 150.00; -25; doxy; 169.71  ; Global Impossible Parameter Value
18HU76020_304; 10.00; -18; doxy; 285.82  ; Regional Impossible Parameter Value
18HU76020_304; 20.00; -19; doxy; 290.29  ; Regional Impossible Parameter Value
18HU76020_304; 30.00; -20; doxy; 290.29  ; Regional Impossible Parameter Value
18HU76020_304; 50.00; -21; doxy; 299.22  ; Regional Impossible Parameter Value
18HU76020_304; 75.00; -22; doxy; 254.56  ; Regional Impossible Parameter Value
18HU76020_304; 100.00; -23; doxy; 223.30  ; Regional Impossible Parameter Value
18HU76020_304; 125.00; -24; doxy; 192.04  ; Regional Impossible Parameter Value
