Filename; Pressure; Uniqueno; Variable; Values; Test failed
18OL17048_1646; 1.88; 453007; doxy; 316.71  ; Global Impossible Parameter Value
18OL17048_1646; 1.88; 453007; doxy; 316.71  ; Regional Impossible Parameter Value
18OL17048_1647; 1.69; 453010; doxy; 321.04  ; Global Impossible Parameter Value
18OL17048_1647; 24.89; 453008; doxy; 272.52  ; Global Impossible Parameter Value
18OL17048_1647; 1.69; 453010; doxy; 321.04  ; Regional Impossible Parameter Value
18OL17048_1647; 24.89; 453008; doxy; 272.52  ; Regional Impossible Parameter Value
18OL17048_1648; 2.18; 453012; doxy; 304.05  ; Global Impossible Parameter Value
18OL17048_1648; 2.18; 453012; doxy; 304.05  ; Regional Impossible Parameter Value
18OL17048_1649; 1.78; 453014; doxy; 301.92  ; Global Impossible Parameter Value
18OL17048_1649; 1.78; 453014; doxy; 301.92  ; Regional Impossible Parameter Value
18OL17048_1650; 1.98; 453016; doxy; 315.77  ; Global Impossible Parameter Value
18OL17048_1650; 1.98; 453016; doxy; 315.77  ; Regional Impossible Parameter Value
18OL17048_1653; 1.69; 453023; cphl; 2.13  ; Constant profile problem
18OL17048_1653; 10.12; 453022; cphl; 2.13  ; Constant profile problem
18OL17048_1654; 1.79; 453025; doxy; 317.69  ; Global Impossible Parameter Value
18OL17048_1654; 1.79; 453025; doxy; 317.69  ; Regional Impossible Parameter Value
18OL17048_1655; 1.79; 453026; doxy; 314.16  ; Global Impossible Parameter Value
18OL17048_1655; 1.79; 453026; doxy; 314.16  ; Regional Impossible Parameter Value
18OL17048_1657; 1.59; 453031; doxy; 314.99  ; Global Impossible Parameter Value
18OL17048_1657; 17.75; 453029; doxy; 296.10  ; Global Impossible Parameter Value
18OL17048_1657; 1.59; 453031; doxy; 314.99  ; Regional Impossible Parameter Value
18OL17048_1657; 17.75; 453029; doxy; 296.10  ; Regional Impossible Parameter Value
18OL17048_1658; 1.98; 453033; doxy; 303.11  ; Global Impossible Parameter Value
18OL17048_1658; 1.98; 453033; doxy; 303.11  ; Regional Impossible Parameter Value
18OL17048_1659; 1.59; 453038; doxy; 295.52  ; Global Impossible Parameter Value
18OL17048_1659; 50.37; 453035; doxy; 284.31  ; Global Impossible Parameter Value
18OL17048_1659; 1.59; 453038; doxy; 295.52  ; Regional Impossible Parameter Value
18OL17048_1659; 50.37; 453035; doxy; 284.31  ; Regional Impossible Parameter Value
18OL17048_1660; 1.59; 453042; doxy; 310.32  ; Global Impossible Parameter Value
18OL17048_1660; 40.55; 453039; doxy; 273.63  ; Global Impossible Parameter Value
18OL17048_1660; 1.59; 453042; doxy; 310.32  ; Regional Impossible Parameter Value
18OL17048_1660; 40.55; 453039; doxy; 273.63  ; Regional Impossible Parameter Value
18OL17048_1662; 1.59; 453050; doxy; 314.09  ; Global Impossible Parameter Value
18OL17048_1662; 50.77; 453047; doxy; 276.13  ; Global Impossible Parameter Value
18OL17048_1662; 135.21; 453045; doxy; 274.08  ; Global Impossible Parameter Value
18OL17048_1662; 1.59; 453050; doxy; 314.09  ; Regional Impossible Parameter Value
18OL17048_1662; 50.77; 453047; doxy; 276.13  ; Regional Impossible Parameter Value
18OL17048_1662; 135.21; 453045; doxy; 274.08  ; Regional Impossible Parameter Value
