Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU10070_1115; 4.96; 344658; doxy; 286.67  ; Global Impossible Parameter Value
18HU10070_1115; 9.42; 344657; doxy; 286.58  ; Global Impossible Parameter Value
18HU10070_1115; 20.33; 344656; doxy; 285.11  ; Global Impossible Parameter Value
18HU10070_1115; 39.18; 344654; doxy; 276.36  ; Global Impossible Parameter Value
18HU10070_1115; 50.38; 344653; doxy; 272.83  ; Global Impossible Parameter Value
18HU10070_1115; 59.81; 344652; doxy; 268.72  ; Global Impossible Parameter Value
18HU10070_1115; 65.46; 344651; doxy; 270.82  ; Global Impossible Parameter Value
18HU10070_1115; 4.96; 344658; doxy; 286.67  ; Regional Impossible Parameter Value
18HU10070_1115; 9.42; 344657; doxy; 286.58  ; Regional Impossible Parameter Value
18HU10070_1115; 20.33; 344656; doxy; 285.11  ; Regional Impossible Parameter Value
18HU10070_1115; 39.18; 344654; doxy; 276.36  ; Regional Impossible Parameter Value
18HU10070_1115; 50.38; 344653; doxy; 272.83  ; Regional Impossible Parameter Value
18HU10070_1115; 59.81; 344652; doxy; 268.72  ; Regional Impossible Parameter Value
18HU10070_1115; 65.46; 344651; doxy; 270.82  ; Regional Impossible Parameter Value
18HU10070_1126; 5.06; 344668; doxy; 291.36  ; Global Impossible Parameter Value
18HU10070_1126; 10.02; 344667; doxy; 288.95  ; Global Impossible Parameter Value
18HU10070_1126; 31.34; 344665; doxy; 288.68  ; Global Impossible Parameter Value
18HU10070_1126; 50.68; 344663; doxy; 266.58  ; Global Impossible Parameter Value
18HU10070_1126; 99.37; 344660; doxy; 259.12  ; Global Impossible Parameter Value
18HU10070_1126; 122.96; 344659; doxy; 211.02  ; Global Impossible Parameter Value
18HU10070_1126; 5.06; 344668; doxy; 291.36  ; Regional Impossible Parameter Value
18HU10070_1126; 10.02; 344667; doxy; 288.95  ; Regional Impossible Parameter Value
18HU10070_1126; 31.34; 344665; doxy; 288.68  ; Regional Impossible Parameter Value
18HU10070_1126; 50.68; 344663; doxy; 266.58  ; Regional Impossible Parameter Value
18HU10070_1126; 99.37; 344660; doxy; 259.12  ; Regional Impossible Parameter Value
18HU10070_1126; 122.96; 344659; doxy; 211.02  ; Regional Impossible Parameter Value
18HU10070_1130; 3.47; 344679; doxy; 279.79  ; Global Impossible Parameter Value
18HU10070_1130; 9.72; 344678; doxy; 280.02  ; Global Impossible Parameter Value
18HU10070_1130; 29.26; 344676; doxy; 276.00  ; Global Impossible Parameter Value
18HU10070_1130; 49.69; 344674; doxy; 269.03  ; Global Impossible Parameter Value
18HU10070_1130; 97.59; 344671; doxy; 193.96  ; Global Impossible Parameter Value
18HU10070_1130; 198.60; 344670; doxy; 154.12  ; Global Impossible Parameter Value
18HU10070_1130; 218.22; 344669; doxy; 150.64  ; Global Impossible Parameter Value
18HU10070_1130; 3.47; 344679; doxy; 279.79  ; Regional Impossible Parameter Value
18HU10070_1130; 9.72; 344678; doxy; 280.02  ; Regional Impossible Parameter Value
18HU10070_1130; 29.26; 344676; doxy; 276.00  ; Regional Impossible Parameter Value
18HU10070_1130; 49.69; 344674; doxy; 269.03  ; Regional Impossible Parameter Value
18HU10070_1130; 97.59; 344671; doxy; 193.96  ; Regional Impossible Parameter Value
18HU10070_1130; 198.60; 344670; doxy; 154.12  ; Regional Impossible Parameter Value
18HU10070_1130; 218.22; 344669; doxy; 150.64  ; Regional Impossible Parameter Value
18HU10070_1131; 4.36; 344687; doxy; 269.72  ; Global Impossible Parameter Value
18HU10070_1131; 9.92; 344686; doxy; 270.24  ; Global Impossible Parameter Value
18HU10070_1131; 20.14; 344685; doxy; 268.90  ; Global Impossible Parameter Value
18HU10070_1131; 29.66; 344684; doxy; 269.52  ; Global Impossible Parameter Value
18HU10070_1131; 50.59; 344682; doxy; 240.81  ; Global Impossible Parameter Value
18HU10070_1131; 63.58; 344680; doxy; 233.48  ; Global Impossible Parameter Value
18HU10070_1131; 4.36; 344687; doxy; 269.72  ; Regional Impossible Parameter Value
18HU10070_1131; 9.92; 344686; doxy; 270.24  ; Regional Impossible Parameter Value
