CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;terrain;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU02070_003;SEGB-09;44.725;-51.395;255627;31;11-nov-02;10:02:00;31.25;32.294;1;288.1437;4;6.512;1;0.33;1;1.4;1;0.46;1;2.83;1;6;3.04;0.49
18HU02070_003;SEGB-09;44.725;-51.395;255626;41;11-nov-02;10:02:00;41.39;32.386;1;284.571;4;5.582;1;0.16;1;2.03;1;0.57;1;3.16;1;6;3.56;0.64
18HU02070_003;SEGB-09;44.725;-51.395;255625;51;11-nov-02;10:02:00;51.33;32.827;1;280.373;4;2.164;1;0.1;1;4.41;1;1.33;1;8.53;1;6;3.32;0.52
18HU02070_003;SEGB-09;44.725;-51.395;255624;66;11-nov-02;10:02:00;66.55;32.828;1;279.5691;4;2.156;1;0.17;1;3.66;1;1.13;1;6.53;1;6;3.24;0.56
18HU02070_014;SEGB-10;44.3633;-51.1033;255632;12;11-nov-02;13:15:00;12.08;32.369;1;283.2758;4;7.402;1;0.62;1;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU02070_014;SEGB-10;44.3633;-51.1033;255631;66;11-nov-02;13:15:00;66.21;32.845;1;264.0722;4;2.71;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU02070_025;SEGB-11;44;-50.805;255639;5;11-nov-02;15:47:00;5.41;32.5;1;278.8099;4;7.804;1;0.6;1;0.88;1;0.5;1;3.49;1;6;1.76;0.25
18HU02070_025;SEGB-11;44;-50.805;255638;9;11-nov-02;15:47:00;9.45;32.5;1;278.7652;4;7.79;1;0.62;1;1.04;1;0.77;1;3.64;1;6;1.35;0.29
18HU02070_025;SEGB-11;44;-50.805;255637;19;11-nov-02;15:47:00;19.55;32.5;1;278.1847;4;7.722;1;0.61;1;0.85;1;0.71;1;3.75;1;6;1.20;0.23
18HU02070_025;SEGB-11;44;-50.805;255636;29;11-nov-02;15:47:00;29.67;32.499;1;277.1575;4;7.712;1;0.56;1;1.49;1;0.81;1;3.46;1;6;1.84;0.43
18HU02070_025;SEGB-11;44;-50.805;255635;40;11-nov-02;15:47:00;40.78;32.606;1;270.6372;4;7.038;1;0.19;1;1.61;1;0.71;1;4.52;1;6;2.27;0.36
18HU02070_025;SEGB-11;44;-50.805;255634;50;11-nov-02;15:47:00;50.73;32.828;1;270.2352;4;3.967;1;0.12;1;2.88;1;1.07;1;7.72;1;6;2.69;0.37
18HU02070_025;SEGB-11;44;-50.805;255633;65;11-nov-02;15:47:00;65.15;32.942;1;273.0041;4;2.594;1;0.15;1;4.72;1;1.67;1;9.84;1;6;2.83;0.48
18HU02070_036;SEGB-12;43.6333;-50.5167;255646;5;11-nov-02;19:24:00;5.44;32.534;1;280.3283;4;8.591;1;0.76;1;0.62;1;0.36;1;2.74;1;6;1.72;0.23
18HU02070_036;SEGB-12;43.6333;-50.5167;255645;11;11-nov-02;19:24:00;10.88;32.533;1;280.239;4;8.605;1;0.76;1;0.66;1;0.86;1;3.06;1;6;0.77;0.22
18HU02070_036;SEGB-12;43.6333;-50.5167;255644;21;11-nov-02;19:24:00;21.01;32.543;1;274.8352;4;8.226;1;0.52;1;0.64;1;0.41;1;2.95;1;6;1.56;0.22
18HU02070_036;SEGB-12;43.6333;-50.5167;255643;30;11-nov-02;19:24:00;30.71;32.543;1;274.076;4;8.223;1;0.41;1;0.66;1;0.42;1;3.05;1;6;1.57;0.22
18HU02070_036;SEGB-12;43.6333;-50.5167;255642;40;11-nov-02;19:24:00;40.69;32.574;1;274.1653;4;7.211;1;0.19;1;1.72;1;0.96;1;3.98;1;6;1.79;0.43
18HU02070_036;SEGB-12;43.6333;-50.5167;255641;50;11-nov-02;19:24:00;50.75;32.665;1;278.2293;4;5.757;1;0.13;1;1.92;1;0.95;1;5.13;1;6;2.02;0.37
18HU02070_036;SEGB-12;43.6333;-50.5167;255640;59;11-nov-02;19:24:00;59.78;32.836;1;290.2874;4;2.648;1;0.23;1;4.01;1;1.44;1;8.61;1;6;2.78;0.47
18HU02070_047;SEGB-13;43.2;-50.1667;255653;5;11-nov-02;22:20:00;4.61;32.558;1;287.0719;4;7.294;1;0.47;1;1.44;1;0.43;1;3.34;1;6;3.35;0.43
18HU02070_047;SEGB-13;43.2;-50.1667;255652;10;11-nov-02;22:20:00;9.65;32.559;1;286.9826;4;7.257;1;0.6;1;1.15;1;0.5;1;4.06;1;6;2.30;0.28
18HU02070_047;SEGB-13;43.2;-50.1667;255651;20;11-nov-02;22:20:00;20.05;32.565;1;282.1593;4;6.925;1;0.44;1;1.76;1;0.58;1;4.54;1;6;3.03;0.39
18HU02070_047;SEGB-13;43.2;-50.1667;255650;30;11-nov-02;22:20:00;30.03;32.568;1;282.1593;4;6.851;1;0.31;1;1.49;1;0.8;1;4.83;1;6;1.86;0.31
18HU02070_047;SEGB-13;43.2;-50.1667;255649;41;11-nov-02;22:20:00;41.01;32.579;1;281.5341;4;6.706;1;0.26;1;1.75;1;0.71;1;4.83;1;6;2.46;0.36
18HU02070_047;SEGB-13;43.2;-50.1667;255648;51;11-nov-02;22:20:00;51.03;32.688;1;284.1244;4;5.319;1;0.22;1;2.53;1;0.72;1;5.63;1;6;3.51;0.45
18HU02070_047;SEGB-13;43.2;-50.1667;255647;63;11-nov-02;22:20:00;63;32.932;1;293.9941;4;1.459;1;0.58;1;6.14;1;1.47;1;10.83;1;6;4.18;0.57
18HU02070_058;SEGB-14;42.92;-49.9417;255654;177;12-nov-02;00:38:00;178.77;34.329;1;268.1809;4;2.771;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU02070_069;SEGB-15;42.85;-49.8867;255664;5;12-nov-02;01:25:00;4.87;32.55;1;296.8524;4;6.075;1;0.61;1;1.94;1;0.54;1;4.67;1;6;3.59;0.42
18HU02070_069;SEGB-15;42.85;-49.8867;255663;10;12-nov-02;01:25:00;9.9;32.556;1;296.4951;4;5.667;1;0.59;1;2.5;1;0.47;1;4.46;1;6;5.32;0.56
18HU02070_069;SEGB-15;42.85;-49.8867;255662;19;12-nov-02;01:25:00;19.65;32.673;1;295.7359;4;5.033;1;0.53;1;3.06;1;0.61;1;4.43;1;6;5.02;0.69
18HU02070_069;SEGB-15;42.85;-49.8867;255661;29;12-nov-02;01:25:00;29.71;32.781;1;298.0582;4;4.558;1;0.62;1;3.05;1;0.62;1;4.99;1;6;4.92;0.61
18HU02070_069;SEGB-15;42.85;-49.8867;255660;39;12-nov-02;01:25:00;39.6;32.883;1;299.6659;4;4.169;1;0.65;1;3.96;1;0.92;1;5.54;1;6;4.30;0.71
18HU02070_069;SEGB-15;42.85;-49.8867;255659;49;12-nov-02;01:25:00;49.57;33.015;1;298.3261;4;3.943;1;0.33;1;5.16;1;0.94;1;5.7;1;6;5.49;0.91
18HU02070_069;SEGB-15;42.85;-49.8867;255658;74;12-nov-02;01:25:00;74.68;33.317;1;297.7902;4;1.492;1;0.1;1;8.77;1;1.41;1;9;1;6;6.22;0.97
18HU02070_069;SEGB-15;42.85;-49.8867;255657;99;12-nov-02;01:25:00;100.18;33.65;1;294.2174;4;1.902;1;0.04;1;9.97;1;1.46;1;8.77;1;6;6.83;1.14
18HU02070_069;SEGB-15;42.85;-49.8867;255656;150;12-nov-02;01:25:00;150.97;34.375;1;234.2396;4;4.67;1;NaN;9;16.44;1;1.87;1;10.58;1;6;8.79;1.55
18HU02070_069;SEGB-15;42.85;-49.8867;255655;399;12-nov-02;01:25:00;401.78;34.706;1;263.6703;4;3.663;1;NaN;9;16.99;1;1.53;1;10.46;1;6;11.10;1.62
18HU02070_080;SEGB-16;42.775;-49.8283;255665;1490;12-nov-02;03:24:00;1497.08;34.868;1;277.4701;4;3.424;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU02070_091;SEGB-17;42.5883;-49.6833;255675;6;12-nov-02;06:05:00;5.77;33.115;1;269.9673;4;10.272;1;0.58;1;0.61;1;0.38;1;1.34;1;6;1.61;0.46
18HU02070_091;SEGB-17;42.5883;-49.6833;255674;10;12-nov-02;06:05:00;10.13;33.201;1;267.9576;4;10.542;1;0.54;1;0.48;1;0.21;1;1.36;1;6;2.29;0.35
18HU02070_091;SEGB-17;42.5883;-49.6833;255673;20;12-nov-02;06:05:00;19.87;33.465;1;261.6606;4;11.305;1;0.51;1;0.31;1;0.23;1;1.41;1;6;1.35;0.22
18HU02070_091;SEGB-17;42.5883;-49.6833;255672;30;12-nov-02;06:05:00;30.28;33.743;1;253.0859;4;12.069;1;0.2;1;0.83;1;0.23;1;1.31;1;6;3.61;0.63
18HU02070_091;SEGB-17;42.5883;-49.6833;255671;40;12-nov-02;06:05:00;40.32;33.343;1;281.3108;4;7.287;1;0.15;1;1.84;1;0.32;1;2.5;1;6;5.75;0.74
18HU02070_091;SEGB-17;42.5883;-49.6833;255670;49;12-nov-02;06:05:00;49.64;33.379;1;287.0719;4;6.177;1;0.12;1;3.53;1;0.81;1;3.79;1;6;4.36;0.93
18HU02070_091;SEGB-17;42.5883;-49.6833;255669;75;12-nov-02;06:05:00;75.29;34.023;1;266.8858;4;4.092;1;0;1;8.41;1;1.46;1;5.57;1;6;5.76;1.51
18HU02070_091;SEGB-17;42.5883;-49.6833;255668;100;12-nov-02;06:05:00;100.29;34.187;1;254.8723;4;4.305;1;0;1;12.6;1;1.45;1;7.46;1;6;8.69;1.69
18HU02070_091;SEGB-17;42.5883;-49.6833;255667;148;12-nov-02;06:05:00;149.6;34.56;1;213.5622;4;6.111;1;NaN;9;16.65;1;2.21;1;9.63;1;6;7.53;1.73
18HU02070_091;SEGB-17;42.5883;-49.6833;255666;2573;12-nov-02;06:05:00;2578.73;34.91;1;268.5382;4;2.84;1;NaN;9;14.69;1;1.87;1;10.78;1;6;7.86;1.36
18HU02070_102;SEGB-18;42.395;-49.5183;255677;11;12-nov-02;13:00:00;10.85;32.797;1;282.4273;4;8.697;1;0.75;1;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU02070_102;SEGB-18;42.395;-49.5183;255676;2934;12-nov-02;13:00:00;2937.48;34.908;1;268.1362;4;2.54;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU02070_277;FC-12;47;-48.1167;255808;4;15-nov-02;22:23:00;4.33;32.826;1;320.5219;4;2.587;1;0.24;1;3.38;1;0.91;1;3.29;1;6;3.71;1.03
18HU02070_277;FC-12;47;-48.1167;255807;9;15-nov-02;22:23:00;8.8;32.823;1;320.2093;4;2.598;1;0.62;1;3.43;1;1.19;1;3.49;1;6;2.88;0.98
18HU02070_277;FC-12;47;-48.1167;255806;19;15-nov-02;22:23:00;18.93;32.826;1;320.12;4;2.585;1;0.61;1;3.55;1;0.6;1;4.3;1;6;5.92;0.83
18HU02070_277;FC-12;47;-48.1167;255805;29;15-nov-02;22:23:00;29.14;33.02;1;313.6443;4;0.822;1;0.21;1;7.57;1;1.32;1;7.53;1;6;5.73;1.01
18HU02070_277;FC-12;47;-48.1167;255804;40;15-nov-02;22:23:00;40.16;33.122;1;310.1162;4;0.348;1;0.15;1;8.18;1;1.39;1;8.58;1;6;5.88;0.95
18HU02070_277;FC-12;47;-48.1167;255803;50;15-nov-02;22:23:00;50.37;33.327;1;303.2387;4;-0.269;1;0.02;1;9.92;1;1.44;1;8.86;1;6;6.89;1.12
18HU02070_277;FC-12;47;-48.1167;255802;75;15-nov-02;22:23:00;76.07;33.552;1;296.0485;4;-0.12;1;0.01;1;11.4;1;1.57;1;10.12;1;6;7.26;1.13
18HU02070_277;FC-12;47;-48.1167;255801;106;15-nov-02;22:23:00;106.71;33.846;1;282.8293;4;0.385;1;0;1;9.26;1;1.15;1;8.39;1;6;8.05;1.10
18HU02070_277;FC-12;47;-48.1167;255800;124;15-nov-02;22:23:00;124.75;33.923;1;276.5769;4;0.582;1;NaN;9;12.83;1;1.37;1;12.34;1;6;9.36;1.04
18HU02070_278;FC-11;47;-48.6167;255809;93;16-nov-02;01:45:00;94.23;33.478;1;292.7883;4;-0.081;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU02070_279;FC-10;47;-49.1167;255816;6;16-nov-02;04:54:00;5.86;32.592;1;322.085;4;2.522;1;0.47;1;2.81;1;0.7;1;3.25;1;6;4.01;0.86
18HU02070_279;FC-10;47;-49.1167;255815;10;16-nov-02;04:54:00;10.17;32.593;1;320.9685;4;2.524;1;0.54;1;2.51;1;0.67;1;2.92;1;6;3.75;0.86
18HU02070_279;FC-10;47;-49.1167;255814;20;16-nov-02;04:54:00;20.46;32.594;1;318.9589;4;2.522;1;0.51;1;3.32;1;0.83;1;3.7;1;6;4.00;0.90
18HU02070_279;FC-10;47;-49.1167;255813;29;16-nov-02;04:54:00;28.9;32.595;1;318.6909;4;2.51;1;0.48;1;3.26;1;0.91;1;3.7;1;6;3.58;0.88
18HU02070_279;FC-10;47;-49.1167;255812;40;16-nov-02;04:54:00;40.59;32.859;1;310.5182;4;0.201;1;0.38;1;3.98;1;1.04;1;4.76;1;6;3.83;0.84
18HU02070_279;FC-10;47;-49.1167;255811;50;16-nov-02;04:54:00;50.91;32.985;1;304.1765;4;-0.587;1;0.07;1;6.58;1;1.49;1;7.3;1;6;4.42;0.90
18HU02070_279;FC-10;47;-49.1167;255810;75;16-nov-02;04:54:00;75.83;33.201;1;294.1281;4;-1.042;1;0.04;1;10.48;1;1.73;1;12.56;1;6;6.06;0.83
18HU02070_280;FC-09;47;-50;255823;5;16-nov-02;09:50:00;5.37;32.396;1;311.3667;4;3.456;1;0.5;1;2.83;1;0.82;1;3.16;1;6;3.45;0.90
18HU02070_280;FC-09;47;-50;255822;10;16-nov-02;09:50:00;10.55;32.395;1;311.6794;4;3.456;1;0.52;1;2.32;1;0.74;1;2.91;1;6;3.14;0.80
18HU02070_280;FC-09;47;-50;255821;20;16-nov-02;09:50:00;20.21;32.396;1;311.59;4;3.457;1;0.55;1;2.35;1;0.73;1;2.96;1;6;3.22;0.79
18HU02070_280;FC-09;47;-50;255820;31;16-nov-02;09:50:00;30.89;32.397;1;311.5453;4;3.453;1;0.57;1;2.26;1;0.72;1;3;1;6;3.14;0.75
18HU02070_280;FC-09;47;-50;255819;36;16-nov-02;09:50:00;36.28;32.414;1;311.724;4;3.386;1;0.56;1;1.88;1;0.61;1;2.12;1;6;3.08;0.89
18HU02070_280;FC-09;47;-50;255818;47;16-nov-02;09:50:00;47.18;32.556;1;312.0813;4;2.64;1;0.34;1;2.29;1;0.65;1;2.59;1;6;3.52;0.88
18HU02070_280;FC-09;47;-50;255817;76;16-nov-02;09:50:00;76.64;32.928;1;283.2758;4;0.125;1;0.05;1;7.28;1;1.67;1;9.02;1;6;4.36;0.81
18HU02070_281;FC-08;47;-50.6667;255824;169;16-nov-02;12:49:00;170.38;33.357;1;289.0369;4;-0.888;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU02070_282;FC-07;47;-51;255832;4;16-nov-02;14:39:00;4.03;32.339;1;316.7259;4;2.881;1;0.34;1;2.84;1;1.12;1;3.82;1;6;2.54;0.74
18HU02070_282;FC-07;47;-51;255831;9;16-nov-02;14:39:00;8.99;32.338;1;316.8598;4;2.875;1;0.32;1;2.86;1;1.18;1;3.8;1;6;2.42;0.75
18HU02070_282;FC-07;47;-51;255830;19;16-nov-02;14:39:00;18.83;32.338;1;316.9938;4;2.867;1;0.33;1;3.06;1;1.17;1;4.14;1;6;2.62;0.74
18HU02070_282;FC-07;47;-51;255829;29;16-nov-02;14:39:00;28.87;32.341;1;316.8152;4;2.84;1;0.3;1;2.77;1;1.27;1;3.81;1;6;2.18;0.73
18HU02070_282;FC-07;47;-51;255828;39;16-nov-02;14:39:00;39.05;32.35;1;316.6366;4;2.784;1;0.3;1;2.07;1;0.68;1;2.94;1;6;3.04;0.70
18HU02070_282;FC-07;47;-51;255827;49;16-nov-02;14:39:00;49.49;32.389;1;316.9045;4;2.611;1;0.24;1;2.08;1;0.81;1;3.07;1;6;2.57;0.68
18HU02070_282;FC-07;47;-51;255826;74;16-nov-02;14:39:00;74.38;32.996;1;303.9086;4;-0.465;1;0.04;1;5.84;1;1.18;1;6.87;1;6;4.95;0.85
18HU02070_282;FC-07;47;-51;255825;100;16-nov-02;14:39:00;100.36;33.273;1;294.9767;4;-0.942;1;0.01;1;8.69;1;1.27;1;10.21;1;6;6.84;0.85
18HU02070_283;FC-06;47;-51.485;255834;10;16-nov-02;17:34:00;10.08;32.135;1;300.4698;4;4.847;1;0.3;1;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU02070_283;FC-06;47;-51.485;255833;93;16-nov-02;17:34:00;94.2;33.282;1;296.4951;4;-0.955;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU02070_285;FC-05;47;-52.0333;255843;4;16-nov-02;20:08:00;4.5;31.889;1;315.7434;4;3.681;1;0.57;1;1.61;1;0.57;1;3.15;1;6;2.82;0.51
18HU02070_285;FC-05;47;-52.0333;255842;9;16-nov-02;20:08:00;9.35;31.89;1;315.8327;4;3.682;1;0.58;1;1.8;1;0.58;1;3.1;1;6;3.10;0.58
18HU02070_285;FC-05;47;-52.0333;255841;19;16-nov-02;20:08:00;19.02;31.986;1;316.8598;4;3.429;1;0.65;1;1.77;1;0.51;1;3.58;1;6;3.47;0.49
18HU02070_285;FC-05;47;-52.0333;255840;30;16-nov-02;20:08:00;29.85;32.484;1;316.7705;4;2.182;1;0.18;1;3.2;1;0.91;1;4.47;1;6;3.52;0.72
