Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU18051_1707; 2.38; 454619; doxy; 310.01  ; Global Impossible Parameter Value
18HU18051_1707; 25.19; 454617; doxy; 299.96  ; Global Impossible Parameter Value
18HU18051_1707; 73.66; 454616; doxy; 241.41  ; Global Impossible Parameter Value
18HU18051_1707; 2.38; 454619; doxy; 310.01  ; Regional Impossible Parameter Value
18HU18051_1707; 25.19; 454617; doxy; 299.96  ; Regional Impossible Parameter Value
18HU18051_1707; 73.66; 454616; doxy; 241.41  ; Regional Impossible Parameter Value
18HU18051_1708; 2.38; 454623; doxy; 300.70  ; Global Impossible Parameter Value
18HU18051_1708; 25.48; 454621; doxy; 301.16  ; Global Impossible Parameter Value
18HU18051_1708; 66.33; 454620; doxy; 243.71  ; Global Impossible Parameter Value
18HU18051_1708; 2.38; 454623; doxy; 300.70  ; Regional Impossible Parameter Value
18HU18051_1708; 25.48; 454621; doxy; 301.16  ; Regional Impossible Parameter Value
18HU18051_1708; 66.33; 454620; doxy; 243.71  ; Regional Impossible Parameter Value
18HU18051_1709; 2.58; 454627; doxy; 305.41  ; Global Impossible Parameter Value
18HU18051_1709; 25.38; 454625; doxy; 303.06  ; Global Impossible Parameter Value
18HU18051_1709; 65.34; 454624; doxy; 276.13  ; Global Impossible Parameter Value
18HU18051_1709; 2.58; 454627; doxy; 305.41  ; Regional Impossible Parameter Value
18HU18051_1709; 25.38; 454625; doxy; 303.06  ; Regional Impossible Parameter Value
18HU18051_1709; 65.34; 454624; doxy; 276.13  ; Regional Impossible Parameter Value
18HU18051_1710; 2.97; 454631; doxy; 291.25  ; Global Impossible Parameter Value
18HU18051_1710; 25.98; 454629; doxy; 297.52  ; Global Impossible Parameter Value
18HU18051_1710; 54.43; 454628; doxy; 282.12  ; Global Impossible Parameter Value
18HU18051_1710; 2.97; 454631; doxy; 291.25  ; Regional Impossible Parameter Value
18HU18051_1710; 25.98; 454629; doxy; 297.52  ; Regional Impossible Parameter Value
18HU18051_1710; 54.43; 454628; doxy; 282.12  ; Regional Impossible Parameter Value
18HU18051_1699; 4.96; 454635; doxy; 301.57  ; Global Impossible Parameter Value
18HU18051_1699; 25.68; 454633; doxy; 301.92  ; Global Impossible Parameter Value
18HU18051_1699; 34.90; 454632; doxy; 297.48  ; Global Impossible Parameter Value
18HU18051_1699; 4.96; 454635; doxy; 301.57  ; Regional Impossible Parameter Value
18HU18051_1699; 25.68; 454633; doxy; 301.92  ; Regional Impossible Parameter Value
18HU18051_1699; 34.90; 454632; doxy; 297.48  ; Regional Impossible Parameter Value
18HU18051_1700; 2.97; 454685; doxy; 310.86  ; Global Impossible Parameter Value
18HU18051_1700; 25.19; 454683; doxy; 309.49  ; Global Impossible Parameter Value
18HU18051_1700; 81.69; 454682; doxy; 283.41  ; Global Impossible Parameter Value
18HU18051_1700; 2.97; 454685; doxy; 310.86  ; Regional Impossible Parameter Value
18HU18051_1700; 25.19; 454683; doxy; 309.49  ; Regional Impossible Parameter Value
18HU18051_1700; 81.69; 454682; doxy; 283.41  ; Regional Impossible Parameter Value
18HU18051_1701; 3.47; 454689; doxy; 295.52  ; Global Impossible Parameter Value
18HU18051_1701; 25.68; 454687; doxy; 296.01  ; Global Impossible Parameter Value
18HU18051_1701; 62.86; 454686; doxy; 243.53  ; Global Impossible Parameter Value
18HU18051_1701; 3.47; 454689; doxy; 295.52  ; Regional Impossible Parameter Value
18HU18051_1701; 25.68; 454687; doxy; 296.01  ; Regional Impossible Parameter Value
18HU18051_1701; 62.86; 454686; doxy; 243.53  ; Regional Impossible Parameter Value
18HU18051_1702; 3.37; 454693; doxy; 294.98  ; Global Impossible Parameter Value
18HU18051_1702; 25.68; 454691; doxy; 295.43  ; Global Impossible Parameter Value
18HU18051_1702; 48.98; 454690; doxy; 267.85  ; Global Impossible Parameter Value
18HU18051_1702; 3.37; 454693; doxy; 294.98  ; Regional Impossible Parameter Value
18HU18051_1702; 25.68; 454691; doxy; 295.43  ; Regional Impossible Parameter Value
18HU18051_1702; 48.98; 454690; doxy; 267.85  ; Regional Impossible Parameter Value
18HU18051_1703; 2.97; 454697; doxy; 304.16  ; Global Impossible Parameter Value
18HU18051_1703; 25.29; 454695; doxy; 306.75  ; Global Impossible Parameter Value
18HU18051_1703; 72.58; 454694; doxy; 226.34  ; Global Impossible Parameter Value
18HU18051_1703; 2.97; 454697; doxy; 304.16  ; Regional Impossible Parameter Value
18HU18051_1703; 25.29; 454695; doxy; 306.75  ; Regional Impossible Parameter Value
18HU18051_1703; 72.58; 454694; doxy; 226.34  ; Regional Impossible Parameter Value
18HU18051_1704; 2.08; 454701; doxy; 311.17  ; Global Impossible Parameter Value
18HU18051_1704; 26.28; 454699; doxy; 309.25  ; Global Impossible Parameter Value
18HU18051_1704; 80.01; 454698; doxy; 228.03  ; Global Impossible Parameter Value
18HU18051_1704; 2.08; 454701; doxy; 311.17  ; Regional Impossible Parameter Value
18HU18051_1704; 26.28; 454699; doxy; 309.25  ; Regional Impossible Parameter Value
18HU18051_1704; 80.01; 454698; doxy; 228.03  ; Regional Impossible Parameter Value
18HU18051_1705; 2.38; 454705; doxy; 313.89  ; Global Impossible Parameter Value
18HU18051_1705; 25.78; 454703; doxy; 312.22  ; Global Impossible Parameter Value
18HU18051_1705; 77.33; 454702; doxy; 253.40  ; Global Impossible Parameter Value
18HU18051_1705; 2.38; 454705; doxy; 313.89  ; Regional Impossible Parameter Value
18HU18051_1705; 25.78; 454703; doxy; 312.22  ; Regional Impossible Parameter Value
18HU18051_1705; 77.33; 454702; doxy; 253.40  ; Regional Impossible Parameter Value
18HU18051_1706; 3.67; 454709; doxy; 305.54  ; Global Impossible Parameter Value
18HU18051_1706; 25.58; 454707; doxy; 306.01  ; Global Impossible Parameter Value
18HU18051_1706; 64.84; 454706; doxy; 267.87  ; Global Impossible Parameter Value
18HU18051_1706; 3.67; 454709; doxy; 305.54  ; Regional Impossible Parameter Value
18HU18051_1706; 25.58; 454707; doxy; 306.01  ; Regional Impossible Parameter Value
18HU18051_1706; 64.84; 454706; doxy; 267.87  ; Regional Impossible Parameter Value
