Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU05071_802; 2.28; 289237; doxy; 311.39  ; Global Impossible Parameter Value
18HU05071_802; 5.06; 289236; doxy; 311.55  ; Global Impossible Parameter Value
18HU05071_802; 15.57; 289235; doxy; 311.41  ; Global Impossible Parameter Value
18HU05071_802; 25.38; 289234; doxy; 310.30  ; Global Impossible Parameter Value
18HU05071_802; 2.28; 289237; doxy; 311.39  ; Regional Impossible Parameter Value
18HU05071_802; 5.06; 289236; doxy; 311.55  ; Regional Impossible Parameter Value
18HU05071_802; 15.57; 289235; doxy; 311.41  ; Regional Impossible Parameter Value
18HU05071_802; 25.38; 289234; doxy; 310.30  ; Regional Impossible Parameter Value
18HU05071_803; 2.28; 289243; doxy; 314.81  ; Global Impossible Parameter Value
18HU05071_803; 5.75; 289242; doxy; 315.17  ; Global Impossible Parameter Value
18HU05071_803; 16.16; 289241; doxy; 314.54  ; Global Impossible Parameter Value
18HU05071_803; 23.80; 289240; doxy; 313.29  ; Global Impossible Parameter Value
18HU05071_803; 49.18; 289239; doxy; 300.20  ; Global Impossible Parameter Value
18HU05071_803; 70.29; 289238; doxy; 231.27  ; Global Impossible Parameter Value
18HU05071_803; 2.28; 289243; doxy; 314.81  ; Regional Impossible Parameter Value
18HU05071_803; 5.75; 289242; doxy; 315.17  ; Regional Impossible Parameter Value
18HU05071_803; 16.16; 289241; doxy; 314.54  ; Regional Impossible Parameter Value
18HU05071_803; 23.80; 289240; doxy; 313.29  ; Regional Impossible Parameter Value
18HU05071_803; 49.18; 289239; doxy; 300.20  ; Regional Impossible Parameter Value
18HU05071_803; 70.29; 289238; doxy; 231.27  ; Regional Impossible Parameter Value
18HU05071_804; 2.28; 289248; doxy; 313.11  ; Global Impossible Parameter Value
18HU05071_804; 5.35; 289247; doxy; 312.98  ; Global Impossible Parameter Value
18HU05071_804; 15.37; 289246; doxy; 312.84  ; Global Impossible Parameter Value
18HU05071_804; 26.87; 289245; doxy; 311.55  ; Global Impossible Parameter Value
18HU05071_804; 52.25; 289244; doxy; 278.01  ; Global Impossible Parameter Value
18HU05071_804; 2.28; 289248; doxy; 313.11  ; Regional Impossible Parameter Value
18HU05071_804; 5.35; 289247; doxy; 312.98  ; Regional Impossible Parameter Value
18HU05071_804; 15.37; 289246; doxy; 312.84  ; Regional Impossible Parameter Value
18HU05071_804; 26.87; 289245; doxy; 311.55  ; Regional Impossible Parameter Value
18HU05071_804; 52.25; 289244; doxy; 278.01  ; Regional Impossible Parameter Value
18HU05071_805; 2.18; 289254; doxy; 313.20  ; Global Impossible Parameter Value
18HU05071_805; 5.26; 289253; doxy; 313.16  ; Global Impossible Parameter Value
18HU05071_805; 16.26; 289252; doxy; 311.68  ; Global Impossible Parameter Value
18HU05071_805; 25.38; 289251; doxy; 310.39  ; Global Impossible Parameter Value
18HU05071_805; 49.08; 289250; doxy; 246.79  ; Global Impossible Parameter Value
18HU05071_805; 68.31; 289249; doxy; 231.70  ; Global Impossible Parameter Value
18HU05071_805; 2.18; 289254; doxy; 313.20  ; Regional Impossible Parameter Value
18HU05071_805; 5.26; 289253; doxy; 313.16  ; Regional Impossible Parameter Value
18HU05071_805; 16.26; 289252; doxy; 311.68  ; Regional Impossible Parameter Value
18HU05071_805; 25.38; 289251; doxy; 310.39  ; Regional Impossible Parameter Value
18HU05071_805; 49.08; 289250; doxy; 246.79  ; Regional Impossible Parameter Value
18HU05071_805; 68.31; 289249; doxy; 231.70  ; Regional Impossible Parameter Value
18HU05071_806; 1.78; 289259; doxy; 309.09  ; Global Impossible Parameter Value
18HU05071_806; 5.75; 289258; doxy; 306.95  ; Global Impossible Parameter Value
18HU05071_806; 15.97; 289257; doxy; 306.55  ; Global Impossible Parameter Value
18HU05071_806; 24.99; 289256; doxy; 305.79  ; Global Impossible Parameter Value
18HU05071_806; 50.77; 289255; doxy; 257.15  ; Global Impossible Parameter Value
18HU05071_806; 1.78; 289259; doxy; 309.09  ; Regional Impossible Parameter Value
18HU05071_806; 5.75; 289258; doxy; 306.95  ; Regional Impossible Parameter Value
18HU05071_806; 15.97; 289257; doxy; 306.55  ; Regional Impossible Parameter Value
18HU05071_806; 24.99; 289256; doxy; 305.79  ; Regional Impossible Parameter Value
18HU05071_806; 50.77; 289255; doxy; 257.15  ; Regional Impossible Parameter Value
18HU05071_807; 2.68; 289264; doxy; 305.07  ; Global Impossible Parameter Value
18HU05071_807; 5.75; 289263; doxy; 304.58  ; Global Impossible Parameter Value
18HU05071_807; 15.77; 289262; doxy; 303.46  ; Global Impossible Parameter Value
18HU05071_807; 25.88; 289261; doxy; 282.39  ; Global Impossible Parameter Value
18HU05071_807; 33.81; 289260; doxy; 266.20  ; Global Impossible Parameter Value
18HU05071_807; 2.68; 289264; doxy; 305.07  ; Regional Impossible Parameter Value
18HU05071_807; 5.75; 289263; doxy; 304.58  ; Regional Impossible Parameter Value
18HU05071_807; 15.77; 289262; doxy; 303.46  ; Regional Impossible Parameter Value
18HU05071_807; 25.88; 289261; doxy; 282.39  ; Regional Impossible Parameter Value
18HU05071_807; 33.81; 289260; doxy; 266.20  ; Regional Impossible Parameter Value
18HU05071_808; 2.98; 289269; doxy; 306.50  ; Global Impossible Parameter Value
18HU05071_808; 5.26; 289268; doxy; 304.40  ; Global Impossible Parameter Value
18HU05071_808; 14.87; 289267; doxy; 304.05  ; Global Impossible Parameter Value
18HU05071_808; 25.68; 289266; doxy; 281.98  ; Global Impossible Parameter Value
18HU05071_808; 36.89; 289265; doxy; 262.29  ; Global Impossible Parameter Value
18HU05071_808; 2.98; 289269; doxy; 306.50  ; Regional Impossible Parameter Value
18HU05071_808; 5.26; 289268; doxy; 304.40  ; Regional Impossible Parameter Value
18HU05071_808; 14.87; 289267; doxy; 304.05  ; Regional Impossible Parameter Value
18HU05071_808; 25.68; 289266; doxy; 281.98  ; Regional Impossible Parameter Value
18HU05071_808; 36.89; 289265; doxy; 262.29  ; Regional Impossible Parameter Value
18HU05071_809; 2.48; 289274; doxy; 305.70  ; Global Impossible Parameter Value
18HU05071_809; 5.45; 289273; doxy; 306.46  ; Global Impossible Parameter Value
18HU05071_809; 15.47; 289272; doxy; 305.70  ; Global Impossible Parameter Value
18HU05071_809; 26.87; 289271; doxy; 304.98  ; Global Impossible Parameter Value
18HU05071_809; 47.89; 289270; doxy; 272.11  ; Global Impossible Parameter Value
18HU05071_809; 2.48; 289274; doxy; 305.70  ; Regional Impossible Parameter Value
18HU05071_809; 5.45; 289273; doxy; 306.46  ; Regional Impossible Parameter Value
18HU05071_809; 15.47; 289272; doxy; 305.70  ; Regional Impossible Parameter Value
18HU05071_809; 26.87; 289271; doxy; 304.98  ; Regional Impossible Parameter Value
18HU05071_809; 47.89; 289270; doxy; 272.11  ; Regional Impossible Parameter Value
18HU05071_810; 2.28; 289280; doxy; 305.74  ; Global Impossible Parameter Value
18HU05071_810; 5.65; 289279; doxy; 306.23  ; Global Impossible Parameter Value
18HU05071_810; 15.27; 289278; doxy; 306.01  ; Global Impossible Parameter Value
18HU05071_810; 25.09; 289277; doxy; 303.73  ; Global Impossible Parameter Value
18HU05071_810; 51.66; 289276; doxy; 265.10  ; Global Impossible Parameter Value
18HU05071_810; 57.11; 289275; doxy; 265.93  ; Global Impossible Parameter Value
18HU05071_810; 2.28; 289280; doxy; 305.74  ; Regional Impossible Parameter Value
18HU05071_810; 5.65; 289279; doxy; 306.23  ; Regional Impossible Parameter Value
18HU05071_810; 15.27; 289278; doxy; 306.01  ; Regional Impossible Parameter Value
18HU05071_810; 25.09; 289277; doxy; 303.73  ; Regional Impossible Parameter Value
18HU05071_810; 51.66; 289276; doxy; 265.10  ; Regional Impossible Parameter Value
18HU05071_810; 57.11; 289275; doxy; 265.93  ; Regional Impossible Parameter Value
18HU05071_811; 2.18; 289285; doxy; 289.44  ; Global Impossible Parameter Value
18HU05071_811; 5.85; 289284; doxy; 289.71  ; Global Impossible Parameter Value
18HU05071_811; 15.27; 289283; doxy; 289.26  ; Global Impossible Parameter Value
18HU05071_811; 25.78; 289282; doxy; 298.95  ; Global Impossible Parameter Value
18HU05071_811; 50.18; 289281; doxy; 298.19  ; Global Impossible Parameter Value
18HU05071_811; 2.18; 289285; doxy; 289.44  ; Regional Impossible Parameter Value
18HU05071_811; 5.85; 289284; doxy; 289.71  ; Regional Impossible Parameter Value
18HU05071_811; 15.27; 289283; doxy; 289.26  ; Regional Impossible Parameter Value
18HU05071_811; 25.78; 289282; doxy; 298.95  ; Regional Impossible Parameter Value
18HU05071_811; 50.18; 289281; doxy; 298.19  ; Regional Impossible Parameter Value
18HU05071_812; 1.59; 289291; doxy; 295.60  ; Global Impossible Parameter Value
18HU05071_812; 5.26; 289290; doxy; 295.74  ; Global Impossible Parameter Value
18HU05071_812; 15.27; 289289; doxy; 295.38  ; Global Impossible Parameter Value
18HU05071_812; 26.48; 289288; doxy; 295.11  ; Global Impossible Parameter Value
18HU05071_812; 51.86; 289287; doxy; 290.02  ; Global Impossible Parameter Value
18HU05071_812; 71.89; 289286; doxy; 275.60  ; Global Impossible Parameter Value
18HU05071_812; 1.59; 289291; doxy; 295.60  ; Regional Impossible Parameter Value
18HU05071_812; 5.26; 289290; doxy; 295.74  ; Regional Impossible Parameter Value
18HU05071_812; 15.27; 289289; doxy; 295.38  ; Regional Impossible Parameter Value
18HU05071_812; 26.48; 289288; doxy; 295.11  ; Regional Impossible Parameter Value
