CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18NE15017_328;68;43.3957;-66.6445;403895;5.34;10-jul-15;00:16:00;5.34;32.3944;10.8191;7.6386;8.62;7.56272;1;NaN;9;7.912;1;0.02;1;0;1;0.2015;1;0.265;1;0;0.00;0.00
18NE15017_328;68;43.3957;-66.6445;403894;25.08;10-jul-15;00:15:00;25.082;32.6264;8.6905;6.8361;8.516;9.5311;1;NaN;9;NaN;9;0.055;1;1.755;1;0.3845;1;1.085;1;0;4.56;1.62
18NE15017_328;68;43.3957;-66.6445;403893;50.52;10-jul-15;00:13:00;50.524;32.7763;8.0551;6.3925;8.468;5.59434;1;NaN;9;NaN;9;0.105;1;4.165;1;0.5595;1;2.59;1;0;7.44;1.61
18NE15017_328;68;43.3957;-66.6445;403892;114.62;10-jul-15;00:09:00;114.623;33.3332;7.3687;5.544;8.397;0.60909;1;33.3603;1;5.786;1;0.15;1;9.615;1;0.883;1;6.54;1;0;10.89;1.47
18NE15017_329;69;43.7522;-66.4007;403899;4.99;10-jul-15;04:43:00;4.99;31.7337;9.2352;6.6783;8.402;2.07197;1;NaN;9;6.9225;1;0.14;1;2.195;1;0.5015;1;2.425;1;0;4.38;0.91
18NE15017_329;69;43.7522;-66.4007;403898;25.23;10-jul-15;04:43:00;25.232;31.756;8.8062;6.5731;8.394;1.96837;1;NaN;9;NaN;9;0.16;1;2.405;1;0.5305;1;2.595;1;0;4.53;0.93
18NE15017_329;69;43.7522;-66.4007;403897;50.37;10-jul-15;04:41:00;50.374;32.1452;8.0617;6.4207;8.394;1.55398;1;NaN;9;NaN;9;0.145;1;2.995;1;0.5775;1;3.13;1;0;5.19;0.96
18NE15017_329;69;43.7522;-66.4007;403896;66.87;10-jul-15;04:40:00;66.877;32.2916;7.8519;6.3554;8.399;1.91658;1;32.3164;1;6.7125;1;0.17;1;3.995;1;0.6725;1;3.565;1;0;5.94;1.12
18NE15017_330;70;43.9205;-66.5682;403903;5.15;10-jul-15;07:40:00;5.157;31.9156;8.75;6.5986;8.395;2.27917;1;NaN;9;6.865;1;0.11;1;2.32;1;0.55;1;2.59;1;0;4.22;0.90
18NE15017_330;70;43.9205;-66.5682;403902;25;10-jul-15;07:39:00;25.008;32.0023;8.6479;6.5002;8.391;1.91658;1;NaN;9;NaN;9;0.13;1;2.88;1;0.5645;1;3.12;1;0;5.10;0.92
18NE15017_330;70;43.9205;-66.5682;403901;50.54;10-jul-15;07:38:00;50.541;32.176;8.2448;6.3868;8.388;1.39858;1;NaN;9;NaN;9;0.145;1;3.63;1;0.6195;1;3.735;1;0;5.86;0.97
18NE15017_330;70;43.9205;-66.5682;403900;107.68;10-jul-15;07:34:00;107.689;32.5736;7.7334;6.1706;8.39;2.02017;1;32.5951;1;6.439;1;0.135;1;5.32;1;0.7015;1;4.34;1;0;7.58;1.23
18NE15017_333;71;44.1938;-66.2998;403906;4.84;10-jul-15;10:50:00;4.848;31.8825;9.8795;6.4271;8.403;2.58997;1;NaN;9;6.7945;1;0.135;1;1.925;1;0.509;1;3.45;1;0;3.78;0.56
18NE15017_333;71;44.1938;-66.2998;403905;24.8;10-jul-15;10:49:00;24.807;32.0032;9.1899;6.463;8.42;2.02017;1;NaN;9;NaN;9;0.13;1;2.42;1;0.5335;1;3.555;1;0;4.54;0.68
18NE15017_333;71;44.1938;-66.2998;403904;41.9;10-jul-15;10:48:00;41.908;32.1768;8.9956;6.3757;8.43;1.60578;1;32.2021;1;6.658;1;0.125;1;2.88;1;0.572;1;3.72;1;0;5.03;0.77
18NE15017_334;72;44.171;-66.4888;403910;5.2;10-jul-15;13:32:00;5.207;32.138;9.1216;6.7515;8.451;4.61015;1;NaN;9;7.028;1;0.1;1;1.97;1;0.493;1;2.96;1;0;4.00;0.67
18NE15017_334;72;44.171;-66.4888;403909;25.45;10-jul-15;13:31:00;25.457;32.2625;8.4926;6.4603;8.425;2.95256;1;NaN;9;NaN;9;0.105;1;3.025;1;0.5595;1;3.25;1;0;5.41;0.93
18NE15017_334;72;44.171;-66.4888;403908;50.71;10-jul-15;13:29:00;50.715;32.3143;8.5061;6.3555;8.418;1.91658;1;NaN;9;NaN;9;0.11;1;3.505;1;0.6155;1;3.645;1;0;5.69;0.96
18NE15017_334;72;44.171;-66.4888;403907;104.33;10-jul-15;13:27:00;104.338;32.483;8.0228;6.3422;8.437;2.79717;1;32.5052;1;6.6125;1;0.1;1;4.04;1;0.6065;1;3.49;1;0;6.66;1.16
18NE15017_335;73;44.2733;-66.6283;403914;5.45;10-jul-15;15:52:00;5.457;32.4399;8.3952;6.8582;8.492;7.56272;1;NaN;9;7.275;1;0.05;1;1.91;1;0.4195;1;2.02;1;0;4.55;0.95
18NE15017_335;73;44.2733;-66.6283;403913;25.26;10-jul-15;15:51:00;25.266;32.649;8.1713;6.358;8.45;4.61015;1;NaN;9;NaN;9;0.08;1;4.095;1;0.575;1;3.47;1;0;7.12;1.18
18NE15017_335;73;44.2733;-66.6283;403912;50.79;10-jul-15;15:49:00;50.799;32.8691;7.7476;5.9469;8.414;1.71508;1;NaN;9;NaN;9;0.08;1;6.465;1;0.7255;1;5.02;1;0;8.91;1.29
18NE15017_335;73;44.2733;-66.6283;403911;197.36;10-jul-15;15:44:00;197.364;33.3644;7.2884;5.3163;8.368;0.38469;1;33.3958;1;5.573;1;0.08;1;10.995;1;0.9855;1;8.295;1;0;11.16;1.33
18NE15017_337;75;44.825;-65.7545;403918;5.64;10-jul-15;22:00:00;5.64;33.0861;9.4683;6.0546;8.56;3.36696;1;NaN;9;6.876;1;0.12;1;2.39;1;0.52;1;3.2;1;0;4.60;0.75
18NE15017_337;75;44.825;-65.7545;403917;25.77;10-jul-15;22:06:00;25.774;32.3035;8.6923;6.3766;8.486;1.20216;1;NaN;9;NaN;9;0.13;1;3.78;1;0.6465;1;3.765;1;0;5.85;1.00
18NE15017_337;75;44.825;-65.7545;403916;51.02;10-jul-15;22:07:00;51.024;32.3164;8.3885;6.2783;8.479;1.31436;1;NaN;9;NaN;9;0.135;1;3.805;1;0.649;1;3.955;1;0;5.86;0.96
18NE15017_337;75;44.825;-65.7545;403915;83.72;10-jul-15;22:08:00;83.728;32.3171;8.3594;6.2781;8.477;1.15407;1;32.3488;1;6.567;1;0.12;1;3.92;1;0.626;1;3.86;1;0;6.26;1.02
18NE15017_338;77;44.8173;-66.102;403922;4.78;11-jul-15;02:21:00;4.781;31.7491;12.5981;7.2916;8.61;2.22737;1;NaN;9;7.773;1;0;1;0;1;0.1645;1;0.095;1;0;0.00;0.00
18NE15017_338;77;44.8173;-66.102;403921;24.75;11-jul-15;02:20:00;24.757;31.9946;9.1987;7.169;8.554;7.09652;1;NaN;9;NaN;9;0.01;1;0.65;1;0.3135;1;0.61;1;0;2.07;1.07
18NE15017_338;77;44.8173;-66.102;403920;50.45;11-jul-15;02:18:00;50.457;32.4596;8.1896;6.1964;8.44;1.34642;1;NaN;9;NaN;9;0.14;1;5.035;1;0.691;1;4.265;1;0;7.29;1.18
18NE15017_338;77;44.8173;-66.102;403919;109.15;11-jul-15;02:15:00;109.159;32.598;7.4455;5.9512;8.42;0.44598;1;32.6266;1;6.227;1;0.14;1;6.93;1;0.7985;1;5.445;1;0;8.68;1.27
18NE15017_353;78;44.6965;-66.2783;403926;4.94;11-jul-15;04:35:00;4.948;31.9862;10.6499;7.7537;8.611;4.09215;1;NaN;9;8.036;1;0.04;1;0;1;0.1925;1;0.35;1;0;0.00;0.00
18NE15017_353;78;44.6965;-66.2783;403925;25.12;11-jul-15;04:34:00;25.124;32.2167;8.9553;6.8508;8.494;7.56272;1;NaN;9;NaN;9;0.095;1;1.71;1;0.4275;1;1.77;1;0;4.00;0.97
18NE15017_353;78;44.6965;-66.2783;403924;51.15;11-jul-15;04:32:00;51.158;32.4679;8.2863;6.2875;8.429;2.01963;1;NaN;9;NaN;9;0.16;1;5.105;1;0.6535;1;3.995;1;0;7.81;1.28
18NE15017_353;78;44.6965;-66.2783;403923;123.98;11-jul-15;04:28:00;123.982;32.8915;7.3575;5.7192;8.392;0.57703;1;32.919;1;5.951;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18NE15017_354;79;44.9243;-66.1852;403930;5.08;11-jul-15;06:53:00;5.082;31.831;11.7584;7.0979;8.577;1.36245;1;NaN;9;7.482;1;0.05;1;0;1;0.193;1;0.365;1;0;0.00;0.00
18NE15017_354;79;44.9243;-66.1852;403929;25.34;11-jul-15;06:52:00;25.349;32.1545;8.5384;6.6416;8.472;5.28354;1;NaN;9;NaN;9;0.13;1;2.69;1;0.544;1;2.305;1;0;4.94;1.17
18NE15017_354;79;44.9243;-66.1852;403928;50.94;11-jul-15;06:50:00;50.941;32.3991;7.6093;6.1597;8.406;0.7213;1;NaN;9;NaN;9;0.18;1;5.835;1;0.763;1;4.435;1;0;7.65;1.32
18NE15017_354;79;44.9243;-66.1852;403927;106.91;11-jul-15;06:47:00;106.919;32.3998;7.6045;6.1533;8.409;0.75335;1;32.4307;1;6.477;1;0.185;1;5.97;1;0.8165;1;4.525;1;0;7.31;1.32
18NE15017_369;80;45.033;-65.9147;403934;4.54;11-jul-15;09:07:00;4.54;32.0862;11.7155;7.1867;8.577;1.26627;1;NaN;9;7.5215;1;0.05;1;0;1;0.1665;1;0.36;1;0;0.00;0.00
18NE15017_369;80;45.033;-65.9147;403933;25.46;11-jul-15;09:06:00;25.465;32.2328;8.8487;6.6496;8.473;3.52236;1;NaN;9;NaN;9;0.13;1;2.205;1;0.494;1;2.665;1;0;4.46;0.83
18NE15017_369;80;45.033;-65.9147;403932;51.19;11-jul-15;09:05:00;51.199;32.2943;8.203;6.3859;8.431;1.79522;1;NaN;9;NaN;9;0.155;1;3.685;1;0.6235;1;2.98;1;0;5.91;1.24
18NE15017_369;80;45.033;-65.9147;403931;95.97;11-jul-15;09:00:00;95.978;32.2894;8.2145;6.3881;8.442;2.05168;1;NaN;9;6.6455;1;0.175;1;3.595;1;0.633;1;2.88;1;0;5.68;1.25
18NE15017_370;81;45.0602;-65.7037;403938;5.36;11-jul-15;11:07:00;5.365;32.0025;9.0656;6.6767;8.468;1.97154;1;NaN;9;6.9445;1;0.16;1;2.745;1;0.55;1;2.015;1;0;4.99;1.36
18NE15017_370;81;45.0602;-65.7037;403937;24.89;11-jul-15;11:06:00;24.899;32.1337;8.621;6.5734;8.468;2.32417;1;NaN;9;NaN;9;0.155;1;2.805;1;0.551;1;2.135;1;0;5.09;1.31
18NE15017_370;81;45.0602;-65.7037;403936;50.84;11-jul-15;11:05:00;50.849;32.1437;8.4699;6.5247;8.463;2.42035;1;NaN;9;NaN;9;0.17;1;2.985;1;0.577;1;2.18;1;0;5.17;1.37
18NE15017_370;81;45.0602;-65.7037;403935;88.98;11-jul-15;11:03:00;88.98;32.1519;8.451;6.4994;8.464;2.228;1;32.1893;1;6.8755;1;0.155;1;2.92;1;0.565;1;2.205;1;0;5.17;1.32
18NE15017_371;82;44.9895;-65.5557;403942;4.8;11-jul-15;13:11:00;4.806;32.183;9.9928;6.7934;8.565;2.43457;1;NaN;9;7.064;1;0.105;1;1.58;1;0.4515;1;2.295;1;0;3.50;0.69
18NE15017_371;82;44.9895;-65.5557;403941;25.19;11-jul-15;13:10:00;25.191;32.2233;8.9619;6.5982;8.524;3.15976;1;NaN;9;NaN;9;0.11;1;2.02;1;0.5115;1;2.085;1;0;3.95;0.97
18NE15017_371;82;44.9895;-65.5557;403940;50.94;11-jul-15;13:09:00;50.949;32.2234;8.9577;6.599;8.523;3.26336;1;NaN;9;NaN;9;0.115;1;2.055;1;0.4935;1;2.14;1;0;4.16;0.96
18NE15017_371;82;44.9895;-65.5557;403939;76.69;11-jul-15;13:07:00;76.699;32.2234;8.9523;6.6008;8.524;2.51652;1;32.2538;1;6.884;1;0.14;1;2;1;0.511;1;2.09;1;0;3.91;0.96
18NE15017_389;84;45.1173;-65.0863;403945;4.78;11-jul-15;17:48:00;4.781;31.339;9.9893;5.8708;8.476;2.33097;1;NaN;9;6.9085;7;0.21;1;3.785;1;0.5985;1;2.735;1;256;6.32;1.38
18NE15017_389;84;45.1173;-65.0863;403944;25.08;11-jul-15;17:47:00;25.082;31.3776;9.8402;5.8974;8.477;2.53817;1;NaN;9;NaN;9;0.205;1;3.865;1;0.612;1;2.885;1;0;6.32;1.34
18NE15017_389;84;45.1173;-65.0863;403943;52.14;11-jul-15;17:45:00;52.141;31.8469;9.7685;6.5108;8.482;2.17557;1;31.8728;1;6.8175;1;0.2;1;3.815;1;0.6;1;2.835;1;0;6.36;1.35
18NE15017_407;85;45.262;-64.8548;403948;4.82;11-jul-15;20:24:00;4.823;30.6032;11.4146;6.2897;8.444;1.04187;1;NaN;9;6.58;1;0.185;1;3.99;1;0.558;1;1.975;1;0;7.15;2.02
18NE15017_407;85;45.262;-64.8548;403947;25.05;11-jul-15;20:23:00;25.057;30.6128;11.3703;6.2687;8.444;0.96172;1;NaN;9;NaN;9;0.19;1;3.835;1;0.5695;1;1.91;1;0;6.73;2.01
18NE15017_407;85;45.262;-64.8548;403946;61.24;11-jul-15;20:21:00;61.243;30.6978;11.2545;6.2794;8.444;0.92967;1;30.746;1;6.577;1;0.2;1;4.065;1;0.5945;1;2.07;1;0;6.84;1.96
18NE15017_408;86;45.3135;-65.0365;403951;4.69;11-jul-15;23:04:00;4.698;31.0624;11.0237;6.5028;8.454;0.59306;1;NaN;9;6.871;1;0.175;1;2.625;1;0.5585;1;2.67;1;0;4.70;0.98
18NE15017_408;86;45.3135;-65.0365;403950;24.5;11-jul-15;23:03:00;24.508;31.0785;10.1513;6.5137;8.463;0.62512;1;NaN;9;NaN;9;0.18;1;4.135;1;0.561;1;2.865;1;0;7.37;1.44
18NE15017_408;86;45.3135;-65.0365;403949;57.32;11-jul-15;23:01:00;57.323;31.0733;10.126;6.5078;8.463;0.54498;1;31.1077;1;6.811;1;0.17;1;4.19;1;0.569;1;2.98;1;0;7.36;1.41
18NE15017_004;87;45.2002;-65.3235;403954;4.89;12-jul-15;02:18:00;4.89;31.6204;9.6166;6.5517;8.447;1.1701;1;NaN;9;6.8225;1;0.19;1;2.615;1;0.5535;1;2.565;1;0;4.72;1.02
18NE15017_004;87;45.2002;-65.3235;403953;24.64;12-jul-15;02:17:00;24.64;31.6988;9.5228;6.5655;8.452;1.84331;1;NaN;9;NaN;9;0.19;1;2.765;1;0.5675;1;2.485;1;0;4.87;1.11
18NE15017_004;87;45.2002;-65.3235;403952;60.3;12-jul-15;02:16:00;60.309;31.8207;9.3307;6.5816;8.458;1.68302;1;31.8516;1;6.8515;1;0.21;1;2.45;1;0.582;1;2.43;1;0;4.21;1.01
18NE15017_005;88;45.2193;-65.6917;403957;5.19;12-jul-15;04:36:00;5.19;30.9043;10.6369;6.4425;8.415;0.7213;1;NaN;9;6.7965;1;0.175;1;4.21;1;0.591;1;3.585;1;0;7.12;1.17
18NE15017_005;88;45.2193;-65.6917;403956;25.16;12-jul-15;04:34:00;25.166;31.5343;9.5025;6.5389;8.441;0.81747;1;NaN;9;NaN;9;0.195;1;3.32;1;0.5955;1;2.7;1;0;5.58;1.23
18NE15017_005;88;45.2193;-65.6917;403955;52.13;12-jul-15;04:32:00;52.133;31.6296;9.347;6.5592;8.452;1.50671;1;31.6611;1;6.8405;1;0.195;1;3.235;1;0.5785;1;2.65;1;0;5.59;1.22
18NE15017_007;90;45.0697;-66.3373;403960;5.18;12-jul-15;10:22:00;5.182;30.6575;10.0908;6.5888;8.466;1.31436;1;NaN;9;6.864;1;0.195;1;2.37;1;0.5375;1;3.9;1;0;4.41;0.61
18NE15017_007;90;45.0697;-66.3373;403959;24.53;12-jul-15;10:21:00;24.532;31.6481;9.0072;6.5633;8.468;1.55479;1;NaN;9;NaN;9;0.19;1;3.7;1;0.6035;1;2.845;1;0;6.13;1.30
18NE15017_007;90;45.0697;-66.3373;403958;53.36;12-jul-15;10:20:00;53.368;31.67;8.7511;6.4534;8.462;1.26627;1;31.7099;1;6.7395;1;0.21;1;3.45;1;0.6625;1;3.25;1;0;5.21;1.06
18NE15017_008;91;45.0055;-66.5867;403963;4.99;12-jul-15;12:24:00;4.99;31.2273;9.3606;6.7566;8.482;2.30815;1;NaN;9;7.079;1;0.19;1;2.21;1;0.527;1;2.765;1;0;4.19;0.80
18NE15017_008;91;45.0055;-66.5867;403962;25.59;12-jul-15;12:22:00;25.591;31.5764;8.417;6.571;8.473;2.21197;1;NaN;9;NaN;9;0.195;1;2.85;1;0.5745;1;2.845;1;0;4.96;1.00
18NE15017_008;91;45.0055;-66.5867;403961;55.41;12-jul-15;12:21:00;55.412;31.8077;7.7526;6.2569;8.443;1.68302;1;31.8576;1;6.517;1;0.225;1;4.585;1;0.75;1;4.575;1;0;6.11;1.00
18NE15017_009;93;44.527;-66.5328;403967;5.12;12-jul-15;17:19:00;5.123;31.7637;9.4865;6.7846;8.543;2.8371;1;NaN;9;7.0695;1;0.115;1;1.82;1;0.4445;1;2.51;1;0;4.09;0.73
18NE15017_009;93;44.527;-66.5328;403966;25.35;12-jul-15;17:17:00;25.358;31.7659;8.3222;6.4815;8.506;2.75695;1;NaN;9;NaN;9;0.155;1;4.525;1;0.586;1;3.545;1;0;7.72;1.28
18NE15017_009;93;44.527;-66.5328;403965;50.35;12-jul-15;17:16:00;50.357;32.0154;7.8345;6.1257;8.476;1.61891;1;NaN;9;NaN;9;0.145;1;6.335;1;0.713;1;4.71;1;0;8.88;1.35
18NE15017_009;93;44.527;-66.5328;403964;180.6;12-jul-15;17:08:00;180.604;33.0928;7.2441;5.3074;8.43;0.31688;1;33.3502;7;5.556;1;0.125;1;11.58;1;0.9875;1;8.795;1;256;11.73;1.32
18NE15017_010;94;44.2082;-67.1203;403971;4.9;12-jul-15;22:14:00;4.907;32.4319;12.2432;6.8622;8.634;1.50671;1;NaN;9;7.2575;1;0.045;1;0;1;0.205;1;0.555;1;0;0.00;0.00
18NE15017_010;94;44.2082;-67.1203;403970;24.98;12-jul-15;22:13:00;24.982;32.6004;9.3275;6.6129;8.591;3.78136;1;NaN;9;NaN;9;0.11;1;1.685;1;0.4055;1;1.96;1;0;4.16;0.86
18NE15017_010;94;44.2082;-67.1203;403969;50.26;12-jul-15;22:12:00;50.265;32.7503;8.596;6.2348;8.548;2.38277;1;NaN;9;NaN;9;0.145;1;4.065;1;0.5665;1;3.63;1;0;7.18;1.12
18NE15017_010;94;44.2082;-67.1203;403968;117.84;12-jul-15;22:09:00;117.848;33.5769;7.3111;5.0967;8.442;0.33449;1;33.5197;1;5.419;1;0.115;1;12.255;1;1.04;1;9.79;1;0;11.78;1.25
18NE15017_011;95;43.8587;-66.9225;403975;4.76;13-jul-15;01:32:00;4.765;32.3514;15.2682;6.239;8.622;0.45185;1;NaN;9;6.508;1;0.05;1;0;1;0.145;1;0.375;1;0;0.00;0.00
18NE15017_011;95;43.8587;-66.9225;403974;24.77;13-jul-15;01:30:00;24.774;32.492;12.3658;6.817;8.638;2.95256;1;NaN;9;NaN;9;0.055;1;0;1;0.214;1;0.675;1;0;0.00;0.00
18NE15017_011;95;43.8587;-66.9225;403973;50;13-jul-15;01:29:00;50.006;32.6648;9.5102;6.3378;8.571;3.00436;1;NaN;9;NaN;9;0.145;1;1.925;1;0.4205;1;1.815;1;0;4.58;1.06
18NE15017_011;95;43.8587;-66.9225;403972;162.61;13-jul-15;01:25:00;162.613;33.9075;7.2509;4.7814;8.418;0.05016;1;33.9323;1;5.0025;1;0.105;1;15.1;1;1.1735;1;11.58;1;0;12.87;1.30
18NE15017_012;97;43.6093;-66.8138;403979;5.14;13-jul-15;04:48:00;5.148;32.3855;13.7872;6.4512;8.622;1.07393;1;NaN;9;6.8175;1;0.05;1;0;1;0.173;1;0.64;1;0;0.00;0.00
18NE15017_012;97;43.6093;-66.8138;403978;25.1;13-jul-15;04:47:00;25.107;32.3834;12.0859;6.5185;8.609;2.48637;1;NaN;9;NaN;9;0.06;1;0.93;1;0.2495;1;0.605;1;0;3.73;1.54
18NE15017_012;97;43.6093;-66.8138;403977;50;13-jul-15;04:45:00;50.006;33.0501;6.901;5.8869;8.486;0.55161;1;NaN;9;NaN;9;0.08;1;8.46;1;0.8015;1;5.08;1;0;10.56;1.67
18NE15017_012;97;43.6093;-66.8138;403976;114;13-jul-15;04:42:00;114.005;33.5545;7.011;5.3079;8.45;0.15257;1;33.5862;1;5.534;1;0.08;1;12.26;1;1.008;1;8.395;1;0;12.16;1.46
18NE15017_015;98;43.342;-67.2987;403984;5.14;13-jul-15;09:02:00;5.14;32.2645;15.7142;6.0593;8.606;0.5164;1;NaN;9;NaN;9;0.035;1;0;1;0.1145;1;0.43;1;0;0.00;0.00
18NE15017_015;98;43.342;-67.2987;403983;25.66;13-jul-15;09:01:00;25.666;32.5098;10.3061;6.6829;8.598;3.57416;1;NaN;9;6.9195;1;0.085;1;1.015;1;0.29;1;1.055;1;0;3.50;0.96
18NE15017_015;98;43.342;-67.2987;403982;52.22;13-jul-15;08:59:00;52.225;32.8392;7.5436;6.1059;8.504;1.02584;1;NaN;9;NaN;9;0.12;1;6.045;1;0.654;1;3.79;1;0;9.24;1.59
18NE15017_015;98;43.342;-67.2987;403981;102.57;13-jul-15;08:56:00;102.576;33.3715;6.3018;5.5358;8.435;0.13592;1;NaN;9;NaN;9;0.045;1;12.07;1;1.0035;1;7.685;1;0;12.03;1.57
18NE15017_015;98;43.342;-67.2987;403980;206.26;13-jul-15;08:51:00;206.266;34.0313;7.3347;4.8029;8.417;0.02913;1;34.0607;1;5.024;1;0.055;1;15.58;1;1.1625;1;11.905;1;0;13.40;1.31
18NE15017_017;99;43.0757;-67.1675;403988;5.19;13-jul-15;12:17:00;5.19;32.0923;14.9948;6.1669;8.61;0.65724;1;NaN;9;6.616;1;0.025;1;0;1;0.1575;1;0.435;1;0;0.00;0.00
18NE15017_017;99;43.0757;-67.1675;403987;25.74;13-jul-15;12:15:00;25.749;32.3316;9.1252;6.6922;8.591;3.00436;1;NaN;9;NaN;9;0.095;1;1.455;1;0.369;1;1.545;1;0;3.94;0.94
18NE15017_017;99;43.0757;-67.1675;403986;50.59;13-jul-15;12:14:00;50.599;33.217;6.5018;5.8559;8.492;0.04045;1;NaN;9;NaN;9;0.05;1;16.185;1;1.1175;1;10.47;1;0;14.48;1.55
18NE15017_017;99;43.0757;-67.1675;403985;209.62;13-jul-15;12:05:00;209.625;34.9118;9.5473;4.2444;8.482;0.29928;1;33.2466;7;6.0865;7;0.06;1;9.255;1;0.837;1;5.51;1;256;11.06;1.68
18NE15017_018;100;43.107;-67.3947;403992;4.76;13-jul-15;14:43:00;4.765;32.1291;16.666;5.8708;8.6;0.42251;1;NaN;9;6.171;1;0.025;1;0;1;0.1435;1;0.76;1;0;0.00;0.00
18NE15017_018;100;43.107;-67.3947;403991;24.73;13-jul-15;14:42:00;24.732;32.1982;10.7124;6.9439;8.63;2.58997;1;NaN;9;NaN;9;0.04;1;0;1;0.253;1;1.105;1;0;0.00;0.00
18NE15017_018;100;43.107;-67.3947;403990;50.5;13-jul-15;14:40:00;50.507;32.5718;6.0281;6.3099;8.499;0.45185;1;NaN;9;NaN;9;0.09;1;7.37;1;0.76;1;4.545;1;0;9.70;1.62
18NE15017_018;100;43.107;-67.3947;403989;181.76;13-jul-15;14:36:00;181.768;34.6234;8.742;4.4322;8.459;0.02103;1;34.6507;1;4.692;1;0.055;1;16.01;1;1.1465;1;11.425;1;0;13.96;1.40
18NE15017_019;102;42.9057;-67.5517;403997;4.49;13-jul-15;18:27:00;4.498;32.2138;14.6912;6.3451;8.622;0.65718;1;NaN;9;6.713;1;0;1;0;1;0.171;1;0.21;1;0;0.00;0.00
18NE15017_019;102;42.9057;-67.5517;403996;25.19;13-jul-15;18:25:00;25.199;32.561;9.6491;6.7964;8.639;5.54254;1;NaN;9;NaN;9;0.035;1;0.915;1;0.296;1;0.54;1;0;3.09;1.69
18NE15017_019;102;42.9057;-67.5517;403995;50.42;13-jul-15;18:24:00;50.424;33.1304;7.2884;5.8499;8.496;0.78541;1;NaN;9;NaN;9;0.14;1;7.95;1;0.782;1;5.1;1;0;10.17;1.56
18NE15017_019;102;42.9057;-67.5517;403994;100.66;13-jul-15;18:22:00;100.663;34.0607;8.0517;5.0305;8.477;0.11974;1;NaN;9;NaN;9;0.05;1;12.895;1;0.9715;1;8.14;1;0;13.27;1.58
18NE15017_019;102;42.9057;-67.5517;403993;229.85;13-jul-15;18:15:00;229.858;34.7343;8.9944;4.3422;8.464;0.03074;1;34.761;1;4.615;1;0.05;1;16.195;1;1.1475;1;11.12;1;0;14.11;1.46
18NE15017_021;103;42.7742;-67.4983;402004;5.35;13-jul-15;21:06:00;5.357;32.229;15.5233;6.3009;8.619;1.13804;1;NaN;9;6.9145;1;0.02;1;0;1;0.165;1;0.285;1;0;0.00;0.00
18NE15017_021;103;42.7742;-67.4983;402003;25.01;13-jul-15;21:05:00;25.016;32.4509;10.5733;6.9683;8.635;4.92094;1;NaN;9;NaN;9;0.045;1;0.905;1;0.3005;1;0.76;1;0;3.01;1.19
18NE15017_021;103;42.7742;-67.4983;402002;50.92;13-jul-15;21:03:00;50.924;33.1569;7.9789;5.886;8.525;0.75335;1;NaN;9;NaN;9;0.065;1;5.98;1;0.6785;1;4.24;1;0;8.81;1.41
18NE15017_021;103;42.7742;-67.4983;402001;232.96;13-jul-15;20:57:00;232.968;34.9467;9.0493;4.0798;8.452;0.03236;1;34.9745;1;4.321;1;0.05;1;16.59;1;1.2185;1;12.47;1;0;13.62;1.33
18NE15017_022;104;42.6228;-64.7337;402008;5.28;01-aug-15;14:11:00;5.282;30.8752;19.0964;5.4161;NaN;0.32275;1;NaN;9;5.6585;1;0.035;1;0;1;0.153;1;0.565;2;2048;0.00;0.00
18NE15017_022;104;42.6228;-64.7337;402007;25.94;01-aug-15;14:10:00;25.949;31.5102;7.8276;7.1542;NaN;0.68924;1;NaN;9;NaN;9;0.035;1;0;1;0.374;1;0.975;1;0;0.00;0.00
18NE15017_022;104;42.6228;-64.7337;402006;50.14;01-aug-15;14:10:00;50.148;32.6732;4.6766;6.2882;NaN;0.26994;1;NaN;9;NaN;9;0.185;1;3.91;1;0.815;1;4.99;1;0;4.80;0.78
18NE15017_022;104;42.6228;-64.7337;402005;119.21;01-aug-15;14:07:00;119.21;34.7527;10.4152;4.3411;NaN;0.02751;1;34.7863;1;4.658;1;0.1;1;13.385;1;0.9835;1;8.255;1;0;13.61;1.62
18NE15017_023;105;42.2887;-65.3318;402012;4.74;01-aug-15;18:48:00;4.74;30.9571;17.5033;5.9875;NaN;0.36383;1;NaN;9;NaN;9;0.03;1;0;1;0.1735;1;0.48;2;2048;0.00;0.00
18NE15017_023;105;42.2887;-65.3318;402011;25;01-aug-15;18:47:00;25.007;31.7165;8.8539;6.9771;NaN;0.80144;1;NaN;9;NaN;9;0.07;1;1.5;1;0.3525;1;0.76;1;0;4.26;1.97
