Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU16050_1576; 10.11; 419429; doxy; 276.67  ; Global Impossible Parameter Value
18HU16050_1576; 106.47; 419426; doxy; 267.58  ; Global Impossible Parameter Value
18HU16050_1576; 10.11; 419429; doxy; 276.67  ; Regional Impossible Parameter Value
18HU16050_1576; 106.47; 419426; doxy; 267.58  ; Regional Impossible Parameter Value
18HU16050_1577; 10.51; 419432; doxy; 288.35  ; Global Impossible Parameter Value
18HU16050_1577; 24.39; 419431; doxy; 284.19  ; Global Impossible Parameter Value
18HU16050_1577; 10.51; 419432; doxy; 288.35  ; Regional Impossible Parameter Value
18HU16050_1577; 24.39; 419431; doxy; 284.19  ; Regional Impossible Parameter Value
18HU16050_1578; 10.81; 419436; doxy; 297.10  ; Global Impossible Parameter Value
18HU16050_1578; 23.40; 419435; doxy; 295.76  ; Global Impossible Parameter Value
18HU16050_1578; 10.81; 419436; doxy; 297.10  ; Regional Impossible Parameter Value
18HU16050_1578; 23.40; 419435; doxy; 295.76  ; Regional Impossible Parameter Value
18HU16050_1579; 10.02; 419439; doxy; 293.86  ; Global Impossible Parameter Value
18HU16050_1579; 15.37; 419438; doxy; 293.95  ; Global Impossible Parameter Value
18HU16050_1579; 10.02; 419439; doxy; 293.86  ; Regional Impossible Parameter Value
18HU16050_1579; 15.37; 419438; doxy; 293.95  ; Regional Impossible Parameter Value
18HU16050_1580; 2.28; 419442; doxy; 297.06  ; Global Impossible Parameter Value
18HU16050_1580; 15.87; 419441; doxy; 298.11  ; Global Impossible Parameter Value
18HU16050_1580; 2.28; 419442; doxy; 297.06  ; Regional Impossible Parameter Value
18HU16050_1580; 15.87; 419441; doxy; 298.11  ; Regional Impossible Parameter Value
18HU16050_1581; 6.74; 419522; doxy; 286.27  ; Global Impossible Parameter Value
18HU16050_1581; 50.57; 419519; doxy; 270.19  ; Global Impossible Parameter Value
18HU16050_1581; 75.55; 419518; doxy; 261.73  ; Global Impossible Parameter Value
18HU16050_1581; 6.74; 419522; doxy; 286.27  ; Regional Impossible Parameter Value
18HU16050_1581; 50.57; 419519; doxy; 270.19  ; Regional Impossible Parameter Value
18HU16050_1581; 75.55; 419518; doxy; 261.73  ; Regional Impossible Parameter Value
18HU16050_1557; 5.06; 420046; doxy; 290.74  ; Global Impossible Parameter Value
18HU16050_1557; 50.47; 420043; doxy; 291.45  ; Global Impossible Parameter Value
18HU16050_1557; 515.70; 420035; doxy; 152.25  ; Global Impossible Parameter Value
18HU16050_1557; 5.06; 420046; doxy; 290.74  ; Regional Impossible Parameter Value
18HU16050_1557; 50.47; 420043; doxy; 291.45  ; Regional Impossible Parameter Value
18HU16050_1557; 515.70; 420035; doxy; 152.25  ; Regional Impossible Parameter Value
18HU16050_1557; 50.47; 420043; phos; 0.30  ; Out of Nutrient Climatology in box(es) 8 (Min=0.33 Max=1.59 n=230)
18HU16050_1558; 5.45; 420054; doxy; 293.93  ; Global Impossible Parameter Value
18HU16050_1558; 51.06; 420051; doxy; 294.71  ; Global Impossible Parameter Value
18HU16050_1558; 245.48; 420048; doxy; 166.11  ; Global Impossible Parameter Value
18HU16050_1558; 5.45; 420054; doxy; 293.93  ; Regional Impossible Parameter Value
18HU16050_1558; 51.06; 420051; doxy; 294.71  ; Regional Impossible Parameter Value
18HU16050_1558; 245.48; 420048; doxy; 166.11  ; Regional Impossible Parameter Value
18HU16050_1558; 51.06; 420051; phos; 0.29  ; Out of Nutrient Climatology in box(es) 8 (Min=0.33 Max=1.59 n=230)
18HU16050_1559; 4.86; 420064; doxy; 295.89  ; Global Impossible Parameter Value
18HU16050_1559; 50.67; 420061; doxy; 295.81  ; Global Impossible Parameter Value
18HU16050_1559; 464.36; 420056; doxy; 150.19  ; Global Impossible Parameter Value
18HU16050_1559; 4.86; 420064; doxy; 295.89  ; Regional Impossible Parameter Value
18HU16050_1559; 50.67; 420061; doxy; 295.81  ; Regional Impossible Parameter Value
18HU16050_1559; 464.36; 420056; doxy; 150.19  ; Regional Impossible Parameter Value
18HU16050_1559; 1.29; 420065; phos; 0.23  ; Out of Nutrient Climatology in box(es) 8 (Min=0.24 Max=1.05 n=157)
18HU16050_1559; 4.86; 420064; phos; 0.23  ; Out of Nutrient Climatology in box(es) 8 (Min=0.24 Max=1.05 n=157)
18HU16050_1560; 5.65; 420091; doxy; 294.29  ; Global Impossible Parameter Value
18HU16050_1560; 50.37; 420088; doxy; 306.64  ; Global Impossible Parameter Value
18HU16050_1560; 454.18; 420083; doxy; 146.37  ; Global Impossible Parameter Value
18HU16050_1560; 5.65; 420091; doxy; 294.29  ; Regional Impossible Parameter Value
18HU16050_1560; 50.37; 420088; doxy; 306.64  ; Regional Impossible Parameter Value
18HU16050_1560; 454.18; 420083; doxy; 146.37  ; Regional Impossible Parameter Value
18HU16050_1560; 2.28; 420092; phos; 0.23  ; Out of Nutrient Climatology in box(es) 8 (Min=0.24 Max=1.05 n=157)
18HU16050_1560; 5.65; 420091; phos; 0.22  ; Out of Nutrient Climatology in box(es) 8 (Min=0.24 Max=1.05 n=157)
18HU16050_1561; 6.15; 420100; doxy; 299.11  ; Global Impossible Parameter Value
18HU16050_1561; 50.47; 420097; doxy; 304.09  ; Global Impossible Parameter Value
18HU16050_1561; 314.12; 420093; doxy; 106.18  ; Global Impossible Parameter Value
18HU16050_1561; 6.15; 420100; doxy; 299.11  ; Regional Impossible Parameter Value
18HU16050_1561; 50.47; 420097; doxy; 304.09  ; Regional Impossible Parameter Value
18HU16050_1561; 314.12; 420093; doxy; 106.18  ; Regional Impossible Parameter Value
18HU16050_1562; 5.95; 420108; doxy; 297.41  ; Global Impossible Parameter Value
18HU16050_1562; 51.07; 420105; doxy; 310.16  ; Global Impossible Parameter Value
18HU16050_1562; 161.19; 420102; doxy; 180.61  ; Global Impossible Parameter Value
18HU16050_1562; 5.95; 420108; doxy; 297.41  ; Regional Impossible Parameter Value
18HU16050_1562; 51.07; 420105; doxy; 310.16  ; Regional Impossible Parameter Value
18HU16050_1562; 161.19; 420102; doxy; 180.61  ; Regional Impossible Parameter Value
18HU16050_1563; 5.45; 420114; doxy; 297.99  ; Global Impossible Parameter Value
18HU16050_1563; 50.57; 420111; doxy; 285.82  ; Global Impossible Parameter Value
18HU16050_1563; 70.89; 420110; doxy; 300.72  ; Global Impossible Parameter Value
18HU16050_1563; 5.45; 420114; doxy; 297.99  ; Regional Impossible Parameter Value
18HU16050_1563; 50.57; 420111; doxy; 285.82  ; Regional Impossible Parameter Value
18HU16050_1563; 70.89; 420110; doxy; 300.72  ; Regional Impossible Parameter Value
18HU16050_1564; 6.15; 420119; doxy; 281.13  ; Global Impossible Parameter Value
18HU16050_1564; 51.46; 420116; doxy; 251.50  ; Global Impossible Parameter Value
18HU16050_1564; 6.15; 420119; doxy; 281.13  ; Regional Impossible Parameter Value
18HU16050_1564; 51.46; 420116; doxy; 251.50  ; Regional Impossible Parameter Value
18HU16050_1565; 5.85; 420124; doxy; 287.14  ; Global Impossible Parameter Value
18HU16050_1565; 51.07; 420121; doxy; 264.81  ; Global Impossible Parameter Value
18HU16050_1565; 5.85; 420124; doxy; 287.14  ; Regional Impossible Parameter Value
18HU16050_1565; 51.07; 420121; doxy; 264.81  ; Regional Impossible Parameter Value
18HU16050_1566; 4.86; 420129; doxy; 294.18  ; Global Impossible Parameter Value
18HU16050_1566; 50.87; 420126; doxy; 252.28  ; Global Impossible Parameter Value
18HU16050_1566; 4.86; 420129; doxy; 294.18  ; Regional Impossible Parameter Value
18HU16050_1566; 50.87; 420126; doxy; 252.28  ; Regional Impossible Parameter Value
18HU16050_1567; 15.57; 420133; doxy; 288.15  ; Global Impossible Parameter Value
18HU16050_1567; 35.90; 420131; doxy; 245.99  ; Global Impossible Parameter Value
18HU16050_1567; 15.57; 420133; doxy; 288.15  ; Regional Impossible Parameter Value
18HU16050_1567; 35.90; 420131; doxy; 245.99  ; Regional Impossible Parameter Value
18HU16050_1568; 5.45; 420138; doxy; 291.14  ; Global Impossible Parameter Value
18HU16050_1568; 35.30; 420135; doxy; 254.67  ; Global Impossible Parameter Value
18HU16050_1568; 5.45; 420138; doxy; 291.14  ; Regional Impossible Parameter Value
18HU16050_1568; 35.30; 420135; doxy; 254.67  ; Regional Impossible Parameter Value
18HU16050_1569; 5.85; 420143; doxy; 295.31  ; Global Impossible Parameter Value
18HU16050_1569; 44.22; 420140; doxy; 247.19  ; Global Impossible Parameter Value
18HU16050_1569; 5.85; 420143; doxy; 295.31  ; Regional Impossible Parameter Value
18HU16050_1569; 44.22; 420140; doxy; 247.19  ; Regional Impossible Parameter Value
18HU16050_1570; 4.86; 420149; doxy; 296.86  ; Global Impossible Parameter Value
18HU16050_1570; 72.58; 420145; doxy; 252.55  ; Global Impossible Parameter Value
18HU16050_1570; 4.86; 420149; doxy; 296.86  ; Regional Impossible Parameter Value
18HU16050_1570; 72.58; 420145; doxy; 252.55  ; Regional Impossible Parameter Value
18HU16050_1571; 4.66; 420155; doxy; 300.27  ; Global Impossible Parameter Value
18HU16050_1571; 50.37; 420152; doxy; 278.54  ; Global Impossible Parameter Value
18HU16050_1571; 60.78; 420151; doxy; 277.67  ; Global Impossible Parameter Value
18HU16050_1571; 4.66; 420155; doxy; 300.27  ; Regional Impossible Parameter Value
18HU16050_1571; 50.37; 420152; doxy; 278.54  ; Regional Impossible Parameter Value
18HU16050_1571; 60.78; 420151; doxy; 277.67  ; Regional Impossible Parameter Value
18HU16050_1572; 5.45; 420161; doxy; 300.67  ; Global Impossible Parameter Value
18HU16050_1572; 49.67; 420158; doxy; 273.48  ; Global Impossible Parameter Value
18HU16050_1572; 73.57; 420157; doxy; 254.81  ; Global Impossible Parameter Value
18HU16050_1572; 5.45; 420161; doxy; 300.67  ; Regional Impossible Parameter Value
18HU16050_1572; 49.67; 420158; doxy; 273.48  ; Regional Impossible Parameter Value
18HU16050_1572; 73.57; 420157; doxy; 254.81  ; Regional Impossible Parameter Value
18HU16050_1573; 5.06; 420166; doxy; 292.84  ; Global Impossible Parameter Value
18HU16050_1573; 35.60; 420163; doxy; 267.60  ; Global Impossible Parameter Value
18HU16050_1573; 5.06; 420166; doxy; 292.84  ; Regional Impossible Parameter Value
18HU16050_1573; 35.60; 420163; doxy; 267.60  ; Regional Impossible Parameter Value
18HU16050_1574; 5.55; 420172; doxy; 293.89  ; Global Impossible Parameter Value
18HU16050_1574; 50.67; 420169; doxy; 230.89  ; Global Impossible Parameter Value
18HU16050_1574; 65.93; 420168; doxy; 239.62  ; Global Impossible Parameter Value
18HU16050_1574; 5.55; 420172; doxy; 293.89  ; Regional Impossible Parameter Value
18HU16050_1574; 50.67; 420169; doxy; 230.89  ; Regional Impossible Parameter Value
18HU16050_1574; 65.93; 420168; doxy; 239.62  ; Regional Impossible Parameter Value
18HU16050_1575; 5.55; 420176; doxy; 293.24  ; Global Impossible Parameter Value
18HU16050_1575; 25.78; 420174; doxy; 233.17  ; Global Impossible Parameter Value
18HU16050_1575; 5.55; 420176; doxy; 293.24  ; Regional Impossible Parameter Value
18HU16050_1575; 25.78; 420174; doxy; 233.17  ; Regional Impossible Parameter Value
