CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18OL03004_641;241;47.169;-62.24783;302051;25.09;20-apr-03;12:39:00;31.53;-1.11;418.59818;NaN;17.05;69.858;0.02;1;0.265;1;0.385;1;0.98;1;0;0.69;0.27
18OL03004_641;241;47.169;-62.24783;302050;37.09;20-apr-03;12:39:00;31.53;-1.11;417.61566;413.7749;15.765;66.949;0.025;1;0.24;1;0.39;1;0.825;1;6;0.62;0.29
18OL03004_642;251;46.99967;-61.7495;302059;1.19;20-apr-03;14:47:00;31.22;-0.3;418.06226;414.2215;4.01;5.442;0.015;1;0.125;1;0.345;1;0.55;1;6;0.36;0.23
18OL03004_642;251;46.99967;-61.7495;302058;5.06;20-apr-03;14:47:00;31.23;-0.42;417.88362;NaN;4.65;8.127;0.01;1;0.125;1;0.33;1;0.615;1;0;0.38;0.20
18OL03004_642;251;46.99967;-61.7495;302057;15.07;20-apr-03;14:47:00;31.24;-0.73;414.75742;NaN;5.265;38.008;0.015;1;0.13;1;0.325;1;0.51333;1;0;0.40;0.25
18OL03004_642;251;46.99967;-61.7495;302056;25.09;20-apr-03;14:47:00;31.28;-0.75;402.87786;NaN;3.55;27.986;0.01;1;0.15;1;0.335;1;0.795;1;0;0.45;0.19
18OL03004_642;251;46.99967;-61.7495;302055;39.17;20-apr-03;14:47:00;31.29;-0.73;399.57302;397.0274;3.44;24.107;0.01;1;0.135;1;0.32;1;0.445;1;6;0.42;0.30
18OL03004_643;261;46.90117;-61.49933;302064;1.29;20-apr-03;16:09:00;30.92;-0.43;421.72438;425.1632;8.185;8.856;0.015;1;0.185;1;0.285;1;0.51;1;6;0.65;0.36
18OL03004_643;261;46.90117;-61.49933;302063;5.36;20-apr-03;16:09:00;30.92;-0.53;423.86806;NaN;7.825;16.875;0.015;1;0.15;1;0.3;1;0.28;1;0;0.50;0.54
18OL03004_643;261;46.90117;-61.49933;302062;15.27;20-apr-03;16:09:00;30.96;-0.92;415.1147;NaN;7.99;81.888;0.015;1;0.15333;1;0.335;1;0.93;1;0;0.46;0.16
18OL03004_643;261;46.90117;-61.49933;302061;25.19;20-apr-03;16:09:00;31.09;-0.84;411.63122;NaN;9.5;79.812;0.03;1;0.74;1;0.43;1;1.23;1;0;1.72;0.60
18OL03004_643;261;46.90117;-61.49933;302060;50.87;20-apr-03;16:09:00;31.93;-1.31;350.00042;348.1247;0.85;3.494;0.085;1;6.78;1;0.92;1;12.355;1;6;7.37;0.55
18OL03004_644;271;46.82983;-61.249;302069;1.19;20-apr-03;17:30:00;30.81;-0.4;427.3962;425.8331;8.39;8.448;0.015;1;0.1;1;0.275;1;0.205;1;6;0.36;0.49
18OL03004_644;271;46.82983;-61.249;302068;5.06;20-apr-03;17:30:00;30.82;-0.57;426.68164;NaN;7.705;13.313;0.015;1;0.195;1;0.29;1;0.23;1;0;0.67;0.85
18OL03004_644;271;46.82983;-61.249;302067;15.07;20-apr-03;17:30:00;30.87;-0.78;422.4836;NaN;7.425;75.722;0.02;1;0.21;1;0.29;1;1.355;1;0;0.72;0.15
18OL03004_644;271;46.82983;-61.249;302066;25.19;20-apr-03;17:30:00;30.99;-0.91;409.84482;NaN;11.16;86.102;0.015;1;0.42;1;0.36;1;0.555;1;0;1.17;0.76
18OL03004_644;271;46.82983;-61.249;302065;50.17;20-apr-03;17:30:00;31.94;-1.28;348.97324;348.1247;0.96;5.175;0.09;1;7.04;1;0.955;1;11.04;1;6;7.37;0.64
18OL03004_645;281;46.7455;-60.9985;302074;1.29;20-apr-03;18:51:00;29.8;0.81;404.97688;405.9594;0.575;2.404;0.03;1;0.255;1;0.325;1;1.12;1;6;0.78;0.23
18OL03004_645;281;46.7455;-60.9985;302073;5.06;20-apr-03;18:51:00;29.8;0.61;405.37882;NaN;0.575;2.561;0.02;1;0.205;1;0.305;1;1.04;1;0;0.67;0.20
18OL03004_645;281;46.7455;-60.9985;302072;15.17;20-apr-03;18:51:00;30.45;-0.77;416.27586;NaN;2.755;23.847;0.02;1;0.12;1;0.32;1;0.395;1;0;0.38;0.30
18OL03004_645;281;46.7455;-60.9985;302071;25.19;20-apr-03;18:51:00;31.07;-0.92;410.73802;NaN;9.235;65.653;0.02;1;0.15;1;0.36;1;0.46;1;0;0.42;0.33
18OL03004_645;281;46.7455;-60.9985;302070;50.18;20-apr-03;18:51:00;31.44;-1.29;374.78672;372.2411;7.37;41.708;0.07;1;4.415;1;0.71;1;5.395;1;6;6.22;0.82
18OL03004_646;291;46.95667;-60.21533;302080;1.29;20-apr-03;23:13:00;30.62;-0.63;429.58454;427.3962;5.5;45.091;0.015;1;0.15;1;0.345;1;0.63333;1;6;0.43;0.24
18OL03004_646;291;46.95667;-60.21533;302079;5.06;20-apr-03;23:13:00;30.63;-0.74;425.8331;NaN;7.395;60.385;0.015;1;0.16;1;0.33;1;0.45;1;0;0.48;0.36
18OL03004_646;291;46.95667;-60.21533;302078;15.07;20-apr-03;23:13:00;30.72;-0.94;412.70306;NaN;8.715;63.781;0.015;1;0.235;1;0.355;1;0.54667;1;0;0.66;0.43
18OL03004_646;291;46.95667;-60.21533;302077;25.09;20-apr-03;23:13:00;30.82;-1.06;403.45844;NaN;7.76;68.657;0.025;1;0.425;1;0.415;1;0.6;1;0;1.02;0.71
18OL03004_646;291;46.95667;-60.21533;302076;50.27;20-apr-03;23:13:00;31.11;-1.14;387.47016;NaN;7.605;51.936;0.045;1;2.225;1;0.56;1;1.85;1;0;3.97;1.20
18OL03004_646;291;46.95667;-60.21533;302075;69.9;20-apr-03;23:13:00;31.43;-0.93;370.9013;370.0081;7.66;45.949;0.055;1;4.18;1;0.69;1;4.93;1;6;6.06;0.85
18OL03004_647;301;47.023;-60.11517;302087;1.49;21-apr-03;00:16:00;30.54;-0.72;420.16128;420.4739;6.01;45.06;0.02;1;0.21;1;0.345;1;0.32667;1;6;0.61;0.64
18OL03004_647;301;47.023;-60.11517;302086;5.16;21-apr-03;00:16:00;30.58;-0.89;416.0079;NaN;9.13;69.829;0.02;1;0.31;1;0.37;1;0.45667;1;0;0.84;0.68
18OL03004_647;301;47.023;-60.11517;302085;15.07;21-apr-03;00:16:00;30.97;-1.07;402.3866;NaN;8.03;61.112;0.04;1;1.265;1;0.485;1;1.15;1;0;2.61;1.10
18OL03004_647;301;47.023;-60.11517;302084;24.99;21-apr-03;00:16:00;31.25;-1.17;382.5129;NaN;8.735;58.102;0.06;1;2.83;1;0.615;1;2.565;1;0;4.60;1.10
18OL03004_647;301;47.023;-60.11517;302083;50.67;21-apr-03;00:16:00;31.53;-1.27;367.14986;NaN;4.375;24.574;0.085;1;5.44;1;0.835;1;7.14;1;0;6.51;0.76
18OL03004_647;301;47.023;-60.11517;302082;100.53;21-apr-03;00:16:00;32.32;-1.04;347.85674;NaN;0.52;2.966;0.13;1;8.075;1;0.965;1;10.425;1;0;8.37;0.77
18OL03004_647;301;47.023;-60.11517;302081;170.4;21-apr-03;00:16:00;33.91;4.04;201.55058;194.7176;NaN;2.17;0.055;1;17.925;1;1.465;1;23.68;1;6;12.24;0.76
18OL03004_648;311;47.09983;-59.99167;302096;1.09;21-apr-03;02:23:00;31.61;-0.83;418.59818;422.2603;6.835;54.876;0.04;1;0.33;1;0.49;1;2.61;1;6;0.67;0.13
18OL03004_648;311;47.09983;-59.99167;302095;5.06;21-apr-03;02:23:00;31.63;-1.06;416.05256;NaN;5.88;55.898;0.045;1;0.535;1;0.53;1;3.25;1;0;1.01;0.16
18OL03004_648;311;47.09983;-59.99167;302094;14.87;21-apr-03;02:23:00;31.79;-1.33;412.12248;NaN;5.025;48.409;0.07;1;1.03;1;0.56;1;3.615;1;0;1.84;0.28
18OL03004_648;311;47.09983;-59.99167;302093;24.99;21-apr-03;02:23:00;31.82;-1.51;409.5322;NaN;5.575;33.957;0.085;1;2.865;1;0.69;1;4.965;1;0;4.15;0.58
18OL03004_648;311;47.09983;-59.99167;302092;50.37;21-apr-03;02:23:00;31.88;-1.57;375.50128;NaN;2.07;15.688;0.09;1;5.01;1;0.82;1;8.235;1;0;6.11;0.61
18OL03004_648;311;47.09983;-59.99167;302091;100.04;21-apr-03;02:23:00;32.41;-1.2;354.51108;NaN;0.235;2.062;0.17;1;7.395;1;0.9;1;8.68;1;0;8.22;0.85
18OL03004_648;311;47.09983;-59.99167;302090;200.22;21-apr-03;02:23:00;34.21;5.04;179.3099;NaN;NaN;1.461;0.03;1;19.33;1;1.54;1;21.72;1;0;12.55;0.89
18OL03004_648;311;47.09983;-59.99167;302089;300.16;21-apr-03;02:23:00;34.69;5.78;140.99162;NaN;NaN;1.47;0.035;1;22.74;1;1.72;1;31.52;1;0;13.22;0.72
18OL03004_648;311;47.09983;-59.99167;302088;320.26;21-apr-03;02:23:00;34.74;5.71;139.83046;137.5528;NaN;1.49;0.045;1;22.94;1;1.745;1;35.69;2;2054;13.15;0.64
18OL03004_649;321;47.27183;-59.78317;302106;0.99;21-apr-03;04:39:00;30.95;-0.66;431.4156;439.6777;4.55;75.224;0.015;1;0.205;1;0.36;1;0.485;1;6;0.57;0.42
18OL03004_649;321;47.27183;-59.78317;302105;5.06;21-apr-03;04:39:00;31.05;-1.2;429.67386;434.9884;8.615;79.544;0.03;1;0.305;1;0.405;1;1.38;1;6;0.75;0.22
18OL03004_649;321;47.27183;-59.78317;302104;14.87;21-apr-03;04:39:00;31.76;-1.4;399.17108;385.8624;3.275;26.832;0.09;1;3.91;1;0.72;1;5.91;1;6;5.43;0.66
18OL03004_649;321;47.27183;-59.78317;302103;24.99;21-apr-03;04:39:00;31.84;-1.48;372.59838;372.4644;0.835;5.818;0.1;1;5.235;1;0.83;1;7.31;1;6;6.31;0.72
18OL03004_649;321;47.27183;-59.78317;302102;50.57;21-apr-03;04:39:00;32.04;-1.58;351.6975;355.4936;0.525;2.801;0.115;1;7.53;1;0.955;1;11.195;1;6;7.88;0.67
18OL03004_649;321;47.27183;-59.78317;302101;100.33;21-apr-03;04:39:00;32.47;-0.94;352.41206;350.1344;0.265;1.9;0.085;1;7.94;1;0.915;1;9.09;1;6;8.68;0.87
18OL03004_649;321;47.27183;-59.78317;302100;199.82;21-apr-03;04:39:00;34.49;5.96;169.08276;162.5624;NaN;1.386;0.02;1;20.745;1;1.495;1;24.01;1;6;13.88;0.86
18OL03004_649;321;47.27183;-59.78317;302099;300.26;21-apr-03;04:39:00;34.84;5.6;164.1255;161.2226;NaN;1.335;0.02;1;22.45;1;1.61;1;30.7;1;6;13.94;0.73
18OL03004_649;321;47.27183;-59.78317;302098;399.45;21-apr-03;04:39:00;34.87;5.25;171.0478;170.1546;NaN;1.366;0.015;1;21.83;1;1.63;1;34.81;1;6;13.39;0.63
18OL03004_649;321;47.27183;-59.78317;302097;455.17;21-apr-03;04:39:00;34.89;5.18;189.805;187.572;NaN;1.367;0.025;1;20.965;1;1.52;1;30.33;1;6;13.79;0.69
18OL03004_650;331;47.43367;-59.55767;302116;0.99;21-apr-03;08:00:00;31.3;0.19;424.0467;421.8137;4.935;37.098;0.03;1;0.225;1;0.41;1;0.985;1;6;0.55;0.23
18OL03004_650;331;47.43367;-59.55767;302115;5.06;21-apr-03;08:00:00;31.31;-0.02;423.19816;NaN;6.915;40.82;0.02;1;0.205;1;0.415;1;0.99;1;0;0.49;0.21
18OL03004_650;331;47.43367;-59.55767;302114;14.97;21-apr-03;08:00:00;31.35;-1.1;422.4836;NaN;9.26;74.319;0.015;1;0.205;1;0.39;1;0.925;1;0;0.53;0.22
18OL03004_650;331;47.43367;-59.55767;302113;25.29;21-apr-03;08:00:00;31.37;-1.47;413.73024;NaN;10.355;80.335;0.02;1;0.28;1;0.47;1;1.21;1;0;0.60;0.23
18OL03004_650;331;47.43367;-59.55767;302112;50.57;21-apr-03;08:00:00;31.75;-1.5;363.48774;NaN;0.84;3.864;0.095;1;5.905;1;0.9;1;9.07667;1;0;6.56;0.65
18OL03004_650;331;47.43367;-59.55767;302111;100.73;21-apr-03;08:00:00;32.78;0.49;300.51714;NaN;0.24;1.797;0.075;1;9.715;1;1.095;1;13.71;1;0;8.87;0.71
18OL03004_650;331;47.43367;-59.55767;302110;200.61;21-apr-03;08:00:00;34.51;6.17;164.84006;NaN;NaN;1.36;0.02;1;20.14;1;1.46;1;20.98;1;0;13.79;0.96
18OL03004_650;331;47.43367;-59.55767;302109;300.55;21-apr-03;08:00:00;34.82;5.78;147.11004;NaN;NaN;1.333;0.015;1;21.9;1;1.625;1;27.845;1;0;13.48;0.79
18OL03004_650;331;47.43367;-59.55767;302108;400.54;21-apr-03;08:00:00;34.87;5.28;165.28666;NaN;NaN;1.369;0.02;1;21.285;1;1.57;1;34.51667;1;0;13.56;0.62
18OL03004_650;331;47.43367;-59.55767;302107;466.24;21-apr-03;08:00:00;34.88;5.22;181.81086;179.5332;NaN;1.42;0.025;1;20.945;1;1.535;1;31.45;1;6;13.64;0.67
18OL03004_651;341;47.58117;-59.33883;302124;1.59;21-apr-03;10:19:00;31.23;-1.06;366.97122;370.9013;0.855;6.167;0.12;1;6.07;2;0.8;1;8.185;1;2054;7.59;0.74
18OL03004_651;341;47.58117;-59.33883;302123;5.35;21-apr-03;10:19:00;31.32;-0.99;366.6586;NaN;0.76;6.878;0.12;1;6.075;2;0.8;1;8.315;2;2048;7.59;0.73
18OL03004_651;341;47.58117;-59.33883;302122;14.97;21-apr-03;10:19:00;31.72;-1.47;359.46834;NaN;1.005;6.974;0.09;1;5.755;1;0.8;1;7.93;2;2048;7.19;0.73
18OL03004_651;341;47.58117;-59.33883;302121;25.09;21-apr-03;10:19:00;32;-1.47;355.00234;NaN;0.415;4.329;0.105;1;6.95;2;0.87;1;8.645;2;2048;7.99;0.80
18OL03004_651;341;47.58117;-59.33883;302120;49.87;21-apr-03;10:19:00;32.27;-1.3;355.62758;NaN;0.415;4.246;0.14;1;6.99;1;0.87;1;7.98;1;0;8.03;0.88
18OL03004_651;341;47.58117;-59.33883;302119;99.93;21-apr-03;10:19:00;32.55;-0.89;353.7072;NaN;0.37;2.883;0.115;1;6.965;1;0.85;1;7.905;1;0;8.19;0.88
18OL03004_651;341;47.58117;-59.33883;302118;199.92;21-apr-03;10:19:00;33.35;2.16;279.92888;NaN;NaN;1.522;0.025;1;11.43;1;1.08;1;11.77;1;0;10.58;0.97
18OL03004_651;341;47.58117;-59.33883;302117;249.64;21-apr-03;10:19:00;34.23;5.34;206.73114;202.0865;NaN;1.385;0.025;1;17.53;1;1.34;1;16.785;1;6;13.08;1.04
