CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;TEMP_XX;OXYM_01;Q_OXYM;CHL_XX;Q_CHL;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(celsius);(mmol/m**3);((none));(mg/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU95016_386;39;44.27;-63.32;160758;34;23-jul-95;15:51:00;3.5;334.95;4;0.77;1;0.52;1;0.36;1;0.97;1;6;1.44;0.54
18HU95016_386;39;44.27;-63.32;160757;44;23-jul-95;15:51:00;2.5;323.785;4;0.44;1;2.63;1;0.54;1;2.31;1;6;4.87;1.14
18HU95016_386;39;44.27;-63.32;160756;54;23-jul-95;15:51:00;2.6;305.0278;4;0.34;1;4.15;1;0.59;1;4.18;1;6;7.03;0.99
18HU95016_386;39;44.27;-63.32;160755;64;23-jul-95;15:51:00;2.1;297.8822;4;0.24;1;5.6;1;0.67;1;5.84;1;6;8.36;0.96
18HU95016_386;39;44.27;-63.32;160754;74;23-jul-95;15:51:00;1.2;294.3094;4;0.05;1;6.67;1;0.64;1;6.8;1;6;10.42;0.98
18HU95016_386;39;44.27;-63.32;160753;84;23-jul-95;15:51:00;1.9;289.8434;4;0.09;1;6.02;1;0.62;1;6.2;1;6;9.71;0.97
18HU95016_386;39;44.27;-63.32;160752;94;23-jul-95;15:51:00;3.3;277.3386;4;0.07;1;8.23;1;0.77;1;8.04;1;6;10.69;1.02
18HU95016_386;39;44.27;-63.32;160751;104;23-jul-95;15:51:00;4.7;246.9698;4;0.04;1;10.53;1;0.82;1;11.26;1;6;12.84;0.94
18HU95016_386;39;44.27;-63.32;160750;114;23-jul-95;15:51:00;6.1;202.7564;4;0.03;1;13.41;1;1.08;1;14.94;1;6;12.42;0.90
18HU95016_386;39;44.27;-63.32;160749;125;23-jul-95;15:51:00;7.2;182.6594;4;0.02;1;15.06;1;1.09;1;16.47;1;6;13.82;0.91
18HU95016_386;39;44.27;-63.32;160748;135;23-jul-95;15:51:00;8.1;157.2032;4;0.02;1;17.36;1;1.24;1;18.19;1;6;14.00;0.95
18HU95016_386;39;44.27;-63.32;160747;145;23-jul-95;15:51:00;8.6;147.8246;4;0.01;1;18.02;1;1.28;1;19.03;1;6;14.08;0.95
18HU95016_386;39;44.27;-63.32;160746;155;23-jul-95;15:51:00;8.8;139.7858;4;0.02;1;17.79;1;1.23;1;18.49;1;6;14.46;0.96
18HU95016_388;40;44.4;-63.44;160770;5;23-jul-95;15:51:00;14.2;261.7076;4;0.32;1;0;1;0.17;1;0.6;1;6;0.00;0.00
18HU95016_388;40;44.4;-63.44;160769;14;23-jul-95;15:51:00;11.2;275.5522;4;0.4;1;0;1;0.25;1;1.3;1;6;0.00;0.00
18HU95016_388;40;44.4;-63.44;160768;24;23-jul-95;15:51:00;4.4;336.7364;4;0.46;1;0.75;1;0.34;1;2.44;1;6;2.21;0.31
18HU95016_388;40;44.4;-63.44;160767;34;23-jul-95;15:51:00;3;338.9694;4;0.45;1;1.08;1;0.34;1;2.65;1;6;3.18;0.41
18HU95016_388;40;44.4;-63.44;160766;44;23-jul-95;15:51:00;2.2;337.183;4;0.29;1;1.59;1;0.41;1;3.08;1;6;3.88;0.52
18HU95016_388;40;44.4;-63.44;160765;54;23-jul-95;15:51:00;1.6;334.0568;4;0.29;1;2.4;1;0.54;1;3.84;1;6;4.44;0.63
18HU95016_388;40;44.4;-63.44;160764;64;23-jul-95;15:51:00;1.4;332.717;4;0.24;1;2.38;1;0.45;1;3.39;1;6;5.29;0.70
18HU95016_388;40;44.4;-63.44;160763;74;23-jul-95;15:51:00;1.2;330.0374;4;0.37;1;2.7;1;0.48;1;3.57;1;6;5.63;0.76
18HU95016_388;40;44.4;-63.44;160762;85;23-jul-95;15:51:00;1.1;326.4646;4;0.13;1;3.42;1;0.46;1;4.26;1;6;7.43;0.80
