Filename; Pressure; Uniqueno; Variable; Values; Test failed
18TL16003_002; 90 to 110 m; NaN; psal; 34.95  ; Out of TS Climatology by more than 3*std in box(es) 22 (33.10 ± 1.68)
18TL16003_002; 109.83; 429213; phos; 0.62  ; Out of Nutrient Climatology in box(es) 4 (Min=0.67 Max=1.31 n=34)
18TL16003_002; 109.83; 429213; slca; 3.90  ; Out of Nutrient Climatology in box(es) 4 (Min=5.63 Max=21.00 n=31)
18TL16003_113; 5.39; 429220; slca; 2.54  ; Out of Nutrient Climatology in box(es) 4 (Min=2.64 Max=12.42 n=54)
18TL16003_113; 24.53; 429219; slca; 2.48  ; Out of Nutrient Climatology in box(es) 4 (Min=2.68 Max=20.00 n=42)
18TL16003_225; 5.02; 429224; doxy; 5.91; Bottle-CTD Difference Problem
18TL16003_225; 50.94; 429222; slca; 2.18  ; Out of Nutrient Climatology in box(es) 4 (Min=2.25 Max=21.00 n=72)
18TL16003_284; 39.60; 429233; doxy; 5.61; Bottle-CTD Difference Problem
18TL16003_003; 211.44; 429247; slca; 20.82  ; Out of Nutrient Climatology in box(es) 5 (Min=0.58 Max=18.98 n=140)
18TL16003_036; 179.93; 429255; phos; 1.41  ; Out of Nutrient Climatology in box(es) 4 (Min=0.67 Max=1.31 n=34)
18TL16003_036; 50.75; 429256; slca; 1.97  ; Out of Nutrient Climatology in box(es) 4 (Min=2.25 Max=21.00 n=72)
18TL16003_047; 4.77; 429262; slca; 2.38  ; Out of Nutrient Climatology in box(es) 4 (Min=2.64 Max=12.42 n=54)
18TL16003_047; 25.38; 429261; slca; 1.84  ; Out of Nutrient Climatology in box(es) 4 (Min=2.68 Max=20.00 n=42)
18TL16003_047; 50.16; 429260; slca; 1.76  ; Out of Nutrient Climatology in box(es) 4 (Min=2.25 Max=21.00 n=72)
18TL16003_069; 4.61; 429266; slca; 2.53  ; Out of Nutrient Climatology in box(es) 4 (Min=2.64 Max=12.42 n=54)
18TL16003_069; 24.73; 429265; slca; 2.23  ; Out of Nutrient Climatology in box(es) 4 (Min=2.68 Max=20.00 n=42)
18TL16003_069; 51.62; 429264; slca; 1.80  ; Out of Nutrient Climatology in box(es) 4 (Min=2.25 Max=21.00 n=72)
18TL16003_127; 100.77; 429279; ntrz; 14.81  ; Out of Nutrient Climatology in box(es) 4 (Min=0.01 Max=13.03 n=86)
18TL16003_127; 6.20; 429282; slca; 0.89  ; Out of Nutrient Climatology in box(es) 4 (Min=2.64 Max=12.42 n=54)
18TL16003_127; 25.05; 429281; slca; 0.78  ; Out of Nutrient Climatology in box(es) 4 (Min=2.68 Max=20.00 n=42)
