Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU01064_588; 2.58; 247006; doxy; 318.92  ; Global Impossible Parameter Value
18HU01064_588; 5.65; 247005; doxy; 319.27  ; Global Impossible Parameter Value
18HU01064_588; 14.58; 247004; doxy; 318.83  ; Global Impossible Parameter Value
18HU01064_588; 28.06; 247003; doxy; 318.65  ; Global Impossible Parameter Value
18HU01064_588; 49.38; 247002; doxy; 323.52  ; Global Impossible Parameter Value
18HU01064_588; 77.64; 247001; doxy; 312.78  ; Global Impossible Parameter Value
18HU01064_588; 2.58; 247006; doxy; 318.92  ; Regional Impossible Parameter Value
18HU01064_588; 5.65; 247005; doxy; 319.27  ; Regional Impossible Parameter Value
18HU01064_588; 14.58; 247004; doxy; 318.83  ; Regional Impossible Parameter Value
18HU01064_588; 28.06; 247003; doxy; 318.65  ; Regional Impossible Parameter Value
18HU01064_588; 49.38; 247002; doxy; 323.52  ; Regional Impossible Parameter Value
18HU01064_588; 77.64; 247001; doxy; 312.78  ; Regional Impossible Parameter Value
18HU01064_588; 5.65; 247005; cphl; 1.53  1.00  NaN  ; Duplicate Problem
18HU01064_589; 4.36; 247013; doxy; 328.88  ; Global Impossible Parameter Value
18HU01064_589; 4.86; 247012; doxy; 329.46  ; Global Impossible Parameter Value
18HU01064_589; 15.37; 247011; doxy; 329.50  ; Global Impossible Parameter Value
18HU01064_589; 25.19; 247010; doxy; 326.73  ; Global Impossible Parameter Value
18HU01064_589; 50.57; 247009; doxy; 317.76  ; Global Impossible Parameter Value
18HU01064_589; 99.54; 247008; doxy; 309.63  ; Global Impossible Parameter Value
18HU01064_589; 181.90; 247007; doxy; 258.46  ; Global Impossible Parameter Value
18HU01064_589; 4.36; 247013; doxy; 328.88  ; Regional Impossible Parameter Value
18HU01064_589; 4.86; 247012; doxy; 329.46  ; Regional Impossible Parameter Value
18HU01064_589; 15.37; 247011; doxy; 329.50  ; Regional Impossible Parameter Value
18HU01064_589; 25.19; 247010; doxy; 326.73  ; Regional Impossible Parameter Value
18HU01064_589; 50.57; 247009; doxy; 317.76  ; Regional Impossible Parameter Value
18HU01064_589; 99.54; 247008; doxy; 309.63  ; Regional Impossible Parameter Value
18HU01064_589; 181.90; 247007; doxy; 258.46  ; Regional Impossible Parameter Value
18HU01064_590; 5.65; 247021; doxy; 329.14  ; Global Impossible Parameter Value
18HU01064_590; 14.68; 247020; doxy; 330.08  ; Global Impossible Parameter Value
