CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;OXYM_01;Q_OXYM;CHL_03;Q_CHL;CHL_XX;Q_CHL;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(mmol/m**3);((none));(mg/m**3);((none));(mg/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU00001_316;FC-03;47;-52.58;222428;20;07-nov-00;14:55:00;20.36;350.5779;4;1.04;1;0.83;1;0.53;1;0.51;1;1.89;1;6;1.04;0.28
18HU00001_316;FC-03;47;-52.58;222427;31;07-nov-00;14:55:00;30.87;355.937;4;0.46;1;0.39;1;0.85;1;0.61;1;2.07;1;6;1.39;0.41
18HU00001_316;FC-03;47;-52.58;222426;40;07-nov-00;14:55:00;40.45;359.0632;4;0.37;1;0.32;1;0.88;1;0.54;1;2.11;1;6;1.63;0.42
18HU00001_316;FC-03;47;-52.58;222425;50;07-nov-00;14:55:00;50.25;367.1019;4;0.25;1;0.19;1;1.86;1;0.68;1;2.65;1;6;2.74;0.70
18HU00001_316;FC-03;47;-52.58;222424;75;07-nov-00;14:55:00;76.1;370.2281;4;0.11;1;0.08;1;5.41;1;1.13;1;5.68;1;6;4.79;0.95
18HU00001_316;FC-03;47;-52.58;222423;100;07-nov-00;14:55:00;100.9;356.8302;4;0.04;1;0.02;1;7.58;1;1.22;1;7.61;1;6;6.21;1.00
18HU00001_316;FC-03;47;-52.58;222422;150;07-nov-00;14:55:00;151.04;332.714;4;NaN;9;NaN;9;10.34;1;1.31;1;12.64;1;6;7.89;0.82
18HU00001_317;FC-02;47;-52.705;222440;5;07-nov-00;17:15:00;4.94;350.5779;4;1.13;1;0.8;1;0.72;1;0.51;1;2.2;1;6;1.41;0.33
18HU00001_317;FC-02;47;-52.705;222439;10;07-nov-00;17:15:00;9.8;351.0244;4;1.18;1;0.98;1;0.75;1;0.48;1;2.27;1;6;1.56;0.33
18HU00001_317;FC-02;47;-52.705;222438;20;07-nov-00;17:15:00;19.98;351.471;4;1.04;1;0.83;1;0.9;1;0.47;1;2.28;1;6;1.91;0.39
18HU00001_317;FC-02;47;-52.705;222437;30;07-nov-00;17:15:00;30.22;351.0244;4;0.81;1;0.65;1;0.64;1;0.54;1;2.15;1;6;1.19;0.30
18HU00001_317;FC-02;47;-52.705;222436;39;07-nov-00;17:15:00;39.68;351.9176;4;0.45;1;0.4;1;0.93;1;0.58;1;2.18;1;6;1.60;0.43
18HU00001_317;FC-02;47;-52.705;222435;49;07-nov-00;17:15:00;49.86;354.5972;4;0.28;1;0.24;1;1.25;1;0.57;1;2.41;1;6;2.19;0.52
18HU00001_317;FC-02;47;-52.705;222434;76;07-nov-00;17:15:00;76.25;363.5291;4;0.24;1;0.19;1;1.55;1;0.63;1;2.45;1;6;2.46;0.63
18HU00001_317;FC-02;47;-52.705;222433;97;07-nov-00;17:15:00;97.68;363.9757;4;0.07;1;0.04;1;6.26;1;1.28;1;6.38;1;6;4.89;0.98
18HU00001_317;FC-02;47;-52.705;222432;149;07-nov-00;17:15:00;150.7;352.8109;4;NaN;9;NaN;9;8.52;1;1.32;1;8.67;1;6;6.45;0.98
18HU00001_317;FC-02;47;-52.705;222431;181;07-nov-00;17:15:00;182.48;338.5197;4;NaN;9;NaN;9;9.55;1;1.36;1;12.19;1;6;7.02;0.78
18HU00001_318;FC-01;47;-52.8317;222448;5;07-nov-00;18:49:00;5.06;351.9176;4;1.04;1;0.85;1;0.67;1;0.42;1;2.7;1;6;1.60;0.25
18HU00001_318;FC-01;47;-52.8317;222447;10;07-nov-00;18:49:00;9.62;351.0244;4;0.9;1;0.75;1;0.82;1;0.5;1;2.86;1;6;1.64;0.29
18HU00001_318;FC-01;47;-52.8317;222446;20;07-nov-00;18:49:00;19.93;348.3449;4;0.73;1;0.58;1;0.84;1;0.51;1;2.32;1;6;1.65;0.36
18HU00001_318;FC-01;47;-52.8317;222445;30;07-nov-00;18:49:00;30.06;348.7915;4;0.57;1;0.5;1;0.89;1;0.51;1;2.51;1;6;1.75;0.35
18HU00001_318;FC-01;47;-52.8317;222444;40;07-nov-00;18:49:00;40.12;349.6847;4;0.54;1;0.45;1;0.87;1;0.52;1;2.26;1;6;1.67;0.38
18HU00001_318;FC-01;47;-52.8317;222443;50;07-nov-00;18:49:00;50.27;355.4904;4;0.36;1;0.33;1;1.47;1;0.65;1;2.61;1;6;2.26;0.56
18HU00001_318;FC-01;47;-52.8317;222442;75;07-nov-00;18:49:00;75.36;365.3155;4;0.08;1;0.07;1;3.77;1;0.98;1;4.47;1;6;3.85;0.84
18HU00001_318;FC-01;47;-52.8317;222441;100;07-nov-00;18:49:00;100.73;363.5291;4;0.06;1;0.05;1;5.24;1;1.03;1;5.79;1;6;5.09;0.91
18HU00001_321;STN27;47.5467;-52.5867;222458;6;07-nov-00;23:03:00;5.85;342.5391;4;0.87;1;0.68;1;0.55;1;0.5;1;1.78;1;6;1.10;0.31
18HU00001_321;STN27;47.5467;-52.5867;222457;12;07-nov-00;23:03:00;11.71;342.5391;4;0.68;1;0.6;1;0.69;1;0.5;1;1.61;1;6;1.38;0.43
18HU00001_321;STN27;47.5467;-52.5867;222456;23;07-nov-00;23:03:00;22.94;348.3449;4;0.62;1;0.54;1;0.78;1;0.58;1;2.14;1;6;1.34;0.36
18HU00001_321;STN27;47.5467;-52.5867;222455;32;07-nov-00;23:03:00;32.66;356.3836;4;0.61;1;0.47;1;0.86;1;0.55;1;1.92;1;6;1.56;0.45
18HU00001_321;STN27;47.5467;-52.5867;222454;38;07-nov-00;23:03:00;38.55;352.3642;4;0.49;1;0.43;1;0.89;1;0.54;1;2.06;1;6;1.65;0.43
18HU00001_321;STN27;47.5467;-52.5867;222453;48;07-nov-00;23:03:00;48.71;353.704;4;0.29;1;0.24;1;1.16;1;0.55;1;2.24;1;6;2.11;0.52
18HU00001_321;STN27;47.5467;-52.5867;222452;77;07-nov-00;23:03:00;77.8;363.9757;4;0.09;1;0.06;1;3.13;1;0.82;1;3.36;1;6;3.82;0.93
18HU00001_321;STN27;47.5467;-52.5867;222451;102;07-nov-00;23:03:00;102.79;356.3836;4;0.05;1;0.04;1;6.54;1;1.14;1;6.92;1;6;5.74;0.95
18HU00001_321;STN27;47.5467;-52.5867;222450;148;07-nov-00;23:03:00;148.93;325.5685;4;NaN;9;NaN;9;10.39;1;1.37;1;14.24;1;6;7.58;0.73
18HU00001_321;STN27;47.5467;-52.5867;222449;170;07-nov-00;23:03:00;171.49;322.4423;4;NaN;9;NaN;9;10.91;1;1.28;1;15.68;1;6;8.52;0.70
18HU00001_010;S27-10;47.99;-50.48;222631;130;10-nov-00;16:37:00;131.01;331.8208;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU00001_011;S27-09;47.94;-50.72;222639;6;10-nov-00;17:56:00;5.55;352.8109;4;0.94;1;0.8;1;0.22;1;0.39;1;2.18;1;6;0.56;0.10
18HU00001_011;S27-09;47.94;-50.72;222638;11;10-nov-00;17:56:00;11;353.2574;4;0.99;1;0.81;1;0.22;1;0.36;1;2.12;1;6;0.61;0.10
18HU00001_011;S27-09;47.94;-50.72;222637;21;10-nov-00;17:56:00;20.91;353.704;4;0.95;1;0.76;1;0.44;1;0.43;1;2.62;1;6;1.02;0.17
18HU00001_011;S27-09;47.94;-50.72;222636;30;10-nov-00;17:56:00;29.84;354.5972;4;0.97;1;0.76;1;0.44;1;0.42;1;2.42;1;6;1.05;0.18
18HU00001_011;S27-09;47.94;-50.72;222635;41;10-nov-00;17:56:00;41.18;360.403;4;0.28;1;0.22;1;0.88;1;0.46;1;2.83;1;6;1.91;0.31
18HU00001_011;S27-09;47.94;-50.72;222634;51;10-nov-00;17:56:00;51.31;363.0826;4;0.13;1;0.1;1;5.42;1;0.94;1;6.17;1;6;5.77;0.88
18HU00001_011;S27-09;47.94;-50.72;222633;76;10-nov-00;17:56:00;76.44;336.7334;4;0.07;1;0.05;1;7.82;1;1.11;1;8.84;1;6;7.05;0.88
18HU00001_011;S27-09;47.94;-50.72;222632;108;10-nov-00;17:56:00;108.57;328.6947;4;0.06;1;0.04;1;10.83;1;1.1;1;13.09;1;6;9.85;0.83
18HU00001_012;S27-08;47.89;-50.95;222640;122;10-nov-00;19:35:00;123.41;327.3549;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU00001_013;S27-07;47.84;-51.19;222650;6;10-nov-00;20:55:00;5.78;347.0051;4;0.87;1;0.65;1;0.14;1;0.37;1;1.88;1;6;0.38;0.07
18HU00001_013;S27-07;47.84;-51.19;222649;10;10-nov-00;20:55:00;10.57;347.4517;4;0.87;1;0.64;1;0.04;1;0.3;1;1.82;1;6;0.13;0.02
18HU00001_013;S27-07;47.84;-51.19;222648;21;10-nov-00;20:55:00;20.95;347.8983;4;0.84;1;0.63;1;0.14;1;0.39;1;2.26;1;6;0.36;0.06
18HU00001_013;S27-07;47.84;-51.19;222647;31;10-nov-00;20:55:00;30.94;350.1313;4;0.78;1;0.57;1;0.42;1;0.4;1;2.28;1;6;1.05;0.18
18HU00001_013;S27-07;47.84;-51.19;222646;40;10-nov-00;20:55:00;40.73;379.16;4;0.2;1;0.15;1;2.85;1;0.72;1;3.98;1;6;3.96;0.72
18HU00001_013;S27-07;47.84;-51.19;222645;51;10-nov-00;20:55:00;51.15;372.0145;4;0.1;1;0.07;1;6.13;1;0.99;1;6.3;1;6;6.19;0.97
18HU00001_013;S27-07;47.84;-51.19;222644;75;10-nov-00;20:55:00;75.78;355.0438;4;0.06;1;0.04;1;8.24;1;1.05;1;8.5;1;6;7.85;0.97
18HU00001_013;S27-07;47.84;-51.19;222643;100;10-nov-00;20:55:00;101.26;346.5585;4;0.03;1;0.02;1;9.67;1;1.03;1;10.15;1;6;9.39;0.95
18HU00001_013;S27-07;47.84;-51.19;222642;150;10-nov-00;20:55:00;151.65;315.2968;4;NaN;9;NaN;9;11.95;1;1.28;1;17.87;1;6;9.34;0.67
18HU00001_013;S27-07;47.84;-51.19;222641;171;10-nov-00;20:55:00;172.79;315.7434;4;NaN;9;NaN;9;10.95;1;1.05;1;16.22;1;6;10.43;0.68
18HU00001_015;S27-06;47.79;-51.42;222651;135;10-nov-00;22:47:00;136.59;319.7627;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU00001_016;S27-05;47.74;-51.65;222660;6;11-nov-00;00:12:00;6.06;350.1313;4;1.18;1;1;1;0.17;1;0.37;1;1.28;1;6;0.46;0.13
18HU00001_016;S27-05;47.74;-51.65;222659;11;11-nov-00;00:12:00;11.13;348.3449;4;1.1;1;0.9;1;0.11;1;0.4;1;1.1;1;6;0.27;0.10
18HU00001_016;S27-05;47.74;-51.65;222658;21;11-nov-00;00:12:00;20.97;203.6478;4;1.18;1;0.97;1;0.09;1;0.4;1;1.06;1;6;0.22;0.08
18HU00001_016;S27-05;47.74;-51.65;222657;30;11-nov-00;00:12:00;30.74;350.5779;4;1.04;1;0.83;1;0.03;1;0.4;1;0.87;1;6;0.07;0.03
18HU00001_016;S27-05;47.74;-51.65;222656;41;11-nov-00;00:12:00;41.16;363.0826;4;0.27;1;0.21;1;2.14;1;0.63;1;2.63;1;6;3.40;0.81
18HU00001_016;S27-05;47.74;-51.65;222655;51;11-nov-00;00:12:00;51.29;378.2668;4;0.13;1;0.11;1;5.14;1;0.95;1;3.96;1;6;5.41;1.30
18HU00001_016;S27-05;47.74;-51.65;222654;76;11-nov-00;00:12:00;76.34;358.6166;4;0.08;1;0.06;1;8.08;1;1.17;1;7.06;1;6;6.91;1.14
18HU00001_016;S27-05;47.74;-51.65;222653;101;11-nov-00;00:12:00;101.48;351.0244;4;0.03;1;0.02;1;10.2;1;1.22;1;9.72;1;6;8.36;1.05
18HU00001_016;S27-05;47.74;-51.65;222652;151;11-nov-00;00:12:00;152.3;316.19;4;NaN;9;NaN;9;11.96;1;1.24;1;17.27;1;6;9.65;0.69
18HU00001_017;S27-04;47.68;-51.88;222661;179;11-nov-00;02:02:00;180.31;318.4229;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU00001_018;S27-03;47.63;-52.12;222671;5;11-nov-00;03:25:00;5.26;356.8302;4;1.3;1;1.11;1;0.47;1;0.49;1;1.7;1;6;0.96;0.28
18HU00001_018;S27-03;47.63;-52.12;222670;10;11-nov-00;03:25:00;10.22;358.17;4;1.26;1;1.05;1;0.6;1;0.43;1;1.71;1;6;1.40;0.35
18HU00001_018;S27-03;47.63;-52.12;222669;20;11-nov-00;03:25:00;20.28;363.5291;4;0.81;1;0.65;1;1.2;1;0.49;1;2.37;1;6;2.45;0.51
18HU00001_018;S27-03;47.63;-52.12;222668;30;11-nov-00;03:25:00;30.15;364.4223;4;0.57;1;0.51;1;1.47;1;0.49;1;2.34;1;6;3.00;0.63
18HU00001_018;S27-03;47.63;-52.12;222667;40;11-nov-00;03:25:00;40.37;365.3155;4;0.36;1;0.33;1;1.75;1;0.56;1;2.4;1;6;3.12;0.73
18HU00001_018;S27-03;47.63;-52.12;222666;50;11-nov-00;03:25:00;50.41;362.636;4;0.16;1;0.12;1;4.51;1;0.85;1;4.59;1;6;5.31;0.98
18HU00001_018;S27-03;47.63;-52.12;222665;74;11-nov-00;03:25:00;74.92;347.8983;4;0.05;1;0.03;1;8.79;1;1.2;1;8.89;1;6;7.32;0.99
18HU00001_018;S27-03;47.63;-52.12;222664;99;11-nov-00;03:25:00;99.86;342.9857;4;0.04;1;0.02;1;9.85;1;1.21;1;9.84;1;6;8.14;1.00
18HU00001_018;S27-03;47.63;-52.12;222663;148;11-nov-00;03:25:00;149.59;328.248;4;NaN;9;NaN;9;11.41;1;1.24;1;12.85;1;6;9.20;0.89
18HU00001_018;S27-03;47.63;-52.12;222662;159;11-nov-00;03:25:00;160.66;318.8695;4;NaN;9;NaN;9;12.02;1;1.31;1;16.03;1;6;9.18;0.75
18HU00001_019;S27-02;47.58;-52.35;222672;159;11-nov-00;05:15:00;159.79;319.3161;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18HU00001_020;STN27;47.5467;-52.5867;222682;5;11-nov-00;06:39:00;4.89;347.0051;4;0.91;1;0.75;1;0.7;1;0.47;1;2.11;1;6;1.49;0.33
18HU00001_020;STN27;47.5467;-52.5867;222681;10;11-nov-00;06:39:00;9.91;348.3449;4;0.89;1;0.74;1;0.76;1;0.53;1;2.19;1;6;1.43;0.35
18HU00001_020;STN27;47.5467;-52.5867;222680;20;11-nov-00;06:39:00;19.78;349.6847;4;0.6;1;0.55;1;0.78;1;0.52;1;2.23;1;6;1.50;0.35
18HU00001_020;STN27;47.5467;-52.5867;222679;29;11-nov-00;06:39:00;29.73;350.5779;4;0.46;1;0.41;1;0.86;1;0.53;1;2.28;1;6;1.62;0.38
18HU00001_020;STN27;47.5467;-52.5867;222678;40;11-nov-00;06:39:00;40.11;354.1506;4;0.3;1;0.26;1;1.09;1;0.57;1;2.34;1;6;1.91;0.47
18HU00001_020;STN27;47.5467;-52.5867;222677;51;11-nov-00;06:39:00;51.31;357.7234;4;0.21;1;0.19;1;1.34;1;0.63;1;2.53;1;6;2.13;0.53
18HU00001_020;STN27;47.5467;-52.5867;222676;74;11-nov-00;06:39:00;74.47;362.636;4;0.16;1;0.13;1;2.24;1;0.69;1;3.26;1;6;3.25;0.69
18HU00001_020;STN27;47.5467;-52.5867;222675;99;11-nov-00;06:39:00;100.24;359.9564;4;0.06;1;0.05;1;5.55;1;1.19;1;6.11;1;6;4.66;0.91
18HU00001_020;STN27;47.5467;-52.5867;222674;149;11-nov-00;06:39:00;150.47;317.0832;4;NaN;9;NaN;9;10.71;1;1.48;1;15.17;1;6;7.24;0.71
18HU00001_020;STN27;47.5467;-52.5867;222673;169;11-nov-00;06:39:00;170.14;317.5298;4;NaN;9;NaN;9;10.82;1;1.33;1;16.1;1;6;8.14;0.67
