CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18MF02066_623;361;47.10283;-59.9915;301586;15.97;02-nov-02;17:23:00;30.1;7.19;303.50936;299.62394;2.03;15.627;0.12667;1;1.98;1;0.53;1;3.605;1;6;3.74;0.55
18MF02066_623;361;47.10283;-59.9915;301585;24.49;02-nov-02;17:23:00;31.24;5.07;314.13844;312.30738;0.98;9.691;0.16333;1;3.40667;1;0.67;1;4.315;1;6;5.08;0.79
18MF02066_623;361;47.10283;-59.9915;301584;49.48;02-nov-02;17:23:00;31.73;3.99;310.87826;310.47632;0.655;6.852;0.15667;1;4.44667;1;0.75667;1;5.05;1;6;5.88;0.88
18MF02066_623;361;47.10283;-59.9915;301583;101.42;02-nov-02;17:23:00;32.72;1.33;283.23372;287.02982;0.07;1.53;0.08333;1;10.96;1;1.15;1;9.62;1;6;9.53;1.14
18MF02066_623;361;47.10283;-59.9915;301582;198.54;02-nov-02;17:23:00;34.38;5.81;163.18764;162.91968;NaN;1.341;0.08667;1;19.66667;1;1.52667;1;20.735;1;6;12.88;0.95
18MF02066_623;361;47.10283;-59.9915;301581;302.54;02-nov-02;17:23:00;34.75;5.73;141.97414;141.72851;NaN;1.325;0.07667;1;23.88333;1;1.74333;1;28.355;1;6;13.70;0.84
18MF02066_624;371;47.02333;-60.11617;301595;2.48;02-nov-02;19:16:00;29.65;8.34;292.38902;287.78904;3.32;23.576;0.08667;1;1.89667;1;0.47333;1;3.44;1;6;4.01;0.55
18MF02066_624;371;47.02333;-60.11617;301594;5.06;02-nov-02;19:16:00;29.65;8.35;291.94242;287.8337;3.29;23.459;0.08333;1;1.74667;1;0.44667;1;2.92;1;6;3.91;0.60
18MF02066_624;371;47.02333;-60.11617;301593;14.87;02-nov-02;19:16:00;29.67;8.35;290.60262;287.1638;3.15;20.345;0.09;1;2.02667;1;0.48333;1;3.38;1;6;4.19;0.60
18MF02066_624;371;47.02333;-60.11617;301592;24.59;02-nov-02;19:16:00;30.15;7.28;296.3191;292.0764;1.57;10.153;0.105;1;2.18;1;0.57667;1;4.62;1;6;3.78;0.47
18MF02066_624;371;47.02333;-60.11617;301591;50.17;02-nov-02;19:16:00;31.22;5.02;307.7074;306.90352;0.715;6.847;0.135;1;3.635;1;0.70667;1;5.16;1;6;5.14;0.70
18MF02066_624;371;47.02333;-60.11617;301590;99.94;02-nov-02;19:16:00;32.78;1.69;264.87846;269.0765;0.12;1.694;0.135;1;3.62;1;0.71;1;5.06;1;6;5.10;0.72
18MF02066_624;371;47.02333;-60.11617;301589;169.71;02-nov-02;19:16:00;34.32;5.41;159.34688;157.47116;NaN;1.54;0.105;1;21.04;1;1.60667;1;22.11;1;6;13.10;0.95
18MF02066_625;381;46.958;-60.21833;301601;1.49;02-nov-02;20:21:00;29.77;8.06;293.72882;290.20068;3.28;22.469;0.095;1;2.15;1;0.475;1;3.505;1;6;4.53;0.61
18MF02066_625;381;46.958;-60.21833;301600;5.16;02-nov-02;20:21:00;29.77;8.05;293.77348;289.3968;3.175;21.431;0.1;1;2.19;1;0.47;1;3.52;1;6;4.66;0.62
18MF02066_625;381;46.958;-60.21833;301599;14.58;02-nov-02;20:21:00;29.8;8.03;292.7463;288.19098;3.04;18.12;0.095;1;2.23;1;0.49;1;3.43;1;6;4.55;0.65
18MF02066_625;381;46.958;-60.21833;301598;25.49;02-nov-02;20:21:00;29.83;7.99;291.67446;287.96768;2.655;16.008;0.095;1;2.305;1;0.505;1;3.99;1;6;4.56;0.58
18MF02066_625;381;46.958;-60.21833;301597;49.68;02-nov-02;20:21:00;31.05;4.25;261.61828;261.84158;0.425;3.644;0.135;1;7.595;1;1.07;1;11.42333;1;6;7.10;0.66
18MF02066_625;381;46.958;-60.21833;301596;70.1;02-nov-02;20:21:00;32.16;2.23;250.00668;250.12577;0.215;2.323;0.14667;1;11.94667;1;1.33667;1;16.68;1;6;8.94;0.72
18MF02066_626;391;46.74467;-60.99983;301606;1.59;03-nov-02;02:07:00;29.32;9.36;295.11328;289.28515;5.385;37.024;0.065;1;0.585;1;0.305;1;0.715;1;6;1.92;0.82
18MF02066_626;391;46.74467;-60.99983;301605;5.55;03-nov-02;02:07:00;29.32;9.36;295.02396;289.30748;5.465;36.65;0.065;1;0.575;1;0.295;1;0.545;1;6;1.95;1.06
18MF02066_626;391;46.74467;-60.99983;301604;15.17;03-nov-02;02:07:00;29.32;9.37;294.39872;289.26282;5.65;37.574;0.06;1;0.57;1;0.29;1;0.57;1;6;1.97;1.00
18MF02066_626;391;46.74467;-60.99983;301603;25.09;03-nov-02;02:07:00;29.32;9.37;294.0861;289.35214;5.87;37.794;0.065;1;0.66;1;0.325;1;0.56;1;6;2.03;1.18
18MF02066_626;391;46.74467;-60.99983;301602;50.08;03-nov-02;02:07:00;30.1;6.95;270.81824;267.0668;1.265;7.826;0.12;1;3.9;1;0.78;1;7.495;1;6;5.00;0.52
18MF02066_627;401;46.8315;-61.24967;301611;1.59;03-nov-02;03:46:00;30.87;5.71;306.85886;304.5812;1.06;9.527;0.13;1;2.89;1;0.68;1;5.805;1;6;4.25;0.50
18MF02066_627;401;46.8315;-61.24967;301610;5.26;03-nov-02;03:46:00;30.87;5.72;306.90352;304.8045;1;9.601;0.13;1;2.885;1;0.68;1;5.665;1;6;4.24;0.51
18MF02066_627;401;46.8315;-61.24967;301609;15.27;03-nov-02;03:46:00;30.87;5.72;306.18896;304.84916;1.085;9.653;0.13;1;2.91;1;0.69;1;5.39;1;6;4.22;0.54
18MF02066_627;401;46.8315;-61.24967;301608;25.09;03-nov-02;03:46:00;31.14;5.5;305.2511;305.11712;0.825;6.939;0.145;1;3.005;1;0.705;1;5.095;1;6;4.26;0.59
18MF02066_627;401;46.8315;-61.24967;301607;50.27;03-nov-02;03:46:00;31.21;1.65;230.62424;231.96404;0.17;2.613;0.12;1;11.405;1;1.51;1;20.64;1;6;7.55;0.55
18MF02066_628;411;46.90183;-61.501;301616;1.39;03-nov-02;05:17:00;30.49;6.56;307.88604;303.15208;1.175;9.465;0.115;1;1.995;1;0.6;1;4.73;1;6;3.33;0.42
18MF02066_628;411;46.90183;-61.501;301615;5.26;03-nov-02;05:17:00;30.49;6.5;308.06468;303.688;1.205;9.435;0.115;1;2.005;1;0.605;1;4.61;1;6;3.31;0.43
18MF02066_628;411;46.90183;-61.501;301614;15.17;03-nov-02;05:17:00;30.49;6.5;307.52876;303.9113;1.16;9.468;0.115;1;2.01;1;0.6;1;4.56;1;6;3.35;0.44
18MF02066_628;411;46.90183;-61.501;301613;25.19;03-nov-02;05:17:00;30.57;6.44;306.94818;303.688;1.005;9.458;0.12;1;2.31;1;0.62;1;4.53;1;6;3.73;0.51
18MF02066_628;411;46.90183;-61.501;301612;46.41;03-nov-02;05:17:00;30.99;5.83;306.68022;304.24625;0.84;7.39;0.13;1;2.645;1;0.645;1;4.905;1;6;4.10;0.54
18MF02066_629;421;47.00017;-61.75067;301621;2.08;03-nov-02;06:53:00;30.29;6.2;304.98314;301.81228;1.215;10.127;0.14;1;3.12;1;0.725;1;5.68;1;6;4.30;0.55
18MF02066_629;421;47.00017;-61.75067;301620;6.05;03-nov-02;06:53:00;30.29;6.2;304.75984;301.36568;1.145;10.125;0.135;1;3.13;1;0.73;1;5.675;1;6;4.29;0.55
18MF02066_629;421;47.00017;-61.75067;301619;15.27;03-nov-02;06:53:00;30.29;6.21;304.31324;301.14238;1.09;10.491;0.14;1;3.13;1;0.725;1;5.855;1;6;4.32;0.53
18MF02066_629;421;47.00017;-61.75067;301618;26.38;03-nov-02;06:53:00;30.45;6.38;303.9113;301.18704;1.1;9.849;0.125;1;2.65;1;0.675;1;5.345;1;6;3.93;0.50
18MF02066_629;421;47.00017;-61.75067;301617;33.42;03-nov-02;06:53:00;30.71;4.58;273.0959;271.13086;0.55;5.303;0.145;1;6.43;1;1.075;1;12.08;1;6;5.98;0.53
18MF02066_630;431;47.164;-62.24883;301626;1.98;04-nov-02;13:46:00;31.05;4.59;315.12096;311.68214;1.345;8.896;0.145;1;4.3;1;0.81;1;6.9;1;6;5.31;0.62
18MF02066_630;431;47.164;-62.24883;301625;5.65;04-nov-02;13:46:00;31.05;4.58;315.03164;314.54038;1.37;11.88;0.145;1;4.295;1;0.8;1;7.085;1;6;5.37;0.61
18MF02066_630;431;47.164;-62.24883;301624;15.07;04-nov-02;13:46:00;31.05;4.58;314.4064;312.08408;1.415;12.068;0.145;1;4.33;1;0.815;1;6.815;1;6;5.31;0.64
18MF02066_630;431;47.164;-62.24883;301623;24.39;04-nov-02;13:46:00;31.06;4.56;313.69184;312.26272;1.37;11.694;0.145;1;4.41;1;0.825;1;7.3;1;6;5.35;0.60
18MF02066_630;431;47.164;-62.24883;301622;35.6;04-nov-02;13:46:00;31.12;4.17;304.93848;304.14949;1.09;9.78;0.15;1;5.445;1;0.9;1;8.26333;1;6;6.05;0.66
18MF02066_631;441;47.33067;-62.75183;301631;1.98;04-nov-02;16:10:00;30.78;4.97;318.78308;315.38892;1.345;8.668;0.165;1;3.955;1;0.745;1;5.76;1;6;5.31;0.69
18MF02066_631;441;47.33067;-62.75183;301630;4.86;04-nov-02;16:10:00;30.8;4.93;317.9792;321.90928;1.385;9.852;0.165;1;3.965;1;0.75;1;5.305;1;6;5.29;0.75
18MF02066_631;441;47.33067;-62.75183;301629;14.87;04-nov-02;16:10:00;30.82;4.91;317.7559;314.36174;1.395;12.903;0.165;1;4.11;1;0.76;1;5.575;1;6;5.41;0.74
18MF02066_631;441;47.33067;-62.75183;301628;24.79;04-nov-02;16:10:00;30.82;4.89;316.4161;313.37922;1.36;13.649;0.17;1;4.1;1;0.765;1;5.45;1;6;5.36;0.75
18MF02066_631;441;47.33067;-62.75183;301627;47.2;04-nov-02;16:10:00;31.55;1.07;245.94262;258.70049;0.535;3.227;0.16;1;15.29667;1;1.66333;1;23.12;1;6;9.20;0.66
18MF02066_632;461;47.5;-63.25033;301637;2.18;04-nov-02;19:57:00;30.46;5.72;315.38892;310.93781;1.305;12.698;0.175;1;3.485;1;0.68;1;4.35;1;6;5.12;0.80
18MF02066_632;461;47.5;-63.25033;301636;4.76;04-nov-02;19:57:00;30.46;5.72;315.12096;311.41418;1.305;12.7;0.165;1;3.475;1;0.675;1;4.205;1;6;5.15;0.83
18MF02066_632;461;47.5;-63.25033;301635;14.87;04-nov-02;19:57:00;30.53;5.59;312.93262;309.09186;1.215;12.073;0.175;1;3.735;1;0.7;1;4.695;1;6;5.34;0.80
18MF02066_632;461;47.5;-63.25033;301634;25.29;04-nov-02;19:57:00;30.56;5.56;312.30738;308.6006;1.17;10.636;0.175;1;3.735;1;0.705;1;4.705;1;6;5.30;0.79
18MF02066_632;461;47.5;-63.25033;301633;49.87;04-nov-02;19:57:00;30.69;5.15;297.4356;301.27636;0.785;7.517;0.175;1;4.42;1;0.79;1;6.03;1;6;5.59;0.73
18MF02066_632;461;47.5;-63.25033;301632;71.49;04-nov-02;19:57:00;31.9;0.29;225.57766;226.29222;0.185;1.989;0.095;1;17.05;1;1.795;1;25.93;1;6;9.50;0.66
18MF02066_633;471;47.6595;-63.75;301642;1.59;04-nov-02;22:04:00;30.49;5.51;314.80834;310.58053;1.285;11.631;0.18;1;3.57;1;0.68;1;4.23;1;6;5.25;0.84
18MF02066_633;471;47.6595;-63.75;301641;4.96;04-nov-02;22:04:00;30.49;5.54;314.76368;310.78894;1.215;11.77;0.18;1;3.585;1;0.68;1;4.11;1;6;5.27;0.87
18MF02066_633;471;47.6595;-63.75;301640;15.07;04-nov-02;22:04:00;30.49;5.54;314.71902;311.63748;1.205;12.015;0.175;1;3.55;1;0.675;1;4.12;1;6;5.26;0.86
18MF02066_633;471;47.6595;-63.75;301639;25.38;04-nov-02;22:04:00;30.49;5.54;313.60252;310.65496;1.125;11.737;0.18;1;3.59;1;0.68;1;4.26;1;6;5.28;0.84
18MF02066_633;471;47.6595;-63.75;301638;50.47;04-nov-02;22:04:00;31.62;2.98;256.03578;257.77752;0.125;1.98;0.2;1;11.835;1;1.345;1;14.195;1;6;8.80;0.83
18MF02066_634;481;47.73983;-63.99967;301648;1.78;04-nov-02;23:24:00;30.64;5.53;317.13066;314.92743;1.13;10.599;0.195;1;3.17;1;0.665;1;4.245;1;6;4.77;0.75
18MF02066_634;481;47.73983;-63.99967;301647;4.96;04-nov-02;23:24:00;30.64;5.54;317.17532;314.36174;0.535;10.582;0.2;1;3.215;1;0.67;1;3.8;1;6;4.80;0.85
18MF02066_634;481;47.73983;-63.99967;301646;15.07;04-nov-02;23:24:00;30.64;5.54;317.13066;313.11126;1.135;10.726;0.2;1;3.225;1;0.675;1;3.755;1;6;4.78;0.86
18MF02066_634;481;47.73983;-63.99967;301645;25.58;04-nov-02;23:24:00;30.64;5.53;315.83552;310.8336;1.02;9.949;0.205;1;3.255;1;0.675;1;3.915;1;6;4.82;0.83
18MF02066_634;481;47.73983;-63.99967;301644;50.27;04-nov-02;23:24:00;30.75;5.21;313.5132;310.56564;NaN;5.801;0.235;1;4.475;1;0.77;1;4.69;1;6;5.81;0.95
18MF02066_634;481;47.73983;-63.99967;301643;73.47;04-nov-02;23:24:00;31.92;1.77;217.09226;217.76216;0.185;2.268;0.2;1;16.12;1;1.715;1;23.29;1;6;9.40;0.69
18MF02066_635;491;47.83017;-64.251;301653;1.78;05-nov-02;00:57:00;30.18;5.3;319.58696;317.93454;2.4;17.569;0.18;1;3.33;1;0.685;1;4.105;1;6;4.86;0.81
18MF02066_635;491;47.83017;-64.251;301652;5.06;05-nov-02;00:57:00;30.19;5.34;319.319;317.66658;2.42;17.175;0.17667;1;3.38667;1;0.68667;1;3.8;1;6;4.93;0.89
18MF02066_635;491;47.83017;-64.251;301651;15.37;05-nov-02;00:57:00;30.33;5.48;316.90736;314.13844;1.605;13.071;0.2;1;3.71;1;0.715;1;4.435;1;6;5.19;0.84
18MF02066_635;491;47.83017;-64.251;301650;24.89;05-nov-02;00:57:00;30.38;5.48;315.92484;313.9598;1.4;11.802;0.2;1;3.73;1;0.71;1;4.745;1;6;5.25;0.79
18MF02066_635;491;47.83017;-64.251;301649;35.2;05-nov-02;00:57:00;30.51;5.67;312.62;310.47632;0.89;8.611;0.195;1;3.29;1;0.685;1;4.495;1;6;4.80;0.73
