Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU18028_1684; 6.05; 454713; doxy; 305.16  ; Global Impossible Parameter Value
18HU18028_1684; 35.20; 454710; doxy; 304.60  ; Global Impossible Parameter Value
18HU18028_1684; 6.05; 454713; doxy; 305.16  ; Regional Impossible Parameter Value
18HU18028_1684; 35.20; 454710; doxy; 304.60  ; Regional Impossible Parameter Value
18HU18028_1692; 5.65; 454719; doxy; 319.19  ; Global Impossible Parameter Value
18HU18028_1692; 50.17; 454716; doxy; 315.46  ; Global Impossible Parameter Value
18HU18028_1692; 78.32; 454715; doxy; 278.10  ; Global Impossible Parameter Value
18HU18028_1692; 5.65; 454719; doxy; 319.19  ; Regional Impossible Parameter Value
18HU18028_1692; 50.17; 454716; doxy; 315.46  ; Regional Impossible Parameter Value
18HU18028_1692; 78.32; 454715; doxy; 278.10  ; Regional Impossible Parameter Value
18HU18028_1693; 5.35; 454724; doxy; 322.62  ; Global Impossible Parameter Value
18HU18028_1693; 60.08; 454721; doxy; 276.00  ; Global Impossible Parameter Value
18HU18028_1693; 5.35; 454724; doxy; 322.62  ; Regional Impossible Parameter Value
18HU18028_1693; 60.08; 454721; doxy; 276.00  ; Regional Impossible Parameter Value
18HU18028_1694; 5.85; 454730; doxy; 313.00  ; Global Impossible Parameter Value
18HU18028_1694; 50.27; 454727; doxy; 270.64  ; Global Impossible Parameter Value
18HU18028_1694; 74.36; 454726; doxy; 249.38  ; Global Impossible Parameter Value
18HU18028_1694; 5.85; 454730; doxy; 313.00  ; Regional Impossible Parameter Value
18HU18028_1694; 50.27; 454727; doxy; 270.64  ; Regional Impossible Parameter Value
18HU18028_1694; 74.36; 454726; doxy; 249.38  ; Regional Impossible Parameter Value
18HU18028_1695; 5.65; 454735; doxy; 302.21  ; Global Impossible Parameter Value
18HU18028_1695; 25.48; 454733; doxy; 292.66  ; Global Impossible Parameter Value
18HU18028_1695; 45.51; 454732; doxy; 260.84  ; Global Impossible Parameter Value
18HU18028_1695; 5.65; 454735; doxy; 302.21  ; Regional Impossible Parameter Value
18HU18028_1695; 25.48; 454733; doxy; 292.66  ; Regional Impossible Parameter Value
18HU18028_1695; 45.51; 454732; doxy; 260.84  ; Regional Impossible Parameter Value
18HU18028_1696; 5.26; 454740; doxy; 299.24  ; Global Impossible Parameter Value
18HU18028_1696; 35.70; 454737; doxy; 253.58  ; Global Impossible Parameter Value
18HU18028_1696; 5.26; 454740; doxy; 299.24  ; Regional Impossible Parameter Value
