Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU03075_002; 5.00; 257387; doxy; 308.82  ; Global Impossible Parameter Value
18HU03075_002; 9.00; 257386; doxy; 308.91  ; Global Impossible Parameter Value
18HU03075_002; 20.00; 257385; doxy; 309.71  ; Global Impossible Parameter Value
18HU03075_002; 30.00; 257384; doxy; 313.33  ; Global Impossible Parameter Value
18HU03075_002; 40.00; 257383; doxy; 313.47  ; Global Impossible Parameter Value
18HU03075_002; 51.00; 257382; doxy; 313.33  ; Global Impossible Parameter Value
18HU03075_002; 77.00; 257381; doxy; 322.89  ; Global Impossible Parameter Value
18HU03075_002; 101.00; 257380; doxy; 328.61  ; Global Impossible Parameter Value
18HU03075_002; 152.00; 257379; doxy; 319.58  ; Global Impossible Parameter Value
18HU03075_002; 174.00; 257378; doxy; 309.36  ; Global Impossible Parameter Value
18HU03075_002; 5.00; 257387; doxy; 308.82  ; Regional Impossible Parameter Value
18HU03075_002; 9.00; 257386; doxy; 308.91  ; Regional Impossible Parameter Value
18HU03075_002; 20.00; 257385; doxy; 309.71  ; Regional Impossible Parameter Value
18HU03075_002; 30.00; 257384; doxy; 313.33  ; Regional Impossible Parameter Value
18HU03075_002; 40.00; 257383; doxy; 313.47  ; Regional Impossible Parameter Value
18HU03075_002; 51.00; 257382; doxy; 313.33  ; Regional Impossible Parameter Value
18HU03075_002; 77.00; 257381; doxy; 322.89  ; Regional Impossible Parameter Value
18HU03075_002; 101.00; 257380; doxy; 328.61  ; Regional Impossible Parameter Value
18HU03075_002; 152.00; 257379; doxy; 319.58  ; Regional Impossible Parameter Value
18HU03075_002; 174.00; 257378; doxy; 309.36  ; Regional Impossible Parameter Value
18HU03075_113; 5.00; 257392; doxy; 317.53  ; Global Impossible Parameter Value
18HU03075_113; 10.00; 257391; doxy; 318.38  ; Global Impossible Parameter Value
18HU03075_113; 20.00; 257390; doxy; 317.84  ; Global Impossible Parameter Value
18HU03075_113; 31.00; 257389; doxy; 317.93  ; Global Impossible Parameter Value
18HU03075_113; 49.00; 257388; doxy; 319.32  ; Global Impossible Parameter Value
18HU03075_113; 5.00; 257392; doxy; 317.53  ; Regional Impossible Parameter Value
18HU03075_113; 10.00; 257391; doxy; 318.38  ; Regional Impossible Parameter Value
18HU03075_113; 20.00; 257390; doxy; 317.84  ; Regional Impossible Parameter Value
18HU03075_113; 31.00; 257389; doxy; 317.93  ; Regional Impossible Parameter Value
18HU03075_113; 49.00; 257388; doxy; 319.32  ; Regional Impossible Parameter Value
18HU03075_225; 177.00; 257393; doxy; 317.44  ; Global Impossible Parameter Value
18HU03075_225; 177.00; 257393; doxy; 317.44  ; Regional Impossible Parameter Value
18HU03075_264; 5.00; 257403; doxy; 308.69  ; Global Impossible Parameter Value
18HU03075_264; 10.00; 257402; doxy; 308.82  ; Global Impossible Parameter Value
18HU03075_264; 20.00; 257401; doxy; 307.57  ; Global Impossible Parameter Value
18HU03075_264; 30.00; 257400; doxy; 307.53  ; Global Impossible Parameter Value
18HU03075_264; 39.00; 257399; doxy; 308.11  ; Global Impossible Parameter Value
18HU03075_264; 50.00; 257398; doxy; 335.84  ; Global Impossible Parameter Value
18HU03075_264; 75.00; 257397; doxy; 295.69  ; Global Impossible Parameter Value
18HU03075_264; 100.00; 257396; doxy; 296.94  ; Global Impossible Parameter Value
18HU03075_264; 151.00; 257395; doxy; 288.32  ; Global Impossible Parameter Value
18HU03075_264; 168.00; 257394; doxy; 288.28  ; Global Impossible Parameter Value
18HU03075_264; 5.00; 257403; doxy; 308.69  ; Regional Impossible Parameter Value
18HU03075_264; 10.00; 257402; doxy; 308.82  ; Regional Impossible Parameter Value
18HU03075_264; 20.00; 257401; doxy; 307.57  ; Regional Impossible Parameter Value
18HU03075_264; 30.00; 257400; doxy; 307.53  ; Regional Impossible Parameter Value
18HU03075_264; 39.00; 257399; doxy; 308.11  ; Regional Impossible Parameter Value
18HU03075_264; 50.00; 257398; doxy; 335.84  ; Regional Impossible Parameter Value
18HU03075_264; 75.00; 257397; doxy; 295.69  ; Regional Impossible Parameter Value
18HU03075_264; 100.00; 257396; doxy; 296.94  ; Regional Impossible Parameter Value
18HU03075_264; 151.00; 257395; doxy; 288.32  ; Regional Impossible Parameter Value
18HU03075_264; 168.00; 257394; doxy; 288.28  ; Regional Impossible Parameter Value
18HU03075_264; 151.00; 257395; phos; 1.44  ; Out of Nutrient Climatology in box(es) 9 (Min=0.42 Max=1.26 n=9)
18HU03075_264; 168.00; 257394; phos; 1.37  ; Out of Nutrient Climatology in box(es) 9 (Min=0.42 Max=1.26 n=9)
18HU03075_264; 151.00; 257395; slca; 16.80  ; Out of Nutrient Climatology in box(es) 9 (Min=2.45 Max=16.32 n=9)
18HU03075_264; 168.00; 257394; slca; 16.70  ; Out of Nutrient Climatology in box(es) 9 (Min=2.45 Max=16.32 n=9)
