Filename; Pressure; Uniqueno; Variable; Values; Test failed
18TL08036_958; 1.69; 293763; doxy; 316.89  ; Global Impossible Parameter Value
18TL08036_958; 245.98; 293756; doxy; 176.25  ; Global Impossible Parameter Value
18TL08036_958; 1.69; 293763; doxy; 316.89  ; Regional Impossible Parameter Value
18TL08036_958; 245.98; 293756; doxy; 176.25  ; Regional Impossible Parameter Value
18TL08036_958; 1.69; 293763; slca; 0.00  ; Out of Nutrient Climatology in box(es) 8 (Min=0.01 Max=2.49 n=111)
18TL08036_959; 2.88; 293773; doxy; 316.06  ; Global Impossible Parameter Value
18TL08036_959; 457.83; 293764; doxy; 174.42  ; Global Impossible Parameter Value
18TL08036_959; 2.88; 293773; doxy; 316.06  ; Regional Impossible Parameter Value
18TL08036_959; 457.83; 293764; doxy; 174.42  ; Regional Impossible Parameter Value
18TL08036_960; 2.08; 293783; doxy; 308.80  ; Global Impossible Parameter Value
18TL08036_960; 452.40; 293774; doxy; 170.44  ; Global Impossible Parameter Value
18TL08036_960; 2.08; 293783; doxy; 308.80  ; Regional Impossible Parameter Value
18TL08036_960; 452.40; 293774; doxy; 170.44  ; Regional Impossible Parameter Value
18TL08036_961; 2.68; 293792; doxy; 291.99  ; Global Impossible Parameter Value
18TL08036_961; 319.37; 293784; doxy; 150.77  ; Global Impossible Parameter Value
18TL08036_961; 2.68; 293792; doxy; 291.99  ; Regional Impossible Parameter Value
18TL08036_961; 319.37; 293784; doxy; 150.77  ; Regional Impossible Parameter Value
18TL08036_962; 180.01; 293793; doxy; 196.97  ; Global Impossible Parameter Value
18TL08036_962; 180.01; 293793; doxy; 196.97  ; Regional Impossible Parameter Value
18TL08036_963; 2.08; 293805; doxy; 316.71  ; Global Impossible Parameter Value
18TL08036_963; 75.95; 293800; doxy; 305.14  ; Global Impossible Parameter Value
18TL08036_963; 2.08; 293805; doxy; 316.71  ; Regional Impossible Parameter Value
18TL08036_963; 75.95; 293800; doxy; 305.14  ; Regional Impossible Parameter Value
18TL08036_964; 1.79; 293811; doxy; 303.35  ; Global Impossible Parameter Value
18TL08036_964; 59.79; 293806; doxy; 322.20  ; Global Impossible Parameter Value
18TL08036_964; 1.79; 293811; doxy; 303.35  ; Regional Impossible Parameter Value
18TL08036_964; 59.79; 293806; doxy; 322.20  ; Regional Impossible Parameter Value
18TL08036_965; 1.69; 293817; doxy; 292.52  ; Global Impossible Parameter Value
18TL08036_965; 54.83; 293812; doxy; 323.29  ; Global Impossible Parameter Value
18TL08036_965; 1.69; 293817; doxy; 292.52  ; Regional Impossible Parameter Value
18TL08036_965; 54.83; 293812; doxy; 323.29  ; Regional Impossible Parameter Value
18TL08036_966; 1.39; 293822; doxy; 328.30  ; Global Impossible Parameter Value
18TL08036_966; 50.17; 293818; doxy; 333.95  ; Global Impossible Parameter Value
18TL08036_966; 1.39; 293822; doxy; 328.30  ; Regional Impossible Parameter Value
18TL08036_966; 50.17; 293818; doxy; 333.95  ; Regional Impossible Parameter Value
18TL08036_967; 1.39; 293827; doxy; 301.10  ; Global Impossible Parameter Value
18TL08036_967; 34.41; 293823; doxy; 339.93  ; Global Impossible Parameter Value
18TL08036_967; 1.39; 293827; doxy; 301.10  ; Regional Impossible Parameter Value
18TL08036_967; 34.41; 293823; doxy; 339.93  ; Regional Impossible Parameter Value
18TL08036_968; 1.09; 293832; doxy; 301.52  ; Global Impossible Parameter Value
18TL08036_968; 38.08; 293828; doxy; 328.74  ; Global Impossible Parameter Value
18TL08036_968; 1.09; 293832; doxy; 301.52  ; Regional Impossible Parameter Value
18TL08036_968; 38.08; 293828; doxy; 328.74  ; Regional Impossible Parameter Value
18TL08036_969; 0.79; 293837; doxy; 297.97  ; Global Impossible Parameter Value
18TL08036_969; 50.37; 293833; doxy; 311.55  ; Global Impossible Parameter Value
18TL08036_969; 0.79; 293837; doxy; 297.97  ; Regional Impossible Parameter Value
18TL08036_969; 50.37; 293833; doxy; 311.55  ; Regional Impossible Parameter Value
18TL08036_970; 0.99; 293843; doxy; 302.77  ; Global Impossible Parameter Value
18TL08036_970; 75.35; 293838; doxy; 259.09  ; Global Impossible Parameter Value
