CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;OXYM_01;Q_OXYM;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU95003_113;CAST#1;43.32917;-52.698;152935;529.28;21-apr-95;12:13:00;534.213;35.0068;6.3008;199.1836;4;22.57305;7;1.51496;1;14.31947;1;518;14.90;1.58
18HU95003_113;CAST#1;43.32917;-52.698;152936;529.45;21-apr-95;12:13:00;534.391;35.0058;6.3002;199.36224;4;22.30454;7;1.47905;1;14.49655;1;518;15.08;1.54
18HU95003_113;CAST#1;43.32917;-52.698;152937;529.82;21-apr-95;12:13:00;534.759;35.0049;6.2953;202.17582;4;22.39604;7;1.47997;1;14.58949;1;518;15.13;1.54
18HU95003_113;CAST#1;43.32917;-52.698;152934;529.98;21-apr-95;12:13:00;534.921;35.0067;6.2981;200.61272;4;22.01697;7;1.46448;1;14.35897;1;518;15.03;1.53
18HU95003_113;CAST#1;43.32917;-52.698;152933;530.49;21-apr-95;12:13:00;535.438;35.0026;6.2576;200.5234;4;21.88455;7;1.48848;1;14.12747;1;518;14.70;1.55
18HU95003_113;CAST#1;43.32917;-52.698;152927;530.58;21-apr-95;12:13:00;535.531;35.001;6.2347;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU95003_113;CAST#1;43.32917;-52.698;152938;530.68;21-apr-95;12:13:00;535.631;35.0051;6.2928;201.10398;4;22.56;7;1.49105;1;14.3175;1;518;15.13;1.58
18HU95003_113;CAST#1;43.32917;-52.698;152932;531.54;21-apr-95;12:13:00;536.502;35.0004;6.2354;204.85542;4;22.31851;1;1.505;1;14.03305;1;6;14.83;1.59
18HU95003_113;CAST#1;43.32917;-52.698;152939;532.15;21-apr-95;12:13:00;537.115;35.0043;6.265;200.21078;4;22.53905;1;1.47299;1;14.51048;1;6;15.30;1.55
18HU95003_113;CAST#1;43.32917;-52.698;152941;532.64;21-apr-95;12:13:00;537.614;35.0021;6.2408;200.16612;4;22.558;7;1.489;1;14.56401;1;518;15.15;1.55
18HU95003_113;CAST#1;43.32917;-52.698;152940;532.68;21-apr-95;12:13:00;537.651;35.0019;6.2464;200.34476;4;22.61001;7;1.48099;1;14.65348;1;518;15.27;1.54
18HU95003_113;CAST#1;43.32917;-52.698;152945;532.81;21-apr-95;12:13:00;537.79;35.0008;6.2244;200.61272;4;22.40952;7;1.46899;1;14.59201;1;518;15.26;1.54
18HU95003_113;CAST#1;43.32917;-52.698;152944;532.84;21-apr-95;12:13:00;537.817;35.0005;6.2213;201.8632;4;22.82052;7;1.46099;1;14.43298;1;518;15.62;1.58
