CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;terrain;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL03004_304;SEGB-05;46.07;-52.5;256110;74;20-apr-03;09:11:00;74.67;33.062;1;358.9739;4;-0.895;1;1.95;1;6.21;1;1.1;1;2.51;1;6;5.65;2.47
18TL03004_304;SEGB-05;46.07;-52.5;256109;86;20-apr-03;09:11:00;86.24;33.13;1;354.4186;4;-0.815;1;1.19;1;6.63;1;1.06;1;4.23;1;6;6.25;1.57
18TL03004_315;SEGB-06;45.7883;-52.2667;256117;82;20-apr-03;11:29:00;82.26;33.103;1;373.8008;4;-0.465;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_326;SEGB-07;45.4583;-52;256124;5;20-apr-03;13:34:00;5.17;33.101;1;379.3387;4;0.146;1;1.2;1;4.81;1;0.98;1;2.03;1;6;4.91;2.37
18TL03004_326;SEGB-07;45.4583;-52;256123;10;20-apr-03;13:34:00;10.36;33.101;1;379.4726;4;0.121;1;1.29;1;4.63;1;0.89;1;2.12;1;6;5.20;2.18
18TL03004_326;SEGB-07;45.4583;-52;256122;20;20-apr-03;13:34:00;20.59;33.103;1;380.9017;4;-0.094;1;1.62;1;4.59;1;0.81;1;1.88;1;6;5.67;2.44
18TL03004_326;SEGB-07;45.4583;-52;256121;30;20-apr-03;13:34:00;30.32;33.104;1;377.5076;4;-0.12;1;1.69;1;8.93;1;0.84;1;2.06;1;6;10.63;4.33
18TL03004_326;SEGB-07;45.4583;-52;256120;40;20-apr-03;13:34:00;40.17;33.104;1;376.2571;4;-0.114;1;1.66;1;7.37;1;1;1;2.06;1;6;7.37;3.58
18TL03004_326;SEGB-07;45.4583;-52;256119;50;20-apr-03;13:34:00;50.8;33.107;1;374.5154;4;-0.102;1;1.37;1;5.66;1;0.95;1;2.11;1;6;5.96;2.68
18TL03004_326;SEGB-07;45.4583;-52;256118;78;20-apr-03;13:34:00;78.2;33.115;1;371.5232;4;-0.14;1;1.3;1;5.44;1;0.95;1;2.48;1;6;5.73;2.19
18TL03004_339;SEGB-08;45.095;-51.7;256125;67;20-apr-03;16:15:00;67.55;33.029;1;367.0573;4;-0.076;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_003;SEGB-09;44.725;-51.395;256132;5;20-apr-03;18:26:00;5.2;32.94;1;383.8939;4;0.859;1;1.81;1;4.89;1;0.9;1;4.88;1;6;5.43;1.00
18TL03004_003;SEGB-09;44.725;-51.395;256131;10;20-apr-03;18:26:00;10.49;32.908;1;380.3658;4;0.911;1;1.29;1;5.35;1;1.07;1;5.89;1;6;5.00;0.91
18TL03004_003;SEGB-09;44.725;-51.395;256130;20;20-apr-03;18:26:00;20.48;33.028;1;388.0026;4;0.444;1;2.44;1;4.52;1;0.92;1;3.91;1;6;4.91;1.16
18TL03004_003;SEGB-09;44.725;-51.395;256129;30;20-apr-03;18:26:00;30.62;33.029;1;376.8377;4;0.412;1;2.83;1;5.82;1;1.06;1;4.16;1;6;5.49;1.40
18TL03004_003;SEGB-09;44.725;-51.395;256128;40;20-apr-03;18:26:00;40.4;33.029;1;372.9523;4;0.387;1;1.99;1;5.92;1;1.04;1;4.24;1;6;5.69;1.40
18TL03004_003;SEGB-09;44.725;-51.395;256127;51;20-apr-03;18:26:00;51.53;33.029;1;372.4611;4;0.38;1;2.07;1;5.71;1;1.06;1;3.91;1;6;5.39;1.46
18TL03004_003;SEGB-09;44.725;-51.395;256126;61;20-apr-03;18:26:00;61.62;33.033;1;372.7737;4;0.351;1;2.29;1;5.91;1;1.26;1;4.02;1;6;4.69;1.47
18TL03004_014;SEGB-10;44.3633;-51.1033;256133;67;20-apr-03;20:59:00;67.81;32.814;1;362.0107;4;0.827;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_025;SEGB-11;44;-50.8083;256140;5;20-apr-03;23:12:00;4.97;32.612;1;175.3783;4;1.571;1;1.88;1;1.62;1;0.84;1;3.55;1;6;1.93;0.46
18TL03004_025;SEGB-11;44;-50.8083;256139;10;20-apr-03;23:12:00;9.91;32.533;1;180.2461;4;1.464;1;1.86;1;1.54;1;0.56;1;3.72;1;6;2.75;0.41
18TL03004_025;SEGB-11;44;-50.8083;256138;20;20-apr-03;23:12:00;19.88;32.847;1;187.0791;4;1.022;1;2.54;1;3.24;1;0.71;1;4.03;1;6;4.56;0.80
18TL03004_025;SEGB-11;44;-50.8083;256137;30;20-apr-03;23:12:00;30.08;32.853;1;186.6771;4;1.019;1;2.32;1;3.28;1;0.73;1;4.23;1;6;4.49;0.78
18TL03004_025;SEGB-11;44;-50.8083;256136;40;20-apr-03;23:12:00;40.3;32.849;1;189.6693;4;1.028;1;2.56;1;3.16;1;0.82;1;4.03;1;6;3.85;0.78
18TL03004_025;SEGB-11;44;-50.8083;256135;50;20-apr-03;23:12:00;50.03;32.85;1;207.3992;4;1.031;1;2.9;1;2.85;1;0.62;1;3.03;1;6;4.60;0.94
18TL03004_025;SEGB-11;44;-50.8083;256134;66;20-apr-03;23:12:00;66.37;32.851;1;371.3445;4;1.034;1;3.01;1;3.32;1;0.87;1;2.94;1;6;3.82;1.13
18TL03004_036;SEGB-12;43.6333;-50.5167;256147;5;21-apr-03;02:01:00;5.16;32.86;1;378.8921;4;1.695;1;1.96;1;2.8;1;0.87;1;3.38;1;6;3.22;0.83
18TL03004_036;SEGB-12;43.6333;-50.5167;256146;10;21-apr-03;02:01:00;10.05;32.86;1;378.6687;4;1.695;1;2.13;1;2.96;1;0.87;1;3.58;1;6;3.40;0.83
18TL03004_036;SEGB-12;43.6333;-50.5167;256145;20;21-apr-03;02:01:00;19.98;32.865;1;380.9911;4;1.657;1;2.36;1;2.52;1;0.85;1;3.56;1;6;2.96;0.71
18TL03004_036;SEGB-12;43.6333;-50.5167;256144;30;21-apr-03;02:01:00;30.27;32.89;1;375.8998;4;1.342;1;3.54;1;1.89;1;0.62;1;3.19;1;6;3.05;0.59
18TL03004_036;SEGB-12;43.6333;-50.5167;256143;40;21-apr-03;02:01:00;39.93;32.893;1;375.7212;4;1.338;1;4.08;1;2.32;1;0.53;1;3.32;1;6;4.38;0.70
18TL03004_036;SEGB-12;43.6333;-50.5167;256142;49;21-apr-03;02:01:00;49.71;32.895;1;376.7484;4;1.341;1;3.76;1;1.8;1;0.94;1;3.88;1;6;1.91;0.46
18TL03004_036;SEGB-12;43.6333;-50.5167;256141;65;21-apr-03;02:01:00;65.76;32.893;1;375.4979;4;1.338;1;3.73;1;2.04;1;0.75;1;3.34;1;6;2.72;0.61
18TL03004_047;SEGB-13;43.2;-50.1667;256154;5;21-apr-03;05:04:00;5;33.101;1;397.5151;4;1.262;1;1.68;1;0;1;0.38;1;1.96;1;6;0.00;0.00
18TL03004_047;SEGB-13;43.2;-50.1667;256153;11;21-apr-03;05:04:00;10.81;33.1;1;398.0063;4;1.252;1;1.83;1;0;1;0.27;1;1.2;1;6;0.00;0.00
18TL03004_047;SEGB-13;43.2;-50.1667;256152;21;21-apr-03;05:04:00;20.88;33.09;1;409.0819;4;0.648;1;5.55;1;0.27;1;0.26;1;1.7;1;6;1.04;0.16
18TL03004_047;SEGB-13;43.2;-50.1667;256151;30;21-apr-03;05:04:00;30.69;33.093;1;394.9249;4;0.492;1;4.65;1;0;1;0.39;1;1.08;1;6;0.00;0.00
18TL03004_047;SEGB-13;43.2;-50.1667;256150;40;21-apr-03;05:04:00;40.47;33.099;1;389.923;4;0.517;1;6.38;1;0.28;1;0.33;1;1.18;1;6;0.85;0.24
18TL03004_047;SEGB-13;43.2;-50.1667;256149;50;21-apr-03;05:04:00;50.54;33.198;1;365.0029;4;0.119;1;4.89;1;4.15;1;0.84;1;2.53;1;6;4.94;1.64
18TL03004_047;SEGB-13;43.2;-50.1667;256148;63;21-apr-03;05:04:00;63.49;33.198;1;364.6456;4;0.099;1;4.6;1;5.89;1;0.84;1;2.65;1;6;7.01;2.22
18TL03004_058;SEGB-14;42.92;-49.9417;256155;165;21-apr-03;07:08:00;166.72;33.387;1;343.477;4;-0.538;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_069;SEGB-15;42.85;-49.8867;256165;5;21-apr-03;07:51:00;5.54;32.861;1;375.8998;4;-0.721;1;1.17;1;5.88;1;1.04;1;4.39;1;6;5.65;1.34
18TL03004_069;SEGB-15;42.85;-49.8867;256164;9;21-apr-03;07:51:00;9.35;32.862;1;375.0067;4;-0.732;1;1.43;1;6.16;1;1.03;1;4.25;1;6;5.98;1.45
18TL03004_069;SEGB-15;42.85;-49.8867;256163;20;21-apr-03;07:51:00;19.7;32.873;1;378.6241;4;-0.986;1;1.42;1;6.01;1;0.82;1;4.06;1;6;7.33;1.48
18TL03004_069;SEGB-15;42.85;-49.8867;256162;30;21-apr-03;07:51:00;30.55;32.895;1;375.6765;4;-0.972;1;1.06;1;7.36;1;0.99;1;5.48;1;6;7.43;1.34
18TL03004_069;SEGB-15;42.85;-49.8867;256161;41;21-apr-03;07:51:00;41.03;32.957;1;368.799;4;-1.113;1;3.05;1;6.98;1;0.88;1;6.06;1;6;7.93;1.15
18TL03004_069;SEGB-15;42.85;-49.8867;256160;50;21-apr-03;07:51:00;50.35;33.162;1;355.7584;4;-1.141;1;0.24;1;8.24;1;1.25;1;6.98;1;6;6.59;1.18
18TL03004_069;SEGB-15;42.85;-49.8867;256159;75;21-apr-03;07:51:00;75.8;33.32;1;345.6653;4;-0.774;1;0.08;1;8.75;1;1.17;1;7.43;1;6;7.48;1.18
18TL03004_069;SEGB-15;42.85;-49.8867;256158;100;21-apr-03;07:51:00;100.31;33.403;1;339.6363;4;-0.402;1;0.1;1;9.4;1;1.15;1;8.35;1;6;8.17;1.13
18TL03004_069;SEGB-15;42.85;-49.8867;256157;149;21-apr-03;07:51:00;150.12;33.685;1;328.2034;4;0.614;1;NaN;9;10.1;1;1.09;1;8.23;1;6;9.27;1.23
18TL03004_069;SEGB-15;42.85;-49.8867;256156;394;21-apr-03;07:51:00;397.07;34.539;1;302.7474;4;2.87;1;NaN;9;14.14;1;1.51;1;8.67;1;6;9.36;1.63
18TL03004_080;SEGB-16;42.775;-49.8283;256166;1472;21-apr-03;09:26:00;1478.71;34.864;1;293.9495;4;3.505;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_091;SEGB-17;42.5883;-49.6833;256176;5;21-apr-03;12:11:00;5.05;33.659;1;355.1778;4;2.873;1;1.57;1;5.56;1;0.8;1;3.7;1;6;6.95;1.50
18TL03004_091;SEGB-17;42.5883;-49.6833;256175;10;21-apr-03;12:11:00;10.1;33.662;1;355.3118;4;2.849;1;1.58;1;4.81;1;0.68;1;3.04;1;6;7.07;1.58
18TL03004_091;SEGB-17;42.5883;-49.6833;256174;20;21-apr-03;12:11:00;20.11;33.668;1;354.24;4;2.753;1;1.61;1;6.56;1;1.13;1;4.59;1;6;5.81;1.43
18TL03004_091;SEGB-17;42.5883;-49.6833;256173;30;21-apr-03;12:11:00;29.78;33.674;1;353.6147;4;2.718;1;1.59;1;5.71;1;0.84;1;3.37;1;6;6.80;1.69
18TL03004_091;SEGB-17;42.5883;-49.6833;256172;40;21-apr-03;12:11:00;39.99;33.721;1;350.7119;4;2.548;1;1.47;1;6.68;1;1.03;1;3.95;1;6;6.49;1.69
18TL03004_091;SEGB-17;42.5883;-49.6833;256171;50;21-apr-03;12:11:00;49.96;33.771;1;349.1934;4;2.37;1;1.33;1;7.35;1;1.18;1;4.22;1;6;6.23;1.74
18TL03004_091;SEGB-17;42.5883;-49.6833;256170;74;21-apr-03;12:11:00;74.98;33.894;1;342.6731;4;2.123;1;1.19;1;8.86;1;1.33;1;5.2;1;6;6.66;1.70
18TL03004_091;SEGB-17;42.5883;-49.6833;256169;100;21-apr-03;12:11:00;100.37;34.211;1;326.7743;4;2.224;1;0.28;1;12.15;1;1.52;1;6.75;1;6;7.99;1.80
18TL03004_091;SEGB-17;42.5883;-49.6833;256168;149;21-apr-03;12:11:00;150.15;34.44;1;312.9298;4;2.747;1;NaN;9;13.73;1;1.81;1;7.13;1;6;7.59;1.93
18TL03004_091;SEGB-17;42.5883;-49.6833;256167;1463;21-apr-03;12:11:00;1469.39;34.931;1;278.7206;4;3.731;1;NaN;9;15.2;1;1.49;1;8.7;1;6;10.20;1.75
18TL03004_102;SEGB-18;42.395;-49.5183;256177;1501;21-apr-03;15:49:00;1507.35;34.93;1;280.1943;4;3.587;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_114;SEGB-19;42.0817;-49.27;256187;5;21-apr-03;18:44:00;4.68;34.247;1;312.3046;4;8.636;1;1.13;1;3.25;1;1.07;1;2.43;1;6;3.04;1.34
18TL03004_114;SEGB-19;42.0817;-49.27;256186;10;21-apr-03;18:44:00;9.84;34.371;1;307.392;4;9.074;1;1.66;1;3.48;1;0.63;1;2.06;1;6;5.52;1.69
18TL03004_114;SEGB-19;42.0817;-49.27;256185;20;21-apr-03;18:44:00;20.22;35.11;1;277.5148;4;11.649;1;1.3;1;4.84;1;1;1;2.1;1;6;4.84;2.30
18TL03004_114;SEGB-19;42.0817;-49.27;256184;30;21-apr-03;18:44:00;30.39;35.205;1;272.0216;4;11.994;1;0.84;1;4.45;1;0.5;1;1.8;1;6;8.90;2.47
18TL03004_114;SEGB-19;42.0817;-49.27;256183;40;21-apr-03;18:44:00;40.11;35.274;1;266.9751;4;12.232;1;0.58;1;5.28;1;0.94;1;2.21;1;6;5.62;2.39
18TL03004_114;SEGB-19;42.0817;-49.27;256182;50;21-apr-03;18:44:00;50.2;35.313;1;264.5634;4;12.367;1;NaN;9;5.4;1;0.61;1;2.08;1;6;8.85;2.60
18TL03004_114;SEGB-19;42.0817;-49.27;256181;75;21-apr-03;18:44:00;75.46;35.216;1;257.8645;4;11.594;1;0.22;1;7.82;1;0.91;1;3.05;1;6;8.59;2.56
18TL03004_114;SEGB-19;42.0817;-49.27;256180;99;21-apr-03;18:44:00;100.04;35.273;1;248.9326;4;11.687;1;0.13;1;9.45;1;1.17;1;3.83;1;6;8.08;2.47
18TL03004_114;SEGB-19;42.0817;-49.27;256179;149;21-apr-03;18:44:00;150.35;35.197;1;245.8511;4;11.218;1;NaN;9;10.94;1;1.1;1;4.17;1;6;9.95;2.62
18TL03004_114;SEGB-19;42.0817;-49.27;256178;1475;21-apr-03;18:44:00;1481.61;34.916;1;283.0525;4;3.545;1;NaN;9;15.78;1;1.77;1;9.45;1;6;8.92;1.67
18TL03004_127;SEGB-20;41.7;-48.95;256188;1510;21-apr-03;23:15:00;1516.58;34.93;1;280.0157;4;3.655;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_278;FC-12;47;-48.1167;256319;6;25-apr-03;16:00:00;6.24;32.769;1;386.8861;4;0.191;1;0.47;1;4.37;1;0.75;1;2.27;1;6;5.83;1.93
18TL03004_278;FC-12;47;-48.1167;256318;9;25-apr-03;16:00:00;9.3;32.768;1;386.4395;4;0.279;1;1.56;1;4.81;1;0.71;1;2.38;1;6;6.77;2.02
18TL03004_278;FC-12;47;-48.1167;256317;21;25-apr-03;16:00:00;21.17;32.815;1;389.2084;4;-0.877;1;1.11;1;5.32;1;0.97;1;2.01;1;6;5.48;2.65
18TL03004_278;FC-12;47;-48.1167;256316;31;25-apr-03;16:00:00;30.92;32.85;1;393.4957;4;-0.542;1;1.42;1;4.22;1;0.93;1;3.2;1;6;4.54;1.32
18TL03004_278;FC-12;47;-48.1167;256315;41;25-apr-03;16:00:00;41.17;32.889;1;402.4723;4;-0.257;1;1.61;1;3.21;1;0.78;1;1.19;1;6;4.12;2.70
18TL03004_278;FC-12;47;-48.1167;256314;50;25-apr-03;16:00:00;50.85;32.888;1;400.9092;4;-0.432;1;1.94;1;3.27;1;0.46;1;1.23;1;6;7.11;2.66
18TL03004_278;FC-12;47;-48.1167;256313;76;25-apr-03;16:00:00;76.13;32.919;1;387.5114;4;-0.72;1;2.24;1;4.19;1;0.72;1;1.15;1;6;5.82;3.64
18TL03004_278;FC-12;47;-48.1167;256312;100;25-apr-03;16:00:00;101.25;33.177;1;357.8127;4;-0.959;1;0.51;1;7.59;1;1.36;1;6.45;1;6;5.58;1.18
18TL03004_278;FC-12;47;-48.1167;256311;130;25-apr-03;16:00:00;131.11;33.27;1;342.2712;4;-0.82;1;NaN;9;8.7;1;1.22;1;7.87;1;6;7.13;1.11
18TL03004_278;FC-12;47;-48.1167;256310;160;25-apr-03;16:00:00;161.58;33.265;1;335.4383;4;-0.193;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_279;FC-11;47;-48.6167;256320;100;25-apr-03;18:13:00;101.02;33.248;1;344.6828;4;-0.77;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_280;FC-10;47;-49.1167;256327;6;25-apr-03;20:06:00;5.55;32.949;1;397.3811;4;1.069;1;1.51;1;1.95;1;0.53;1;1.21;1;6;3.68;1.61
18TL03004_280;FC-10;47;-49.1167;256326;10;25-apr-03;20:06:00;10.05;32.908;1;400.4179;4;0.264;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_280;FC-10;47;-49.1167;256325;21;25-apr-03;20:06:00;20.91;32.922;1;406.8936;4;-0.108;1;2.78;1;1.54;1;0.25;1;1.15;1;6;6.16;1.34
18TL03004_280;FC-10;47;-49.1167;256324;31;25-apr-03;20:06:00;31.24;32.924;1;402.6063;4;-0.323;1;3.58;1;2.44;1;0.42;1;1.04;1;6;5.81;2.35
18TL03004_280;FC-10;47;-49.1167;256323;41;25-apr-03;20:06:00;40.93;33.086;1;385.9036;4;-0.492;1;3.1;1;3.83;1;0.64;1;1.28;1;6;5.98;2.99
18TL03004_280;FC-10;47;-49.1167;256322;48;25-apr-03;20:06:00;48.42;33.16;1;365.8514;4;-0.507;1;3.07;1;5.02;1;0.87;1;1.34;1;6;5.77;3.75
18TL03004_280;FC-10;47;-49.1167;256321;75;25-apr-03;20:06:00;76;33.164;1;363.1272;4;-0.515;1;1.36;1;5.4;1;0.84;1;1.71;1;6;6.43;3.16
18TL03004_281;FC-09;47;-50;256334;5;25-apr-03;23:30:00;5.16;32.972;1;432.6176;4;1.094;1;3.04;1;0.71;1;0.46;1;1.09;1;6;1.54;0.65
18TL03004_281;FC-09;47;-50;256333;10;25-apr-03;23:30:00;10.5;32.971;1;433.5107;4;1.051;1;2.81;1;0.22;1;0.29;1;1.18;1;6;0.76;0.19
18TL03004_281;FC-09;47;-50;256332;20;25-apr-03;23:30:00;20.29;32.953;1;444.3184;4;0.44;1;4.01;1;0.5;1;0.5;1;1.22;1;6;1.00;0.41
18TL03004_281;FC-09;47;-50;256331;31;25-apr-03;23:30:00;31.2;32.963;1;447.7125;4;-0.527;1;4.58;1;0.88;1;0.49;1;1.07;1;6;1.80;0.82
18TL03004_281;FC-09;47;-50;256330;40;25-apr-03;23:30:00;40.51;32.993;1;418.907;4;-0.464;1;8.77;1;0.56;1;0.56;1;1.43;1;6;1.00;0.39
18TL03004_281;FC-09;47;-50;256329;50;25-apr-03;23:30:00;50.26;33.055;1;403.5442;4;-0.511;1;7.02;1;0.9;1;0.65;1;1.28;1;6;1.38;0.70
18TL03004_281;FC-09;47;-50;256328;75;25-apr-03;23:30:00;75.87;33.139;1;357.8574;4;-0.866;1;1.21;1;7.63;1;1.49;1;5.55;1;6;5.12;1.37
18TL03004_282;FC-08;47;-50.6667;256335;168;26-apr-03;02:20:00;169.17;33.215;1;346.6478;4;-0.827;1;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL03004_283;FC-07;47;-51;256343;4;26-apr-03;03:43:00;4.4;32.838;1;396.2199;4;0.039;1;1.65;1;3.43;1;0.44;1;2.17;1;6;7.80;1.58
18TL03004_283;FC-07;47;-51;256342;10;26-apr-03;03:43:00;9.66;32.838;1;395.6394;4;0.035;1;1.51;1;3.1;1;0.39;1;1.89;1;6;7.95;1.64
