CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL16002_113;HL_02;44.2692;-63.3176;429095;101.61;23-feb-16;15:47:00;101.611;32.1042;3.7573;6.3757;0.33922;1;NaN;9;NaN;9;0.11333;1;6.43667;1;0.82333;1;6.76667;1;0;7.82;0.95
18TL16002_113;HL_02;44.26894;-63.3176;429094;142.34;23-feb-16;15:44:00;142.343;33.5483;7.1178;4.5603;0.19752;1;33.499;1;4.9025;1;0.08;1;11.92667;1;1.11233;1;11.80667;1;0;10.72;1.01
18TL16002_284;2;42.16638;-66.0883;429107;5.2;24-feb-16;19:05:00;5.206;32.294;5.025;7.0537;0.96598;1;NaN;9;5.8065;7;0.19333;1;4.55333;1;0.62733;1;3.84333;1;256;7.26;1.18
18TL16002_284;2;42.16666;-66.0895;429106;49.54;24-feb-16;19:03:00;49.544;33.0352;6.3528;6.5148;0.37786;1;NaN;9;NaN;9;0.14333;1;8.24;1;0.794;1;4.46667;1;0;10.38;1.84
18TL16002_284;2;42.167;-66.09069;429105;101.33;24-feb-16;19:01:00;101.333;33.2605;6.8952;6.1754;0.2834;1;NaN;9;NaN;9;0.10333;1;9.65;1;0.864;1;5.35333;1;0;11.17;1.80
18TL16002_284;2;42.16789;-66.0927;429104;228.78;24-feb-16;18:57:00;228.782;35.0191;9.2958;4.3136;0.0542;1;35.024;1;3.6425;1;0.07;1;17.02333;1;1.161;1;10.33667;1;0;14.66;1.65
18TL16002_304;3;41.94864;-66.24522;429109;4.08;24-feb-16;21:30:00;4.083;33.0945;6.4798;6.4969;0.48299;1;NaN;9;6.912;1;0.17667;1;9.31667;1;0.80567;1;4.95;1;0;11.56;1.88
18TL16002_304;3;41.94931;-66.2456;429108;78.12;24-feb-16;21:27:00;78.122;33.0952;6.4637;6.4691;0.42549;1;33.095;1;3.2955;7;0.17667;1;8.81667;1;0.83367;1;5.14333;1;256;10.58;1.71
18TL16002_315;5;41.99603;-66.00454;429111;4.99;25-feb-16;03:06:00;4.995;32.7825;6.0294;6.7588;0.66698;1;NaN;9;4.279;7;0.15667;1;8.00333;1;0.76233;1;4.58667;1;256;10.50;1.74
18TL16002_315;5;41.99526;-66.00446;429110;96.92;25-feb-16;03:03:00;96.925;33.4749;7.2422;5.849;0.30916;1;33.471;1;3.526;7;0.1;1;11.83;1;0.94933;1;6.47;1;256;12.46;1.83
18TL16002_326;7;41.94206;-65.76307;429115;4.61;25-feb-16;10:00:00;4.616;32.8241;6.0819;6.74;0.75898;1;NaN;9;6.9705;1;0.14333;1;6.4;1;0.708;1;4.21333;1;0;9.04;1.52
18TL16002_326;7;41.94216;-65.76366;429114;24.58;25-feb-16;10:00:00;24.588;33.1606;6.6544;6.3317;0.32634;1;NaN;9;NaN;9;0.09333;1;9.06;1;0.84133;1;4.97;1;0;10.77;1.82
18TL16002_326;7;41.94242;-65.76436;429113;50.73;25-feb-16;09:58:00;50.73;33.3715;7.0998;6.0208;0.30916;1;NaN;9;NaN;9;0.08;1;10.07667;1;0.891;1;5.61333;1;0;11.31;1.80
18TL16002_326;7;41.94364;-65.7673;429112;218.29;25-feb-16;09:53:00;218.297;34.9883;9.4955;4.2695;0.05902;1;34.985;1;4.491;1;0.06667;1;17.56333;1;1.15;1;9.88667;1;0;15.27;1.78
18TL16002_003;8;41.85936;-65.83818;429117;4.66;25-feb-16;12:26:00;4.662;33.035;6.5476;6.5501;0.51749;1;NaN;9;6.7745;1;0.17667;1;8.33667;1;0.82;1;5.61333;1;0;10.17;1.49
18TL16002_003;8;41.8593;-65.83858;429116;132.66;25-feb-16;12:21:00;132.661;33.3787;6.9629;6.1283;0.45516;1;33.377;1;6.345;1;0.14;1;9.91;1;0.89567;1;5.8;1;0;11.06;1.71
18TL16002_014;9;41.70392;-66.02862;429119;4.37;25-feb-16;15:01:00;4.371;32.7756;6.2953;6.6968;0.81648;1;NaN;9;6.9105;1;0.15667;1;7.46;1;0.763;1;4.95333;1;0;9.78;1.51
18TL16002_014;9;41.70301;-66.0285;429118;94.7;25-feb-16;14:58:00;94.703;33.041;6.4658;6.4111;0.42549;1;33.044;1;6.632;1;0.15;1;8.57;1;0.82533;1;5.24;1;0;10.38;1.64
18TL16002_025;10;41.76858;-66.19115;429121;6.72;25-feb-16;16:47:00;6.729;32.9338;6.457;6.7358;1.05798;1;NaN;9;3.8875;7;0.18;1;7.34667;1;0.74567;1;3.89;1;256;9.85;1.89
18TL16002_025;10;41.76654;-66.19247;429120;80.69;25-feb-16;16:44:00;80.696;33.0458;6.3891;6.713;1.01198;1;33.043;1;4.3125;7;0.19667;1;7.75;1;0.75867;1;3.61333;1;256;10.22;2.14
18TL16002_036;14;41.39107;-66.14183;429123;4.97;26-feb-16;00:37:00;4.97;32.3999;5.589;6.8047;1.69644;1;NaN;9;4.4765;7;0.16667;1;5.49333;1;0.66567;1;4.39333;1;256;8.25;1.25
18TL16002_036;14;41.39178;-66.14184;429122;134.47;26-feb-16;00:33:00;134.476;35.0025;11.9662;5.0734;0.2104;1;35.002;1;3.3525;7;0.15667;1;9.49;1;0.681;1;5.06;1;256;13.94;1.88
18TL16002_047;16;41.07312;-66.49721;429125;4.65;26-feb-16;06:46:00;4.656;34.0423;9.7983;6.1006;2.30542;1;NaN;9;6.3735;1;0.19667;1;5.86333;1;0.57;1;3.63;1;0;10.29;1.62
18TL16002_047;16;41.07357;-66.49878;429124;92.88;26-feb-16;06:43:00;92.887;35.0264;12.079;5.1098;0.22758;1;35.026;1;5.3485;1;0.19;1;9.15667;1;0.66867;1;4.91333;1;0;13.69;1.86
18TL16002_058;18;41.09194;-66.80594;429127;5.5;26-feb-16;11:07:00;5.505;32.9956;6.6062;6.8044;2.17493;1;NaN;9;7.048;1;0.18;1;6.25667;1;0.671;1;1.96333;1;0;9.32;3.19
18TL16002_058;18;41.09256;-66.80666;429126;71.87;26-feb-16;11:05:00;71.873;32.9991;6.5973;6.8187;2.30542;1;33;1;7.028;1;0.19;1;6.26;1;0.668;1;1.94333;1;0;9.37;3.22
18TL16002_069;20;41.25588;-66.91482;429129;5.72;26-feb-16;15:59:00;5.728;33.0186;6.6297;6.8435;2.65342;1;NaN;9;3.9965;7;0.19;1;5.18333;1;0.62933;1;1.76333;1;256;8.24;2.94
18TL16002_069;20;41.25568;-66.91446;429128;66.22;26-feb-16;15:57:00;66.224;33.0181;6.619;6.7953;3.21889;1;33.017;1;4.475;7;0.20667;1;5.33;1;0.648;1;1.67667;1;256;8.23;3.18
18TL16002_080;21;41.41496;-66.90026;429131;5.54;26-feb-16;17:59:00;5.544;33.0475;6.4452;6.8941;3.21889;1;NaN;9;5.609;7;0.20667;1;5.22667;1;0.61833;1;0.93667;1;256;8.45;5.58
18TL16002_080;21;41.41486;-66.90058;429130;65.92;26-feb-16;17:56:00;65.924;33.0489;6.4455;6.8773;3.26239;1;33.048;1;4.397;7;0.20667;1;5.26;1;0.62433;1;0.84;1;256;8.43;6.26
18TL16002_091;22;41.45076;-66.48295;429133;5.38;26-feb-16;20:35:00;5.382;32.9704;6.7698;6.4763;1.56397;1;NaN;9;4.4485;7;0.15333;1;6.67667;1;0.71367;1;4.69333;1;256;9.36;1.42
18TL16002_091;22;41.45186;-66.48456;429132;91.17;26-feb-16;20:31:00;91.17;33.6606;8.3448;5.867;0.44849;1;33.657;1;3.856;7;0.15667;1;8.51667;1;0.767;1;5.22667;1;256;11.10;1.63
18TL16002_102;24;41.49672;-66.30876;429135;5.4;26-feb-16;22:39:00;5.409;32.8862;6.6015;6.6441;2.00093;1;NaN;9;4.832;7;0.17;1;5.74;1;0.66533;1;3.80667;1;256;8.63;1.51
18TL16002_102;24;41.49784;-66.30938;429134;85.54;26-feb-16;22:36:00;85.544;33.438;7.744;6.0061;0.48299;1;33.439;1;3.9155;7;0.15333;1;8.34667;1;0.79967;1;5.60333;1;256;10.44;1.49
18TL16002_114;26;41.607;-66.58012;429138;5.13;27-feb-16;03:38:00;5.133;33.0454;6.3906;6.8345;1.03498;1;NaN;9;7.1;1;0.2;1;6.12333;1;0.66067;1;0.86667;1;0;9.27;7.07
18TL16002_114;26;41.60652;-66.57856;429136;74.3;27-feb-16;03:32:00;74.303;33.0476;6.4047;6.8327;1.73994;1;33.051;1;5;7;0.20333;1;6.19667;1;0.67167;1;0.91667;1;256;9.23;6.76
18TL16002_114;26;41.60652;-66.57857;429137;75.14;27-feb-16;03:32:00;75.145;33.0476;6.4049;6.8135;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL16002_127;27;41.58606;-66.99303;429140;4.81;27-feb-16;07:41:00;4.817;33.1252;6.1677;6.8706;2.52292;1;NaN;9;7.1145;1;0.22;1;6;1;0.664;1;0.56333;1;0;9.04;10.65
18TL16002_127;27;41.58684;-66.99344;429139;59.69;27-feb-16;07:39:00;59.692;33.1255;6.1862;6.865;2.43592;1;33.124;1;7.1305;1;0.22667;1;6.25667;1;0.692;1;0.70667;1;0;9.04;8.85
18TL16002_138;29;41.79864;-66.78602;429142;5.51;27-feb-16;11:12:00;5.518;33.1454;6.2609;6.7815;2.34892;1;NaN;9;7.029;1;0.2;1;7.85333;1;0.77633;1;2.32667;1;0;10.12;3.38
18TL16002_138;29;41.7994;-66.78614;429141;60.5;27-feb-16;11:10:00;60.509;33.1443;6.2754;6.7493;1.65294;1;33.143;1;7.0315;1;0.20667;1;7.82;1;0.77267;1;2.28667;1;0;10.12;3.42
18TL16002_149;31;41.80835;-66.47406;429144;5.29;27-feb-16;14:28:00;5.296;33.1611;6.4111;6.6488;0.83948;1;NaN;9;6.931;1;0.19;1;8.45333;1;0.80233;1;3.55;1;0;10.54;2.38
18TL16002_149;31;41.80852;-66.47285;429143;73.5;27-feb-16;14:26:00;73.508;33.1591;6.4097;6.6678;1.40297;1;33.158;1;6.8945;1;0.19667;1;8.29667;1;0.79267;1;3.34667;1;0;10.47;2.48
18TL16002_171;35;41.92242;-66.6782;429146;4.86;28-feb-16;00:16:00;4.86;33.1685;6.4169;6.6243;0.89698;7;NaN;9;5.549;7;0.19333;1;8.75667;1;0.82467;1;3.95333;1;288;10.62;2.22
18TL16002_171;35;41.92328;-66.67788;429145;66.95;28-feb-16;00:13:00;66.951;33.17;6.4349;6.6212;0.89698;7;33.171;1;5.501;7;0.19;1;8.77333;1;0.81067;1;3.96;1;288;10.82;2.22
18TL16002_182;39;42.00894;-67.25653;429148;3.91;28-feb-16;08:42:00;3.91;33.0859;6.1387;6.834;4.69785;1;NaN;9;7.094;1;0.19;1;7.43333;1;0.77833;1;1.66667;1;0;9.55;4.46
18TL16002_182;39;42.00951;-67.25762;429147;43.43;28-feb-16;08:41:00;43.439;33.0876;6.1547;6.8021;4.43686;1;33.088;1;7.0395;1;0.19667;1;7.44;1;0.784;1;1.69333;1;0;9.49;4.39
18TL16002_193;40;42.02606;-67.66005;429150;3.96;28-feb-16;12:33:00;3.968;33.1628;6.59;6.547;0.87398;1;NaN;9;6.7925;1;0.16;1;8.98667;1;0.86233;1;3.31;1;0;10.42;2.72
18TL16002_193;40;42.02685;-67.66066;429149;72.71;28-feb-16;12:30:00;72.719;33.1965;6.6861;6.3952;0.68998;1;33.194;1;6.6905;1;0.15;1;9.51333;1;0.88767;1;4.19667;1;0;10.72;2.27
18TL16002_204;42;41.74875;-67.5177;429152;5.27;28-feb-16;17:17:00;5.274;33.0207;6.1046;7.0096;6.43779;1;NaN;9;4.4355;7;0.14;1;5.07333;1;0.68333;1;0.43667;1;256;7.42;11.62
18TL16002_204;42;41.74803;-67.51786;429151;48.04;28-feb-16;17:13:00;48.042;33.0224;6.0869;7.0128;5.61132;1;33.023;1;5.768;7;0.13667;1;5.06667;1;0.67167;1;0.42;1;256;7.54;12.06
18TL16002_215;43;41.84948;-67.74566;429154;4.86;28-feb-16;19:39:00;4.867;33.0162;6.2818;6.8433;3.1754;1;NaN;9;5.2175;7;0.15667;1;6.26333;1;0.759;1;0.95;1;256;8.25;6.59
18TL16002_215;43;41.8497;-67.74718;429153;34.64;28-feb-16;19:36:00;34.641;33.0182;6.278;6.869;3.82788;1;33.018;1;4.8;7;0.15;1;6.31;1;0.756;1;0.97;1;256;8.35;6.51
18TL16002_226;45;41.896;-67.99474;429156;4.8;29-feb-16;00:06:00;4.803;33.1914;6.5904;6.5774;0.79348;1;NaN;9;5.2025;7;0.12333;1;11.69;1;0.814;1;3.10667;1;256;14.36;3.76
18TL16002_226;45;41.89676;-67.99549;429155;96.07;29-feb-16;00:02:00;96.079;33.2001;6.6084;6.5191;0.72448;1;33.199;1;5.3575;7;0.13667;1;14.94333;1;0.865;1;3.69667;1;256;17.28;4.04
18TL16002_237;51;42.04465;-66.53794;429158;4.74;04-mar-16;00:13:00;4.747;33.0681;6.3281;6.5632;0.52899;1;NaN;9;4.2;7;0.18;1;13.60333;2;0.80567;1;4.67333;1;2304;16.88;2.91
18TL16002_237;51;42.04545;-66.5389;429157;79.94;04-mar-16;00:10:00;79.944;33.0665;6.3515;6.5551;0.55199;1;33.064;1;4.733;7;0.17;1;12.55667;1;0.776;1;4.38333;1;256;16.18;2.86
18TL16002_239;53;42.04602;-66.88653;429160;5.12;04-mar-16;05:08:00;5.124;32.9718;6.1696;6.6654;0.65548;1;NaN;9;6.9495;1;0.18667;1;11.41667;2;0.77133;1;4.68;1;2048;14.80;2.44
18TL16002_239;53;42.04672;-66.88598;429159;70.19;04-mar-16;05:05:00;70.196;32.9718;6.1848;6.6608;0.64398;1;32.968;1;6.8965;1;0.18;1;12.82667;1;0.777;1;4.53;1;0;16.51;2.83
18TL16002_243;54;42.07155;-66.9836;429162;4.69;04-mar-16;07:14:00;4.694;32.9971;6.1338;6.7644;1.05798;1;NaN;9;7.003;1;0.18667;1;9.83667;1;0.76467;1;3.68;1;0;12.86;2.67
18TL16002_243;54;42.07132;-66.9831;429161;61.07;04-mar-16;07:12:00;61.077;33.0039;6.1548;6.7578;1.67897;1;32.998;1;7.027;1;0.18333;1;10.04;1;0.73633;1;3.41667;1;0;13.64;2.94
18TL16002_244;55;42.2328;-66.97196;429166;5.15;04-mar-16;10:09:00;5.159;32.8832;5.9749;6.7291;0.62098;1;NaN;9;7.009;1;0.18;1;8.07333;1;0.72867;1;4.78;1;0;11.08;1.69
18TL16002_244;55;42.23282;-66.97186;429165;24.33;04-mar-16;10:09:00;24.337;32.8835;5.9831;6.7177;0.59798;1;NaN;9;NaN;9;0.17667;1;8.14333;1;0.731;1;4.85;1;0;11.14;1.68
18TL16002_244;55;42.23284;-66.97172;429164;49.73;04-mar-16;10:08:00;49.736;32.884;5.9854;6.707;0.62098;1;NaN;9;NaN;9;0.18;1;8.73333;1;0.747;1;4.85667;1;0;11.69;1.80
18TL16002_244;55;42.23296;-66.97104;429163;226.83;04-mar-16;10:02:00;226.83;35.0741;9.3923;3.8035;0.11164;1;35.064;1;4.0665;1;0.07667;1;21.31667;2;1.31067;1;12.47;1;2048;16.26;1.71
18TL16002_253;56;42.15235;-67.06902;429168;4.89;04-mar-16;12:52:00;4.89;33.0049;6.1983;6.6641;0.70148;1;NaN;9;6.944;1;0.18;1;8.48333;1;0.77733;1;4.12667;1;0;10.91;2.06
18TL16002_253;56;42.15264;-67.06956;429167;79.39;04-mar-16;12:50:00;79.391;33.0042;6.2083;6.6689;0.68998;1;33;1;6.935;1;0.17667;1;8.64667;1;0.77067;1;4.22667;1;0;11.22;2.05
18TL16002_257;58;42.08326;-68.39613;429172;4.46;04-mar-16;21:01:00;4.469;33.2126;6.543;6.5638;0.27599;1;NaN;9;6.8765;1;0.13667;1;9.4;1;0.85733;1;3.4;1;0;10.96;2.76
18TL16002_257;58;42.08298;-68.39584;429171;25.01;04-mar-16;21:01:00;25.013;33.2132;6.544;6.5496;0.91998;1;NaN;9;NaN;9;0.13;1;9.68;1;0.84133;1;3.4;1;0;11.51;2.85
18TL16002_257;58;42.08274;-68.39556;429170;50.46;04-mar-16;21:00:00;50.46;33.2134;6.5511;6.5404;1.00048;1;NaN;9;NaN;9;0.09667;1;8.47667;1;0.75567;1;2.93667;1;0;11.22;2.89
18TL16002_257;58;42.08133;-68.39646;429169;181.69;04-mar-16;20:54:00;181.695;34.1314;8.044;4.252;0.22328;1;34.117;1;4.468;1;0.11;1;16.54667;1;1.35133;1;15.76;1;0;12.24;1.05
18TL16002_263;59;42.10248;-69.94329;429174;5.81;06-mar-16;02:51:00;5.816;33.0118;5.7919;6.846;2.08793;1;NaN;9;6.2225;1;0.13667;1;8.51333;1;0.76333;1;3.08667;1;0;11.15;2.76
18TL16002_263;59;42.10356;-69.94344;429173;90.13;06-mar-16;02:47:00;90.135;33.0305;5.8791;6.8165;2.30542;1;33.03;1;4.2;7;0.15;1;8.81667;1;0.796;1;3.27;1;256;11.08;2.70
18TL16002_265;60;41.75992;-69.7445;429176;4.23;06-mar-16;06:43:00;4.237;32.8441;5.1978;7.0783;3.1319;1;NaN;9;7.3365;1;0.16333;1;7.4;1;0.781;1;1.04667;1;0;9.48;7.07
18TL16002_265;60;41.76072;-69.74446;429175;112.32;06-mar-16;06:39:00;112.327;33.0788;5.93;6.8194;2.52292;1;33.075;1;7.053;1;0.15333;1;8.66;1;0.83033;1;2.14;1;0;10.43;4.05
18TL16002_276;61;41.59056;-69.60296;429178;4.78;06-mar-16;09:52:00;4.781;32.5931;4.6543;7.275;6.87278;1;NaN;9;7.516;1;0.17333;1;5.29667;1;0.69633;1;0.47;1;0;7.61;11.27
18TL16002_276;61;41.59058;-69.60256;429177;54.49;06-mar-16;09:50:00;54.498;32.6543;4.8475;7.2091;6.95978;1;32.651;1;7.4675;1;0.16667;1;5.69333;1;0.711;1;0.54;1;0;8.01;10.54
18TL16002_277;64;41.68398;-68.81206;429182;5.22;06-mar-16;18:16:00;5.22;33.2061;6.6467;6.6719;1.10398;1;NaN;9;4.6105;7;0.15333;1;9.50333;1;0.84867;1;2.40667;1;256;11.20;3.95
18TL16002_277;64;41.6841;-68.8119;429181;24.71;06-mar-16;18:15:00;24.716;33.2036;6.4525;6.6271;1.65597;1;NaN;9;NaN;9;0.15667;1;9.48;1;0.84867;1;2.42667;2;2048;11.17;3.91
18TL16002_277;64;41.68434;-68.81178;429180;50.7;06-mar-16;18:14:00;50.709;33.2029;6.4453;6.592;1.28797;1;NaN;9;NaN;9;0.16667;1;9.71667;1;0.87367;1;2.46;1;0;11.12;3.95
18TL16002_277;64;41.68541;-68.81196;429179;155.27;06-mar-16;18:09:00;155.274;33.2338;6.5272;6.3875;1.16148;1;33.234;1;4.844;7;0.14667;1;9.82;1;0.891;1;3.33333;1;256;11.02;2.95
18TL16002_279;67;41.75414;-68.26386;429184;4.1;07-mar-16;01:04:00;4.104;33.1342;6.3508;6.7994;1.42597;1;NaN;9;5.556;7;0.16667;1;8.52667;1;0.80467;1;1.55;1;256;10.60;5.50
18TL16002_279;67;41.75366;-68.26486;429183;73.4;07-mar-16;01:01:00;73.407;33.1521;6.4394;6.7643;1.48347;1;33.148;1;5.7;7;0.18;1;8.83333;1;0.82367;1;1.75667;1;256;10.72;5.03
18TL16002_280;68;41.13878;-68.72962;429186;5.16;07-mar-16;09:39:00;5.162;32.9493;6.3948;6.7883;2.52292;1;NaN;9;7;1;0.13;1;6.13667;1;0.67667;1;0.59;1;0;9.07;10.40
18TL16002_280;68;41.13814;-68.72916;429185;61.29;07-mar-16;09:37:00;61.296;32.9711;6.4314;6.7724;2.74041;1;32.967;1;7.0005;1;0.13667;1;6.37333;1;0.69233;1;0.60333;1;0;9.21;10.56
18TL16002_281;70;41.25936;-69.17466;429188;5.18;07-mar-16;15:05:00;5.186;33.0197;5.8684;7.0138;5.17634;1;NaN;9;7.291;1;0.15667;1;7.71333;1;0.77533;1;0.82667;1;0;9.95;9.33
18TL16002_281;70;41.25966;-69.17548;429187;94.15;07-mar-16;15:02:00;94.154;33.0311;5.8731;6.9659;4.78485;1;33.028;1;7.2165;1;0.15333;1;7.59333;1;0.779;1;0.88333;1;0;9.75;8.60
18TL16002_282;71;40.6796;-69.43824;429190;4.15;07-mar-16;21:46:00;4.159;33.0359;6.1462;6.9946;2.43592;1;NaN;9;5.8475;7;0.13667;1;7.31;1;0.765;1;0.32667;1;256;9.56;22.38
18TL16002_282;71;40.67924;-69.43832;429189;51.03;07-mar-16;21:44:00;51.032;33.0366;6.1464;6.98;1.82694;1;33.034;1;NaN;9;0.14;1;7.54667;1;0.76533;1;0.34333;1;0;9.86;21.98
18TL16002_283;72;40.34998;-69.15348;429192;5.65;08-mar-16;01:42:00;5.656;33.3141;7.3934;6.6434;0.94298;1;NaN;9;5.4555;7;0.18333;1;7.32667;1;0.669;1;3.92333;1;256;10.95;1.87
18TL16002_283;72;40.34944;-69.15451;429191;86.66;08-mar-16;01:38:00;86.664;33.3457;7.4227;6.4765;0.57499;1;33.341;1;5.0255;7;0.2;1;7.08;1;0.70333;1;4.41;1;256;10.07;1.61
18TL16002_295;74;40.20688;-69.21999;429194;4.42;08-mar-16;04:58:00;4.421;33.3868;7.596;6.5675;1.16148;1;NaN;9;6.8365;1;0.20333;1;7.50667;1;0.68567;1;3.95667;1;0;10.95;1.90
18TL16002_295;74;40.20758;-69.221;429193;94.49;08-mar-16;04:54:00;94.493;33.6214;8.1996;6.3032;0.71298;1;33.616;1;6.545;1;0.23;1;6.71333;1;0.657;1;3.91667;1;0;10.22;1.71
18TL16002_296;75;40.34832;-67.9964;429198;4.72;08-mar-16;12:18:00;4.726;34.4396;10.3598;6.1259;4.04537;1;NaN;9;6.4;1;0.19;1;6.38667;1;0.50833;1;2.09;1;0;12.56;3.06
18TL16002_296;75;40.34836;-67.9963;429197;24.47;08-mar-16;12:18:00;24.479;34.6141;10.8256;5.9029;2.52292;1;NaN;9;NaN;9;0.17667;1;7.38333;1;0.55067;1;2.91667;1;0;13.41;2.53
18TL16002_296;75;40.34842;-67.99625;429196;50.12;08-mar-16;12:17:00;50.124;35.2842;12.5414;4.885;0.39504;1;NaN;9;NaN;9;0.08667;1;10.78667;1;0.71633;1;5.38333;1;0;15.06;2.00
18TL16002_296;75;40.34866;-67.99574;429195;143.44;08-mar-16;12:13:00;143.448;35.3243;12.32;4.6523;0.12023;1;35.321;1;4.9235;1;0.1;1;11.46;1;0.76133;1;6.04667;1;0;15.05;1.90
18TL16002_297;76;40.55069;-67.761;429202;4.59;08-mar-16;15:31:00;4.594;33.646;8.2745;6.3738;1.95744;1;NaN;9;5.9575;1;0.22;1;6.77667;1;0.639;1;3.35;1;0;10.61;2.02
18TL16002_297;76;40.5508;-67.76082;429201;25.72;08-mar-16;15:30:00;25.721;33.7212;8.4939;6.1379;1.10398;1;NaN;9;NaN;9;0.25333;1;6.89667;1;0.68833;1;3.94667;1;0;10.02;1.75
18TL16002_297;76;40.55096;-67.76066;429200;50.62;08-mar-16;15:29:00;50.627;33.8472;8.873;6.0001;0.81648;1;NaN;9;NaN;9;0.26667;1;8.11;1;0.68133;1;4.15;1;0;11.90;1.95
18TL16002_297;76;40.55134;-67.76036;429199;107.72;08-mar-16;15:27:00;107.728;34.8695;11.433;5.221;0.44849;1;34.848;1;4.871;1;0.18333;1;8.94667;1;0.642;1;4.60333;1;0;13.94;1.94
18TL16002_299;78;40.77144;-68.24916;429204;5.07;08-mar-16;20:33:00;5.076;32.9451;6.0334;7.1216;7.65576;1;NaN;9;7.4;1;0.17333;1;2.59;1;0.472;1;0.42333;1;0;5.49;6.12
18TL16002_299;78;40.77172;-68.24882;429203;56.46;08-mar-16;20:31:00;56.466;32.9461;6.0344;7.0763;5.95931;1;32.943;1;6.0835;1;0.18;1;2.46333;1;0.47267;1;0.38667;1;0;5.21;6.37
18TL16002_301;81;40.84108;-67.74684;429206;4.87;09-mar-16;07:12:00;4.876;33.0049;6.0026;7.0464;4.87184;1;NaN;9;7.2455;1;0.2;1;3.62;1;0.54167;1;0.29333;1;0;6.68;12.34
18TL16002_301;81;40.84178;-67.74704;429205;65.99;09-mar-16;07:10:00;65.995;33.0035;6.035;7.0329;5.13284;1;33.002;1;7.2945;1;0.20333;1;3.23333;1;0.53633;1;0.35;1;0;6.03;9.24
18TL16002_302;82;40.83734;-67.2756;429208;5.13;09-mar-16;10:15:00;5.13;33.2097;7.0032;6.5948;0.90848;1;NaN;9;6.841;1;0.2;1;7.65333;1;0.70467;1;3.67667;1;0;10.86;2.08
18TL16002_302;82;40.83738;-67.27414;429207;88.55;09-mar-16;10:12:00;88.554;33.4405;7.6454;6.434;2.34892;1;33.436;1;6.682;1;0.20667;1;7.13;1;0.66233;1;3.46667;1;0;10.77;2.06
18TL16002_303;84;41.25504;-67.47291;429210;5.12;09-mar-16;17:04:00;5.126;33.032;5.8434;7.1351;3.91488;1;NaN;9;6.254;1;0.16667;1;3.44;1;0.56167;1;0.17667;1;0;6.12;19.47
